Unnamed: 0,Unnamed: 1,Unnamed: 2,2021 Keystone Grade 11 - School Level Proficiency Results*,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,"* Proficiency summary data do not include students who were enrolled in the school after October 1, home schooled, excluded from school aggregation, EL students who were enrolled for less than one year in a school, or students who did not attempt. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,
,,,* Information is not displayed for student populations of fewer than 11.,,,,,,,,,,,
,,,** Note that fewer students participated in Keystone Exams than in past years. A comparison to 2018-19 is included in the table below to demonstrate that difference. 2021 results may not reflect representative samples of the schools' students. Cross-year comparisons of proficiency are likely to be inaccurate for this reason.   ,,,,,,,,,,,
,,,,,,,,,,,,,,
AUN,School Number,County,District Name,School Name,Subject,Group,Grade,Number Scored,Difference in Number Scored From 2019,Percent Reduction From 2019,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
103026037,000006672,Allegheny,MCKEESPORT AREA TECH CTR,MCKEESPORT AREA TECH CTR,Algebra I,Historically Underperforming,11,3,-1,-0.25,,,,
103026037,000006672,Allegheny,MCKEESPORT AREA TECH CTR,MCKEESPORT AREA TECH CTR,Biology,All Students,11,1,-5,-0.8333333333333334,,,,
103026037,000006672,Allegheny,MCKEESPORT AREA TECH CTR,MCKEESPORT AREA TECH CTR,Biology,Historically Underperforming,11,1,-3,-0.75,,,,
103026037,000006672,Allegheny,MCKEESPORT AREA TECH CTR,MCKEESPORT AREA TECH CTR,Literature,All Students,11,2,-4,-0.6666666666666666,,,,
103026037,000006672,Allegheny,MCKEESPORT AREA TECH CTR,MCKEESPORT AREA TECH CTR,Literature,Historically Underperforming,11,2,-2,-0.5,,,,
103026303,000005017,Allegheny,MONTOUR SD,MONTOUR HS,Algebra I,All Students,11,157,-80,-0.33755274261603374,46.5,45.9,7,0.6
103026303,000005017,Allegheny,MONTOUR SD,MONTOUR HS,Algebra I,Historically Underperforming,11,37,-42,-0.5316455696202531,35.1,48.6,13.5,2.7
103026303,000005017,Allegheny,MONTOUR SD,MONTOUR HS,Biology,All Students,11,206,-32,-0.13445378151260504,26.7,45.1,20.4,7.8
103026303,000005017,Allegheny,MONTOUR SD,MONTOUR HS,Biology,Historically Underperforming,11,61,-20,-0.24691358024691357,16.4,32.8,32.8,18
103026303,000005017,Allegheny,MONTOUR SD,MONTOUR HS,Literature,All Students,11,13,-227,-0.9458333333333333,7.7,76.9,15.4,0
103026303,000005017,Allegheny,MONTOUR SD,MONTOUR HS,Literature,Historically Underperforming,11,1,-81,-0.9878048780487805,,,,
103026343,000004951,Allegheny,MOON AREA SD,MOON SHS,Algebra I,All Students,11,267,0,0,34.1,44.9,17.2,3.7
103026343,000004951,Allegheny,MOON AREA SD,MOON SHS,Algebra I,Historically Underperforming,11,68,7,0.11475409836065574,10.3,32.4,44.1,13.2
103026343,000004951,Allegheny,MOON AREA SD,MOON SHS,Biology,All Students,11,121,-144,-0.5433962264150943,75.2,17.4,5,2.5
103026343,000004951,Allegheny,MOON AREA SD,MOON SHS,Biology,Historically Underperforming,11,18,-42,-0.7,44.4,16.7,22.2,16.7
103026343,000004951,Allegheny,MOON AREA SD,MOON SHS,Literature,All Students,11,2,-264,-0.9924812030075187,,,,
103026343,000004951,Allegheny,MOON AREA SD,MOON SHS,Literature,Historically Underperforming,11,2,-59,-0.9672131147540983,,,,
103026402,000000254,Allegheny,MT LEBANON SD,MT LEBANON SHS,Algebra I,All Students,11,422,0,0,41.5,44.3,10.9,3.3
103026402,000000254,Allegheny,MT LEBANON SD,MT LEBANON SHS,Algebra I,Historically Underperforming,11,87,-8,-0.08421052631578947,17.2,41.4,27.6,13.8
103026402,000000254,Allegheny,MT LEBANON SD,MT LEBANON SHS,Biology,All Students,11,11,-407,-0.9736842105263158,27.3,36.4,18.2,18.2
103026402,000000254,Allegheny,MT LEBANON SD,MT LEBANON SHS,Biology,Historically Underperforming,11,7,-87,-0.925531914893617,,,,
103026402,000000254,Allegheny,MT LEBANON SD,MT LEBANON SHS,Literature,All Students,11,3,-418,-0.9928741092636579,,,,
103026402,000000254,Allegheny,MT LEBANON SD,MT LEBANON SHS,Literature,Historically Underperforming,11,1,-93,-0.9893617021276596,,,,
103026852,000008305,Allegheny,NORTH ALLEGHENY SD,NORTH ALLEGHENY HS,Algebra I,All Students,11,679,40,0.06259780907668232,42,39.5,15,3.5
103026852,000008305,Allegheny,NORTH ALLEGHENY SD,NORTH ALLEGHENY HS,Algebra I,Historically Underperforming,11,111,13,0.1326530612244898,16.2,28.8,36,18.9
103026852,000008305,Allegheny,NORTH ALLEGHENY SD,NORTH ALLEGHENY HS,Biology,All Students,11,536,-100,-0.15723270440251572,67,28.7,3.9,0.4
103026852,000008305,Allegheny,NORTH ALLEGHENY SD,NORTH ALLEGHENY HS,Biology,Historically Underperforming,11,50,-45,-0.47368421052631576,46,40,12,2
103026902,000007101,Allegheny,NORTH HILLS SD,NORTH HILLS SHS,Algebra I,All Students,11,298,30,0.11194029850746269,30.5,40.6,24.2,4.7
103026902,000007101,Allegheny,NORTH HILLS SD,NORTH HILLS SHS,Algebra I,Historically Underperforming,11,86,12,0.16216216216216217,15.1,27.9,44.2,12.8
103026902,000007101,Allegheny,NORTH HILLS SD,NORTH HILLS SHS,Biology,All Students,11,314,45,0.16728624535315986,33.1,37.3,19.4,10.2
103026902,000007101,Allegheny,NORTH HILLS SD,NORTH HILLS SHS,Biology,Historically Underperforming,11,102,26,0.34210526315789475,13.7,32.4,26.5,27.5
103026902,000007101,Allegheny,NORTH HILLS SD,NORTH HILLS SHS,Literature,All Students,11,5,-263,-0.9813432835820896,,,,
103026902,000007101,Allegheny,NORTH HILLS SD,NORTH HILLS SHS,Literature,Historically Underperforming,11,4,-72,-0.9473684210526315,,,,
103026873,000000053,Allegheny,NORTHGATE SD,NORTHGATE MSHS,Algebra I,All Students,11,63,0,0,4.8,47.6,38.1,9.5
103026873,000000053,Allegheny,NORTHGATE SD,NORTHGATE MSHS,Algebra I,Historically Underperforming,11,31,1,0.03333333333333333,3.2,32.3,51.6,12.9
103026873,000000053,Allegheny,NORTHGATE SD,NORTHGATE MSHS,Biology,All Students,11,7,-57,-0.890625,,,,
103026873,000000053,Allegheny,NORTHGATE SD,NORTHGATE MSHS,Biology,Historically Underperforming,11,5,-26,-0.8387096774193549,,,,
103026873,000000053,Allegheny,NORTHGATE SD,NORTHGATE MSHS,Literature,All Students,11,6,-57,-0.9047619047619048,,,,
103026873,000000053,Allegheny,NORTHGATE SD,NORTHGATE MSHS,Literature,Historically Underperforming,11,5,-26,-0.8387096774193549,,,,
103027307,000005274,Allegheny,PARKWAY WEST CTC,PARKWAY WEST CTC,Algebra I,All Students,11,1,-2,-0.6666666666666666,,,,
102023217,000008308,Allegheny,PASSPORT ACADEMY CS,PASSPORT ACADEMY CS,Algebra I,All Students,11,5,-34,-0.8717948717948718,,,,
102023217,000008308,Allegheny,PASSPORT ACADEMY CS,PASSPORT ACADEMY CS,Algebra I,Historically Underperforming,11,2,-31,-0.9393939393939394,,,,
102023217,000008308,Allegheny,PASSPORT ACADEMY CS,PASSPORT ACADEMY CS,Biology,All Students,11,1,-34,-0.9714285714285714,,,,
102023217,000008308,Allegheny,PASSPORT ACADEMY CS,PASSPORT ACADEMY CS,Biology,Historically Underperforming,11,1,-28,-0.9655172413793104,,,,
103027352,000000309,Allegheny,PENN HILLS SD,PENN HILLS SHS,Algebra I,All Students,11,192,-64,-0.25,3.1,31.8,42.2,22.9
103027352,000000309,Allegheny,PENN HILLS SD,PENN HILLS SHS,Algebra I,Historically Underperforming,11,140,-26,-0.1566265060240964,2.9,25.7,42.9,28.6
103027352,000000309,Allegheny,PENN HILLS SD,PENN HILLS SHS,Biology,All Students,11,141,-115,-0.44921875,16.3,32.6,11.3,39.7
103027352,000000309,Allegheny,PENN HILLS SD,PENN HILLS SHS,Biology,Historically Underperforming,11,102,-60,-0.37037037037037035,10.8,25.5,14.7,49
103027352,000000309,Allegheny,PENN HILLS SD,PENN HILLS SHS,Literature,All Students,11,10,-267,-0.9638989169675091,,,,
103027352,000000309,Allegheny,PENN HILLS SD,PENN HILLS SHS,Literature,Historically Underperforming,11,9,-169,-0.949438202247191,,,,
115220003,000007821,Allegheny,PENNSYLVANIA DISTANCE LEARNING CS,PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,All Students,11,42,-22,-0.34375,16.7,16.7,38.1,28.6
115220003,000007821,Allegheny,PENNSYLVANIA DISTANCE LEARNING CS,PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,Historically Underperforming,11,23,-1,-0.041666666666666664,4.3,21.7,47.8,26.1
115220003,000007821,Allegheny,PENNSYLVANIA DISTANCE LEARNING CS,PENNSYLVANIA DISTANCE LEARNING CS,Biology,All Students,11,37,-26,-0.4126984126984127,10.8,32.4,24.3,32.4
115220003,000007821,Allegheny,PENNSYLVANIA DISTANCE LEARNING CS,PENNSYLVANIA DISTANCE LEARNING CS,Biology,Historically Underperforming,11,22,-2,-0.08333333333333333,4.5,36.4,13.6,45.5
115220003,000007821,Allegheny,PENNSYLVANIA DISTANCE LEARNING CS,PENNSYLVANIA DISTANCE LEARNING CS,Literature,All Students,11,14,-49,-0.7777777777777778,0,28.6,35.7,35.7
115220003,000007821,Allegheny,PENNSYLVANIA DISTANCE LEARNING CS,PENNSYLVANIA DISTANCE LEARNING CS,Literature,Historically Underperforming,11,9,-15,-0.625,,,,
103021003,000000315,Allegheny,PINE-RICHLAND SD,PINE-RICHLAND HS,Algebra I,All Students,11,340,-3,-0.008746355685131196,54.1,39.4,5.3,1.2
103021003,000000315,Allegheny,PINE-RICHLAND SD,PINE-RICHLAND HS,Algebra I,Historically Underperforming,11,52,-7,-0.11864406779661017,28.8,44.2,19.2,7.7
103021003,000000315,Allegheny,PINE-RICHLAND SD,PINE-RICHLAND HS,Biology,All Students,11,321,-20,-0.05865102639296188,38.3,51.4,9,1.2
103021003,000000315,Allegheny,PINE-RICHLAND SD,PINE-RICHLAND HS,Biology,Historically Underperforming,11,43,-15,-0.25862068965517243,23.3,55.8,14,7
103021003,000000315,Allegheny,PINE-RICHLAND SD,PINE-RICHLAND HS,Literature,All Students,11,343,1,0.0029239766081871343,27.7,66.5,5.2,0.6
103021003,000000315,Allegheny,PINE-RICHLAND SD,PINE-RICHLAND HS,Literature,Historically Underperforming,11,56,-3,-0.05084745762711865,7.1,64.3,25,3.6
102027451,000008203,Allegheny,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Algebra I,All Students,11,67,-39,-0.36792452830188677,1.5,3,40.3,55.2
102027451,000008203,Allegheny,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Algebra I,Historically Underperforming,11,59,-41,-0.41,1.7,3.4,39,55.9
102027451,000008203,Allegheny,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Biology,All Students,11,28,-71,-0.7171717171717171,7.1,3.6,35.7,53.6
102027451,000008203,Allegheny,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Biology,Historically Underperforming,11,26,-67,-0.7204301075268817,7.7,3.8,34.6,53.8
102027451,000008203,Allegheny,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Literature,All Students,11,3,-98,-0.9702970297029703,,,,
102027451,000008203,Allegheny,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Literature,Historically Underperforming,11,3,-92,-0.968421052631579,,,,
102027451,000000409,Allegheny,PITTSBURGH SD,PITTSBURGH ALLDERDICE HS,Algebra I,All Students,11,284,-50,-0.1497005988023952,20.8,35.9,33.5,9.9
102027451,000000409,Allegheny,PITTSBURGH SD,PITTSBURGH ALLDERDICE HS,Algebra I,Historically Underperforming,11,117,-37,-0.24025974025974026,10.3,33.3,43.6,12.8
102027451,000000409,Allegheny,PITTSBURGH SD,PITTSBURGH ALLDERDICE HS,Biology,All Students,11,291,-46,-0.13649851632047477,19.6,29.6,32.6,18.2
102027451,000000409,Allegheny,PITTSBURGH SD,PITTSBURGH ALLDERDICE HS,Biology,Historically Underperforming,11,125,-33,-0.2088607594936709,8,23.2,41.6,27.2
102027451,000000409,Allegheny,PITTSBURGH SD,PITTSBURGH ALLDERDICE HS,Literature,All Students,11,17,-321,-0.9497041420118343,11.8,23.5,35.3,29.4
102027451,000000409,Allegheny,PITTSBURGH SD,PITTSBURGH ALLDERDICE HS,Literature,Historically Underperforming,11,9,-150,-0.9433962264150944,,,,
102027451,000006915,Allegheny,PITTSBURGH SD,PITTSBURGH BRASHEAR HS,Algebra I,All Students,11,153,-99,-0.39285714285714285,6.5,27.5,37.3,28.8
102027451,000006915,Allegheny,PITTSBURGH SD,PITTSBURGH BRASHEAR HS,Algebra I,Historically Underperforming,11,107,-85,-0.4427083333333333,4.7,20.6,39.3,35.5
102027451,000006915,Allegheny,PITTSBURGH SD,PITTSBURGH BRASHEAR HS,Biology,All Students,11,144,-108,-0.42857142857142855,3.5,24.3,35.4,36.8
102027451,000006915,Allegheny,PITTSBURGH SD,PITTSBURGH BRASHEAR HS,Biology,Historically Underperforming,11,94,-97,-0.5078534031413613,3.2,20.2,36.2,40.4
102027451,000006915,Allegheny,PITTSBURGH SD,PITTSBURGH BRASHEAR HS,Literature,All Students,11,10,-238,-0.9596774193548387,,,,
102027451,000006915,Allegheny,PITTSBURGH SD,PITTSBURGH BRASHEAR HS,Literature,Historically Underperforming,11,9,-180,-0.9523809523809523,,,,
102027451,000008106,Allegheny,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Algebra I,All Students,11,124,-4,-0.03125,25,50.8,21.8,2.4
102027451,000008106,Allegheny,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Algebra I,Historically Underperforming,11,31,-9,-0.225,12.9,45.2,32.3,9.7
102027451,000008106,Allegheny,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Biology,All Students,11,122,-6,-0.046875,21.3,49.2,24.6,4.9
102027451,000008106,Allegheny,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Biology,Historically Underperforming,11,30,-9,-0.23076923076923078,10,26.7,53.3,10
102027451,000000412,Allegheny,PITTSBURGH SD,PITTSBURGH CARRICK HS,Algebra I,All Students,11,93,-40,-0.3007518796992481,9.7,33.3,38.7,18.3
102027451,000000412,Allegheny,PITTSBURGH SD,PITTSBURGH CARRICK HS,Algebra I,Historically Underperforming,11,64,-21,-0.24705882352941178,6.3,32.8,35.9,25
102027451,000000412,Allegheny,PITTSBURGH SD,PITTSBURGH CARRICK HS,Biology,All Students,11,44,-85,-0.6589147286821705,0,40.9,40.9,18.2
102027451,000000412,Allegheny,PITTSBURGH SD,PITTSBURGH CARRICK HS,Biology,Historically Underperforming,11,27,-56,-0.6746987951807228,0,44.4,33.3,22.2
102027451,000000412,Allegheny,PITTSBURGH SD,PITTSBURGH CARRICK HS,Literature,All Students,11,18,-115,-0.8646616541353384,0,33.3,38.9,27.8
102027451,000000412,Allegheny,PITTSBURGH SD,PITTSBURGH CARRICK HS,Literature,Historically Underperforming,11,14,-72,-0.8372093023255814,0,35.7,28.6,35.7
102027451,000008110,Allegheny,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Algebra I,All Students,11,23,-22,-0.4888888888888889,0,4.3,56.5,39.1
102027451,000008110,Allegheny,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Algebra I,Historically Underperforming,11,21,-18,-0.46153846153846156,0,4.8,57.1,38.1
102027451,000008110,Allegheny,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Biology,All Students,11,6,-35,-0.8536585365853658,,,,
102027451,000008110,Allegheny,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Biology,Historically Underperforming,11,6,-30,-0.8333333333333334,,,,
102027451,000008110,Allegheny,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Literature,All Students,11,1,-44,-0.9777777777777777,,,,
102027451,000008110,Allegheny,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Literature,Historically Underperforming,11,1,-38,-0.9743589743589743,,,,
102027451,000008105,Allegheny,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Algebra I,All Students,11,95,-24,-0.20168067226890757,3.2,28.4,49.5,18.9
102027451,000008105,Allegheny,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Algebra I,Historically Underperforming,11,59,9,0.18,0,27.1,52.5,20.3
102027451,000008105,Allegheny,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Biology,All Students,11,110,-9,-0.07563025210084033,13.6,31.8,32.7,21.8
102027451,000008105,Allegheny,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Biology,Historically Underperforming,11,60,10,0.2,3.3,26.7,40,30
102027451,000008300,Allegheny,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Algebra I,All Students,11,16,0,0,12.5,12.5,56.3,18.8
102027451,000008300,Allegheny,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Algebra I,Historically Underperforming,11,7,2,0.4,,,,
102027451,000008300,Allegheny,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Biology,All Students,11,8,-8,-0.5,,,,
102027451,000008300,Allegheny,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Biology,Historically Underperforming,11,3,-2,-0.4,,,,
102027451,000000416,Allegheny,PITTSBURGH SD,PITTSBURGH PERRY HS,Algebra I,All Students,11,26,-54,-0.675,0,0,53.8,46.2
102027451,000000416,Allegheny,PITTSBURGH SD,PITTSBURGH PERRY HS,Algebra I,Historically Underperforming,11,22,-48,-0.6857142857142857,0,0,54.5,45.5
102027451,000000416,Allegheny,PITTSBURGH SD,PITTSBURGH PERRY HS,Biology,All Students,11,10,-66,-0.868421052631579,,,,
102027451,000000416,Allegheny,PITTSBURGH SD,PITTSBURGH PERRY HS,Biology,Historically Underperforming,11,8,-58,-0.8787878787878788,,,,
102027451,000008107,Allegheny,PITTSBURGH SD,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12,Algebra I,All Students,11,103,17,0.19767441860465115,41.7,43.7,12.6,1.9
102027451,000008107,Allegheny,PITTSBURGH SD,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12,Algebra I,Historically Underperforming,11,37,-5,-0.11904761904761904,35.1,48.6,13.5,2.7
102027451,000008107,Allegheny,PITTSBURGH SD,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12,Biology,All Students,11,96,10,0.11627906976744186,57.3,33.3,7.3,2.1
102027451,000008107,Allegheny,PITTSBURGH SD,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12,Biology,Historically Underperforming,11,32,-10,-0.23809523809523808,53.1,31.3,12.5,3.1
102027451,000008107,Allegheny,PITTSBURGH SD,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12,Literature,All Students,11,102,16,0.18604651162790697,8.8,81.4,6.9,2.9
102027451,000008107,Allegheny,PITTSBURGH SD,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12,Literature,Historically Underperforming,11,36,-6,-0.14285714285714285,5.6,86.1,5.6,2.8
103027503,000000435,Allegheny,PLUM BOROUGH SD,PLUM SHS,Algebra I,All Students,11,245,-39,-0.13732394366197184,31.4,40.8,23.3,4.5
103027503,000000435,Allegheny,PLUM BOROUGH SD,PLUM SHS,Algebra I,Historically Underperforming,11,59,-30,-0.33707865168539325,16.9,37.3,30.5,15.3
103027503,000000435,Allegheny,PLUM BOROUGH SD,PLUM SHS,Biology,All Students,11,255,-32,-0.11149825783972125,35.7,39.6,18.8,5.9
103027503,000000435,Allegheny,PLUM BOROUGH SD,PLUM SHS,Biology,Historically Underperforming,11,65,-26,-0.2857142857142857,26.2,35.4,30.8,7.7
103027503,000000435,Allegheny,PLUM BOROUGH SD,PLUM SHS,Literature,All Students,11,2,-283,-0.9929824561403509,,,,
103027503,000000435,Allegheny,PLUM BOROUGH SD,PLUM SHS,Literature,Historically Underperforming,11,1,-88,-0.9887640449438202,,,,
160028259,000008129,Allegheny,PROPEL CS-BRADDOCK HILLS,PROPEL CS-BRADDOCK HILLS,Algebra I,All Students,11,23,-39,-0.6290322580645161,0,47.8,26.1,26.1
160028259,000008129,Allegheny,PROPEL CS-BRADDOCK HILLS,PROPEL CS-BRADDOCK HILLS,Algebra I,Historically Underperforming,11,19,-31,-0.62,0,36.8,31.6,31.6
160028259,000008129,Allegheny,PROPEL CS-BRADDOCK HILLS,PROPEL CS-BRADDOCK HILLS,Biology,All Students,11,5,-55,-0.9166666666666666,,,,
160028259,000008129,Allegheny,PROPEL CS-BRADDOCK HILLS,PROPEL CS-BRADDOCK HILLS,Biology,Historically Underperforming,11,5,-44,-0.8979591836734694,,,,
160028259,000008129,Allegheny,PROPEL CS-BRADDOCK HILLS,PROPEL CS-BRADDOCK HILLS,Literature,All Students,11,3,-53,-0.9464285714285714,,,,
160028259,000008129,Allegheny,PROPEL CS-BRADDOCK HILLS,PROPEL CS-BRADDOCK HILLS,Literature,Historically Underperforming,11,3,-42,-0.9333333333333333,,,,
103020002,000007772,Allegheny,PROPEL CS-HOMESTEAD,PROPEL CS-HOMESTEAD,Algebra I,All Students,11,11,-19,-0.6333333333333333,9.1,36.4,27.3,27.3
103020002,000007772,Allegheny,PROPEL CS-HOMESTEAD,PROPEL CS-HOMESTEAD,Algebra I,Historically Underperforming,11,10,-13,-0.5652173913043478,,,,
103020002,000007772,Allegheny,PROPEL CS-HOMESTEAD,PROPEL CS-HOMESTEAD,Biology,All Students,11,5,-25,-0.8333333333333334,,,,
103020002,000007772,Allegheny,PROPEL CS-HOMESTEAD,PROPEL CS-HOMESTEAD,Biology,Historically Underperforming,11,5,-18,-0.782608695652174,,,,
103020002,000007772,Allegheny,PROPEL CS-HOMESTEAD,PROPEL CS-HOMESTEAD,Literature,All Students,11,3,-28,-0.9032258064516129,,,,
103020002,000007772,Allegheny,PROPEL CS-HOMESTEAD,PROPEL CS-HOMESTEAD,Literature,Historically Underperforming,11,3,-21,-0.875,,,,
103020004,000007832,Allegheny,PROPEL CS-MONTOUR,PROPEL CS-MONTOUR,Algebra I,All Students,11,11,0,0,9.1,18.2,54.5,18.2
103020004,000007832,Allegheny,PROPEL CS-MONTOUR,PROPEL CS-MONTOUR,Algebra I,Historically Underperforming,11,9,1,0.125,,,,
103027753,000000448,Allegheny,QUAKER VALLEY SD,QUAKER VALLEY HS,Algebra I,All Students,11,160,20,0.14285714285714285,31.3,41.9,22.5,4.4
103027753,000000448,Allegheny,QUAKER VALLEY SD,QUAKER VALLEY HS,Algebra I,Historically Underperforming,11,44,11,0.3333333333333333,6.8,40.9,36.4,15.9
103027753,000000448,Allegheny,QUAKER VALLEY SD,QUAKER VALLEY HS,Biology,All Students,11,145,6,0.04316546762589928,48.3,40.7,7.6,3.4
103027753,000000448,Allegheny,QUAKER VALLEY SD,QUAKER VALLEY HS,Biology,Historically Underperforming,11,31,-1,-0.03125,19.4,48.4,16.1,16.1
103028203,000006928,Allegheny,RIVERVIEW SD,RIVERVIEW JSHS,Algebra I,All Students,11,45,-39,-0.4642857142857143,35.6,37.8,17.8,8.9
103028203,000006928,Allegheny,RIVERVIEW SD,RIVERVIEW JSHS,Algebra I,Historically Underperforming,11,13,-16,-0.5517241379310345,7.7,46.2,30.8,15.4
103028203,000006928,Allegheny,RIVERVIEW SD,RIVERVIEW JSHS,Biology,All Students,11,55,-28,-0.3373493975903614,38.2,30.9,14.5,16.4
103028203,000006928,Allegheny,RIVERVIEW SD,RIVERVIEW JSHS,Biology,Historically Underperforming,11,22,-6,-0.21428571428571427,9.1,31.8,27.3,31.8
103028203,000006928,Allegheny,RIVERVIEW SD,RIVERVIEW JSHS,Literature,All Students,11,1,-84,-0.9882352941176471,,,,
103028302,000000460,Allegheny,SHALER AREA SD,SHALER AREA HS,Algebra I,All Students,11,318,1,0.0031545741324921135,19.8,42.1,28.3,9.7
103028302,000000460,Allegheny,SHALER AREA SD,SHALER AREA HS,Algebra I,Historically Underperforming,11,115,6,0.05504587155963303,11.3,27,37.4,24.3
103028302,000000460,Allegheny,SHALER AREA SD,SHALER AREA HS,Biology,All Students,11,147,-170,-0.5362776025236593,53.7,41.5,2.7,2
103028302,000000460,Allegheny,SHALER AREA SD,SHALER AREA HS,Biology,Historically Underperforming,11,28,-83,-0.7477477477477478,39.3,42.9,7.1,10.7
103028302,000000460,Allegheny,SHALER AREA SD,SHALER AREA HS,Literature,All Students,11,20,-293,-0.9361022364217252,0,0,45,55
103028302,000000460,Allegheny,SHALER AREA SD,SHALER AREA HS,Literature,Historically Underperforming,11,20,-86,-0.8113207547169812,0,0,45,55
103028653,000008459,Allegheny,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY HS,Algebra I,All Students,11,97,,,4.1,33,48.5,14.4
103028653,000008459,Allegheny,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY HS,Algebra I,Historically Underperforming,11,48,,,6.3,16.7,50,27.1
103028653,000008459,Allegheny,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY HS,Biology,All Students,11,49,,,24.5,46.9,14.3,14.3
103028653,000008459,Allegheny,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY HS,Biology,Historically Underperforming,11,16,,,31.3,31.3,12.5,25
103028653,000008459,Allegheny,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY HS,Literature,All Students,11,8,,,,,,
103028653,000008459,Allegheny,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY HS,Literature,Historically Underperforming,11,7,,,,,,
103028703,000000470,Allegheny,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Algebra I,All Students,11,268,55,0.25821596244131456,50.4,35.1,13.1,1.5
103028703,000000470,Allegheny,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Algebra I,Historically Underperforming,11,54,26,0.9285714285714286,27.8,29.6,35.2,7.4
103028703,000000470,Allegheny,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Biology,All Students,11,266,52,0.24299065420560748,43.6,44.7,9,2.6
103028703,000000470,Allegheny,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Biology,Historically Underperforming,11,55,27,0.9642857142857143,18.2,43.6,27.3,10.9
103028703,000000470,Allegheny,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Literature,All Students,11,1,-213,-0.9953271028037384,,,,
103028753,000000467,Allegheny,SOUTH PARK SD,SOUTH PARK SHS,Algebra I,All Students,11,129,-19,-0.12837837837837837,51.2,26.4,20.2,2.3
103028753,000000467,Allegheny,SOUTH PARK SD,SOUTH PARK SHS,Algebra I,Historically Underperforming,11,30,-15,-0.3333333333333333,40,16.7,33.3,10
103028753,000000467,Allegheny,SOUTH PARK SD,SOUTH PARK SHS,Biology,All Students,11,39,-107,-0.7328767123287672,87.2,10.3,0,2.6
103028753,000000467,Allegheny,SOUTH PARK SD,SOUTH PARK SHS,Biology,Historically Underperforming,11,6,-38,-0.8636363636363636,,,,
103028753,000000467,Allegheny,SOUTH PARK SD,SOUTH PARK SHS,Literature,All Students,11,5,-141,-0.9657534246575342,,,,
103028753,000000467,Allegheny,SOUTH PARK SD,SOUTH PARK SHS,Literature,Historically Underperforming,11,3,-41,-0.9318181818181818,,,,
103023410,000007648,Allegheny,SPECTRUM CS,SPECTRUM CS,Algebra I,All Students,11,1,-1,-0.5,,,,
103023410,000007648,Allegheny,SPECTRUM CS,SPECTRUM CS,Algebra I,Historically Underperforming,11,1,0,0,,,,
