Cat,AUN,LEA Name,County,Total Local Revenue 6000 ,"Current Real Estate Taxes
6111",Interim Real Estate Taxes 6112,Public Utility Realty Tax 6113,Payment in Lieu State & Local 6114,Payment in Lieu Federal 6115,"Per Capita, Section 679 6120",Current Act 1 Earned Income Tax 6131,Current Act 511 Per Capita Taxes 6141,Current Act 511 Occupation Taxes-Flat Rate 6142,Current Act 511 Local Services Taxes 6143,Current Act 511 Business Privilege Taxes-Flat Rate 6145,Current Act 511 Mechanical Device Taxes-Flat Rate 6146,Current Act 511 Taxes-Other Flat Rate Assessments 6149,Current Act 511 Earned Income Taxes 6151,Current Act 511 Occupation Taxes 6152,Current Act 511 Real Estate Transfer Taxes 6153,Current Act 511 Amusement Taxes 6154,Current Act 511 Business Privilege Taxes 6155,Current Act 511 Mechanical Device Taxes-Percentage 6156,Current Act 511 Mercantile Taxes 6157,Current Act 511 Taxes-Other Proportional Assessments 6159,Earned Income Tax 6161,Liquor Sales Tax 6162,Cigarette Tax 6163,Sales and Use Tax 6164,General Business Taxes 6165,Business Use & Occupancy Tax 6166,Non-Business Income Tax 6167,Real Estate Transfer Tax 6168,Delinquent Taxes 6400,Earnings on Investments 6500,Food Service Revenue 6600,Revenue from LEA Activities 6700,Revenue from Local Gov't Units 6810,State Revenue from Other Public Schools 6821,State Revenue from Other Sources 6829,Federal Revenue from Other PA LEAs  6831,Federal IDEA Revenue Received as Pass Through 6832,Federal ARP Act IDEA Revenue Received as Pass Through for Other PA LEAs 6833,Federal ARP Act IDEA Preschool Revenue Received as Pass Through from Other PA LEAs 6834,Federal COVID Related Revenue Received as Pass Through 6837,Federal COVID Related Revenue Received as Pass Through from Other PA LEAs 6838,Federal Revenue from Other Sources 6839,Other Federal Revenue from Intermediary Sources 6890,Rentals 6910,Contributions from Private Sources 6920,Regular Day School Tuition 6941,Summer School Tuition 6942,Adult Education Tuition 6943,Receipts from Other LEAs in PA - Education 6944,Receipts from Out-of-State LEAs 6945,Receipts From Member Districts – AVTS / Special Program Jointure Only 6946,Other Tuition from Patrons 6949,Transportation Services Provided Other PA LEAs 6961,Other Services Provided Other PA LEAs 6962,All Other Services Provided Other Govt's 6969,Services Provided Other Funds 6970,Revenue from Community Services Activities 6980,Refunds of a Prior Year Expenditure 6991,Energy Efficiency Revenues and Incentives 6992,Other Revenues Not Specified Elsewhere 6999
3.0,116495207.0,Northumberland County CTC,Northumberland,1179740.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11812.01,,,,,,,,,,,,,,,17967.08,,,,,,1145411.73,,,,,,,,,4549.2
3.0,126514007.0,Philadelphia AVTS,Philadelphia,24960942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24960942.0,,,,,,,,,
3.0,129546907.0,Schuylkill Technology Centers,Schuylkill,6199961.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92828.99,,,,,,,,,,,,,,,12930.29,,,,18000.0,,6112165.57,,,,,,-36007.78,,,44.46
3.0,108567807.0,Somerset County Technology Center,Somerset,4812884.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41964.54,,,,,,,,,,,,,,9500.04,22375.0,,,92396.0,133577.4,,4397579.74,115384.55,,,,,,75.0,,32.0
3.0,119584707.0,Susquehanna County CTC,Susquehanna,4703290.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389.26,,,,,426211.46,,,,,,,86295.3,,3311.32,,,,356870.24,,,3403156.83,,355126.44,,,,,3159.49,,52770.5
3.0,116606707.0,SUN Area Technical Institute,Union,6600818.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18338.3,,,,,,,,,,,,,,5810.0,86088.0,,,6489.28,155763.16,,6287453.94,,,,,,,,,40876.02
3.0,106619107.0,Venango Technology Center,Venango,5650558.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35076.09,,,,,,,,,,,,2820.0,,27711.67,12667.9,,,784100.28,,,4756347.19,,,,,,,,,31835.35
3.0,101634207.0,Mon Valley CTC,Washington,2518929.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31011.02,,,,,,,,,,,,,,2072.39,,,,,31.94,,2389169.0,96644.7,,,,,,,,
3.0,101638907.0,Western Area CTC,Washington,3855609.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106198.33,,108190.76,,,,,,,,,,,,5197.5,11262.0,,,404047.41,8500.0,,3207930.42,,,,,,,2762.3,,1520.76
3.0,107651207.0,Central Westmoreland CTC,Westmoreland,7825665.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.84,,,,,,,,,,,,,,,1190.0,,,323452.23,,,7425657.56,,,,,,,21596.13,2783.23,49628.97
3.0,107652207.0,Eastern Westmoreland CTC,Westmoreland,3166376.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21259.24,,,,,,,,,,,,,,,96621.72,,,14665.0,,,3033830.91,,,,,,,,,
3.0,107656407.0,Northern Westmoreland CTC,Westmoreland,2687308.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47563.37,,,,,,,,,,,,,,,,,,43483.55,,,2484232.79,,,,,,1734.0,55517.4,,54777.7
3.0,112679107.0,York Co School of Technology,York,26281968.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192655.27,,32108.65,,,,,,,,,,,,825.0,500.0,,,3990583.27,26961.68,2160.0,21904873.83,,,,,,12000.0,,,119300.78
4.0,197010542.0,Gettysburg Montessori CS,Adams,4259002.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15220.19,,2931.0,,,,,47771.12,,,,,,,,4149.07,,,,4143458.78,,,,,,,,,7147.12,,38324.88
4.0,141019741.0,Vida CS,Adams,3581098.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12589.18,27229.61,,,,,,27113.34,,,,,,,,2507.0,,,,3509109.56,,,,,,,,,,,2549.44
4.0,102024758.0,Catalyst Academy CS,Allegheny,4744636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,,10749.0,,,,,1508.0,,,,,,,12114.0,14062.0,,,,4705996.0,,,,,,,,,,,
4.0,102020001.0,City CHS,Allegheny,13306499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117493.0,,,,,,,130287.0,,,,,,,,418370.0,,,,12573843.0,,,,,,,,,,,66506.0
4.0,199025446.0,Environmental CS at Frick Park,Allegheny,25172801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178024.0,,75702.0,,,,,177878.0,,,,,,,,115247.0,,,,24612719.0,,,,,,,,,,,13231.0
4.0,103029865.0,Life Male STEAM Academy CS,Allegheny,2165812.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,,,,,11459.2,,,,,,,,124296.43,,,,2030056.14,,,,,,,,,,,
4.0,102023030.0,Manchester Academic CS,Allegheny,8829328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48877.0,,8531.0,,,,,,,,,,,,,370196.0,3770.0,,,8352532.0,,,,,,,,,38509.0,,6913.0
4.0,102023217.0,Passport Academy CS,Allegheny,3438078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,48253.0,,,,,,,,230500.0,,,,3159246.0,,,,,,,,,,,
4.0,103022481.0,Penn Hills CS of Entrepreneurship,Allegheny,9327696.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192266.0,,857.0,,,,,77421.29,,,,,788676.15,,,322604.0,,,,7894202.0,,,,,,,,,1397.41,,50273.0
4.0,115220003.0,Pennsylvania Distance Learning CS,Allegheny,22037606.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260443.0,,,,,,,395454.47,,,,,,,,744.09,,,,21378712.27,,,,,,,,,,,2252.28
4.0,160028259.0,Propel CS-Braddock Hills,Allegheny,16148997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69868.0,,1688.0,,,,,234064.0,,,,,,,4447.0,5954.0,,,,15792135.0,,,,,,,,,22452.0,,18389.0
4.0,103020005.0,Propel CS-East,Allegheny,6475573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78578.0,,1887.0,,,,,50716.0,,,,,,,150.0,50931.0,,,,6286967.0,,,,,,,,,6278.0,,66.0
4.0,103024952.0,Propel CS-Hazelwood,Allegheny,6306112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20900.0,,,,,,,49898.0,,,,,,,,40246.0,,,,6186960.0,,,,,,,,,8076.0,,32.0
4.0,103020002.0,Propel CS-Homestead,Allegheny,11645267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140632.0,,2677.0,,,,,146420.0,,,,,,1091.0,315.0,352216.0,,,,10968484.0,,,,,,,,,28337.0,,5095.0
4.0,103020003.0,Propel CS-McKeesport,Allegheny,5647677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49855.0,,,,,,,75077.0,,,,,,,,2690.0,,,,5511925.0,,,,,,,,,7899.0,,231.0
4.0,103020004.0,Propel CS-Montour,Allegheny,15963594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88652.0,,8198.0,,,,,165309.0,,,,,,,250.0,9726.0,,,,15676729.0,,,,,,,,,13774.0,,956.0
4.0,103028192.0,Propel CS-Northside,Allegheny,9167060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42978.0,,,,,,,98241.0,,,,,,,,4934.0,,,,9007202.0,,,,,,,,,13705.0,,
4.0,103024162.0,Propel CS-Pitcairn,Allegheny,4486465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2925.0,,,,,52712.0,,,,,,,,158373.0,,,,4267290.0,,,,,,,,,5133.0,,32.0
4.0,102027560.0,Provident CS,Allegheny,11025644.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116807.0,,17586.17,,,,,242291.96,,,,,,,1899.0,36976.09,,,,10535858.81,,,,,30766.27,,,,1229.0,,42229.86
4.0,103023410.0,Spectrum CS,Allegheny,1716497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,,6009.0,,,,,40107.0,,,,,,,,17839.0,,,,1641329.0,,,,,,,,,308.0,,818.0
4.0,102020003.0,The New Academy CS,Allegheny,1811190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115246.0,,,,,,,,,,,,1695944.0,,,,,,,,,,,
4.0,103023090.0,Urban Academy of Greater Pittsburgh CS,Allegheny,7412114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143829.0,,29747.0,,,,,49144.0,,,,,,15340.0,,24025.0,,,,7083917.0,,,,,,,,,,,66112.0
4.0,102023080.0,Urban Pathways 6-12 CS,Allegheny,7593977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.0,,,,,,,93717.0,,,,,,,,10.0,,,,7498431.0,,,,,,,,,864.0,,94.0
4.0,103028246.0,Urban Pathways K-5 College CS,Allegheny,7281885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91167.0,,,,,,,,,,,,,,,500.0,,,,7152308.0,,,,,,,,,,,37910.0
4.0,103028425.0,Westinghouse Arts Academy CS,Allegheny,6396813.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,,7514.2,,,,,45836.81,,,,,,,285.0,85246.03,,,,5497923.36,,,,,,,,,4284.0,,755694.09
4.0,103020368.0,Young Scholars of Greater Allegheny CS,Allegheny,5122892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12832.0,,4437.0,,,,,,,,,,,,,,,,,5087453.0,,,,,,,,,,,18170.0
4.0,103025206.0,Young Scholars of Western Pennsylvania CS,Allegheny,6773102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61075.0,,12092.0,,,,,,,,,,,,,,,,,6153802.0,,,,,,,,,,,546133.0
4.0,127046517.0,Baden Academy CS,Beaver,10025746.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68799.21,,85.75,,,,,99706.26,,,,,,,6440.0,4047.11,,,,9844722.3,,,,,,,,,1945.67,,
4.0,127040002.0,Lincoln Park Performing Arts CS,Beaver,10474300.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249422.51,,9239.6,,,,,64349.76,,,,,,,,-551.67,,,,10150899.91,,,,,,,,,,,940.35
4.0,127041735.0,Midland Innovation & Technology CS,Beaver,2416883.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782484.33,,,,1634330.71,,,,,,,,,,,68.86
4.0,127043430.0,Pennsylvania Cyber CS,Beaver,192067173.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4845668.1,,,,,,,2108701.71,,,,,,,,3827.32,,,,184393556.74,,,,,,,,,624372.18,,91047.15
4.0,108057079.0,HOPE for Hyndman CS,Bedford,2406739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18119.0,62305.0,,,,,46034.0,,,,,,,,9931.0,,,,2238607.0,,,,,,,,,,,31743.0
4.0,108070001.0,Central PA Digital Learning Foundation CS,Blair,3355115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13172.0,,,,,,,,,,,,,,,,,,,3341410.0,,,,,,,,,55.0,,478.0
4.0,122093460.0,Bucks County Montessori CS,Bucks,3492033.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.74,29978.03,10414.39,,,,,,,,,,,,,408.43,,,,3450005.32,,,,,,,,,,,798.56
4.0,122090001.0,Center for Student Learning CS at Pennsbury,Bucks,3960911.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16775.0,,,,,,,,,,,,,,,3000.0,,,,3925134.0,,,,,,,,,,,16002.15
4.0,122093140.0,School Lane CS,Bucks,21099517.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313034.09,,69462.09,,,,,,,,,,,,,313.72,,,,20653737.68,,,,,,,,,,,62970.15
4.0,110143060.0,Centre Learning Community CS,Centre,1480696.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.17,838.59,13334.85,,,,,21809.33,,,,,,,,3033.1,,,,1413192.15,,,,,,,,300.0,,,27895.8
4.0,110143120.0,Nittany Valley CS,Centre,944561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.0,,,,,,,,,,,,,,,10384.0,,,,928407.0,,,,,,,,,,,3652.0
4.0,110140001.0,Young Scholars of Central PA CS,Centre,6993173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.0,,30268.0,,,,,,,,,,,,,3308.0,,1412.0,,6957701.0,,,,,,,,,,,
4.0,124150002.0,21st Century Cyber CS,Chester,22782554.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424180.5,,30195.27,,,,,282373.01,,,,,,,,,,24035.0,,22015732.88,,,,,,,,,,,6037.42
4.0,125230001.0,Achievement House CS,Chester,21804361.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109048.65,,2292.44,,,,,255238.0,,,,,,,,,,,,21427922.92,,,,,,,,,,,9859.77
4.0,124150003.0,Avon Grove CS,Chester,32634816.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459364.45,,,,,,,,,,,,2475.0,86000.33,,,,32020645.92,,,,,,,,,,,66331.25
4.0,124152880.0,Chester Co Family Academy CS,Chester,558507.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20426.38,,,,,,,,,,,,,,,447.91,,,,536417.77,,,,,,,,,,,1215.48
4.0,124153320.0,Collegium CS,Chester,57364506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169713.0,,,,,,,697625.0,,,,,,,,2671.0,,,,55964883.0,,,,,,,,,,6127.0,523487.0
4.0,124152637.0,Insight PA Cyber CS,Chester,66794147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863377.0,,,,,,,752376.0,,7500.0,,,,,,,,,,64469700.0,,,,,,,,,700944.0,,250.0
4.0,124150004.0,Pennsylvania Leadership CS,Chester,57561934.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365870.14,,-65.09,,,,,,,,,,,,,,,,,55931888.92,,,,,,,,,,,264240.36
4.0,124153350.0,Renaissance Academy CS,Chester,20876146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21372.0,,,,,,,192274.0,,,,,,,241852.0,89103.0,,,,20262343.0,,,,,,,,,,,69202.0
4.0,101833400.0,Sugar Valley Rural CS,Clinton,8222713.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84077.95,,4872.0,,,,,178026.94,6877.9,,,,,,,44040.53,,,,7897248.57,,,,,,,,775.0,897.19,,5897.46
4.0,115227010.0,Capital Area School for the Arts CS,Dauphin,3148871.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.07,,31313.46,,,,,,,,,,,,,549114.8,,-1200.0,,2568718.92,,,,,,,,,617.21,,188.0
4.0,115220002.0,Commonwealth Charter Academy CS,Dauphin,398125977.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211262.95,,169390.99,,,,,4889681.91,181715.01,,,,,,1527928.33,1451.0,,,,389508858.56,,,,,72750.0,,,,287447.44,,275491.09
4.0,115220001.0,Infinity CS,Dauphin,3143968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7128.0,,,,,,,17117.0,,,,,,,,5644.0,,,,2983828.0,,,,,,,,,126122.0,,4129.0
4.0,115227398.0,Pennsylvania STEAM Academy CS,Dauphin,3508654.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.55,,45.54,,,,,7246.28,,,,,769857.21,,,44750.0,,,,2658088.45,,,,,,,,,,,23955.1
4.0,115222343.0,Premier Arts and Science CS,Dauphin,2150799.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.0,,,,,,,,,,,42000.0,,1883.95,,,,2106059.53,,,,,,,,,,,95.82
4.0,115227871.0,Reach Cyber CS,Dauphin,119504129.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579005.0,,,,,,,834606.0,-129203.18,2827.0,,,,,,,,,,118206753.86,,,,,,,,,,,10140.88
4.0,115223050.0,Sylvan Heights Science CS,Dauphin,3148790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19469.0,,,,,,,17855.0,,,,,,,,,,,,3096851.0,,,,,,,,,9474.0,,5141.0
4.0,125236827.0,Chester Charter Scholars Academy CS,Delaware,11454655.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337771.8,4286.0,13174.76,,,,,131272.0,,,,,,,,192977.99,,,,10749813.63,,,,,,,,,9266.68,,16092.59
4.0,125232950.0,Chester Community CS,Delaware,81486283.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18761.97,,,36135.05,,,,,,,,,,,270.0,17912.54,,,,68093714.93,,,,,,,,,12194783.08,,1124705.61
4.0,125233517.0,Vision Academy CS,Delaware,7778100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34398.0,350.0,,,,,,,,,,,,,11996.0,,,,7722326.0,,,,,,,,,,,9030.0
4.0,105257512.0,Erie Rise Leadership Academy CS,Erie,3917312.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26408.06,,,,,,,96821.77,,,,,,,,,,,,3776055.21,,,,,,,,,,,18027.27
4.0,105250004.0,Montessori Regional CS,Erie,7583888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.0,,14682.0,,,,,82207.0,,,,,,,,36973.0,,,,7413927.0,,,,,,,,,33453.0,,221.0
4.0,105250001.0,Perseus House CS of Excellence,Erie,9431970.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16390.18,,,,,,,76353.2,42349.1,,,,,,,24169.39,,,,9227299.12,,,,,,,,,,,45409.56
4.0,105252920.0,Robert Benjamin Wiley Community CS,Erie,7707219.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47493.93,,,,,,413029.4,118613.13,,,,,,,,481.15,,,,7121430.94,,,,,,,,,,,6170.88
4.0,111440001.0,New Day CS,Huntingdon,3481246.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19098.47,,,,,,75883.66,50000.0,,,,,,,,,,,,3332090.89,,,,,,,,,,,4173.58
4.0,111315438.0,Stone Valley Community CS,Huntingdon,1300716.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4783.78,3847.2,,,,,,18946.98,,,,,,,,,,,,1260953.19,,,,,,,,10178.0,,,2007.0
4.0,119350001.0,Fell CS,Lackawanna,1912878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.0,,,,,,,,,,,,,,,,,,,1906651.0,,,,,,,,,,,5023.0
4.0,119355028.0,Howard Gardner Multiple Intelligence CS,Lackawanna,4952442.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6464.9,49025.15,46957.68,,,,,52645.22,,,,,,,,115074.15,,,,4672318.49,,,,,,,,,,,9956.75
4.0,113362940.0,La Academia Partnership CS,Lancaster,4351943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164427.0,,,,4185577.0,,,,,,,,,,,1939.0
4.0,121395927.0,Arts Academy CS,Lehigh,4742754.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39110.34,,,,,55601.12,,,,,,16681.5,,17567.94,,,,4613789.55,,,,,,,,,,,3.91
4.0,121399898.0,Arts Academy Elementary CS,Lehigh,6140947.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9814.97,,4740.21,,,,,72739.88,,,,,,,,,,,,6053466.66,,,,,,,,,,,185.68
4.0,121394017.0,Circle of Seasons CS,Lehigh,7370340.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15134.06,,,,,71530.0,,,,,,,,32889.77,,,,7180020.9,,,,,,,,,,,70765.38
4.0,121398065.0,Executive Education Academy CS,Lehigh,18818751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19424.0,,96383.0,,,,,123738.0,,,,,,,,301400.0,,,,18271722.0,,,,,,,,,,,6084.0
4.0,121395526.0,Innovative Arts Academy CS,Lehigh,7671315.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708.5,,,,,110172.59,,,,,,,,2000.0,,,,7552964.31,,,,,,,,,,,2470.24
4.0,175390169.0,Lincoln Leadership Academy CS,Lehigh,12363238.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153724.56,,,,,,,,,,,,,6625.23,,,,12202598.8,,,,,,,,,,,289.92
4.0,121393330.0,Roberto Clemente CS,Lehigh,7723364.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15394.4,20419.95,6639.21,,,,,,,,,,,,,3790.0,,,,7670027.89,,,,,,,,,,,7093.2
4.0,188392660.0,Seven Generations CS,Lehigh,6557830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,,55922.0,,,,,68441.0,,,,,,,,13744.0,,,,6404039.0,,,,,,,,,13103.0,,2404.0
4.0,118400001.0,Bear Creek Community CS,Luzerne,6816014.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26724.94,,,,,,,,,,,,,,,,,,,6780776.33,,,,,,,,,,,8512.94
4.0,104432830.0,Keystone Education Center CS,Mercer,4238604.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4346.34,,,,,,50000.0,81227.81,,,,,,,,2760.0,,,,4067883.72,,,,,,,,,31274.22,,1112.5
4.0,120450003.0,Evergreen Community CS,Monroe,2020950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,5122.0,52854.0,,,,,9294.0,,,,,,,,41100.0,,,,1912160.0,,,,,,,,,,,402.0
4.0,126510020.0,Agora Cyber CS,Montgomery,95845042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978780.0,,,,,,,1774706.0,,,,,,,,5500.0,,,,92985163.0,,,,,,,,,108.0,,100785.0
4.0,123460001.0,Pennsylvania Virtual CS,Montgomery,6652218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611206.0,,,,,,,,,,,,6029873.0,,,,,,,,,,,11139.0
4.0,123463370.0,Souderton CS Collaborative,Montgomery,4409927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25073.0,,,,,,,,,,,,,,,34048.0,,,,4320966.0,,,,,,,,,,,29840.0
4.0,120486892.0,Easton Arts Academy Elementary CS,Northampton,5013030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7831.0,,,,,38325.0,,,,,,,,1006.0,,,,4965576.0,,,,,,,,,92.0,,200.0
4.0,120480002.0,Lehigh Valley Academy Regional CS,Northampton,29763086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217938.0,,110931.0,,,,1150.0,270555.0,,,,,,,,14856.0,142103.0,3925.0,,28958853.0,,,,,,,,,42500.0,,275.0
4.0,120483170.0,Lehigh Valley Charter High School for the Arts,Northampton,9426279.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60137.43,,161207.02,,,,68155.04,,,,,,10000.0,,9034.0,73646.66,,1625.0,,8894355.04,,,8234.69,,,,,,,,139884.7
4.0,139481451.0,Lehigh Valley Dual Language CS,Northampton,6292296.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42362.44,,23821.98,,,,,26848.96,,,,,,,21889.95,6950.0,,,,6168058.09,,,,,,,,,,,2364.88
4.0,126510015.0,Ad Prima CS,Philadelphia,8074803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34748.0,66340.0,24392.0,,,,,,,,,,,,,23700.0,,,,7880031.0,,,,,,,,,100.0,,45492.0
4.0,126512990.0,Alliance for Progress CS,Philadelphia,7806627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7195.0,70395.0,53101.0,,,,,,,,,,,,,828.0,,,,7643045.0,,,,,,,,,,,32063.0
4.0,104510394.0,Antonia Pantoja Community CS,Philadelphia,11155470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2752.0,,136366.0,,,,,,,,,,,,,2125.0,,,,10990435.0,,,,,,,,,23792.0,,
4.0,181519176.0,ASPIRA Bilingual Cyber CS,Philadelphia,18584909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23701.0,,9077.0,,,,,,,,,,,,,1569.0,,,,18537381.0,,,,,,,,,13181.0,,
4.0,126510010.0,Belmont CS,Philadelphia,14870020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61122.0,,,,,,,,,,,,,456206.0,,,,14220732.0,,,,,,,,,,,131960.0
4.0,168513758.0,Bluford CS,Philadelphia,8452299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5193.0,38698.0,,,,,,104314.0,,,,,,,,,,,,8294385.0,,,,,,,,,,,9709.0
4.0,185515523.0,Boys Latin of Philadelphia CS,Philadelphia,12555330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70745.0,,31819.0,,,,,213951.0,,,,,,,,508042.0,,,,11660689.0,,,,,,,,,,,70084.0
4.0,126513160.0,Christopher Columbus CS,Philadelphia,12008790.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115617.17,,,,,,,,,,,,,,,,,,,11676652.01,,,,,,,,,,116989.21,99532.2
4.0,126512840.0,Community Academy of Philadelphia CS,Philadelphia,19042604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278052.0,22277.0,253872.0,,,,,306557.0,,,,,,,183254.0,9950.0,,,,17966237.0,,,,,,,,,,,22405.0
4.0,103519376.0,Daroff CS,Philadelphia,-1171167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1171167.0
