Cat,AUN,LEA Name,County,"Object 100
Personnel Services - Salaries","Object 200
Personnel Services - Employee Benefits",Object 220 Social Security Contributions,Object 230 Retirement Contributions,"Object 300
Purchased Professional and Technical Services","Object 400
Purchased Property Services","Object 500
Other Purchased Services","Object 600
Supplies","Object 700
Property","Object 800
Other Objects","Object 900
Other Uses of Funds",Total
4.0,182514568.0,Keystone Academy CS,Philadelphia,4194862.0,2151114.0,318393.0,665512.0,1127598.0,1677063.0,797419.0,572807.0,136079.0,29583.0,0.0,10686525.0
4.0,126514864.0,KIPP DuBois CS,Philadelphia,4598337.0,1228181.0,351373.0,0.0,2692417.0,658286.0,1285204.0,410336.0,156170.0,90138.0,689486.0,11808555.0
4.0,126514059.0,KIPP North Philadelphia CS,Philadelphia,4472812.0,1271851.0,338735.0,0.0,2511371.0,537748.0,827679.0,535471.0,325082.0,31682.0,686571.0,11200267.0
4.0,126510013.0,KIPP Philadelphia CS,Philadelphia,7295861.0,2257375.0,553763.0,149483.0,4691333.0,531564.0,1294028.0,868173.0,18831030.0,1204823.0,1312336.0,38286523.0
4.0,126515362.0,KIPP Philadelphia Octavius Catto CS,Philadelphia,1561354.0,475319.0,139747.0,0.0,872267.0,585865.0,358789.0,457414.0,14847894.0,921740.0,61479.0,20142121.0
4.0,126515492.0,KIPP West Philadelphia CS,Philadelphia,6784140.0,2364868.0,540840.0,0.0,4905367.0,882377.0,1520436.0,1221141.0,221562.0,210688.0,898020.0,19008599.0
4.0,126513110.0,Laboratory CS,Philadelphia,4033998.0,1370949.0,305917.0,170173.0,1111229.0,451187.88,1010713.0,412700.0,4947.0,292052.0,1207752.0,9895527.88
4.0,126519476.0,Lindley Academy CS at Birney,Philadelphia,6117925.0,2188712.0,464725.0,561141.0,3840468.0,1126265.0,1077583.0,1008615.0,231079.0,26910.0,0.0,15617557.0
4.0,126513480.0,Mariana Bracetti Academy CS,Philadelphia,12718824.0,6197197.0,961206.0,2141168.0,1948162.0,834136.0,955468.0,990188.0,749934.0,2156105.0,626437.0,27176451.0
4.0,126510014.0,Maritime Academy CS,Philadelphia,7653259.700000001,2869510.11,576741.55,1034420.75,1641148.88,1750637.29,1401444.0299999998,1170679.93,367205.68000000005,166090.1,208307.62,17228283.34
4.0,126513150.0,MAST Community CS,Philadelphia,14975286.0,6502624.0,1131914.0,1711082.0,1300026.0,1591907.0,1322397.0,1734427.0,557351.0,1452966.0,570238.0,30007222.0
4.0,126513117.0,MaST Community CS II,Philadelphia,12608510.0,3545753.0,966485.0,0.0,3510539.0,1231247.0,965394.0,2141953.0,1022130.0,2524106.0,1045489.0,28595121.0
4.0,126511624.0,MaST Community CS III,Philadelphia,8459239.0,2439879.0,648310.0,0.0,2149200.0,634536.0,932246.0,1905066.0,1123535.0,1916586.0,532718.0,20093005.0
4.0,126510002.0,Mastery CHS-Lenfest Campus,Philadelphia,5627296.0,1917702.0,417364.0,473414.0,2226258.0,511667.0,2564002.0,799157.0,20011.0,88072.0,16627.0,13770792.0
4.0,126518118.0,Mastery CS John Wister Elementary,Philadelphia,3706695.0,953608.0,276663.0,27960.0,2175492.0,634888.0,1185576.0,614756.0,65815.0,79084.0,24941.0,9440855.0
4.0,126519644.0,Mastery CS-Cleveland Elementary,Philadelphia,5052904.0,1469237.0,379621.0,136784.0,2522628.0,681787.0,1961801.0,928242.0,85578.0,4159.0,0.0,12706336.0
4.0,126511748.0,Mastery CS-Clymer Elementary,Philadelphia,4326293.0,1395420.0,315619.0,246447.0,1612879.0,485843.0,695721.0,633321.0,35839.0,68341.0,47581.0,9301238.0
4.0,126518795.0,Mastery CS-Francis D. Pastorius Elementary,Philadelphia,4661828.0,1588103.0,344264.0,250731.0,2282621.0,636204.0,1830327.0,718822.0,113508.0,83766.0,23452.0,11938631.0
4.0,126513734.0,Mastery CS-Gratz Campus,Philadelphia,10616674.0,3332804.0,804763.0,539348.0,4258462.0,2965703.0,2282883.0,1554376.0,292730.0,91696.0,83063.0,25478391.0
4.0,126513290.0,Mastery CS-Hardy Williams,Philadelphia,9063150.0,3017092.0,677044.0,548873.0,4020805.0,1379873.0,3324835.0,1582299.0,234114.0,158008.0,398525.0,23178701.0
4.0,126516457.0,Mastery CS-Harrity Campus,Philadelphia,6582865.0,2540852.0,455945.0,659365.0,2285166.0,645964.0,1559451.0,989989.0,9108.0,11324.0,22265.0,14646984.0
4.0,126519433.0,Mastery CS-Mann Campus,Philadelphia,4489064.0,1516022.0,337006.0,267395.0,1485441.0,596440.0,731641.0,593111.0,5676.0,65400.0,23452.0,9506247.0
4.0,151514721.0,Mastery CS-Pickett Campus,Philadelphia,8398322.0,2930773.0,625677.0,723210.0,3497441.0,1746557.0,2895281.0,1354133.0,4056.0,123534.0,24941.0,20975038.0
4.0,126510022.0,Mastery CS-Shoemaker Campus,Philadelphia,6263814.0,1891007.0,465600.0,177449.0,2801886.0,1894230.0,1777537.0,1121335.0,17968.0,107166.0,27702.0,15902645.0
4.0,126517286.0,Mastery CS-Smedley Campus,Philadelphia,6379712.0,2625473.0,366507.0,800586.0,2501316.0,563259.0,1337582.0,860117.0,165155.0,111043.0,24475.0,14568132.0
4.0,126510023.0,Mastery CS-Thomas Campus,Philadelphia,11183399.0,3701751.0,822650.0,604093.0,3535036.0,1374247.0,1585840.0,1520623.0,56019.0,371345.0,300930.0,23629190.0
4.0,126517643.0,Mastery Prep Elementary CS,Philadelphia,3909681.0,1044072.0,293014.0,0.0,1921040.0,562771.0,1189509.0,758609.0,117180.0,213307.0,202343.0,9918512.0
4.0,126513230.0,Math Civics and Sciences CS,Philadelphia,6247994.0,2945126.0,473688.0,991018.0,711546.0,871299.0,395234.0,294522.0,161576.0,31730.0,0.0,11659027.0
4.0,126519392.0,Memphis Street Academy CS @ JP Jones,Philadelphia,5020854.0,1895305.0,383736.0,663533.0,2197575.0,350439.0,438904.0,667962.0,81600.0,18971.0,0.0,10671610.0
4.0,126513000.0,Multicultural Academy CS,Philadelphia,2025116.0,862667.0,147645.0,261275.0,423606.0,143205.0,418423.0,38131.0,97314.0,203530.0,311732.0,4523724.0
4.0,126513420.0,New Foundations CS,Philadelphia,12942579.0,6136149.0,949935.0,1884625.0,1892103.0,886884.0,1632541.0,2238655.0,1853226.0,1190910.0,727500.0,29500547.0
4.0,126510019.0,Northwood Academy CS,Philadelphia,6348941.0,2769056.0,485901.0,740629.0,2257522.0,542247.0,770396.0,527506.0,643311.0,39920.0,674735.0,14573634.0
4.0,126513452.0,Olney Charter High School,Philadelphia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0,173515368.0,Pan American Academy CS,Philadelphia,7433325.0,3241627.0,553886.0,1269934.0,1041404.0,723351.0,1084267.0,496497.0,359607.0,360809.0,880067.0,15620954.0
4.0,126510004.0,People for People CS,Philadelphia,4644955.0,1975736.0,355049.0,757996.0,1382968.0,422392.0,1215860.0,375572.0,12743.0,297918.0,1007219.0,11335363.0
4.0,126513280.0,Philadelphia Academy CS,Philadelphia,11401872.010000002,5656352.37,851158.47,2258083.2399999998,1124077.1,2935228.39,902528.1499999999,1114915.92,713093.59,213065.24,495385.0,24556517.77
4.0,126510009.0,Philadelphia Electrical & Tech CHS,Philadelphia,5299393.74,2921744.7800000003,399832.27999999997,918649.01,367508.1,701553.63,725829.44,773859.9099999999,5608202.98,1314088.23,355000.0,18067180.81
4.0,126510929.0,Philadelphia Hebrew Public CS,Philadelphia,3277401.0,789141.0,233564.0,0.0,1590930.0,380724.0,999536.0,316251.0,12721060.0,284138.0,515432.0,20874613.0
4.0,126510016.0,Philadelphia Montessori CS,Philadelphia,2471282.0,612102.0,187297.0,36865.0,610606.0,373775.0,226282.0,128417.0,475382.0,7024.0,0.0,4904870.0
4.0,126513400.0,Philadelphia Performing Arts CS,Philadelphia,19853665.0,7560169.0,1519561.0,1795754.0,7998577.0,2530862.0,2964562.0,2415845.0,1685416.0,2611491.0,816304.0,48436891.0
4.0,126512960.0,Preparatory CS of Mathematics Science Tech and Careers,Philadelphia,5179630.4399999995,2378984.5,383575.65,803040.95,439047.04000000004,78976.37,286995.41,318477.19,69803.21,30377.48,213445.0,8995736.64
4.0,126510008.0,Richard Allen Preparatory CS,Philadelphia,3785133.0,1508302.0,287831.0,250703.0,702787.0,330711.0,506683.0,406271.0,82302.0,212579.0,298803.0,7833571.0
4.0,126510001.0,Russell Byers CS,Philadelphia,5198623.0,1927920.0,397688.0,272835.0,2455277.0,445832.0,762611.0,593516.0,15688104.0,874672.0,349057.0,28295612.0
4.0,114514135.0,Sankofa Freedom Academy CS,Philadelphia,6527402.97,2285140.13,493902.22,656799.0700000001,1210581.59,435906.0,957830.28,813852.9199999999,353176.11,266314.0,86301.0,12936505.0
4.0,108515107.0,Southwest Leadership Academy CS,Philadelphia,4141720.0,1091167.0,329173.0,0.0,3673248.0,648418.0,378082.0,741819.0,526875.0,1526413.0,741642.0,13469384.0
4.0,192518422.0,Tacony Academy CS,Philadelphia,8150733.0,4037209.0,617767.0,1390723.0,3628242.0,4105098.0,1835358.0,1268750.0,382789.0,39830.0,0.0,23448009.0
4.0,126511530.0,TECH Freire CS,Philadelphia,4621628.46,1430859.1600000001,352731.19999999995,0.0,1049902.18,1294158.82,337689.07,585317.3400000001,248840.05,71984.7,0.0,9640379.78
4.0,126515691.0,The Philadelphia CS for Arts and Sciences at HR Edmunds,Philadelphia,8210690.0,2501446.0,605432.0,237202.0,4492292.0,854055.0,2217224.0,696929.0,843766.0,37845.0,0.0,19854247.0
4.0,126512674.0,Universal Alcorn CS,Philadelphia,4778192.0,2099024.0,361088.0,619920.0,966216.0,235200.0,1453958.0,543919.0,0.0,111385.0,110995.0,10298889.0
4.0,126519434.0,Universal Audenried CS,Philadelphia,5973794.0,1990085.0,452794.0,570650.0,1313990.0,301148.0,878996.0,1065458.99,393358.0,165985.36,350409.0,12433224.35
4.0,126517442.0,Universal Creighton CS,Philadelphia,6338375.34,2683100.7,480611.0,451079.16000000003,1534856.8,713445.3400000001,753889.81,700158.1000000001,757747.0,322364.51,138040.0,13941977.6
4.0,126513210.0,Universal Institute CS,Philadelphia,6287552.0,2870884.0,471407.0,590685.0,1086989.82,292409.0,363302.62,1355989.0,0.0,173443.0,699776.0,13130345.44
4.0,126513415.0,Universal Vare CS,Philadelphia,2057434.0,917462.0,155705.0,186249.0,312823.0,104988.0,255412.0,137223.0,0.0,42518.0,166289.0,3994149.0
4.0,126513020.0,West Oak Lane CS,Philadelphia,7142503.0,4232156.0,557684.0,1178326.0,4132532.0,2302057.0,1412662.0,1413789.0,115155.0,52571.0,0.0,20803425.0
4.0,126510006.0,West Phila. Achievement CES,Philadelphia,5618462.0,1990598.0,427452.0,375631.0,1300582.0,541139.0,916867.0,315735.0,261351.0,123253.0,771366.0,11839353.0
4.0,126510007.0,Wissahickon CS,Philadelphia,9107291.0,3857879.0,690941.0,625593.0,1199194.0,1043375.0,2475874.0,798545.0,528902.0,638059.0,309296.0,19958415.0
4.0,126513250.0,Young Scholars CS,Philadelphia,3362224.5,965611.21,250443.76,74046.0,908365.0,565942.0,416201.0,461621.0,289552.0,66916.0,7653.0,7044085.71
4.0,126512870.0,Youth Build Phila CS,Philadelphia,3758694.0,791092.0,289445.0,0.0,776876.0,625141.0,369239.0,278564.0,-5503.0,978235.8200000001,2939935.0,10512273.82
4.0,129544907.0,Gillingham Charter School,Schuylkill,2354829.0,1138141.0,178311.0,176114.0,499381.0,77827.0,322138.95,192661.0,181381.0,60630.520000000004,114038.0,4941027.47
4.0,105620001.0,Tidioute Community CS,Warren,2563319.59,1427648.2200000002,192538.77999999997,606800.5800000001,370997.38,83619.75,154820.84000000003,410786.22000000003,588726.61,37407.77,77138.96,5714465.34
4.0,101636920.0,California Academy of Learning CS,Washington,76972.0,44626.0,5868.0,26972.0,64875.0,75394.0,1784.0,15308.0,0.0,7266.0,0.0,286225.0
4.0,107653040.0,Dr Robert Ketterer CS Inc,Westmoreland,2300728.0,1349988.0,159758.0,759676.0,796383.0,274651.0,364831.0,476959.0,161922.0,20592.0,0.0,5746054.0
4.0,112673300.0,Crispus Attucks CS,York,1088507.56,550489.1699999999,78555.33,401833.74,316001.03,152062.97,83290.79999999999,154879.62,0.0,23186.85,0.0,2368418.0
4.0,112673500.0,Lincoln CS,York,4033767.99,3100153.0800000005,302778.94,1345168.71,1438848.13,502156.69,1225498.02,783753.34,172410.13,49817.700000000004,408540.31,11714945.39
4.0,189670676.0,York Academy Regional CS,York,7376319.7700000005,3049897.7199999997,543400.04,772287.04,1697708.12,3283751.98,301577.62,857969.59,244450.22,33811.090000000004,338.5,16845824.61
6.0,113363705.0,Lancaster County Academy,Lancaster,284019.0,74616.78,21727.39,45339.19,21853.57,16402.91,16378.33,21538.3,12029.939999999999,670.14,2359.75,449868.72
6.0,112679205.0,York Adams Academy,York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,
,,School District,,13147599885.150005,8665402345.800001,979113163.9599994,4559000026.15,2338557341.2100005,819892272.8499998,5356549587.699996,1439757028.11,445014277.7299999,970064968.6700001,2671237111.850001,35854074819.07
,,AVTS / CTC,,291807155.03999996,206595490.11,22203908.37,100869012.58000003,23494648.369999994,29442044.46999999,22682464.56999999,59726454.75000002,31728143.699999988,12485822.780000001,45781670.600000024,723743894.3900002
,,Charter School,,1249576437.22,549655275.9500002,92870801.27000003,173467517.16,503631176.59,146753413.11999995,175713352.92,225444392.75999996,204376855.51000005,70507491.74999999,173161326.93,3298819722.75
,,Special Program Jointure,,284019.0,74616.78,21727.39,45339.19,21853.57,16402.91,16378.33,21538.3,12029.939999999999,670.14,2359.75,449868.72
,,Total,,14689267496.410006,9421727728.640003,1094209600.9899995,4833381895.079999,2865705019.7400007,996104133.3499998,5554961783.519996,1724949413.9199998,681131306.88,1053058953.34,2890182469.1300006,39877088304.93
