Cat,AUN,LEA Name,County,"Instruction
1000",Support Services 2000,Operation of Noninstructional Services 3000,Current Expenditures,"Facilities Acquisition, Construction and Improvement Services 4000",Other Expenditures and Financing Uses 5000,Total Expenditures ,Actual Instruction Expense (AIE),"Regular
Programs - Elem/Sec
1100","Special
Programs - Elem/Sec
1200",Vocational Education Programs 1300,Other Instructional Programs - E/S 1400,Nonpublic School Programs 1500,Adult Education Programs 1600,Higher Education Programs for Secondary Students 1700,Pre-Kindergarten 1800,"Support Services -Students
2100",Instructional Staff 2200,Administration 2300,Pupil Health 2400,Business 2500,Operation & Maintenance of Plant Services 2600,Student Transportation Services 2700,Central 2800,Other Support Services 2900
4.0,126510015.0,Ad Prima CS,Philadelphia,5369716.0,3474847.0,64612.0,8909175.0,,,8909175.0,,4449821.0,919895.0,,,,,,,45784.0,17382.0,1739601.0,55725.0,19815.0,1513990.0,,82550.0,
4.0,126512990.0,Alliance for Progress CS,Philadelphia,4871391.0,2523325.0,90239.0,7484955.0,,90034.0,7574989.0,,3865982.0,1005409.0,,,,,,,258586.0,111361.0,1113297.0,100518.0,94048.0,744005.0,,101510.0,
4.0,104510394.0,Antonia Pantoja Community CS,Philadelphia,6655104.0,4539581.0,822930.0,12017615.0,,,12017615.0,,4165705.0,2165736.0,,323663.0,,,,,585935.0,5443.0,1571934.0,130065.0,107791.0,1691590.0,5623.0,441200.0,
4.0,181519176.0,ASPIRA Bilingual Cyber CS,Philadelphia,4515641.0,3626931.0,87371.0,8229943.0,,,8229943.0,,1657197.0,2554982.0,,303462.0,,,,,179161.0,40081.0,1308313.0,100345.0,66778.0,930183.0,426842.0,575228.0,
4.0,126510010.0,Belmont CS,Philadelphia,9339356.0,5663865.0,,15003221.0,,48400.0,15051621.0,,5469058.0,3193005.0,,677293.0,,,,,171130.0,,3724796.0,151600.0,,1616339.0,,,
4.0,185515523.0,Boys Latin of Philadelphia CS,Philadelphia,7404698.0,4666104.0,595269.0,12666071.0,,391321.0,13057392.0,,4714315.0,2600343.0,,90040.0,,,,,1111541.0,289306.0,2398013.0,85552.0,134185.0,647507.0,,,
4.0,126513190.0,Charter High School for Architecture and Design,Philadelphia,,,,0.0,,,,,,,,,,,,,,,,,,,,,
4.0,126513160.0,Christopher Columbus CS,Philadelphia,6519864.47,4347692.38,120385.16,10987942.01,,,10987942.01,,5416644.16,844661.74,,258558.57,,,,,329336.36,201026.68,1986977.21,166123.96,110827.01,1079808.42,1078.0,,472514.74
4.0,126512840.0,Community Academy of Philadelphia CS,Philadelphia,11797147.0,5784076.0,554057.0,18135280.0,,,18135280.0,,8510650.0,3286497.0,,,,,,,316285.0,586530.0,2737164.0,185027.0,512802.0,1446268.0,,,
4.0,126516724.0,Deep Roots CS,Philadelphia,2848822.0,2025227.0,50092.0,4924141.0,,211233.0,5135374.0,,2150311.0,698511.0,,,,,,,133742.0,89855.0,1246244.0,136230.0,85093.0,334063.0,,,
4.0,126510011.0,Discovery CS,Philadelphia,4149049.0,2822969.0,74374.0,7046392.0,648811.0,1072882.0,8768085.0,,3251280.0,687612.0,,210157.0,,,,,441935.0,,1144424.0,74356.0,363217.0,597307.0,,,201730.0
4.0,126513440.0,Esperanza Academy CS,Philadelphia,12401961.0,10559263.0,1666649.0,24627873.0,708854.0,218088.0,25554815.0,,9924047.0,2477914.0,,,,,,,1562943.0,508549.0,1858653.0,185011.0,967473.0,4844376.0,75761.0,556497.0,
4.0,126511563.0,Esperanza Cyber CS,Philadelphia,3987760.0,2546600.0,,6534360.0,182665.0,,6717025.0,,3411256.0,576504.0,,,,,,,708397.0,115668.0,911322.0,19463.0,349507.0,169238.0,762.0,272243.0,
4.0,126513100.0,Eugenio Maria De Hostos CS,Philadelphia,4878775.0,3049517.0,863039.0,8791331.0,,,8791331.0,,3176052.0,1556606.0,,146117.0,,,,,432831.0,761.0,1177654.0,129179.0,86349.0,923134.0,,299609.0,
4.0,100510000.0,First Philadelphia Preparatory CS,Philadelphia,15064349.0,12895884.0,226901.0,28187134.0,843350.0,113165.0,29143649.0,,9758843.0,5272405.0,,33101.0,,,,,1091303.0,410789.0,5197427.0,250584.0,454330.0,5115492.0,,375959.0,
4.0,126510021.0,Folk Arts-Cultural Treasures CS,Philadelphia,4461305.0,2770765.0,,7232070.0,,96041.0,7328111.0,,3385354.0,1075951.0,,,,,,,1021410.0,,530775.0,56181.0,131838.0,1030561.0,,,
4.0,147513703.0,Franklin Towne Charter Elementary School,Philadelphia,5827608.0,4836196.0,105820.0,10769624.0,,,10769624.0,,4715267.0,1112341.0,,,,,,,,666152.0,919811.0,88188.0,985245.0,1941799.0,,235001.0,
4.0,126513450.0,Franklin Towne CHS,Philadelphia,7320417.0,5903992.0,614224.0,13838633.0,,1168317.0,15006950.0,,7091744.0,228673.0,,,,,,,672496.0,,1804656.0,220540.0,433672.0,2150510.0,120884.0,501234.0,
4.0,126518547.0,Frederick Douglass Mastery CS,Philadelphia,7072491.0,3397875.0,127886.0,10598252.0,,,10598252.0,,4104451.0,2923419.0,,44621.0,,,,,648683.0,22910.0,1577802.0,69071.0,59203.0,948547.0,,71659.0,
4.0,126513270.0,Freire CS,Philadelphia,7861669.0,7134957.0,644079.0,15640705.0,,141619.0,15782324.0,,4498373.0,3363296.0,,,,,,,1040424.0,,2087759.0,46237.0,112658.0,2580463.0,,1267416.0,
4.0,126513380.0,Global Leadership Academy CS,Philadelphia,5115909.0,4324747.0,102214.0,9542870.0,,1090206.0,10633076.0,,3786072.0,1246234.0,,83603.0,,,,,334266.0,126578.0,2227048.0,56381.0,223576.0,855478.0,22310.0,479110.0,
4.0,126518004.0,Global Leadership Academy CS Southwest at Huey,Philadelphia,4462221.0,3462133.0,109387.0,8033741.0,,69945.0,8103686.0,,3227806.0,1204091.0,,30324.0,,,,,338492.0,81983.0,1888245.0,59415.0,154199.0,784035.0,,155764.0,
4.0,126510005.0,Green Woods CS,Philadelphia,4732351.0,2328495.0,10321.0,7071167.0,,1292449.0,8363616.0,,3968760.0,763591.0,,,,,,,461756.0,16781.0,1037433.0,149958.0,101680.0,397106.0,47176.0,116605.0,
4.0,126512850.0,Harambee Institute of Science and Technology CS,Philadelphia,3894818.0,2621813.0,583281.0,7099912.0,,556325.0,7656237.0,,3286580.0,608238.0,,,,,,,370427.0,176548.0,1047205.0,61321.0,234658.0,604869.0,,126785.0,
4.0,126512980.0,Imhotep Institute CHS,Philadelphia,3511018.0,3580803.0,409482.0,7501303.0,572802.0,239958.0,8314063.0,,2882524.0,597964.0,,30530.0,,,,,1015703.0,37210.0,989877.0,56713.0,508982.0,711832.0,49621.0,210865.0,
4.0,126513510.0,Independence CS,Philadelphia,7417328.0,4583451.0,170686.0,12171465.0,348941.0,,12520406.0,,5258683.0,1815502.0,,343143.0,,,,,379338.0,254352.0,1653782.0,80702.0,174641.0,1838068.0,,202568.0,
4.0,126512039.0,Independence CS West,Philadelphia,4727713.0,4104394.0,6090.0,8838197.0,89149.0,,8927346.0,,2848736.0,1598719.0,,280258.0,,,,,289696.0,255062.0,1477707.0,61498.0,165984.0,1754077.0,,100370.0,
4.0,126513070.0,Inquiry CS,Philadelphia,2377206.0,1543536.0,,3920742.0,,163507.0,4084249.0,,1470270.0,842586.0,,64350.0,,,,,,,1073427.0,46148.0,,423961.0,,,
4.0,133513315.0,John B Stetson CS,Philadelphia,8128973.0,5504069.0,970714.0,14603756.0,,,14603756.0,,5331309.0,2011575.0,,786089.0,,,,,1100027.0,3152.0,2269711.0,181698.0,229099.0,1145482.0,7790.0,567110.0,
4.0,182514568.0,Keystone Academy CS,Philadelphia,5153162.0,3597438.0,41377.0,8791977.0,,,8791977.0,,4186422.0,939148.0,,27592.0,,,,,206011.0,182471.0,1127071.0,63686.0,125692.0,1834190.0,,58317.0,
4.0,126514864.0,KIPP DuBois CS,Philadelphia,3877926.0,3879844.0,285941.0,8043711.0,,9972.0,8053683.0,,2699774.0,1173691.0,,4461.0,,,,,371632.0,30201.0,861580.0,44977.0,1398306.0,1166368.0,,6780.0,
4.0,126514059.0,KIPP North Philadelphia CS,Philadelphia,2615183.0,1375855.0,169914.0,4160952.0,1933.0,4864.0,4167749.0,,1996798.0,618385.0,,,,,,,70518.0,5713.0,396705.0,44304.0,430218.0,428397.0,,,
4.0,126510013.0,KIPP Philadelphia CS,Philadelphia,7850991.0,7129730.0,31105.0,15011826.0,238527.0,1037465.0,16287818.0,,5332286.0,2518705.0,,,,,,,181883.0,20583.0,1565189.0,75950.0,4380861.0,903014.0,,2250.0,
4.0,126515492.0,KIPP West Philadelphia CS,Philadelphia,3503954.0,1962203.0,212383.0,5678540.0,1537313.0,352010.0,7567863.0,,2574761.0,928608.0,,585.0,,,,,3378.0,7981.0,653581.0,58855.0,473073.0,763678.0,1610.0,47.0,
4.0,172510793.0,KIPP West Philadelphia Preparatory Charter School,Philadelphia,3055377.0,1756918.0,20666.0,4832961.0,,4450.0,4837411.0,,2260197.0,795180.0,,,,,,,57588.0,17489.0,729601.0,43707.0,445594.0,462918.0,,21.0,
4.0,126513110.0,Laboratory CS,Philadelphia,4310338.0,3418253.0,,7728591.0,,10265.0,7738856.0,,3725027.0,585311.0,,,,,,,,859674.0,1638312.0,65157.0,182912.0,365906.0,306292.0,,
4.0,126519476.0,Lindley Academy CS at Birney,Philadelphia,5472268.0,4405574.0,275659.0,10153501.0,505988.0,30408.0,10689897.0,,3663597.0,1728342.0,,80329.0,,,,,409927.0,244139.0,2454502.0,20444.0,178977.0,874230.0,,223355.0,
4.0,126513480.0,Mariana Bracetti Academy CS,Philadelphia,10375528.0,7241568.0,128946.0,17746042.0,786885.0,,18532927.0,,7684657.0,2686753.0,,4118.0,,,,,570149.0,187075.0,2374331.0,103816.0,305835.0,3411982.0,,288380.0,
4.0,126510014.0,Maritime Academy CS,Philadelphia,6441577.08,4471713.27,528730.75,11442021.1,,376506.0,11818527.1,,4822167.12,1288913.17,,330496.79,,,,,261539.26,28011.75,2290057.55,134957.37,142960.94,1591921.67,22264.73,,
4.0,126513150.0,MAST Community CS,Philadelphia,10477929.0,9473642.0,554213.0,20505784.0,,34466.0,20540250.0,,7705332.0,2665305.0,,107292.0,,,,,516011.0,915681.0,2477090.0,195966.0,388320.0,4130894.0,,849680.0,
4.0,126513117.0,MaST Community CS II,Philadelphia,6268376.0,5937210.0,215615.0,12421201.0,,14361.0,12435562.0,,4502900.0,1712359.0,,53117.0,,,,,222958.0,383161.0,1953975.0,146876.0,199722.0,2902344.0,,128174.0,
4.0,126511624.0,MaST Community CS III,Philadelphia,4379750.0,5721996.0,104243.0,10205989.0,,24105.0,10230094.0,,3407456.0,969771.0,,2523.0,,,,,193675.0,371347.0,1539219.0,109218.0,244864.0,3238409.0,,25264.0,
4.0,126510002.0,Mastery CHS-Lenfest Campus,Philadelphia,6112074.0,3096223.0,18888.0,9227185.0,,,9227185.0,,3601049.0,2480310.0,,30715.0,,,,,1083605.0,10257.0,1378454.0,83250.0,51282.0,423266.0,,66109.0,
4.0,126518118.0,Mastery CS John Wister Elementary,Philadelphia,5402387.0,2589339.0,5027.0,7996753.0,,,7996753.0,,2957597.0,2421642.0,,23148.0,,,,,511006.0,2780.0,1290209.0,61455.0,44043.0,609429.0,,70417.0,
4.0,126519644.0,Mastery CS-Cleveland Elementary,Philadelphia,7939694.0,3266580.0,495153.0,11701427.0,,,11701427.0,,4472033.0,3422187.0,,45474.0,,,,,792937.0,17773.0,1691712.0,74249.0,60686.0,567132.0,1626.0,60465.0,
4.0,126511748.0,Mastery CS-Clymer Elementary,Philadelphia,6223507.0,2985266.0,6127.0,9214900.0,,,9214900.0,,3786378.0,2418579.0,,18550.0,,,,,800440.0,12670.0,1391974.0,88281.0,44396.0,590562.0,,56943.0,
4.0,126518795.0,Mastery CS-Francis D. Pastorius Elementary,Philadelphia,6667905.0,2678434.0,390988.0,9737327.0,,,9737327.0,,3644215.0,3014428.0,,9262.0,,,,,556378.0,6333.0,1417593.0,63735.0,52541.0,510466.0,,71388.0,
4.0,126513734.0,Mastery CS-Gratz Campus,Philadelphia,14577020.0,8018402.0,203327.0,22798749.0,,,22798749.0,,7204515.0,6805117.0,467512.0,99876.0,,,,,2653344.0,9282.0,3320001.0,108929.0,117632.0,1719482.0,3000.0,86732.0,
4.0,126513290.0,Mastery CS-Hardy Williams,Philadelphia,12199927.0,6247769.0,109253.0,18556949.0,,,18556949.0,,7655658.0,4487465.0,,56804.0,,,,,1591940.0,16394.0,2940900.0,101833.0,99457.0,1404961.0,2726.0,89558.0,
4.0,126516457.0,Mastery CS-Harrity Campus,Philadelphia,8619397.0,3930899.0,32436.0,12582732.0,,,12582732.0,,5536351.0,3050505.0,,32541.0,,,,,1010012.0,14640.0,2023118.0,91770.0,67400.0,653436.0,,70523.0,
4.0,126519433.0,Mastery CS-Mann Campus,Philadelphia,4851170.0,2942789.0,,7793959.0,,,7793959.0,,3493550.0,1339203.0,,18417.0,,,,,559827.0,4762.0,1303417.0,78220.0,43964.0,889013.0,,63586.0,
4.0,151514721.0,Mastery CS-Pickett Campus,Philadelphia,8484690.0,4888461.0,109375.0,13482526.0,,,13482526.0,,5400659.0,3035200.0,,48831.0,,,,,1410162.0,5123.0,2016482.0,83731.0,76215.0,1150126.0,1389.0,145233.0,
4.0,126510022.0,Mastery CS-Shoemaker Campus,Philadelphia,7314000.0,4537600.0,73231.0,11924831.0,,,11924831.0,,4585917.0,2701240.0,,26843.0,,,,,1061226.0,18053.0,2082049.0,64391.0,66632.0,1175151.0,4026.0,66072.0,
4.0,126517286.0,Mastery CS-Smedley Campus,Philadelphia,9023120.0,3111347.0,897198.0,13031665.0,,,13031665.0,,5700160.0,3307931.0,,15029.0,,,,,663845.0,2789.0,1730890.0,96135.0,62488.0,448327.0,398.0,106475.0,
4.0,126510023.0,Mastery CS-Thomas Campus,Philadelphia,12033807.0,6555514.0,120283.0,18709604.0,,,18709604.0,,8361762.0,3651085.0,,20960.0,,,,,1503221.0,22692.0,3000567.0,133343.0,104893.0,1658561.0,3926.0,128311.0,
4.0,126517643.0,Mastery Prep Elementary CS,Philadelphia,2911941.0,1685785.0,71377.0,4669103.0,,,4669103.0,,2044048.0,853788.0,,14105.0,,,,,161182.0,8728.0,748321.0,54833.0,24037.0,652300.0,,36384.0,
4.0,126513230.0,Math Civics and Sciences CS,Philadelphia,5970410.0,3793958.0,88445.0,9852813.0,,,9852813.0,,5593838.0,376572.0,,,,,,,335385.0,79160.0,1418741.0,130443.0,124889.0,1633564.0,9931.0,61845.0,
4.0,126519392.0,Memphis Street Academy CS @ JP Jones,Philadelphia,6592381.0,5092326.0,76152.0,11760859.0,4537047.0,,16297906.0,,4803854.0,1667108.0,,121419.0,,,,,319768.0,889859.0,2503860.0,108540.0,167179.0,865327.0,2588.0,235205.0,
4.0,126513000.0,Multicultural Academy CS,Philadelphia,2313343.0,1303736.0,12196.0,3629275.0,131541.0,,3760816.0,,1946273.0,367070.0,,,,,,,69396.0,17130.0,774286.0,29712.0,66625.0,316415.0,3495.0,26677.0,
4.0,126513420.0,New Foundations CS,Philadelphia,10770377.0,7602955.0,540708.0,18914040.0,84348.0,94272.0,19092660.0,,8776444.0,1960754.0,,33179.0,,,,,614211.0,486441.0,2737467.0,178750.0,296594.0,2966247.0,,323245.0,
4.0,126510019.0,Northwood Academy CS,Philadelphia,6750413.53,2853010.11,195782.27,9799205.91,89232.87,648253.7,10536692.48,,4979893.28,1770520.25,,,,,,,346323.03,,1273788.52,113453.88,213597.99,710001.11,,195845.58,
4.0,126513452.0,Olney Charter High School,Philadelphia,16545751.0,12702421.0,1883215.0,31131387.0,2056.0,,31133443.0,,7771030.0,5364755.0,,3409966.0,,,,,3366742.0,16908.0,4855396.0,250490.0,235238.0,3072774.0,16359.0,888514.0,
4.0,173515368.0,Pan American Academy CS,Philadelphia,7950166.0,5156089.0,450961.0,13557216.0,,69904.0,13627120.0,,6632630.0,1315887.0,,1649.0,,,,,373809.0,229712.0,2004420.0,183778.0,67056.0,1505283.0,,34163.0,757868.0
4.0,126510004.0,People for People CS,Philadelphia,4400466.0,4815906.0,280397.0,9496769.0,110163.0,,9606932.0,,3328501.0,873908.0,,198057.0,,,,,846758.0,475070.0,534349.0,161180.0,269857.0,2061576.0,23862.0,443254.0,
4.0,126513280.0,Philadelphia Academy CS,Philadelphia,11171289.0,7123834.0,146593.0,18441716.0,,,18441716.0,,6957170.0,3992756.0,,221363.0,,,,,247961.0,237300.0,2180917.0,204166.0,203980.0,2721011.0,912569.0,415930.0,
4.0,126510009.0,Philadelphia Electrical & Tech CHS,Philadelphia,4820745.0,4324394.0,142375.0,9287514.0,49420.0,59660.0,9396594.0,,3400347.0,1161914.0,,258484.0,,,,,319634.0,,1584471.0,37040.0,165410.0,1683448.0,25871.0,508520.0,
4.0,126510929.0,Philadelphia Hebrew Public CS,Philadelphia,1856415.0,1365471.0,84232.0,3306118.0,,,3306118.0,,1544424.0,311991.0,,,,,,,53117.0,56582.0,700719.0,34044.0,233020.0,273715.0,14274.0,,
4.0,126510016.0,Philadelphia Montessori CS,Philadelphia,1933898.0,1283466.0,78748.0,3296112.0,,,3296112.0,,1679844.0,248761.0,,5293.0,,,,,260935.0,76472.0,504840.0,78639.0,52598.0,240106.0,,69876.0,
4.0,126513400.0,Philadelphia Performing Arts CS,Philadelphia,18325565.0,15564796.0,432994.0,34323355.0,617008.0,,34940363.0,,13298452.0,4974984.0,,52129.0,,,,,812624.0,546655.0,5429885.0,171115.0,650805.0,7415012.0,,538700.0,
4.0,126512960.0,Preparatory CS of Mathematics Science Tech and Careers,Philadelphia,4221616.1,2883697.56,308130.84,7413444.5,,,7413444.5,,3217660.18,504657.11,,499298.81,,,,,164900.86,,1018674.02,113951.4,372911.02,1024828.95,,188431.31,
4.0,126510008.0,Richard Allen Preparatory CS,Philadelphia,3606201.0,3073969.0,271109.0,6951279.0,,6626.0,6957905.0,,2946229.0,659972.0,,,,,,,668659.0,232320.0,985392.0,60854.0,92367.0,1034377.0,,,
4.0,126510001.0,Russell Byers CS,Philadelphia,6260467.0,3963784.0,345122.0,10569373.0,,,10569373.0,,3706848.0,2551135.0,,2484.0,,,,,179997.0,55101.0,1799689.0,82069.0,111680.0,1481890.0,,253358.0,
4.0,114514135.0,Sankofa Freedom Academy CS,Philadelphia,5133813.0,3194679.45,313471.0,8641963.45,737194.0,316728.0,9695885.45,,4217606.0,889483.0,,26724.0,,,,,578449.0,24580.0,1109532.35,113363.0,313454.0,716289.1,6836.0,332176.0,
4.0,108515107.0,Southwest Leadership Academy CS,Philadelphia,5005457.0,4291020.0,63895.0,9360372.0,,793805.0,10154177.0,,3283461.0,1694503.0,,27493.0,,,,,1302369.0,,1420356.0,118970.0,221564.0,1227761.0,,,
4.0,192518422.0,Tacony Academy CS,Philadelphia,7917229.0,7808537.0,198418.0,15924184.0,334610.0,15179.0,16273973.0,,5979921.0,1887723.0,,49585.0,,,,,227530.0,335268.0,2580524.0,173575.0,346078.0,3871366.0,,274196.0,
4.0,126511530.0,TECH Freire CS,Philadelphia,3303250.0,4219006.0,414125.0,7936381.0,,,7936381.0,,1952557.0,1350693.0,,,,,,,437112.0,,1082619.0,98784.0,78058.0,1919131.0,,603302.0,
4.0,126515691.0,The Philadelphia CS for Arts and Sciences at HR Edmunds,Philadelphia,10510375.0,4907968.0,73389.0,15491732.0,168095.0,59190.0,15719017.0,,5798588.0,4612889.0,,98898.0,,,,,557308.0,264140.0,2219360.0,76039.0,282564.0,1283191.0,,225366.0,
4.0,126512674.0,Universal Alcorn CS,Philadelphia,4345778.0,2702667.0,243318.0,7291763.0,220038.0,,7511801.0,,3023372.0,1174619.0,,147787.0,,,,,372439.0,144804.0,709176.0,66112.0,485838.0,911799.0,12499.0,,
4.0,126519434.0,Universal Audenried CS,Philadelphia,5367808.0,3473433.0,232364.0,9073605.0,,53.17,9073658.17,,3583681.0,1458770.0,,325357.0,,,,,378769.0,163195.0,1178258.0,60003.0,525571.0,1083360.0,84277.0,,
4.0,168513758.0,Universal Bluford CS,Philadelphia,4465115.0,2649308.0,313148.0,7427571.0,,,7427571.0,,2688975.0,1631626.0,,144514.0,,,,,567656.0,143278.0,632544.0,55250.0,563363.0,646269.0,40948.0,,
4.0,126517442.0,Universal Creighton CS,Philadelphia,5682819.0,3528516.0,332456.0,9543791.0,,,9543791.0,,4332810.0,1201543.0,,148466.0,,,,,283745.0,261374.0,924183.0,61881.0,817275.0,1130813.0,30522.0,18723.0,
4.0,103519376.0,Universal Daroff CS,Philadelphia,6478683.0,3147744.0,517776.0,10144203.0,116400.0,,10260603.0,,3908553.0,2134257.0,,435873.0,,,,,447474.0,215292.0,823331.0,68149.0,773295.0,661557.0,158646.0,,
4.0,126513210.0,Universal Institute CS,Philadelphia,5083642.0,4149361.0,2062045.0,11295048.0,,,11295048.0,,4140891.0,806238.0,,136513.0,,,,,471665.0,177712.0,908037.0,58500.0,590310.0,1899758.0,43379.0,,
4.0,126513415.0,Universal Vare CS,Philadelphia,2919615.0,1938092.0,165915.0,5023622.0,,,5023622.0,,2038588.0,803075.0,,77952.0,,,,,346724.0,90247.0,693187.0,43061.0,264271.0,489699.0,10903.0,,
4.0,126513020.0,West Oak Lane CS,Philadelphia,8003474.0,6538513.0,675646.0,15217633.0,,68242.0,15285875.0,,5691599.0,2311875.0,,,,,,,321171.0,56261.0,2635137.0,75958.0,230814.0,2744235.0,,474937.0,
4.0,126510006.0,West Phila. Achievement CES,Philadelphia,4701887.0,3058051.0,523865.0,8283803.0,,678491.0,8962294.0,,3423559.0,1278328.0,,,,,,,162262.0,171426.0,1238901.0,96127.0,209270.0,859663.0,,119738.0,200664.0
4.0,126510007.0,Wissahickon CS,Philadelphia,7522648.0,6609014.0,725202.0,14856864.0,142792.0,388642.0,15388298.0,,4795469.0,2494104.0,,233075.0,,,,,248101.0,317450.0,3266722.0,122097.0,153595.0,2031346.0,,,469703.0
4.0,126513250.0,Young Scholars CS,Philadelphia,2742026.0,2137772.0,77608.0,4957406.0,,,4957406.0,,1930285.0,773382.0,,38359.0,,,,,,312855.0,1126248.0,69587.0,93377.0,535705.0,,,
4.0,126512870.0,Youth Build Phila CS,Philadelphia,3647563.0,3268156.64,510207.0,7425926.640000001,,3475.0,7429401.64,,2836273.0,,811290.0,,,,,,496104.0,,880904.0,,475928.64,582315.0,,832905.0,
4.0,129544907.0,Gillingham Charter School,Schuylkill,2232191.0,1717660.0,160717.0,4110568.0,,56258.0,4166826.0,,1771815.0,460376.0,,,,,,,21614.0,133081.0,1028378.0,53279.0,158935.0,276712.0,45661.0,,
4.0,105620001.0,Tidioute Community CS,Warren,2940388.31,1807134.82,79310.27,4826833.399999999,39829.48,76537.73,4943200.61,,2089325.91,837791.49,,13270.91,,,,,123742.1,266331.47,633919.93,83432.1,138893.16,557616.06,,3200.0,
4.0,107653040.0,Dr Robert Ketterer CS Inc,Westmoreland,2460708.0,1596462.0,,4057170.0,,61049.0,4118219.0,,2114732.0,345976.0,,,,,,,1685.0,44191.0,704304.0,27.0,580567.0,177331.0,,88357.0,
4.0,112673300.0,Crispus Attucks CS,York,1023537.04,1222504.95,87672.18,2333714.1700000004,,,2333714.17,,510161.21,269050.69,244325.14,,,,,,216340.02,182359.74,768805.19,,55000.0,,,,
4.0,112673500.0,Lincoln CS,York,6510095.81,3614009.06,738461.79,10862566.66,,,10862566.66,,5227618.17,1282477.64,,,,,,,452729.4,108090.13,785111.04,162247.1,415801.91,1415836.94,,274192.54,
4.0,189670676.0,York Academy Regional CS,York,6585360.1,5122691.97,26811.21,11734863.280000001,,,11734863.28,,5725059.67,860300.43,,,,,,,347361.25,434665.49,1257517.55,177903.94,402993.87,2494722.18,,7527.69,
6.0,113363705.0,Lancaster County Academy,Lancaster,,,,0.0,,,,,,,,,,,,,,,,,,,,,
6.0,112679205.0,York Adams Academy,York,,,,0.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,School District,,19307909369.719994,8670455899.399994,513393865.0799999,28491759134.20002,83190211.01,4203173983.070004,32778123328.280003,20579012240.390003,13157416199.929995,4995291329.88,667664087.6399994,244835057.31000015,22314096.91999999,26183677.109999996,2132038.24,192072882.68999997,1045031421.1500003,905655514.3100007,1695477362.3499997,357933854.9300001,365025715.37999994,2318326084.859999,1448834374.4399996,503477031.02999985,30694540.950000018
,,AVTS / CTC,,361513849.57,225122805.49999997,2982115.17,589618770.2399999,3288303.75,46393030.250000015,639300104.24,371824093.18999994,62058876.660000004,20935469.38,232544053.9699999,3790863.7599999993,0.0,42172985.709999986,10490.4,1109.69,28731651.54,16735063.259999998,56518796.819999985,4434413.320000001,20034002.900000002,76354024.08,7390885.52,13330560.41,1593407.65
,,Charter School,,1278202345.61,859146550.05,37956926.43,2175305822.0899997,31811539.570000004,102851191.67,2309968553.3300004,0.0,906827125.4799999,353335638.53,2428033.48,15563454.620000001,0.0,25347.0,22746.5,0.0,126710436.19,63604094.29,304982717.30000013,19638018.180000003,57525124.96,227828629.34000003,6938100.080000001,48567157.559999995,3352272.1500000004
,,Special Program Jointure,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Total,,20947625564.899994,9754725254.949993,554332906.68,31256683726.53002,118290054.33000001,4352418204.990004,35727391985.850006,20950836333.58,14126302202.069994,5369562437.79,902636175.0899993,264189375.69000015,22314096.91999999,68382009.81999998,2165275.14,192073992.37999997,1200473508.8800004,985994671.8600006,2056978876.4699998,382006286.4300001,442584843.2399999,2622508738.2799993,1463163360.0399995,565374748.9999999,35640220.750000015
