Name,AcademicYearId,AUN,DataElement,DisplayValue
Commonwealth Charter Academy CS,18,115220002,Local Revenue,125496591.25
Neshaminy SD,18,122097502,Local Revenue,130230945.74
Parkland SD,18,121395103,Local Revenue,138217780.0
Central Dauphin SD,18,115221402,Local Revenue,141078936.4
Pocono Mountain SD,18,120455403,Local Revenue,141634807.47
Pennsylvania Cyber CS,18,127043430,Local Revenue,146565448.76
Pennsbury SD,18,122098202,Local Revenue,151148658.89
Downingtown Area SD,18,124152003,Local Revenue,169751606.58
Council Rock SD,18,122092353,Local Revenue,178592624.75
Bethlehem Area SD,18,120481002,Local Revenue,191890871.77
West Chester Area SD,18,124159002,Local Revenue,197373472.63
North Penn SD,18,123465702,Local Revenue,198901175.78
Lower Merion SD,18,123464502,Local Revenue,226766061.12
Central Bucks SD,18,122092102,Local Revenue,259544095.98
Pittsburgh SD,18,102027451,Local Revenue,337744987.75
Philadelphia City SD,18,126515001,Local Revenue,1431046027.79
Wonderland CS,18,110143310,Local Revenue,0.0
Helen Thackston Charter School,18,134677866,Local Revenue,0.0
Centre Learning Community CS,18,110143060,State Revenue,1796.0
Nittany Valley CS,18,110143120,State Revenue,1945.0
Center for Student Learning CS at Pennsbury,18,122090001,State Revenue,2637.07
Infinity CS,18,115220001,State Revenue,2761.0
Gettysburg Montessori Charter School,18,197010542,State Revenue,3456.0
Bucks County Montessori CS,18,122093460,State Revenue,3513.6
ASPIRA Bilingual Cyber Charter School,18,181519176,State Revenue,4814.0
Circle of Seasons Charter School,18,121394017,State Revenue,5097.34
Sugar Valley Rural CS,18,101833400,State Revenue,8914.22
ACT Academy Cyber CS,18,126514368,State Revenue,9654.14
Mastery CS John Wister Elementary,18,126518118,State Revenue,10000.0
Inquiry Charter School,18,126513070,State Revenue,10144.0
Esperanza Cyber CS,18,126511563,State Revenue,10386.0
Stone Valley Community CS,18,111315438,State Revenue,10738.22
Souderton CS Collaborative,18,123463370,State Revenue,10787.0
Universal Alcorn CS,18,126512674,State Revenue,12176.0
New Day Charter School,18,111440001,State Revenue,13929.97
Central PA Digital Learning Foundation CS,18,108070001,State Revenue,14056.16
Howard Gardner Multiple Intelligence CS,18,119355028,State Revenue,15352.92
Passport Academy CS,18,102023217,State Revenue,16131.0
Seven Generations Charter School,18,188392660,State Revenue,17534.0
Executive Education Academy Charter School,18,121398065,State Revenue,17897.0
Fell CS,18,119350001,State Revenue,18497.0
Global Leadership Academy CS Southwest at Huey,18,126518004,State Revenue,18648.0
Propel CS-Hazelwood,18,103024952,State Revenue,18725.0
Sylvan Heights Science CS,18,115223050,State Revenue,19614.0
Chester Co Family Academy CS,18,124152880,State Revenue,19789.47
Keystone Education Center CS,18,104432830,State Revenue,20167.01
Pennsylvania Distance Learning CS,18,115220003,State Revenue,22223.0
Young Scholars of Central PA CS,18,110140001,State Revenue,22274.0
KIPP West Philadelphia CS,18,126515492,State Revenue,23565.0
Mastery CS-Francis D. Pastorius Elementary,18,126518795,State Revenue,23998.0
HOPE for Hyndman CS,18,108057079,State Revenue,24626.0
Vida Charter School,18,141019741,State Revenue,27742.0
The New Academy CS,18,102020003,State Revenue,28213.0
Tidioute Community CS,18,105620001,State Revenue,28257.56
Lehigh Valley Dual Language Charter School,18,139481451,State Revenue,28444.0
Vision Academy Charter School,18,125233517,State Revenue,28735.0
Propel CS-Pitcairn,18,103024162,State Revenue,29035.0
Crispus Attucks CS,18,112673300,State Revenue,29890.0
Urban Academy of Greater Pittsburgh CS,18,103023090,State Revenue,30854.0
Lehigh Valley Charter High School for the Arts,18,120483170,State Revenue,32237.85
Premier Arts and Science Charter School,18,115222343,State Revenue,32566.0
Dr Robert Ketterer CS Inc,18,107653040,State Revenue,33307.0
Renaissance Academy CS,18,124153350,State Revenue,33497.0
Harambee Institute of Science and Technology CS,18,126512850,State Revenue,35220.0
Antonia Pantoja Community Charter School,18,104510394,State Revenue,35734.0
Propel CS-Montour,18,103020004,State Revenue,36561.0
Propel CS-Northside,18,103028192,State Revenue,36671.0
Arts Academy CS,18,121395927,State Revenue,37123.0
Eugenio Maria De Hostos CS,18,126513100,State Revenue,38277.0
Innovative Arts Academy CS,18,121395526,State Revenue,38621.75
Philadelphia Montessori CS,18,126510016,State Revenue,39263.0
City CHS,18,102020001,State Revenue,39583.0
Capital Area School for the Arts Charter School,18,115227010,State Revenue,40263.66
School Lane CS,18,122093140,State Revenue,41050.29
Pennsylvania Leadership Charter School,18,124150004,State Revenue,41465.0
21st Century Cyber CS,18,124150002,State Revenue,41774.45
John B Stetson Charter School,18,133513315,State Revenue,41869.0
Evergreen Community CS,18,120450003,State Revenue,42867.21
Green Woods CS,18,126510005,State Revenue,42996.0
Widener Partnership CS,18,125230002,State Revenue,43851.68
Mastery CHS-Lenfest Campus,18,126510002,State Revenue,50151.0
Urban Pathways 6-12 CS,18,102023080,State Revenue,51614.0
MaST Community CS II,18,126513117,State Revenue,51777.0
Montessori Regional CS,18,105250004,State Revenue,52760.0
Bryn Athyn SD,18,123460504,State Revenue,52793.43
Environmental Charter School at Frick Park,18,199025446,State Revenue,53220.0
Young Scholars of McKeesport Charter School,18,103020368,State Revenue,53245.0
Manchester Academic CS,18,102023030,State Revenue,53451.0
Independence CS West,18,126512039,State Revenue,53958.0
La Academia Partnership Charter School,18,113362940,State Revenue,54837.03
Mastery CS-Clymer Elementary,18,126511748,State Revenue,55131.0
Mastery CS-Mann Campus,18,126519433,State Revenue,56343.0
Universal Bluford Charter School,18,168513758,State Revenue,56749.0
Universal Vare Charter School,18,126513415,State Revenue,57950.0
Young Scholars of Western Pennsylvania CS,18,103025206,State Revenue,61973.0
Achievement House CS,18,125230001,State Revenue,64173.0
Urban Pathways K-5 College Charter School,18,103028246,State Revenue,64548.0
Youth Build Phila CS,18,126512870,State Revenue,65655.0
Lindley Academy CS at Birney,18,126519476,State Revenue,66271.0
Discovery Charter School,18,126510011,State Revenue,69961.0
Sankofa Freedom Academy Charter School,18,114514135,State Revenue,70844.0
Propel CS-East,18,103020005,State Revenue,70883.0
Multicultural Academy CS,18,126513000,State Revenue,70954.0
Olney Charter High School,18,126513452,State Revenue,71015.0
TECH Freire CS,18,126511530,State Revenue,78445.0
Christopher Columbus CS,18,126513160,State Revenue,79106.69
Lehigh Valley Academy Regional CS,18,120480002,State Revenue,79155.0
Imhotep Institute CHS,18,126512980,State Revenue,80358.0
Baden Academy CS,18,127046517,State Revenue,80821.6
Gillingham Charter School,18,129544907,State Revenue,82379.0
Collegium CS,18,124153320,State Revenue,82450.0
Northwood Academy CS,18,126510019,State Revenue,83917.59
KIPP West Philadelphia Preparatory Charter School,18,172510793,State Revenue,86931.0
Mastery CS-Harrity Campus,18,126516457,State Revenue,87626.0
Memphis Street Academy CS @ JP Jones,18,126519392,State Revenue,88887.0
Franklin Towne Charter Elementary School,18,147513703,State Revenue,88965.0
Bear Creek Community CS,18,118400001,State Revenue,89012.55
York Academy Regional Charter School,18,189670676,State Revenue,90653.66
Mastery CS-Cleveland Elementary,18,126519644,State Revenue,91729.0
KIPP Philadelphia Charter School,18,126510013,State Revenue,92048.0
Universal Daroff Charter School,18,103519376,State Revenue,93086.0
Young Scholars CS,18,126513250,State Revenue,93986.0
Mastery CS-Smedley Campus,18,126517286,State Revenue,94328.0
Robert Benjamin Wiley Community CS,18,105252920,State Revenue,94760.11
The Philadelphia CS for Arts and Sciences at HR Edmunds,18,126515691,State Revenue,95227.0
Math Civics and Sciences CS,18,126513230,State Revenue,95978.44
Alliance for Progress CS,18,126512990,State Revenue,96489.0
KIPP DuBois Charter School,18,126514864,State Revenue,96890.0
Frederick Douglass Mastery Charter School,18,126518547,State Revenue,97449.0
Propel CS-McKeesport,18,103020003,State Revenue,97629.0
Eastern University Academy Charter School,18,177518712,State Revenue,101598.0
Global Leadership Academy CS,18,126513380,State Revenue,102382.0
Franklin Towne CHS,18,126513450,State Revenue,102886.0
Maritime Academy Charter School,18,126510014,State Revenue,107602.0
Arts Academy Elementary Charter School,18,121399898,State Revenue,108500.35
Universal Creighton Charter School,18,126517442,State Revenue,108782.0
Erie Rise Leadership Academy Charter School,18,105257512,State Revenue,110306.0
Propel CS-Homestead,18,103020002,State Revenue,111836.0
Penn Hills Charter School of Entrepreneurship,18,103022481,State Revenue,112886.0
Russell Byers CS,18,126510001,State Revenue,114068.0
Folk Arts-Cultural Treasures CS,18,126510021,State Revenue,118455.0
Roberto Clemente CS,18,121393330,State Revenue,120608.1
Avon Grove CS,18,124150003,State Revenue,122528.0
Laboratory CS,18,126513110,State Revenue,122937.0
Chester Charter Scholars Academy CS,18,125236827,State Revenue,123631.0
Richard Allen Preparatory CS,18,126510008,State Revenue,128887.0
Ad Prima CS,18,126510015,State Revenue,129487.0
I-LEAD Charter School,18,114060392,State Revenue,138109.0
Keystone Academy Charter School,18,182514568,State Revenue,138945.0
Lincoln Leadership Academy Charter School,18,175390169,State Revenue,139708.77
Charter High School for Architecture and Design,18,126513190,State Revenue,146724.0
Belmont Charter School,18,126510010,State Revenue,150320.05
Southwest Leadership Academy CS,18,108515107,State Revenue,151582.0
Mastery CS-Gratz Campus,18,126513734,State Revenue,160565.0
People for People CS,18,126510004,State Revenue,163407.14
Preparatory CS of Mathematics Science Tech and Careers,18,126512960,State Revenue,164336.52
Propel CS-Braddock Hills,18,160028259,State Revenue,165153.0
Independence CS,18,126513510,State Revenue,168151.0
Philadelphia Electrical & Tech CHS,18,126510009,State Revenue,170482.38
Universal Institute CS,18,126513210,State Revenue,171911.0
Pennsylvania Virtual CS,18,123460001,State Revenue,177610.54
Pan American Academy CS,18,173515368,State Revenue,185592.0
Perseus House CS of Excellence,18,105250001,State Revenue,197187.0
Mastery CS-Shoemaker Campus,18,126510022,State Revenue,197357.0
Lincoln Park Performing Arts CS,18,127040002,State Revenue,199303.0
Wissahickon CS,18,126510007,State Revenue,210437.0
Mastery CS-Pickett Campus,18,151514721,State Revenue,220196.0
Boys Latin of Philadelphia CS,18,185515523,State Revenue,227402.0
Fulton County AVTS,18,111292507,State Revenue,232304.0
West Oak Lane CS,18,126513020,State Revenue,255198.0
Tacony Academy Charter School,18,192518422,State Revenue,256274.0
Freire CS,18,126513270,State Revenue,261531.0
Lincoln CS,18,112673500,State Revenue,279046.0
Mastery CS-Thomas Campus,18,126510023,State Revenue,285464.0
Philadelphia Academy CS,18,126513280,State Revenue,286161.0
Mastery CS-Hardy Williams,18,126513290,State Revenue,292333.0
Agora Cyber CS,18,126510020,State Revenue,297616.0
Mariana Bracetti Academy CS,18,126513480,State Revenue,308722.0
Community Academy of Philadelphia CS,18,126512840,State Revenue,311006.6
MAST Community CS,18,126513150,State Revenue,320205.0
New Foundations CS,18,126513420,State Revenue,326406.0
Universal Audenried Charter School,18,126519434,State Revenue,343852.0
First Philadelphia Preparatory Charter School,18,100510000,State Revenue,367932.0
Esperanza Academy Charter School,18,126513440,State Revenue,403750.0
Lycoming CTC,18,117414807,State Revenue,416245.11
Philadelphia Performing Arts CS,18,126513400,State Revenue,482549.0
Northumberland County CTC,18,116495207,State Revenue,484127.21
Commonwealth Charter Academy CS,18,115220002,State Revenue,491180.83
Seneca Highlands Career and Technical Center,18,109420107,State Revenue,506685.4
Huntingdon County CTC,18,111312607,State Revenue,517942.79
Bedford County Technical Center,18,108051307,State Revenue,531880.14
Greene County CTC,18,101302607,State Revenue,628893.54
Northern Westmoreland CTC,18,107656407,State Revenue,661967.58
Mon Valley CTC,18,101634207,State Revenue,666306.57
Mifflin County Academy of Science and Technology,18,111444307,State Revenue,670718.0
Eastern Westmoreland CTC,18,107652207,State Revenue,755959.0
Clarion County Career Center,18,106161357,State Revenue,774987.36
Admiral Peary AVTS,18,108110307,State Revenue,807404.47
Northern Tier Career Center,18,117080607,State Revenue,810104.43
Western Area CTC,18,101638907,State Revenue,884677.51
Western Montgomery CTC,18,123469007,State Revenue,917911.48
Chester Community CS,18,125232950,State Revenue,925231.04
Susquehanna County CTC,18,119584707,State Revenue,963484.56
SUN Area Technical Institute,18,116606707,State Revenue,973146.75
Parkway West CTC,18,103027307,State Revenue,997406.0
Clearfield County CTC,18,110171607,State Revenue,999445.13
Connellsville Area Career & Technical Center,18,101266007,State Revenue,1005669.95
Mercer County Career Center,18,104435107,State Revenue,1025231.65
Central Montco Technical High School,18,123460957,State Revenue,1069050.38
Somerset County Technology Center,18,108567807,State Revenue,1072366.47
Pennsylvania Cyber CS,18,127043430,State Revenue,1116782.76
Carbon Career & Technical Institute,18,121131507,State Revenue,1120376.54
Crawford County CTC,18,105201407,State Revenue,1134930.9
Butler County AVTS,18,104101307,State Revenue,1144678.0
Jefferson County-DuBois AVTS,18,106333407,State Revenue,1149961.04
West Side CTC,18,118408707,State Revenue,1159896.83
Forbes Road CTC,18,103023807,State Revenue,1181552.63
Venango Technology Center,18,106619107,State Revenue,1203977.0
Beaver County CTC,18,127041307,State Revenue,1213749.0
Steel Center for Career and Technical Education,18,103028807,State Revenue,1217078.0
A W Beattie Career Center,18,103020407,State Revenue,1234349.62
Greater Johnstown CTC,18,108112607,State Revenue,1240369.0
Erie County Technical School,18,105252807,State Revenue,1278480.46
Upper Bucks County Technical School,18,122099007,State Revenue,1284419.53
Cumberland Perry AVTS,18,115211657,State Revenue,1291962.32
Eastern Center for Arts & Technology,18,123463507,State Revenue,1292204.0
Career Institute of Technology,18,120483007,State Revenue,1308712.4
Columbia-Montour AVTS,18,116191757,State Revenue,1329424.0
Lawrence County CTC,18,104374207,State Revenue,1352069.53
Middle Bucks Institute of Technology,18,122097007,State Revenue,1391615.87
Franklin County CTC,18,112282307,State Revenue,1404370.13
Lenape Tech,18,128034607,State Revenue,1406140.69
Central PA Institute of Science & Technology,18,110141607,State Revenue,1453203.69
Schuylkill Technology Centers,18,129546907,State Revenue,1458597.3
Fayette County Career & Technical Institute,18,101262507,State Revenue,1513239.65
CTC of Lackawanna County,18,119354207,State Revenue,1525111.0
Central Westmoreland CTC,18,107651207,State Revenue,1587387.0
Indiana County Technology Center,18,128324207,State Revenue,1614590.88
Lebanon County CTC,18,113384307,State Revenue,1640024.61
North Montco Tech Career Center,18,123465507,State Revenue,1787342.76
Wilkes-Barre Area CTC,18,118408607,State Revenue,1855903.41
Bethlehem AVTS,18,120481107,State Revenue,1864240.88
Greater Altoona CTC,18,108070607,State Revenue,1994639.82
Delaware County Technical High School,18,125232407,State Revenue,2079658.0
Monroe Career & Tech Inst,18,120454507,State Revenue,2241075.46
Reading Muhlenberg CTC,18,114067107,State Revenue,2397065.34
Austin Area SD,18,109530304,State Revenue,2398004.42
West Phila. Achievement CES,18,126510006,State Revenue,2525292.0
Dauphin County Technical School,18,115221607,State Revenue,2680895.18
Shanksville-Stonycreek SD,18,108567404,State Revenue,2725900.99
Berks CTC,18,114060557,State Revenue,2862203.15
Salisbury-Elk Lick SD,18,108567004,State Revenue,2978373.26
Jenkintown SD,18,123463803,State Revenue,3239557.0
Galeton Area SD,18,109532804,State Revenue,3526870.0
Turkeyfoot Valley Area SD,18,108568404,State Revenue,3543765.63
Chester County Technical College HS,18,124151607,State Revenue,3711518.0
Bucks County Technical High School,18,122091457,State Revenue,3917212.0
Fannett-Metal SD,18,112282004,State Revenue,3978326.23
Cornell SD,18,103022103,State Revenue,4234746.0
Harmony Area SD,18,110173504,State Revenue,4269621.49
Lancaster County CTC,18,113363807,State Revenue,4384359.89
Forbes Road SD,18,111292304,State Revenue,4481450.47
Midland Borough SD,18,127045303,State Revenue,4520426.02
Camp Hill SD,18,115211003,State Revenue,4595124.96
York Co School of Technology,18,112679107,State Revenue,4904751.6
Clarion Area SD,18,106161203,State Revenue,5102714.74
Forest Area SD,18,106272003,State Revenue,5177523.25
Sullivan County SD,18,117576303,State Revenue,5229692.43
Lehigh Career & Technical Institute,18,121393007,State Revenue,5239666.66
Old Forge SD,18,119356603,State Revenue,5244312.35
Williamsburg Community SD,18,108079004,State Revenue,5272935.56
Rockwood Area SD,18,108566303,State Revenue,5334559.95
Jamestown Area SD,18,104433604,State Revenue,5347742.03
Saint Clair Area SD,18,129546803,State Revenue,5465403.06
North Clarion County SD,18,106167504,State Revenue,5505196.81
Oswayo Valley SD,18,109537504,State Revenue,5863819.42
Benton Area SD,18,116191004,State Revenue,5880284.7
Weatherly Area SD,18,121139004,State Revenue,5924415.91
Shade-Central City SD,18,108567204,State Revenue,6043968.36
Commodore Perry SD,18,104431304,State Revenue,6072080.89
Neshannock Township SD,18,104375203,State Revenue,6268593.15
Allegheny Valley SD,18,103020603,State Revenue,6279933.64
New Hope-Solebury SD,18,122097604,State Revenue,6365484.81
West Greene SD,18,101308503,State Revenue,6438318.62
Riverview SD,18,103028203,State Revenue,6479453.68
Wyomissing Area SD,18,114069353,State Revenue,6585900.89
Avella Area SD,18,101630504,State Revenue,6591860.1
Millersburg Area SD,18,115226103,State Revenue,6606840.34
Northern Potter SD,18,109535504,State Revenue,6766713.64
Loyalsock Township SD,18,117414203,State Revenue,6778119.06
Fairfield Area SD,18,112013054,State Revenue,6783460.16
Greenwood SD,18,115503004,State Revenue,6817884.73
Richland SD,18,108116503,State Revenue,6869597.13
Forest City Regional SD,18,119583003,State Revenue,6909727.31
Coudersport Area SD,18,109531304,State Revenue,6910450.0
Antietam SD,18,114060503,State Revenue,7045743.78
Muncy SD,18,117415303,State Revenue,7082137.49
Avonworth SD,18,103020753,State Revenue,7101977.4
Union Area SD,18,104377003,State Revenue,7210145.0
Tri-Valley SD,18,129547803,State Revenue,7302034.78
Fairview SD,18,105253303,State Revenue,7383136.0
Millville Area SD,18,116195004,State Revenue,7440467.0
Quaker Valley SD,18,103027753,State Revenue,7522157.0
Morrisville Borough SD,18,122097203,State Revenue,7547633.0
Southern Fulton SD,18,111297504,State Revenue,7576490.28
Leechburg Area SD,18,128034503,State Revenue,7636073.77
Salisbury Township SD,18,121395603,State Revenue,7660473.39
Juniata Valley SD,18,111312804,State Revenue,7737854.26
Johnsonburg Area SD,18,109243503,State Revenue,7777737.69
Southeastern Greene SD,18,101306503,State Revenue,7890285.47
Dunmore SD,18,119352203,State Revenue,7921591.11
Berlin Brothersvalley SD,18,108561003,State Revenue,7981768.88
Chartiers-Houston SD,18,101631903,State Revenue,7986327.43
Westmont Hilltop SD,18,108118503,State Revenue,8048107.06
Blacklick Valley SD,18,108110603,State Revenue,8073585.65
Ridgway Area SD,18,109246003,State Revenue,8120381.43
Ferndale Area SD,18,108112003,State Revenue,8202433.31
Union SD,18,106169003,State Revenue,8295221.87
Claysburg-Kimmel SD,18,108071504,State Revenue,8332605.23
Cameron County SD,18,109122703,State Revenue,8354480.0
Hanover Public SD,18,112672803,State Revenue,8377075.0
Mid Valley SD,18,119355503,State Revenue,8454428.49
Pequea Valley SD,18,113365303,State Revenue,8489987.42
Annville-Cleona SD,18,113380303,State Revenue,8546250.65
Otto-Eldred SD,18,109426003,State Revenue,8638025.92
Montgomery Area SD,18,117415004,State Revenue,8656558.89
Western Beaver County SD,18,127049303,State Revenue,8667772.09
Northgate SD,18,103026873,State Revenue,8697752.0
Kutztown Area SD,18,114064003,State Revenue,8818612.26
Glendale SD,18,110173003,State Revenue,8856318.66
Jefferson-Morgan SD,18,101303503,State Revenue,8889553.76
Schuylkill Valley SD,18,114067503,State Revenue,8889722.88
Lewisburg Area SD,18,116604003,State Revenue,8912645.17
Clarion-Limestone Area SD,18,106161703,State Revenue,8913814.45
Southern Columbia Area SD,18,116197503,State Revenue,8944006.59
Conemaugh Valley SD,18,108111403,State Revenue,9035725.62
Carlynton SD,18,103021603,State Revenue,9038131.0
Northern Bedford County SD,18,108056004,State Revenue,9054392.99
Central Fulton SD,18,111291304,State Revenue,9156803.0
Homer-Center SD,18,128323303,State Revenue,9157611.32
Lower Moreland Township SD,18,123464603,State Revenue,9162262.4
West Middlesex Area SD,18,104437503,State Revenue,9215340.15
Northeast Bradford SD,18,117083004,State Revenue,9238348.35
Catasauqua Area SD,18,121391303,State Revenue,9355908.35
Allegheny-Clarion Valley SD,18,106160303,State Revenue,9401474.74
Riverside SD,18,119357003,State Revenue,9431889.09
Mercer Area SD,18,104435003,State Revenue,9531945.04
Brentwood Borough SD,18,103021453,State Revenue,9533859.27
Palisades SD,18,122098003,State Revenue,9568044.17
Jim Thorpe Area SD,18,121135003,State Revenue,9678566.88
Minersville Area SD,18,129544703,State Revenue,9681038.11
Oley Valley SD,18,114066503,State Revenue,9754919.95
Saucon Valley SD,18,120486003,State Revenue,9847128.88
Brandywine Heights Area SD,18,114060853,State Revenue,9850324.85
Philadelphia AVTS,18,126514007,State Revenue,9851419.0
Penns Valley Area SD,18,110147003,State Revenue,9904588.01
Sayre Area SD,18,117086003,State Revenue,9945392.98
Valley Grove SD,18,106618603,State Revenue,10051390.35
Pen Argyl Area SD,18,120485603,State Revenue,10054173.85
Smethport Area SD,18,109427503,State Revenue,10061229.67
Conemaugh Township Area SD,18,108561803,State Revenue,10090066.26
York Suburban SD,18,112679403,State Revenue,10118351.87
Fort Cherry SD,18,101632403,State Revenue,10121784.5
California Area SD,18,101631503,State Revenue,10130718.66
Springfield Township SD,18,123467203,State Revenue,10139731.65
Tulpehocken Area SD,18,114068003,State Revenue,10171787.66
Upper Dauphin Area SD,18,115229003,State Revenue,10176358.77
Portage Area SD,18,108116303,State Revenue,10180570.62
Wilmington Area SD,18,104378003,State Revenue,10191490.22
Newport SD,18,115504003,State Revenue,10192468.71
Halifax Area SD,18,115222504,State Revenue,10213092.51
Mountain View SD,18,119584603,State Revenue,10250366.52
Rochester Area SD,18,127046903,State Revenue,10291233.5
Bloomsburg Area SD,18,116191203,State Revenue,10324448.25
Bentworth SD,18,101630903,State Revenue,10353517.18
South Middleton SD,18,115218303,State Revenue,10372981.28
Lakeland SD,18,119354603,State Revenue,10444800.98
Monessen City SD,18,107655803,State Revenue,10524637.39
South Williamsport Area SD,18,117416103,State Revenue,10552061.84
Moshannon Valley SD,18,110175003,State Revenue,10624883.47
Bellwood-Antis SD,18,108071003,State Revenue,10669236.44
Wellsboro Area SD,18,117598503,State Revenue,10687518.71
Sharpsville Area SD,18,104435703,State Revenue,10724473.19
Schuylkill Haven Area SD,18,129547303,State Revenue,10725152.96
Canton Area SD,18,117081003,State Revenue,10742248.1
Lackawanna Trail SD,18,119665003,State Revenue,10756555.0
Susquehanna Township SD,18,115228303,State Revenue,10763689.83
Blue Ridge SD,18,119581003,State Revenue,10827058.93
Warrior Run SD,18,116498003,State Revenue,10833441.46
Keystone SD,18,106166503,State Revenue,10848191.73
Burgettstown Area SD,18,101631203,State Revenue,10884645.37
Susquehanna Community SD,18,119586503,State Revenue,10926805.59
Meyersdale Area SD,18,108565203,State Revenue,10932884.45
Lakeview SD,18,104433903,State Revenue,10933085.3
Port Allegany SD,18,109426303,State Revenue,10936974.76
Williams Valley SD,18,129548803,State Revenue,10980430.22
Bristol Borough SD,18,122091303,State Revenue,10986822.02
Southern Huntingdon County SD,18,111317503,State Revenue,11029706.09
Beaver Area SD,18,127041203,State Revenue,11096144.5
Frazier SD,18,101262903,State Revenue,11142182.07
Line Mountain SD,18,116493503,State Revenue,11247829.0
Ligonier Valley SD,18,107654903,State Revenue,11251541.81
Clairton City SD,18,103021903,State Revenue,11317031.0
Cranberry Area SD,18,106611303,State Revenue,11327547.51
Brockway Area SD,18,106330703,State Revenue,11367490.72
Everett Area SD,18,108053003,State Revenue,11368285.16
Shenango Area SD,18,104376203,State Revenue,11388268.7
Elk Lake SD,18,119582503,State Revenue,11469583.25
Northwest Area SD,18,118406003,State Revenue,11545040.13
Dallas SD,18,118401603,State Revenue,11550485.88
Derry Township SD,18,115221753,State Revenue,11560914.79
Shenandoah Valley SD,18,129547203,State Revenue,11563230.76
Burrell SD,18,107650703,State Revenue,11742201.81
West Branch Area SD,18,110179003,State Revenue,11762755.28
Carmichaels Area SD,18,101301303,State Revenue,11784401.95
Hermitage SD,18,104433303,State Revenue,11798944.86
Keystone Oaks SD,18,103025002,State Revenue,11872328.12
Penns Manor Area SD,18,128326303,State Revenue,11914689.82
Pine Grove Area SD,18,129546003,State Revenue,11955707.24
Saint Marys Area SD,18,109248003,State Revenue,12134173.05
Laurel SD,18,104374003,State Revenue,12164526.83
Upper Adams SD,18,112018523,State Revenue,12178811.93
Wyalusing Area SD,18,117089003,State Revenue,12195269.68
Mahanoy Area SD,18,129544503,State Revenue,12200381.75
Greenville Area SD,18,104432803,State Revenue,12203913.03
Tussey Mountain SD,18,108058003,State Revenue,12212650.46
East Pennsboro Area SD,18,115212503,State Revenue,12218279.77
Wattsburg Area SD,18,105259703,State Revenue,12229169.8
Farrell Area SD,18,104432503,State Revenue,12230921.0
Lampeter-Strasburg SD,18,113363603,State Revenue,12230944.78
Eastern Lebanon County SD,18,113382303,State Revenue,12296239.97
Central Columbia SD,18,116191503,State Revenue,12314234.36
Montour SD,18,103026303,State Revenue,12339443.02
Palmerton Area SD,18,121136503,State Revenue,12345632.03
South Fayette Township SD,18,103028703,State Revenue,12500427.24
Kane Area SD,18,109422303,State Revenue,12507657.48
Columbia Borough SD,18,113361503,State Revenue,12522186.54
North Star SD,18,108565503,State Revenue,12527049.71
Curwensville Area SD,18,110171803,State Revenue,12582987.47
Central Cambria SD,18,108111303,State Revenue,12588762.97
Montoursville Area SD,18,117415103,State Revenue,12604757.81
Tamaqua Area SD,18,129547603,State Revenue,12608806.74
Bermudian Springs SD,18,112011103,State Revenue,12647901.25
South Park SD,18,103028753,State Revenue,12679794.37
Jeannette City SD,18,107654103,State Revenue,12732690.02
Littlestown Area SD,18,112015203,State Revenue,12754390.13
Reynolds SD,18,104435303,State Revenue,12801849.13
Freeport Area SD,18,128033053,State Revenue,12884277.81
Wilson Area SD,18,120488603,State Revenue,12922605.94
Greencastle-Antrim SD,18,112283003,State Revenue,12929344.8
Windber Area SD,18,108569103,State Revenue,12933297.81
Springfield SD,18,125238502,State Revenue,12947075.46
Iroquois SD,18,105256553,State Revenue,13090793.59
Freedom Area SD,18,127042853,State Revenue,13120578.89
Northwestern Lehigh SD,18,121394603,State Revenue,13187374.45
Lake-Lehman SD,18,118403903,State Revenue,13204527.29
Deer Lakes SD,18,103022253,State Revenue,13227370.13
Towanda Area SD,18,117086503,State Revenue,13254828.48
Northern Lehigh SD,18,121394503,State Revenue,13258639.9
Upper Moreland Township SD,18,123468503,State Revenue,13268214.44
Redbank Valley SD,18,106168003,State Revenue,13289966.23
Mars Area SD,18,104105003,State Revenue,13342380.81
Spring Cove SD,18,108077503,State Revenue,13373421.98
Eastern Lancaster County SD,18,113362303,State Revenue,13466159.51
Mount Carmel Area SD,18,116495103,State Revenue,13522117.05
Moniteau SD,18,104105353,State Revenue,13584193.25
Northern Cambria SD,18,108114503,State Revenue,13604264.62
Riverside Beaver County SD,18,127045853,State Revenue,13649478.92
Purchase Line SD,18,128327303,State Revenue,13763076.0
West Jefferson Hills SD,18,103029553,State Revenue,13887293.16
Montrose Area SD,18,119584503,State Revenue,13887543.58
Hampton Township SD,18,103024603,State Revenue,13889576.86
Fort LeBoeuf SD,18,105253553,State Revenue,13956748.29
Mifflinburg Area SD,18,116605003,State Revenue,14095133.9
Union City Area SD,18,105259103,State Revenue,14115286.59
Apollo-Ridge SD,18,128030603,State Revenue,14131027.54
Bethlehem-Center SD,18,101631003,State Revenue,14164847.1
Southern Lehigh SD,18,121395703,State Revenue,14164912.24
Panther Valley SD,18,121136603,State Revenue,14236028.51
North East SD,18,105258303,State Revenue,14256274.33
Upper Merion Area SD,18,123468402,State Revenue,14279499.43
Northwestern SD,18,105258503,State Revenue,14341523.86
East Lycoming SD,18,117412003,State Revenue,14376536.83
Palmyra Area SD,18,113385303,State Revenue,14377250.37
Charleroi SD,18,101631803,State Revenue,14379539.0
