Ctgy,AUN,LEA Name,County,"Instruction
1000",Support Services 2000,Operation of Noninstructional Services 3000,Current Expenditures,"Facilities Acquisition, Construction and Improvement Services 4000",Other Expenditures and Financing Uses 5000,Total Expenditures ,"Actual
Instruction Expense (AIE)","Regular
Programs - Elem/Sec
1100","Special
Programs - Elem/Sec
1200",Vocational Education Programs 1300,Other Instructional Programs - E/S 1400,Nonpublic School Programs 1500,Adult Education Programs 1600,Higher Education Programs for Secondary Students 1700,Pre-Kindergarten 1800,"Support Services -Students
2100",Instructional Staff 2200,Administration 2300,Pupil Health 2400,Business 2500,Operation & Maintenance of Plant Services 2600,Student Transportation Services 2700,Central 2800,Other Support Services 2900
1.0,114069353.0,Wyomissing Area SD,Berks,20841017.75,11933655.33,989541.95,33764215.03,13451.61,3924374.42,37702041.06,26582870.97,15160659.28,5267792.82,371737.52,34593.13,6235.0,,,,1562947.78,792943.4,2507934.6,505766.36,680639.64,3624962.53,1030331.51,1201059.57,27069.94
1.0,108070502.0,Altoona Area SD,Blair,70708060.63,33475021.57,2144094.87,106327177.07,172529.65,10962614.28,117462321.0,70390632.41,46920429.97,19385065.59,3050875.0,927222.46,84246.04,340221.57,,,4264266.1,3141752.09,6961729.2,1235117.56,1433342.02,10931854.3,3880399.27,1573163.96,53397.07
1.0,108071003.0,Bellwood-Antis SD,Blair,10286135.62,5525345.42,521049.31,16332530.35,,2440686.96,18773217.31,11598054.52,7838747.77,1880188.19,501016.4,66183.26,,,,,497845.89,1018259.83,1202075.99,222819.41,295174.04,1572095.56,639825.29,73437.4,3812.01
1.0,108071504.0,Claysburg-Kimmel SD,Blair,7188877.18,4438787.26,375078.42,12002742.86,,1090431.01,13093173.87,8244528.49,5258379.11,1352621.79,573275.61,4600.67,,,,,377226.96,307894.63,874612.86,221691.24,172538.93,1297093.26,595282.68,590341.89,2104.81
1.0,108073503.0,Hollidaysburg Area SD,Blair,28828814.06,15457961.13,1072386.05,45359161.239999995,,4928138.76,50287300.0,33416969.16,21404563.75,6161131.57,843818.44,405493.63,13806.67,,,,1507723.92,2432900.68,3548965.15,585929.66,616481.97,4607589.2,2069553.67,73477.18,15339.7
1.0,108077503.0,Spring Cove SD,Blair,14478432.32,7908101.17,587193.78,22973727.270000003,,3857789.5,26831516.77,15378784.89,10591115.39,3353273.7,484699.09,49344.14,,,,,923864.73,555678.23,1504500.3,396575.21,471159.12,2338305.37,1525626.97,185306.96,7084.28
1.0,108078003.0,Tyrone Area SD,Blair,14927323.0,8734265.0,529457.0,24191045.0,35689.0,1264647.0,25491381.0,16546834.47,9240420.62,3274829.82,971524.25,837072.37,,,,603475.94,1074028.06,595110.03,1711386.46,324739.57,642322.67,2215103.64,1239765.75,950512.06,-18703.24
1.0,108079004.0,Williamsburg Community SD,Blair,4138663.85,2463609.33,238694.65,6840967.83,,371818.63,7212786.46,4587001.24,3024857.17,850053.94,263752.74,,,,,,151631.92,213289.54,764773.72,125911.43,198902.33,691840.44,315992.43,,1267.52
1.0,117080503.0,Athens Area SD,Bradford,22774094.6,11366806.6,652487.19,34793388.39,349907.28,4243470.29,39386765.96,24550493.65,15316110.3,5662531.45,1692361.33,103091.52,,,,,1547457.59,1417155.55,2072893.49,527676.76,564711.14,2723129.09,1922084.25,591698.73,
1.0,117081003.0,Canton Area SD,Bradford,9637497.36,4598901.56,451692.7,14688091.619999997,,934845.68,15622937.3,9932939.58,7328015.83,1959813.29,271492.34,78175.9,,,,,407284.09,243068.84,931145.96,167653.48,367035.64,1418135.23,836238.9,228339.42,
1.0,117083004.0,Northeast Bradford SD,Bradford,8122444.91,4584127.02,258254.06,12964825.99,,734000.24,13698826.23,9234377.65,5809028.34,1926317.31,387099.26,,,,,,507879.04,373641.99,961171.3,126942.72,476025.25,845101.13,985319.02,308046.57,
1.0,117086003.0,Sayre Area SD,Bradford,11240189.19,5896250.31,482292.73,17618732.23,650.0,842892.94,18462275.17,12990597.88,7198503.91,3163482.71,579138.98,104768.86,7034.63,,,187260.1,844984.67,248097.21,1204632.27,169817.87,648543.83,1928083.23,499588.17,352503.06,
1.0,117086503.0,Towanda Area SD,Bradford,16298985.6,7903860.3,635860.48,24838706.38,146476.61,2779057.65,27764240.64,17458367.1,10619691.92,4217841.89,915838.14,60887.23,18635.38,,,466091.04,671733.72,1318835.53,1563722.57,241084.32,622416.76,2012374.61,1422706.25,50986.54,
1.0,117086653.0,Troy Area SD,Bradford,14276293.89,7559016.99,527877.05,22363187.930000003,610.0,11457236.86,33821034.79,15604970.38,10031223.7,3491917.75,678908.75,74243.69,,,,,753670.7,984633.64,1435092.57,214728.15,338419.0,2017936.64,1519254.11,295282.18,
1.0,117089003.0,Wyalusing Area SD,Bradford,12577421.07,6911839.04,435491.17,19924751.28,,11897977.0,31822728.28,13784820.39,8996950.3,2740860.03,727001.07,104870.67,7739.0,,,,928792.78,1096163.64,1145158.78,171208.09,625224.75,1416092.49,1529198.51,,
1.0,122091002.0,Bensalem Township SD,Bucks,98091283.2,39024545.34,1571511.08,138687339.62000003,,18315112.2,157002451.82,105624504.11,59646798.36,33433659.74,4919969.15,28497.55,62358.4,,,,4729322.1,6052145.4,7113474.44,1517814.23,1208038.44,9476850.0,7885725.04,620537.4,420638.29
1.0,122091303.0,Bristol Borough SD,Bucks,17820993.83,5244201.46,328037.05,23393232.34,245188.24,2241663.23,25880083.81,17251181.37,11902160.77,4482836.78,1154933.11,272004.65,9058.52,,,,715642.71,66157.9,1261398.85,268566.17,405084.16,1771136.09,485630.64,265557.46,5027.48
1.0,122091352.0,Bristol Township SD,Bucks,90871058.69,34131949.46,1280396.03,126283404.18,,11550850.21,137834254.39,96123785.4,51356933.86,31894532.92,6264752.09,572225.75,104058.8,,,678555.27,4472362.7,4248338.62,5383946.06,1368569.67,1231400.99,8436835.64,7870263.41,1056830.37,63402.0
1.0,122092002.0,Centennial SD,Bucks,75067405.99,33225965.51,1661941.64,109955313.14,57510.19,11375783.56,121388606.89,85749736.0,53122530.27,19735024.44,2171553.48,9262.8,29035.0,,,,5846563.99,2565894.21,6643374.41,1252383.79,850865.19,7658574.5,5465990.61,2900930.39,41388.42
1.0,122092102.0,Central Bucks SD,Bucks,197918946.37,96786067.22,8563153.72,303268167.31000006,,52713023.56,355981190.87,228638044.27,143984200.24,45075780.47,4842842.28,3980757.94,35365.44,,,,13806607.94,12308836.03,14784897.55,4247470.68,1985277.2,25193180.88,20253796.16,3982676.17,223324.61
1.0,122092353.0,Council Rock SD,Bucks,154132924.61,61678781.27,3562606.59,219374312.47000003,,18709479.55,238083792.02,169863903.17,100033169.32,50318748.01,1896926.37,1857085.43,26995.48,,,,8407076.56,6959537.31,10627695.01,2834087.26,1501774.27,13478506.56,12377414.12,5396263.74,96426.44
1.0,122097203.0,Morrisville Borough SD,Bucks,15417133.0,6085816.0,472272.0,21975221.0,,1103773.0,23078994.0,16110746.83,8060688.0,6476983.0,790034.0,6258.0,9381.0,,,73789.0,1009081.0,301759.0,1316770.0,309680.0,517545.0,1525126.0,604498.0,451076.0,50281.0
1.0,122097502.0,Neshaminy SD,Bucks,111149212.88,46936425.47,1974624.05,160060262.4,834119.48,11779132.07,172673513.95,123499377.25,71924545.58,29043246.48,8199608.02,987078.47,3604.58,,,991129.75,6879478.89,3451619.79,8474911.72,1582052.67,1738761.43,11980586.7,9036364.23,3686277.58,106372.46
1.0,122097604.0,New Hope-Solebury SD,Bucks,21926884.62,12781133.76,806706.57,35514724.95,,5193409.5,40708134.45,28820582.54,15079380.64,6001687.59,845816.39,,,,,,2003346.17,2203172.57,2375981.09,442455.6,702716.11,3255267.72,1320354.42,465207.14,12632.94
1.0,122098003.0,Palisades SD,Bucks,24378119.72,14187757.01,1114596.64,39680473.37,555081.59,3354829.3,43590384.26,31596036.73,16966840.86,6098860.73,912346.19,359493.14,6879.0,33699.8,,,1637750.83,1123213.57,2915569.4,459772.88,856362.1,4104319.93,2042828.75,1034100.51,13839.04
1.0,122098103.0,Pennridge SD,Bucks,82394191.82,39330082.45,1710557.2,123434831.47,,17119955.25,140554786.72,95471094.55,55906761.32,23011580.59,3024996.78,434961.15,5148.15,10743.83,,,5329690.56,3816404.69,8267065.25,1278817.51,816257.02,9989796.74,7661957.43,1814618.55,355474.7
1.0,122098202.0,Pennsbury SD,Bucks,134660941.1,55389241.09,1243500.77,191293682.96,90000.0,26990974.23,218374657.19,148201208.48,84576548.11,39583623.15,8628491.62,1088300.7,3336.0,,,780641.52,8550597.86,4199205.8,9632428.81,3141470.25,2011711.72,14815147.5,9212604.77,3706338.57,119735.81
1.0,122098403.0,Quakertown Community SD,Bucks,63662782.13,28597213.24,1172034.7,93432030.07000001,,11367070.38,104799100.45,72670067.31,42198077.14,14594024.02,3543576.19,3011601.41,26503.37,,,289000.0,4595160.56,3999812.88,5147932.98,1158767.32,788147.58,6004373.78,3946069.01,2899624.33,57324.8
1.0,104101252.0,Butler Area SD,Butler,62336866.06,29851439.66,2362287.06,94550592.78,17600.0,7891273.21,102459465.99,65605336.96,41785313.85,17159460.52,1948404.05,1241976.72,201710.92,,,,2642753.99,3256569.75,5275742.07,1577223.54,1249213.37,8089386.12,6671570.43,995669.53,93310.86
1.0,104103603.0,Karns City Area SD,Butler,13964713.0,8102829.0,552424.0,22619966.0,102434.0,39358.0,22761758.0,15126276.96,11757303.0,1746251.0,368275.0,92884.0,,,,,700798.0,1060868.0,1517523.0,294604.0,373739.0,1982667.0,2159139.0,,13491.0
1.0,104105003.0,Mars Area SD,Butler,27587542.66,13325347.54,1400392.08,42313282.28,,6369539.18,48682821.46,32539197.82,20824776.71,6242494.84,321451.17,198819.94,,,,,928217.03,2268972.79,2157580.75,507637.52,610789.24,4038158.19,2747979.16,,66012.86
1.0,104105353.0,Moniteau SD,Butler,12135231.65,7795960.18,1030787.71,20961979.54,3845.0,1190737.1,22156561.64,14254451.03,8636733.24,3062074.72,427256.96,9166.73,,,,,563833.81,665975.97,1400214.4,194935.2,330352.07,2507480.69,1862462.64,256934.4,13771.0
1.0,104107903.0,Seneca Valley SD,Butler,80190322.42,35084577.21,2200553.37,117475453.0,39831.53,15000551.24,132515835.77,85979372.45,55828666.5,20451720.67,3582672.14,295620.11,31643.0,,,,3811175.94,2615729.3,6671728.82,1177156.01,625843.44,8199339.33,8569275.55,724340.45,2689988.37
1.0,104107503.0,Slippery Rock Area SD,Butler,20736226.0,8375114.0,898783.0,30010123.0,,2047045.0,32057168.0,22293882.97,14589139.0,5686037.0,386649.0,49591.0,24810.0,,,,951590.0,604664.0,2002012.0,353523.0,533701.0,2008115.0,1638230.0,183983.0,99296.0
1.0,104107803.0,South Butler County SD,Butler,19888364.12,11836974.25,962549.46,32687887.830000002,,2664364.93,35352252.76,23399091.7,14834818.52,3473035.13,1545581.02,34929.45,,,,,890545.91,1852956.63,2191982.79,294535.33,506828.13,3141164.11,2749629.36,171667.94,37664.05
1.0,108110603.0,Blacklick Valley SD,Cambria,5768996.67,3772384.58,377791.01,9919172.26,,7870231.57,17789403.83,6331869.0,3751676.25,1680239.43,284245.0,33175.99,19660.0,,,,539459.06,224058.54,943933.05,122549.24,200340.37,853441.05,754740.88,132595.76,1266.63
1.0,108111203.0,Cambria Heights SD,Cambria,14354376.1,7104928.49,605314.37,22064618.96,216534.44,1011778.14,23292931.54,16517459.99,10289331.27,2746536.85,963134.83,161992.19,,,,193380.96,723068.49,544918.7,1275966.54,243552.29,327115.46,1994158.17,1790717.17,202081.68,3349.99
1.0,108111303.0,Central Cambria SD,Cambria,14233308.71,7992811.6,582310.03,22808430.340000004,,3296046.58,26104476.92,16069431.03,10197700.75,2994873.54,497396.52,543337.9,,,,,957500.76,1168709.25,1417506.49,462802.18,341413.16,2117066.39,1395008.57,126093.42,6711.38
1.0,108111403.0,Conemaugh Valley SD,Cambria,6717350.93,4363874.67,370748.94,11451974.54,,901669.19,12353643.73,7749530.68,4337557.92,1489303.53,370419.12,280732.1,1137.6,,,238200.66,244369.12,309234.45,958470.43,116110.71,339105.58,1426461.5,959900.83,8464.8,1757.25
1.0,108112003.0,Ferndale Area SD,Cambria,7181470.56,3858114.51,232722.21,11272307.280000001,,,11272307.28,7675817.51,5085687.7,1645404.06,192378.19,21039.63,10881.91,,,226079.07,457570.84,314941.81,1268156.98,126305.69,309166.71,652544.09,728510.92,,917.47
1.0,108112203.0,Forest Hills SD,Cambria,15801010.06,8140750.64,912554.14,24854314.84,,1262546.25,26116861.09,16987768.0,11070265.02,3131208.82,1210345.24,125671.55,,,,263519.43,811542.99,992031.9,1814064.76,388453.7,317869.96,2271583.02,1451509.07,,93695.24
1.0,108112502.0,Greater Johnstown SD,Cambria,31044019.94,11901810.72,1009201.46,43955032.120000005,,4959784.23,48914816.35,25832962.51,20236638.11,7588166.8,1424248.73,449588.21,177317.12,,274446.0,893614.97,1363992.17,1396207.08,2395334.61,336059.12,647045.45,2891522.28,2455402.28,65594.83,350652.9
1.0,108114503.0,Northern Cambria SD,Cambria,10656113.6,5512331.62,437759.16,16606204.379999999,1330.0,2383192.44,18990726.82,11625877.53,8291776.0,2008805.87,205896.7,119814.3,10049.07,,,19771.66,611550.05,550238.61,988479.47,269768.84,270473.54,1592316.76,1211146.26,16258.2,2099.89
1.0,108116003.0,Penn Cambria SD,Cambria,14730980.67,7357159.06,586449.94,22674589.67,13203.09,1561412.99,24249205.75,15466974.36,9636355.93,4126719.42,668456.1,98742.54,37970.79,,,162735.89,672131.12,860318.56,1523301.73,340567.92,298392.03,1837272.94,1511520.41,308903.36,4750.99
1.0,108116303.0,Portage Area SD,Cambria,7220308.44,4306716.06,603943.11,12130967.61,,893175.1,13024142.71,8222246.28,5433937.36,1313439.39,295889.14,49999.09,,,,127043.46,391253.28,385545.71,918823.11,257151.44,352502.56,1074174.46,646013.5,279448.99,1803.01
1.0,108116503.0,Richland SD,Cambria,12053179.07,7002219.35,948385.85,20003784.270000003,,3044229.48,23048013.75,15003425.71,9053358.72,2069206.91,846915.07,66841.56,16856.81,,,,544114.5,1512512.03,1217394.23,269242.34,354412.75,1894660.73,1198478.48,2285.67,9118.62
1.0,108118503.0,Westmont Hilltop SD,Cambria,12716671.34,6241265.29,621646.75,19579583.38,,1532800.13,21112383.51,14504719.05,9710554.0,2337950.21,656634.46,4537.66,6995.01,,,,1177422.07,195324.37,1089784.15,398864.69,343427.12,1747081.84,879268.93,399123.83,10968.29
1.0,109122703.0,Cameron County SD,Cameron,7349523.22,3899002.73,291153.22,11539679.17,,1202921.04,12742600.21,8450070.48,4987615.87,1795562.77,491236.28,75108.3,,,,,224940.0,707381.3,709162.97,156390.94,264588.03,1199586.28,598519.08,,38434.13
1.0,121135003.0,Jim Thorpe Area SD,Carbon,27811711.47,11987231.68,1081159.54,40880102.69,,4857673.68,45737776.37,29088532.14,16393875.28,6918860.97,2515639.81,1590805.04,,144909.0,89493.0,158128.37,1025141.52,777371.25,1874649.84,249772.11,623396.32,3467489.88,3307939.32,619653.31,41818.13
1.0,121135503.0,Lehighton Area SD,Carbon,26558553.15,11199971.09,1058910.72,38817434.95999999,1306774.01,3777526.36,43901735.33,28918029.13,17925060.28,6605152.19,1721095.9,,,228509.0,,78735.78,1141337.28,1164676.21,2217244.06,586831.32,638548.25,3218104.67,1498306.95,708560.95,26361.4
1.0,121136503.0,Palmerton Area SD,Carbon,20135716.54,8521750.02,982802.19,29640268.75,,6278415.0,35918683.75,22085844.74,12188531.24,4975552.56,2259970.85,236299.89,3499.0,216863.0,,255000.0,839851.92,601701.69,1945399.94,307540.26,493184.92,2421994.9,1461852.82,428688.61,21534.96
1.0,121136603.0,Panther Valley SD,Carbon,18293199.89,6304918.39,476751.8,25074870.080000002,,2443681.52,27518551.6,17165823.31,8602296.0,7057175.9,1262555.55,1243703.44,,127469.0,,,583132.03,302738.73,1297676.41,270282.22,457163.73,1693135.7,1691366.16,,9423.41
1.0,121139004.0,Weatherly Area SD,Carbon,8564684.44,4665523.17,256017.75,13486225.36,2200.0,1394972.2,14883397.56,10049594.32,5589338.45,2066415.42,504813.7,53149.42,,,,350967.45,417100.11,336224.35,930029.1,163708.67,360373.79,1392175.47,774279.1,282783.82,8848.76
1.0,110141003.0,Bald Eagle Area SD,Centre,17370229.26,10280557.06,782221.68,28433008.0,360690.3,2428545.16,31222243.46,21131110.81,11178899.74,3831548.78,1991705.57,368075.17,,,,,1144237.82,1771958.6,1726301.13,347463.9,419027.13,2880370.73,1887985.05,51987.49,51225.21
1.0,110141103.0,Bellefonte Area SD,Centre,30672804.46,20193993.9,998971.57,51865769.93,,3941657.33,55807427.26,38375187.39,19920111.51,7811327.96,2701187.22,227666.63,12511.14,,,,1426262.0,1045574.9,3400706.44,353707.4,794540.24,9819415.13,2224738.85,1129048.94,
1.0,110147003.0,Penns Valley Area SD,Centre,14440965.78,8517861.63,701904.82,23660732.23,,2817686.86,26478419.09,17290633.2,10458649.73,3243497.11,657293.16,81525.78,,,,,619072.95,1409755.22,1667910.11,229919.64,300793.88,2527757.77,1671079.12,91572.94,
1.0,110148002.0,State College Area SD,Centre,87805110.54,46287767.43,2992396.8,137085274.77,36194.25,30076188.26,167197657.28,100170726.68,62117656.46,19773721.22,3693231.78,2198271.4,15283.94,6945.74,,,5581639.18,6042421.22,7734775.59,1521504.67,1471510.68,11231279.04,6680066.3,6024570.75,
1.0,124150503.0,Avon Grove SD,Chester,60861320.02,25704665.54,1305279.44,87871265.0,,5781866.23,93653131.23,69781021.34,43229611.82,14215379.89,3376052.97,38499.34,1776.0,,,,4226249.27,2484183.07,4188267.4,922323.51,840546.48,3904862.61,6176985.1,2743511.35,217736.75
1.0,124151902.0,Coatesville Area SD,Chester,122469171.52,38928464.79,1256716.67,162654352.98,,16065861.25,178720214.23,131445439.85,68350735.71,49073934.1,4028249.43,243654.84,76357.0,,,696240.44,2993890.04,3200295.66,7566778.99,1035197.95,1123141.83,9792684.12,10786453.86,2308005.42,122016.92
1.0,124152003.0,Downingtown Area SD,Chester,134766707.02,63073821.15,4125095.83,201965624.00000003,279002.45,23066424.33,225311050.78,153710439.35,96559508.4,30413690.27,5810179.52,1942120.35,41208.48,,,,8148106.96,7097655.08,11872379.33,2808862.25,2405527.84,14130699.21,12212453.15,4168547.81,229589.52
1.0,124153503.0,Great Valley SD,Chester,60243401.11,28982449.88,1685360.86,90911211.85,,12930534.68,103841746.53,71409776.13,41748050.49,17235401.66,1223086.79,36862.17,,,,,3852844.09,2249884.78,5888471.49,951441.0,1076426.33,6559829.49,5070923.41,3289609.22,43020.07
1.0,124154003.0,Kennett Consolidated SD,Chester,48981965.64,26437352.06,1524324.9,76943642.60000001,121606.0,30907599.16,107972847.76,60461203.55,35218786.23,11776826.35,1811207.77,175145.29,,,,,2630298.93,2497884.02,4792962.46,865515.32,1120577.95,7043511.58,5126610.05,2325368.87,34622.88
1.0,124156503.0,Octorara Area SD,Chester,33284105.23,14279032.93,697146.49,48260284.65,,5630484.8,53890769.45,36925986.36,21237874.35,9379470.13,1969113.65,697647.1,,,,,1538728.66,1149778.05,2798407.44,626105.86,572114.62,3126051.42,3292236.5,1160466.45,15143.93
1.0,124156603.0,Owen J Roberts SD,Chester,61537613.15,33102739.09,2063790.54,96704142.78,,14308723.29,111012866.07,75699834.12,42057108.04,16430431.74,2314142.84,735930.53,,,,,4022775.59,3459725.05,5170492.87,1287209.59,1423832.52,9898819.53,5095591.34,2148249.97,596042.63
1.0,124156703.0,Oxford Area SD,Chester,44319279.45,17119182.06,1166405.43,62604866.940000005,,19389610.21,81994477.15,47493650.41,27513794.05,14434929.48,2164225.5,196250.42,10080.0,,,,1560796.02,1188414.27,3654810.48,582289.78,523586.63,4251353.65,3842370.93,1495755.03,19805.27
1.0,124157203.0,Phoenixville Area SD,Chester,53912375.69,24891720.43,2186238.62,80990334.74000001,,11239749.49,92230084.23,63386908.37,39605256.48,13258719.28,996992.0,51407.93,,,,,4091821.44,1766963.45,4369064.78,763124.11,937939.67,6060943.48,4774398.69,2090181.98,37282.83
1.0,124157802.0,Tredyffrin-Easttown SD,Chester,86730837.16,43061525.03,2026191.73,131818553.92,,10876862.54,142695416.46,105653689.49,61953511.14,24049048.48,675627.0,52650.54,,,,,5276562.46,3961582.74,8195675.21,1451113.1,1347527.27,11379130.2,7267678.7,3597436.46,584818.89
1.0,124158503.0,Unionville-Chadds Ford SD,Chester,49843434.34,26507920.22,1742801.25,78094155.81,,9483803.57,87577959.38,60807972.89,34156508.01,14680326.19,689391.23,317208.91,,,,,3874007.23,4910917.67,3856115.56,716441.05,1120182.15,6716490.0,4192640.41,1079113.01,42013.14
1.0,124159002.0,West Chester Area SD,Chester,142088011.35,64461336.89,5180292.86,211729641.10000002,,30829563.51,242559204.61,164783462.68,95019768.43,39844670.04,6387978.65,789252.06,46342.17,,,,9290791.17,5383710.17,11781307.94,2311864.25,1853750.22,16493244.87,13472758.33,3608038.41,265871.53
1.0,106160303.0,Allegheny-Clarion Valley SD,Clarion,9723353.54,4972709.15,307508.56,15003571.25,1742398.58,776231.26,17522201.09,11092975.4,6097039.2,2523057.48,675724.58,427532.28,,,,,512517.62,525043.31,963211.73,200433.99,196408.01,1388034.46,1175039.5,,12020.53
1.0,106161203.0,Clarion Area SD,Clarion,8497659.03,4191464.64,385001.07,13074124.74,,1157275.66,14231400.4,7519562.47,5951720.03,2139166.73,392630.97,5918.23,8223.07,,,,481910.85,383766.48,767824.37,210628.59,300486.7,1304604.36,727307.46,,14935.83
1.0,106161703.0,Clarion-Limestone Area SD,Clarion,9200817.24,4787710.4,304083.93,14292611.57,,727437.5,15020049.07,9935344.76,6392034.39,2043826.71,733911.69,28673.69,2370.76,,,,581010.85,647735.28,966084.35,207093.76,240621.02,1193202.83,934234.53,4990.41,12737.37
1.0,106166503.0,Keystone SD,Clarion,10552234.33,5097221.26,277049.72,15926505.31,,521290.0,16447795.31,11103105.5,7636222.8,2369749.9,514413.68,29303.8,2544.15,,,,490779.69,259558.51,1346423.75,170247.62,344864.19,1254594.53,1085180.25,99973.09,45599.63
1.0,106167504.0,North Clarion County SD,Clarion,5831161.2,2785499.0,121219.5,8737879.7,,465318.46,9203198.16,6114708.1,4162280.21,988247.39,248095.94,192705.66,1832.0,,,238000.0,241370.93,248097.68,658157.38,122798.47,170684.28,563092.39,546661.3,223976.12,10660.45
