Year,School Name,Subject,Group,Grade,Number Scored,% Advanced,% Proficient,% Basic,% Below Basic
2017,QUAKER VALLEY HS,Literature,Historically Underperforming,11,33,3,54.5,27.3,15.2
2017,RIVERVIEW HS,Algebra I,All Students,11,63,17.5,58.7,19,4.8
2017,RIVERVIEW HS,Algebra I,Historically Underperforming,11,26,11.5,46.2,30.8,11.5
2017,RIVERVIEW HS,Biology,All Students,11,64,37.5,34.4,21.9,6.3
2017,RIVERVIEW HS,Biology,Historically Underperforming,11,26,23.1,30.8,30.8,15.4
2017,RIVERVIEW HS,Literature,All Students,11,65,10.8,72.3,13.8,3.1
2017,RIVERVIEW HS,Literature,Historically Underperforming,11,27,0,66.7,25.9,7.4
2017,SHALER AREA HS,Algebra I,All Students,11,350,12.9,58,26.3,2.9
2017,SHALER AREA HS,Algebra I,Historically Underperforming,11,120,6.7,47.5,38.3,7.5
2017,SHALER AREA HS,Biology,All Students,11,354,29.9,37.9,22.3,9.9
2017,SHALER AREA HS,Biology,Historically Underperforming,11,125,16.8,32,29.6,21.6
2017,SHALER AREA HS,Literature,All Students,11,350,5.7,68,20.3,6
2017,SHALER AREA HS,Literature,Historically Underperforming,11,121,5,50.4,29.8,14.9
2017,SOUTH ALLEGHENY MS/HS,Algebra I,All Students,11,105,3.8,45.7,44.8,5.7
2017,SOUTH ALLEGHENY MS/HS,Algebra I,Historically Underperforming,11,48,2.1,33.3,54.2,10.4
2017,SOUTH ALLEGHENY MS/HS,Biology,All Students,11,105,18.1,33.3,31.4,17.1
2017,SOUTH ALLEGHENY MS/HS,Biology,Historically Underperforming,11,48,6.3,35.4,33.3,25
2017,SOUTH ALLEGHENY MS/HS,Literature,All Students,11,105,1,63.8,26.7,8.6
2017,SOUTH ALLEGHENY MS/HS,Literature,Historically Underperforming,11,48,0,62.5,25,12.5
2017,SOUTH FAYETTE TWP HS,Algebra I,All Students,11,191,43.5,46.6,7.9,2.1
2017,SOUTH FAYETTE TWP HS,Algebra I,Historically Underperforming,11,33,18.2,42.4,30.3,9.1
2017,SOUTH FAYETTE TWP HS,Biology,All Students,11,191,50.8,36.1,9.9,3.1
2017,SOUTH FAYETTE TWP HS,Biology,Historically Underperforming,11,33,33.3,18.2,36.4,12.1
2017,SOUTH FAYETTE TWP HS,Literature,All Students,11,191,16.8,72.8,8.4,2.1
2017,SOUTH FAYETTE TWP HS,Literature,Historically Underperforming,11,33,0,57.6,33.3,9.1
2017,SOUTH PARK SHS,Algebra I,All Students,11,176,33,47.7,15.9,3.4
2017,SOUTH PARK SHS,Algebra I,Historically Underperforming,11,51,19.6,52.9,15.7,11.8
2017,SOUTH PARK SHS,Biology,All Students,11,173,38.2,36.4,14.5,11
2017,SOUTH PARK SHS,Biology,Historically Underperforming,11,50,24,36,22,18
2017,SOUTH PARK SHS,Literature,All Students,11,174,5.7,70.7,19,4.6
2017,SOUTH PARK SHS,Literature,Historically Underperforming,11,50,0,66,24,10
2017,STEEL VALLEY SHS,Algebra I,All Students,11,120,18.3,31.7,35.8,14.2
2017,STEEL VALLEY SHS,Algebra I,Historically Underperforming,11,80,11.3,22.5,46.3,20
2017,STEEL VALLEY SHS,Biology,All Students,11,121,14,27.3,25.6,33.1
2017,STEEL VALLEY SHS,Biology,Historically Underperforming,11,81,8.6,17.3,27.2,46.9
2017,STEEL VALLEY SHS,Literature,All Students,11,119,1.7,45.4,34.5,18.5
2017,STEEL VALLEY SHS,Literature,Historically Underperforming,11,79,0,30.4,43,26.6
2017,STO-ROX HS,Algebra I,All Students,11,61,1.6,27.9,42.6,27.9
2017,STO-ROX HS,Algebra I,Historically Underperforming,11,45,0,22.2,44.4,33.3
2017,STO-ROX HS,Biology,All Students,11,58,1.7,17.2,20.7,60.3
2017,STO-ROX HS,Biology,Historically Underperforming,11,44,0,13.6,13.6,72.7
2017,STO-ROX HS,Literature,All Students,11,55,1.8,34.5,47.3,16.4
2017,STO-ROX HS,Literature,Historically Underperforming,11,40,0,27.5,50,22.5
2017,UPPER SAINT CLAIR HS,Algebra I,All Students,11,332,53.6,39.2,5.7,1.5
2017,UPPER SAINT CLAIR HS,Algebra I,Historically Underperforming,11,65,32.3,35.4,24.6,7.7
2017,UPPER SAINT CLAIR HS,Biology,All Students,11,330,69.4,24.5,4.5,1.5
2017,UPPER SAINT CLAIR HS,Biology,Historically Underperforming,11,63,47.6,28.6,17.5,6.3
2017,UPPER SAINT CLAIR HS,Literature,All Students,11,331,27.8,68.3,3.3,0.6
2017,UPPER SAINT CLAIR HS,Literature,Historically Underperforming,11,64,14.1,71.9,10.9,3.1
2017,URBAN PATHWAYS 6-12 CHARTER SCHO,Algebra I,All Students,11,43,2.3,27.9,48.8,20.9
2017,URBAN PATHWAYS 6-12 CHARTER SCHO,Algebra I,Historically Underperforming,11,32,0,25,46.9,28.1
2017,URBAN PATHWAYS 6-12 CHARTER SCHO,Biology,All Students,11,43,2.3,23.3,32.6,41.9
2017,URBAN PATHWAYS 6-12 CHARTER SCHO,Biology,Historically Underperforming,11,32,3.1,18.8,28.1,50
2017,URBAN PATHWAYS 6-12 CHARTER SCHO,Literature,All Students,11,43,0,53.5,30.2,16.3
2017,URBAN PATHWAYS 6-12 CHARTER SCHO,Literature,Historically Underperforming,11,32,0,46.9,31.3,21.9
2017,WEST ALLEGHENY SHS,Algebra I,All Students,11,252,16.7,60.7,15.9,6.7
2017,WEST ALLEGHENY SHS,Algebra I,Historically Underperforming,11,67,9,41.8,26.9,22.4
2017,WEST ALLEGHENY SHS,Biology,All Students,11,251,32.7,47.4,11.6,8.4
2017,WEST ALLEGHENY SHS,Biology,Historically Underperforming,11,67,10.4,44.8,17.9,26.9
2017,WEST ALLEGHENY SHS,Literature,All Students,11,251,7.2,77.3,12.7,2.8
2017,WEST ALLEGHENY SHS,Literature,Historically Underperforming,11,67,1.5,58.2,32.8,7.5
2017,THOMAS JEFFERSON HS,Algebra I,All Students,11,197,26.9,58.9,9.6,4.6
2017,THOMAS JEFFERSON HS,Algebra I,Historically Underperforming,11,44,15.9,38.6,27.3,18.2
2017,THOMAS JEFFERSON HS,Biology,All Students,11,202,36.6,49,9.9,4.5
2017,THOMAS JEFFERSON HS,Biology,Historically Underperforming,11,44,15.9,38.6,27.3,18.2
2017,THOMAS JEFFERSON HS,Literature,All Students,11,201,12.9,77.1,8,2
2017,THOMAS JEFFERSON HS,Literature,Historically Underperforming,11,43,4.7,58.1,27.9,9.3
2017,WEST MIFFLIN AREA HS,Algebra I,All Students,11,239,3.3,49.4,34.7,12.6
2017,WEST MIFFLIN AREA HS,Algebra I,Historically Underperforming,11,122,4.1,34.4,37.7,23.8
2017,WEST MIFFLIN AREA HS,Biology,All Students,11,239,14.2,42.3,20.5,23
2017,WEST MIFFLIN AREA HS,Biology,Historically Underperforming,11,122,9,32.8,22.1,36.1
2017,WEST MIFFLIN AREA HS,Literature,All Students,11,238,1.7,65.1,20.6,12.6
2017,WEST MIFFLIN AREA HS,Literature,Historically Underperforming,11,120,0.8,50.8,26.7,21.7
2017,WILKINSBURG SHS,Algebra I,All Students,11,15,13.3,6.7,20,60
2017,WILKINSBURG SHS,Algebra I,Historically Underperforming,11,13,15.4,7.7,23.1,53.8
2017,WILKINSBURG SHS,Biology,All Students,11,15,6.7,6.7,40,46.7
2017,WILKINSBURG SHS,Biology,Historically Underperforming,11,12,8.3,8.3,50,33.3
2017,WILKINSBURG SHS,Literature,All Students,11,15,6.7,13.3,60,20
2017,WILKINSBURG SHS,Literature,Historically Underperforming,11,12,8.3,16.7,50,25
2017,WOODLAND HILLS JSHS,Algebra I,All Students,11,265,6.8,35.8,39.6,17.7
2017,WOODLAND HILLS JSHS,Algebra I,Historically Underperforming,11,157,3.2,23.6,45.9,27.4
2017,WOODLAND HILLS JSHS,Biology,All Students,11,270,14.1,22.6,33.3,30
2017,WOODLAND HILLS JSHS,Biology,Historically Underperforming,11,164,5.5,15.2,35.4,43.9
2017,WOODLAND HILLS JSHS,Literature,All Students,11,219,4.1,57.1,25.6,13.2
2017,WOODLAND HILLS JSHS,Literature,Historically Underperforming,11,122,0,43.4,35.2,21.3
2017,APOLLO-RIDGE HS,Algebra I,All Students,11,72,5.6,55.6,30.6,8.3
2017,APOLLO-RIDGE HS,Algebra I,Historically Underperforming,11,32,3.1,40.6,37.5,18.8
2017,APOLLO-RIDGE HS,Biology,All Students,11,74,9.5,55.4,27,8.1
2017,APOLLO-RIDGE HS,Biology,Historically Underperforming,11,34,2.9,32.4,50,14.7
2017,APOLLO-RIDGE HS,Literature,All Students,11,71,4.2,69,21.1,5.6
2017,APOLLO-RIDGE HS,Literature,Historically Underperforming,11,31,3.2,48.4,35.5,12.9
2017,ARMSTRONG JSHS,Algebra I,All Students,11,211,10.4,74.4,11.4,3.8
2017,ARMSTRONG JSHS,Algebra I,Historically Underperforming,11,86,5.8,68.6,18.6,7
2017,ARMSTRONG JSHS,Biology,All Students,11,210,29,43.3,20,7.6
2017,ARMSTRONG JSHS,Biology,Historically Underperforming,11,85,18.8,42.4,24.7,14.1
2017,ARMSTRONG JSHS,Literature,All Students,11,210,5.2,76.2,16.2,2.4
2017,ARMSTRONG JSHS,Literature,Historically Underperforming,11,85,3.5,67.1,23.5,5.9
2017,WEST SHAMOKIN JSHS,Algebra I,All Students,11,57,7,70.2,17.5,5.3
2017,WEST SHAMOKIN JSHS,Algebra I,Historically Underperforming,11,27,3.7,55.6,29.6,11.1
2017,WEST SHAMOKIN JSHS,Biology,All Students,11,59,27.1,47.5,20.3,5.1
2017,WEST SHAMOKIN JSHS,Biology,Historically Underperforming,11,28,10.7,50,28.6,10.7
2017,WEST SHAMOKIN JSHS,Literature,All Students,11,59,3.4,76.3,16.9,3.4
2017,WEST SHAMOKIN JSHS,Literature,Historically Underperforming,11,28,0,64.3,28.6,7.1
2017,FREEPORT AREA SHS,Algebra I,All Students,11,159,34.6,50.9,11.3,3.1
2017,FREEPORT AREA SHS,Algebra I,Historically Underperforming,11,36,30.6,47.2,13.9,8.3
2017,FREEPORT AREA SHS,Biology,All Students,11,160,48.8,36.3,10.6,4.4
2017,FREEPORT AREA SHS,Biology,Historically Underperforming,11,37,27,48.6,13.5,10.8
2017,FREEPORT AREA SHS,Literature,All Students,11,159,10.7,81.1,7.5,0.6
2017,FREEPORT AREA SHS,Literature,Historically Underperforming,11,36,5.6,86.1,5.6,2.8
2017,LEECHBURG AREA JSHS,Algebra I,All Students,11,36,11.1,58.3,30.6,0
2017,LEECHBURG AREA JSHS,Algebra I,Historically Underperforming,11,11,0,45.5,54.5,0
2017,LEECHBURG AREA JSHS,Biology,All Students,11,38,26.3,55.3,13.2,5.3
2017,LEECHBURG AREA JSHS,Biology,Historically Underperforming,11,13,23.1,38.5,30.8,7.7
2017,LEECHBURG AREA JSHS,Literature,All Students,11,37,2.7,78.4,16.2,2.7
2017,LEECHBURG AREA JSHS,Literature,Historically Underperforming,11,12,0,58.3,33.3,8.3
2017,LENAPE AVTS,Algebra I,All Students,11,189,5.3,51.9,31.7,11.1
2017,LENAPE AVTS,Algebra I,Historically Underperforming,11,113,2.7,45.1,33.6,18.6
2017,LENAPE AVTS,Biology,All Students,11,186,6.5,52.7,28.5,12.4
2017,LENAPE AVTS,Biology,Historically Underperforming,11,113,3.5,47.8,33.6,15
2017,LENAPE AVTS,Literature,All Students,11,187,1.1,62.6,28.3,8
2017,LENAPE AVTS,Literature,Historically Underperforming,11,113,0,52.2,36.3,11.5
2017,ALIQUIPPA JSHS,Algebra I,All Students,11,59,1.7,27.1,49.2,22
2017,ALIQUIPPA JSHS,Algebra I,Historically Underperforming,11,58,1.7,27.6,50,20.7
2017,ALIQUIPPA JSHS,Biology,All Students,11,59,1.7,15.3,40.7,42.4
2017,ALIQUIPPA JSHS,Biology,Historically Underperforming,11,58,1.7,15.5,41.4,41.4
2017,ALIQUIPPA JSHS,Literature,All Students,11,59,0,39,47.5,13.6
2017,ALIQUIPPA JSHS,Literature,Historically Underperforming,11,58,0,39.7,46.6,13.8
2017,AMBRIDGE AREA HS,Algebra I,All Students,11,157,8.3,44.6,35,12.1
2017,AMBRIDGE AREA HS,Algebra I,Historically Underperforming,11,58,5.2,36.2,41.4,17.2
2017,AMBRIDGE AREA HS,Biology,All Students,11,158,13.9,43.7,29.7,12.7
2017,AMBRIDGE AREA HS,Biology,Historically Underperforming,11,61,11.5,34.4,36.1,18
2017,AMBRIDGE AREA HS,Literature,All Students,11,160,6.3,61.9,28.8,3.1
2017,AMBRIDGE AREA HS,Literature,Historically Underperforming,11,63,1.6,52.4,42.9,3.2
2017,BEAVER AREA SHS,Algebra I,All Students,11,168,25.6,61.9,10.7,1.8
2017,BEAVER AREA SHS,Algebra I,Historically Underperforming,11,36,11.1,41.7,41.7,5.6
2017,BEAVER AREA SHS,Biology,All Students,11,167,41.9,41.3,13.8,3
2017,BEAVER AREA SHS,Biology,Historically Underperforming,11,36,30.6,22.2,33.3,13.9
2017,BEAVER AREA SHS,Literature,All Students,11,165,15.8,72.1,10.9,1.2
2017,BEAVER AREA SHS,Literature,Historically Underperforming,11,34,0,64.7,29.4,5.9
2017,BEAVER FALLS AREA SH,Algebra I,All Students,11,87,5.7,48.3,32.2,13.8
2017,BEAVER FALLS AREA SH,Algebra I,Historically Underperforming,11,63,1.6,42.9,36.5,19
2017,BEAVER FALLS AREA SH,Biology,All Students,11,82,11,45.1,25.6,18.3
2017,BEAVER FALLS AREA SH,Biology,Historically Underperforming,11,59,8.5,37.3,30.5,23.7
2017,BEAVER FALLS AREA SH,Literature,All Students,11,82,2.4,72,17.1,8.5
2017,BEAVER FALLS AREA SH,Literature,Historically Underperforming,11,59,0,67.8,22,10.2
2017,BLACKHAWK HS,Algebra I,All Students,11,221,29.9,56.6,12.2,1.4
2017,BLACKHAWK HS,Algebra I,Historically Underperforming,11,56,8.9,50,35.7,5.4
2017,BLACKHAWK HS,Biology,All Students,11,222,43.7,45,9.5,1.8
2017,BLACKHAWK HS,Biology,Historically Underperforming,11,56,12.5,55.4,26.8,5.4
2017,BLACKHAWK HS,Literature,All Students,11,221,8.6,82.4,8.1,0.9
2017,BLACKHAWK HS,Literature,Historically Underperforming,11,57,1.8,68.4,26.3,3.5
2017,CENTRAL VALLEY HS,Algebra I,All Students,11,166,27.7,53.6,16.3,2.4
2017,CENTRAL VALLEY HS,Algebra I,Historically Underperforming,11,53,18.9,52.8,22.6,5.7
2017,CENTRAL VALLEY HS,Biology,All Students,11,166,30.7,43.4,18.7,7.2
2017,CENTRAL VALLEY HS,Biology,Historically Underperforming,11,52,26.9,34.6,23.1,15.4
2017,CENTRAL VALLEY HS,Literature,All Students,11,168,8.3,77.4,13.1,1.2
2017,CENTRAL VALLEY HS,Literature,Historically Underperforming,11,53,5.7,64.2,26.4,3.8
2017,FREEDOM AREA SHS,Algebra I,All Students,11,100,8,54,29,9
2017,FREEDOM AREA SHS,Algebra I,Historically Underperforming,11,43,4.7,37.2,44.2,14
2017,FREEDOM AREA SHS,Biology,All Students,11,103,12.6,45.6,27.2,14.6
2017,FREEDOM AREA SHS,Biology,Historically Underperforming,11,47,8.5,27.7,40.4,23.4
2017,FREEDOM AREA SHS,Literature,All Students,11,104,4.8,62.5,25,7.7
2017,FREEDOM AREA SHS,Literature,Historically Underperforming,11,48,2.1,45.8,39.6,12.5
2017,HOPEWELL SHS,Algebra I,All Students,11,152,23,54.6,15.8,6.6
2017,HOPEWELL SHS,Algebra I,Historically Underperforming,11,53,11.3,52.8,18.9,17
2017,HOPEWELL SHS,Biology,All Students,11,153,20.3,51.6,19.6,8.5
2017,HOPEWELL SHS,Biology,Historically Underperforming,11,54,9.3,40.7,31.5,18.5
2017,HOPEWELL SHS,Literature,All Students,11,153,4.6,77.1,13.7,4.6
2017,HOPEWELL SHS,Literature,Historically Underperforming,11,54,1.9,64.8,22.2,11.1
2017,LINCOLN PARK PERFORMING ARTS CS,Algebra I,All Students,11,138,23.9,50.7,20.3,5.1
2017,LINCOLN PARK PERFORMING ARTS CS,Algebra I,Historically Underperforming,11,47,21.3,42.6,21.3,14.9
2017,LINCOLN PARK PERFORMING ARTS CS,Biology,All Students,11,136,30.1,45.6,18.4,5.9
2017,LINCOLN PARK PERFORMING ARTS CS,Biology,Historically Underperforming,11,47,29.8,29.8,27.7,12.8
2017,LINCOLN PARK PERFORMING ARTS CS,Literature,All Students,11,137,13.9,78.1,6.6,1.5
2017,LINCOLN PARK PERFORMING ARTS CS,Literature,Historically Underperforming,11,47,10.6,72.3,12.8,4.3
2017,NEW BRIGHTON AREA HS,Algebra I,All Students,11,105,7.6,55.2,32.4,4.8
2017,NEW BRIGHTON AREA HS,Algebra I,Historically Underperforming,11,56,7.1,37.5,46.4,8.9
2017,NEW BRIGHTON AREA HS,Biology,All Students,11,105,23.8,43.8,19,13.3
2017,NEW BRIGHTON AREA HS,Biology,Historically Underperforming,11,56,12.5,35.7,26.8,25
2017,NEW BRIGHTON AREA HS,Literature,All Students,11,105,2.9,68.6,24.8,3.8
2017,NEW BRIGHTON AREA HS,Literature,Historically Underperforming,11,56,0,53.6,39.3,7.1
2017,PA CYBER CS,Algebra I,All Students,11,1078,7.4,36.7,39.6,16.2
2017,PA CYBER CS,Algebra I,Historically Underperforming,11,377,5.6,27.3,37.9,29.2
2017,PA CYBER CS,Biology,All Students,11,1063,10.6,32.2,30,27.2
2017,PA CYBER CS,Biology,Historically Underperforming,11,369,6.2,24.4,29.8,39.6
2017,PA CYBER CS,Literature,All Students,11,1071,2.5,57.6,31.5,8.4
2017,PA CYBER CS,Literature,Historically Underperforming,11,371,1.9,42,39.4,16.7
2017,RIVERSIDE HS,Algebra I,All Students,11,98,33.7,41.8,21.4,3.1
2017,RIVERSIDE HS,Algebra I,Historically Underperforming,11,39,12.8,46.2,33.3,7.7
2017,RIVERSIDE HS,Biology,All Students,11,96,41.7,28.1,19.8,10.4
2017,RIVERSIDE HS,Biology,Historically Underperforming,11,37,16.2,32.4,29.7,21.6
2017,RIVERSIDE HS,Literature,All Students,11,99,9.1,77.8,11.1,2
2017,RIVERSIDE HS,Literature,Historically Underperforming,11,39,2.6,69.2,23.1,5.1
2017,ROCHESTER AREA HS,Algebra I,All Students,11,48,0,43.8,43.8,12.5
2017,ROCHESTER AREA HS,Algebra I,Historically Underperforming,11,36,0,38.9,44.4,16.7
2017,ROCHESTER AREA HS,Biology,All Students,11,49,10.2,34.7,28.6,26.5
2017,ROCHESTER AREA HS,Biology,Historically Underperforming,11,37,10.8,27,29.7,32.4
2017,ROCHESTER AREA HS,Literature,All Students,11,49,2,40.8,36.7,20.4
2017,ROCHESTER AREA HS,Literature,Historically Underperforming,11,37,2.7,35.1,40.5,21.6
2017,SOUTH SIDE HS,Algebra I,All Students,11,90,28.9,40,27.8,3.3
2017,SOUTH SIDE HS,Algebra I,Historically Underperforming,11,31,6.5,38.7,51.6,3.2
2017,SOUTH SIDE HS,Biology,All Students,11,89,24.7,42.7,21.3,11.2
2017,SOUTH SIDE HS,Biology,Historically Underperforming,11,30,6.7,36.7,36.7,20
2017,SOUTH SIDE HS,Literature,All Students,11,89,11.2,70.8,14.6,3.4
2017,SOUTH SIDE HS,Literature,Historically Underperforming,11,30,6.7,56.7,26.7,10
2017,WESTERN BEAVER CO JS/HS,Algebra I,All Students,11,56,19.6,53.6,21.4,5.4
2017,WESTERN BEAVER CO JS/HS,Algebra I,Historically Underperforming,11,27,18.5,33.3,37,11.1
2017,WESTERN BEAVER CO JS/HS,Biology,All Students,11,54,27.8,51.9,9.3,11.1
2017,WESTERN BEAVER CO JS/HS,Biology,Historically Underperforming,11,25,24,44,8,24
2017,WESTERN BEAVER CO JS/HS,Literature,All Students,11,55,3.6,70.9,23.6,1.8
2017,WESTERN BEAVER CO JS/HS,Literature,Historically Underperforming,11,26,0,53.8,42.3,3.8
2017,BEDFORD SHS,Algebra I,All Students,11,139,33.8,40.3,20.1,5.8
2017,BEDFORD SHS,Algebra I,Historically Underperforming,11,66,16.7,40.9,31.8,10.6
2017,BEDFORD SHS,Biology,All Students,11,133,33.1,44.4,13.5,9
2017,BEDFORD SHS,Biology,Historically Underperforming,11,62,22.6,43.5,16.1,17.7
2017,BEDFORD SHS,Literature,All Students,11,136,7.4,63.2,22.1,7.4
2017,BEDFORD SHS,Literature,Historically Underperforming,11,65,3.1,50.8,30.8,15.4
2017,CHESTNUT RIDGE SHS,Algebra I,All Students,11,120,15,65.8,15,4.2
2017,CHESTNUT RIDGE SHS,Algebra I,Historically Underperforming,11,46,8.7,60.9,21.7,8.7
2017,CHESTNUT RIDGE SHS,Biology,All Students,11,121,24,47.9,19.8,8.3
2017,CHESTNUT RIDGE SHS,Biology,Historically Underperforming,11,47,23.4,36.2,25.5,14.9
2017,CHESTNUT RIDGE SHS,Literature,All Students,11,121,5.8,78.5,12.4,3.3
2017,CHESTNUT RIDGE SHS,Literature,Historically Underperforming,11,47,2.1,66,23.4,8.5
2017,EVERETT AREA HS,Algebra I,All Students,11,98,4.1,70.4,21.4,4.1
2017,EVERETT AREA HS,Algebra I,Historically Underperforming,11,48,6.3,58.3,27.1,8.3
2017,EVERETT AREA HS,Biology,All Students,11,98,13.3,55.1,23.5,8.2
2017,EVERETT AREA HS,Biology,Historically Underperforming,11,48,6.3,52.1,29.2,12.5
2017,EVERETT AREA HS,Literature,All Students,11,98,7.1,79.6,12.2,1
2017,EVERETT AREA HS,Literature,Historically Underperforming,11,48,0,81.3,18.8,0
2017,HOPE FOR HYNDMAN CS,Algebra I,All Students,11,34,5.9,47.1,44.1,2.9
2017,HOPE FOR HYNDMAN CS,Algebra I,Historically Underperforming,11,34,5.9,47.1,44.1,2.9
2017,HOPE FOR HYNDMAN CS,Biology,All Students,11,34,8.8,41.2,32.4,17.6
2017,HOPE FOR HYNDMAN CS,Biology,Historically Underperforming,11,34,8.8,41.2,32.4,17.6
2017,HOPE FOR HYNDMAN CS,Literature,All Students,11,34,0,52.9,41.2,5.9
2017,HOPE FOR HYNDMAN CS,Literature,Historically Underperforming,11,34,0,52.9,41.2,5.9
2017,NORTHERN BEDFORD CO M/S HS,Algebra I,All Students,11,72,9.7,69.4,16.7,4.2
2017,NORTHERN BEDFORD CO M/S HS,Algebra I,Historically Underperforming,11,24,4.2,66.7,20.8,8.3
2017,NORTHERN BEDFORD CO M/S HS,Biology,All Students,11,73,27.4,49.3,16.4,6.8
2017,NORTHERN BEDFORD CO M/S HS,Biology,Historically Underperforming,11,24,25,37.5,25,12.5
2017,NORTHERN BEDFORD CO M/S HS,Literature,All Students,11,73,6.8,76.7,13.7,2.7
2017,NORTHERN BEDFORD CO M/S HS,Literature,Historically Underperforming,11,24,4.2,75,16.7,4.2
2017,TUSSEY MOUNTAIN HS,Algebra I,All Students,11,73,12.3,56.2,23.3,8.2
2017,TUSSEY MOUNTAIN HS,Algebra I,Historically Underperforming,11,42,4.8,50,35.7,9.5
2017,TUSSEY MOUNTAIN HS,Biology,All Students,11,76,15.8,40.8,25,18.4
2017,TUSSEY MOUNTAIN HS,Biology,Historically Underperforming,11,45,6.7,33.3,33.3,26.7
2017,TUSSEY MOUNTAIN HS,Literature,All Students,11,76,2.6,68.4,18.4,10.5
2017,TUSSEY MOUNTAIN HS,Literature,Historically Underperforming,11,45,0,60,22.2,17.8
2017,ANTIETAM MIDDLE/SENIOR HS,Algebra I,All Students,11,81,13.6,48.1,29.6,8.6
2017,ANTIETAM MIDDLE/SENIOR HS,Algebra I,Historically Underperforming,11,38,7.9,28.9,44.7,18.4
2017,ANTIETAM MIDDLE/SENIOR HS,Biology,All Students,11,84,11.9,46.4,33.3,8.3
2017,ANTIETAM MIDDLE/SENIOR HS,Biology,Historically Underperforming,11,41,7.3,31.7,46.3,14.6
2017,ANTIETAM MIDDLE/SENIOR HS,Literature,All Students,11,83,1.2,63.9,28.9,6
2017,ANTIETAM MIDDLE/SENIOR HS,Literature,Historically Underperforming,11,40,0,45,42.5,12.5
2017,BOYERTOWN AREA SHS,Algebra I,All Students,11,535,42.4,43.7,12,1.9
2017,BOYERTOWN AREA SHS,Algebra I,Historically Underperforming,11,153,20.9,42.5,30.1,6.5
2017,BOYERTOWN AREA SHS,Biology,All Students,11,532,39.3,39.5,16.9,4.3
2017,BOYERTOWN AREA SHS,Biology,Historically Underperforming,11,152,18.4,36.2,33.6,11.8
2017,BOYERTOWN AREA SHS,Literature,All Students,11,532,10.3,73.9,13.5,2.3
2017,BOYERTOWN AREA SHS,Literature,Historically Underperforming,11,152,2.6,55.9,33.6,7.9
2017,BRANDYWINE HEIGHTS HIGH SCHOOL,Algebra I,All Students,11,102,3.9,43.1,31.4,21.6
2017,BRANDYWINE HEIGHTS HIGH SCHOOL,Algebra I,Historically Underperforming,11,30,3.3,16.7,30,50
2017,BRANDYWINE HEIGHTS HIGH SCHOOL,Biology,All Students,11,103,32,34,17.5,16.5
2017,BRANDYWINE HEIGHTS HIGH SCHOOL,Biology,Historically Underperforming,11,31,12.9,19.4,25.8,41.9
2017,BRANDYWINE HEIGHTS HIGH SCHOOL,Literature,All Students,11,102,3.9,53.9,34.3,7.8
2017,BRANDYWINE HEIGHTS HIGH SCHOOL,Literature,Historically Underperforming,11,30,6.7,23.3,50,20
2017,CONRAD WEISER HIGH SCHOOL,Algebra I,All Students,11,234,25.2,46.6,17.9,10.3
2017,CONRAD WEISER HIGH SCHOOL,Algebra I,Historically Underperforming,11,95,9.5,37.9,28.4,24.2
2017,CONRAD WEISER HIGH SCHOOL,Biology,All Students,11,236,25.4,37.7,22.5,14.4
2017,CONRAD WEISER HIGH SCHOOL,Biology,Historically Underperforming,11,97,13.4,30.9,25.8,29.9
2017,CONRAD WEISER HIGH SCHOOL,Literature,All Students,11,237,8.9,66.7,17.7,6.8
2017,CONRAD WEISER HIGH SCHOOL,Literature,Historically Underperforming,11,98,3.1,46.9,33.7,16.3
2017,DANIEL BOONE AREA HS,Algebra I,All Students,11,286,23.4,52.4,20.3,3.8
2017,DANIEL BOONE AREA HS,Algebra I,Historically Underperforming,11,78,11.5,37.2,41,10.3
2017,DANIEL BOONE AREA HS,Biology,All Students,11,284,33.1,38.7,19.4,8.8
2017,DANIEL BOONE AREA HS,Biology,Historically Underperforming,11,78,10.3,34.6,33.3,21.8
2017,DANIEL BOONE AREA HS,Literature,All Students,11,278,7.6,64.4,20.1,7.9
2017,DANIEL BOONE AREA HS,Literature,Historically Underperforming,11,74,0,40.5,39.2,20.3
2017,EXETER TWP SHS,Algebra I,All Students,11,318,24.8,52.2,19.5,3.5
2017,EXETER TWP SHS,Algebra I,Historically Underperforming,11,110,8.2,50,32.7,9.1
