Year,School Name,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
2021,WYOMING VALLEY WEST SHS,Algebra I,All Students,11,155,25.8,31,39.4,3.9
2021,WYOMING VALLEY WEST SHS,Algebra I,Historically Underperforming,11,79,26.6,24.1,44.3,5.1
2021,WYOMING VALLEY WEST SHS,Biology,All Students,11,102,28.4,41.2,22.5,7.8
2021,WYOMING VALLEY WEST SHS,Biology,Historically Underperforming,11,50,30,28,26,16
2021,HUGHESVILLE JSHS,Algebra I,All Students,11,100,22,45,27,6
2021,HUGHESVILLE JSHS,Algebra I,Historically Underperforming,11,35,14.3,40,31.4,14.3
2021,HUGHESVILLE JSHS,Biology,All Students,11,54,48.1,31.5,14.8,5.6
2021,HUGHESVILLE JSHS,Biology,Historically Underperforming,11,19,42.1,26.3,21.1,10.5
2021,JERSEY SHORE AREA SHS,Algebra I,All Students,11,132,27.3,40.9,23.5,8.3
2021,JERSEY SHORE AREA SHS,Algebra I,Historically Underperforming,11,62,14.5,43.5,25.8,16.1
2021,JERSEY SHORE AREA SHS,Biology,All Students,11,68,39.7,29.4,22.1,8.8
2021,JERSEY SHORE AREA SHS,Biology,Historically Underperforming,11,28,28.6,21.4,32.1,17.9
2021,JERSEY SHORE AREA SHS,Literature,All Students,11,129,7,63.6,25.6,3.9
2021,JERSEY SHORE AREA SHS,Literature,Historically Underperforming,11,61,4.9,54.1,32.8,8.2
2021,LOYALSOCK TWP SHS,Algebra I,All Students,11,100,44,26,23,7
2021,LOYALSOCK TWP SHS,Algebra I,Historically Underperforming,11,42,21.4,26.2,38.1,14.3
2021,MONTGOMERY JSHS,Algebra I,All Students,11,61,27.9,49.2,19.7,3.3
2021,MONTGOMERY JSHS,Algebra I,Historically Underperforming,11,32,31.3,34.4,28.1,6.3
2021,MONTGOMERY JSHS,Biology,All Students,11,59,23.7,49.2,20.3,6.8
2021,MONTGOMERY JSHS,Biology,Historically Underperforming,11,31,25.8,38.7,25.8,9.7
2021,MONTOURSVILLE AREA SHS,Algebra I,All Students,11,119,30.3,37.8,24.4,7.6
2021,MONTOURSVILLE AREA SHS,Algebra I,Historically Underperforming,11,33,27.3,30.3,21.2,21.2
2021,MONTOURSVILLE AREA SHS,Biology,All Students,11,100,24,40,29,7
2021,MONTOURSVILLE AREA SHS,Biology,Historically Underperforming,11,23,21.7,47.8,13,17.4
2021,MUNCY JSHS,Algebra I,All Students,11,75,24,54.7,9.3,12
2021,MUNCY JSHS,Algebra I,Historically Underperforming,11,27,7.4,48.1,11.1,33.3
2021,MUNCY JSHS,Biology,All Students,11,41,43.9,34.1,9.8,12.2
2021,MUNCY JSHS,Biology,Historically Underperforming,11,17,23.5,23.5,23.5,29.4
2021,SOUTH WILLIAMSPORT AREA JSHS,Algebra I,All Students,11,89,19.1,41.6,31.5,7.9
2021,SOUTH WILLIAMSPORT AREA JSHS,Algebra I,Historically Underperforming,11,32,12.5,34.4,40.6,12.5
2021,SOUTH WILLIAMSPORT AREA JSHS,Biology,All Students,11,86,22.1,43,30.2,4.7
2021,SOUTH WILLIAMSPORT AREA JSHS,Biology,Historically Underperforming,11,29,6.9,37.9,51.7,3.4
2021,WILLIAMSPORT AREA SHS,Algebra I,All Students,11,315,42.5,33.3,19.7,4.4
2021,WILLIAMSPORT AREA SHS,Algebra I,Historically Underperforming,11,188,37.2,31.4,24.5,6.9
2021,WILLIAMSPORT AREA SHS,Biology,All Students,11,159,47.2,38.4,8.8,5.7
2021,WILLIAMSPORT AREA SHS,Biology,Historically Underperforming,11,75,40,33.3,14.7,12
2021,BRADFORD AREA HS,Algebra I,All Students,11,111,33.3,40.5,19.8,6.3
2021,BRADFORD AREA HS,Algebra I,Historically Underperforming,11,48,18.8,41.7,27.1,12.5
2021,BRADFORD AREA HS,Biology,All Students,11,153,21.6,48.4,24.2,5.9
2021,BRADFORD AREA HS,Biology,Historically Underperforming,11,82,12.2,39,37.8,11
2021,KANE AREA HS,Algebra I,All Students,11,76,21.1,47.4,28.9,2.6
2021,KANE AREA HS,Algebra I,Historically Underperforming,11,36,8.3,38.9,47.2,5.6
2021,KANE AREA HS,Biology,All Students,11,32,34.4,56.3,3.1,6.3
2021,KANE AREA HS,Biology,Historically Underperforming,11,12,8.3,66.7,8.3,16.7
2021,OTTO-ELDRED JSHS,Algebra I,All Students,11,21,42.9,33.3,19,4.8
2021,OTTO-ELDRED JSHS,Biology,All Students,11,24,33.3,54.2,8.3,4.2
2021,OTTO-ELDRED JSHS,Biology,Historically Underperforming,11,11,27.3,54.5,9.1,9.1
2021,OTTO-ELDRED JSHS,Literature,All Students,11,12,0,8.3,75,16.7
2021,PORT ALLEGANY JSHS,Algebra I,All Students,11,44,13.6,52.3,27.3,6.8
2021,PORT ALLEGANY JSHS,Algebra I,Historically Underperforming,11,20,20,35,30,15
2021,PORT ALLEGANY JSHS,Biology,All Students,11,39,33.3,41,23.1,2.6
2021,PORT ALLEGANY JSHS,Biology,Historically Underperforming,11,16,37.5,43.8,12.5,6.3
2021,SMETHPORT AREA JSHS,Algebra I,All Students,11,44,18.2,36.4,38.6,6.8
2021,SMETHPORT AREA JSHS,Algebra I,Historically Underperforming,11,15,6.7,33.3,40,20
2021,SMETHPORT AREA JSHS,Biology,All Students,11,44,22.7,34.1,31.8,11.4
2021,SMETHPORT AREA JSHS,Biology,Historically Underperforming,11,16,6.3,37.5,31.3,25
2021,COMMODORE PERRY JSHS,Algebra I,All Students,11,30,13.3,23.3,46.7,16.7
2021,COMMODORE PERRY JSHS,Algebra I,Historically Underperforming,11,13,7.7,23.1,38.5,30.8
2021,COMMODORE PERRY JSHS,Biology,All Students,11,33,9.1,24.2,51.5,15.2
2021,COMMODORE PERRY JSHS,Biology,Historically Underperforming,11,16,6.3,12.5,56.3,25
2021,FARRELL AREA HS/UMS,Algebra I,All Students,11,22,4.5,36.4,40.9,18.2
2021,FARRELL AREA HS/UMS,Algebra I,Historically Underperforming,11,22,4.5,36.4,40.9,18.2
2021,GREENVILLE JSHS,Algebra I,All Students,11,93,14,45.2,24.7,16.1
2021,GREENVILLE JSHS,Algebra I,Historically Underperforming,11,48,12.5,33.3,31.3,22.9
2021,GREENVILLE JSHS,Biology,All Students,11,88,23.9,40.9,28.4,6.8
2021,GREENVILLE JSHS,Biology,Historically Underperforming,11,44,20.5,29.5,38.6,11.4
2021,GREENVILLE JSHS,Literature,All Students,11,15,0,6.7,40,53.3
2021,GREENVILLE JSHS,Literature,Historically Underperforming,11,13,0,7.7,30.8,61.5
2021,GROVE CITY AREA HS,Algebra I,All Students,11,128,48.4,39.1,6.3,6.3
2021,GROVE CITY AREA HS,Algebra I,Historically Underperforming,11,34,32.4,35.3,8.8,23.5
2021,GROVE CITY AREA HS,Biology,All Students,11,44,75,13.6,4.5,6.8
2021,HICKORY HS,Algebra I,All Students,11,119,39.5,37,21.8,1.7
2021,HICKORY HS,Algebra I,Historically Underperforming,11,25,36,36,20,8
2021,HICKORY HS,Biology,All Students,11,110,46.4,44.5,6.4,2.7
2021,HICKORY HS,Biology,Historically Underperforming,11,22,50,31.8,9.1,9.1
2021,JAMESTOWN AREA JSHS,Algebra I,All Students,11,25,24,68,4,4
2021,KEYSTONE EDUCATION CENTER CS,Algebra I,All Students,11,11,0,0,36.4,63.6
2021,KEYSTONE EDUCATION CENTER CS,Biology,All Students,11,19,0,0,31.6,68.4
2021,KEYSTONE EDUCATION CENTER CS,Biology,Historically Underperforming,11,17,0,0,29.4,70.6
2021,KEYSTONE EDUCATION CENTER CS,Literature,All Students,11,13,0,15.4,23.1,61.5
2021,KEYSTONE EDUCATION CENTER CS,Literature,Historically Underperforming,11,12,0,16.7,25,58.3
2021,LAKEVIEW MIDDLE-HS,Algebra I,All Students,11,53,22.6,50.9,24.5,1.9
2021,LAKEVIEW MIDDLE-HS,Algebra I,Historically Underperforming,11,16,25,43.8,25,6.3
2021,LAKEVIEW MIDDLE-HS,Biology,All Students,11,20,60,30,0,10
2021,MERCER AREA SHS,Algebra I,All Students,11,68,4.4,48.5,39.7,7.4
2021,MERCER AREA SHS,Algebra I,Historically Underperforming,11,35,0,31.4,57.1,11.4
2021,MERCER AREA SHS,Biology,All Students,11,67,23.9,31.3,32.8,11.9
2021,MERCER AREA SHS,Biology,Historically Underperforming,11,37,8.1,29.7,43.2,18.9
2021,REYNOLDS JSHS,Algebra I,All Students,11,68,33.8,44.1,20.6,1.5
2021,REYNOLDS JSHS,Algebra I,Historically Underperforming,11,27,37,33.3,29.6,0
2021,REYNOLDS JSHS,Biology,All Students,11,65,29.2,55.4,13.8,1.5
2021,REYNOLDS JSHS,Biology,Historically Underperforming,11,25,20,64,12,4
2021,REYNOLDS JSHS,Literature,All Students,11,14,50,50,0,0
2021,SHARON HS,Algebra I,All Students,11,110,12.7,45.5,32.7,9.1
2021,SHARON HS,Algebra I,Historically Underperforming,11,69,8.7,42,36.2,13
2021,SHARON HS,Biology,All Students,11,107,26.2,30.8,29.9,13.1
2021,SHARON HS,Biology,Historically Underperforming,11,69,15.9,26.1,39.1,18.8
2021,SHARON HS,Literature,All Students,11,50,8,68,16,8
2021,SHARON HS,Literature,Historically Underperforming,11,21,14.3,47.6,19,19
2021,SHARPSVILLE AREA SHS,Algebra I,All Students,11,102,28.4,27.5,38.2,5.9
2021,SHARPSVILLE AREA SHS,Algebra I,Historically Underperforming,11,59,22,22,47.5,8.5
2021,SHARPSVILLE AREA SHS,Biology,All Students,11,54,63,33.3,1.9,1.9
2021,SHARPSVILLE AREA SHS,Biology,Historically Underperforming,11,24,54.2,37.5,4.2,4.2
2021,WEST MIDDLESEX AREA JSHS,Algebra I,All Students,11,62,14.5,48.4,25.8,11.3
2021,WEST MIDDLESEX AREA JSHS,Algebra I,Historically Underperforming,11,28,10.7,42.9,25,21.4
2021,WEST MIDDLESEX AREA JSHS,Biology,All Students,11,62,17.7,51.6,24.2,6.5
2021,WEST MIDDLESEX AREA JSHS,Biology,Historically Underperforming,11,28,17.9,39.3,28.6,14.3
2021,MIFFLIN CO HS,Algebra I,All Students,11,193,35.2,43.5,16.1,5.2
2021,MIFFLIN CO HS,Algebra I,Historically Underperforming,11,56,23.2,42.9,19.6,14.3
2021,MIFFLIN CO HS,Biology,All Students,11,223,35,42.2,17.5,5.4
2021,MIFFLIN CO HS,Biology,Historically Underperforming,11,72,22.2,45.8,20.8,11.1
2021,EAST STROUDSBURG SHS NORTH,Algebra I,All Students,11,199,11.6,18.1,40.2,30.2
2021,EAST STROUDSBURG SHS NORTH,Algebra I,Historically Underperforming,11,114,7.9,12.3,37.7,42.1
2021,EAST STROUDSBURG SHS NORTH,Biology,All Students,11,34,29.4,17.6,29.4,23.5
2021,EAST STROUDSBURG SHS NORTH,Biology,Historically Underperforming,11,16,6.3,12.5,37.5,43.8
2021,EAST STROUDSBURG SHS SOUTH,Algebra I,All Students,11,290,12.4,31.4,39,17.2
2021,EAST STROUDSBURG SHS SOUTH,Algebra I,Historically Underperforming,11,151,11.3,22.5,39.1,27.2
2021,EAST STROUDSBURG SHS SOUTH,Biology,All Students,11,23,8.7,26.1,21.7,43.5
2021,EAST STROUDSBURG SHS SOUTH,Biology,Historically Underperforming,11,13,0,7.7,30.8,61.5
2021,EVERGREEN COMMUNITY CS,Algebra I,All Students,11,12,33.3,58.3,8.3,0
2021,EVERGREEN COMMUNITY CS,Biology,All Students,11,16,25,37.5,37.5,0
2021,PLEASANT VALLEY HS,Algebra I,All Students,11,182,34.1,40.1,21.4,4.4
2021,PLEASANT VALLEY HS,Algebra I,Historically Underperforming,11,47,23.4,31.9,31.9,12.8
2021,PLEASANT VALLEY HS,Biology,All Students,11,17,0,23.5,47.1,29.4
2021,PLEASANT VALLEY HS,Literature,All Students,11,14,0,42.9,28.6,28.6
2021,POCONO MOUNTAIN EAST HS,Algebra I,All Students,11,141,40.4,46.8,9.9,2.8
2021,POCONO MOUNTAIN EAST HS,Algebra I,Historically Underperforming,11,50,26,54,14,6
2021,POCONO MOUNTAIN EAST HS,Biology,All Students,11,272,17.6,27.9,31.3,23.2
2021,POCONO MOUNTAIN EAST HS,Biology,Historically Underperforming,11,142,8.5,19.7,36.6,35.2
2021,POCONO MOUNTAIN EAST HS,Literature,All Students,11,74,16.2,79.7,2.7,1.4
2021,POCONO MOUNTAIN EAST HS,Literature,Historically Underperforming,11,21,19,71.4,4.8,4.8
2021,POCONO MOUNTAIN WEST HS,Algebra I,All Students,11,115,38.3,48.7,11.3,1.7
2021,POCONO MOUNTAIN WEST HS,Algebra I,Historically Underperforming,11,58,31,50,15.5,3.4
2021,POCONO MOUNTAIN WEST HS,Biology,All Students,11,322,17.7,30.1,26.7,25.5
2021,POCONO MOUNTAIN WEST HS,Biology,Historically Underperforming,11,196,13.8,22.4,30.1,33.7
2021,POCONO MOUNTAIN WEST HS,Literature,All Students,11,58,19,74.1,5.2,1.7
2021,POCONO MOUNTAIN WEST HS,Literature,Historically Underperforming,11,26,19.2,76.9,0,3.8
2021,STROUDSBURG HS,Algebra I,All Students,11,250,30.8,41.6,24,3.6
2021,STROUDSBURG HS,Algebra I,Historically Underperforming,11,80,20,45,26.3,8.8
2021,STROUDSBURG HS,Biology,All Students,11,52,36.5,44.2,11.5,7.7
2021,STROUDSBURG HS,Biology,Historically Underperforming,11,18,16.7,50,11.1,22.2
2021,ABINGTON SHS,Algebra I,All Students,11,595,32.3,30.9,25.5,11.3
2021,ABINGTON SHS,Algebra I,Historically Underperforming,11,231,21.2,22.1,33.3,23.4
2021,ABINGTON SHS,Biology,All Students,11,583,42.4,32.4,17.2,8.1
2021,ABINGTON SHS,Biology,Historically Underperforming,11,225,24.4,29.8,28,17.8
2021,CHELTENHAM HS,Algebra I,All Students,11,289,22.5,28.4,26.6,22.5
2021,CHELTENHAM HS,Algebra I,Historically Underperforming,11,138,15.9,21.7,28.3,34.1
2021,CHELTENHAM HS,Biology,All Students,11,286,23.4,29,26.2,21.3
2021,CHELTENHAM HS,Biology,Historically Underperforming,11,140,14.3,26.4,30,29.3
2021,PLYMOUTH-WHITEMARSH SHS,Algebra I,All Students,11,317,53,30,12.9,4.1
2021,PLYMOUTH-WHITEMARSH SHS,Algebra I,Historically Underperforming,11,86,26.7,34.9,24.4,14
2021,PLYMOUTH-WHITEMARSH SHS,Biology,All Students,11,291,59.8,27.5,11,1.7
2021,PLYMOUTH-WHITEMARSH SHS,Biology,Historically Underperforming,11,63,42.9,34.9,14.3,7.9
2021,PLYMOUTH-WHITEMARSH SHS,Literature,All Students,11,160,23.8,66.3,7.5,2.5
2021,PLYMOUTH-WHITEMARSH SHS,Literature,Historically Underperforming,11,39,10.3,69.2,15.4,5.1
2021,HATBORO-HORSHAM SHS,Algebra I,All Students,11,336,35.4,26.2,30.7,7.7
2021,HATBORO-HORSHAM SHS,Algebra I,Historically Underperforming,11,115,16.5,19.1,45.2,19.1
2021,HATBORO-HORSHAM SHS,Biology,All Students,11,225,35.1,36,20.9,8
2021,HATBORO-HORSHAM SHS,Biology,Historically Underperforming,11,76,19.7,25,34.2,21.1
2021,HATBORO-HORSHAM SHS,Literature,All Students,11,182,7.7,64.3,25.3,2.7
2021,HATBORO-HORSHAM SHS,Literature,Historically Underperforming,11,55,5.5,49.1,38.2,7.3
2021,JENKINTOWN MIDDLE/HIGH SCHOOL,Algebra I,All Students,11,45,26.7,31.1,37.8,4.4
2021,JENKINTOWN MIDDLE/HIGH SCHOOL,Algebra I,Historically Underperforming,11,13,15.4,7.7,61.5,15.4
2021,JENKINTOWN MIDDLE/HIGH SCHOOL,Biology,All Students,11,49,30.6,32.7,30.6,6.1
2021,JENKINTOWN MIDDLE/HIGH SCHOOL,Biology,Historically Underperforming,11,17,11.8,29.4,47.1,11.8
2021,JENKINTOWN MIDDLE/HIGH SCHOOL,Literature,All Students,11,43,30.2,60.5,9.3,0
2021,JENKINTOWN MIDDLE/HIGH SCHOOL,Literature,Historically Underperforming,11,12,16.7,66.7,16.7,0
2021,HARRITON SHS,Algebra I,All Students,11,283,50.9,33.9,14.8,0.4
2021,HARRITON SHS,Algebra I,Historically Underperforming,11,48,18.8,29.2,50,2.1
2021,HARRITON SHS,Biology,All Students,11,269,65.1,27.1,6.3,1.5
2021,HARRITON SHS,Biology,Historically Underperforming,11,44,29.5,45.5,18.2,6.8
2021,LOWER MERION HS,Algebra I,All Students,11,347,46.4,40.3,10.1,3.2
2021,LOWER MERION HS,Algebra I,Historically Underperforming,11,96,26,39.6,22.9,11.5
2021,LOWER MERION HS,Biology,All Students,11,342,69.3,24.3,5.6,0.9
2021,LOWER MERION HS,Biology,Historically Underperforming,11,91,45.1,33,18.7,3.3
2021,LOWER MORELAND HS,Algebra I,All Students,11,178,43.8,39.3,14.6,2.2
2021,LOWER MORELAND HS,Algebra I,Historically Underperforming,11,47,23.4,29.8,38.3,8.5
2021,METHACTON HS,Algebra I,All Students,11,381,42.8,38.8,16,2.4
2021,METHACTON HS,Algebra I,Historically Underperforming,11,80,18.8,40,32.5,8.8
2021,METHACTON HS,Biology,All Students,11,129,81.4,10.9,4.7,3.1
2021,METHACTON HS,Biology,Historically Underperforming,11,18,55.6,16.7,16.7,11.1
2021,NORRISTOWN AREA HS,Algebra I,All Students,11,386,14.8,28,37.8,19.4
2021,NORRISTOWN AREA HS,Algebra I,Historically Underperforming,11,286,12.6,25.5,39.5,22.4
2021,NORRISTOWN AREA HS,Biology,All Students,11,384,9.6,22.9,34.4,33.1
2021,NORRISTOWN AREA HS,Biology,Historically Underperforming,11,289,6.6,19.7,36.3,37.4
2021,NORRISTOWN AREA HS,Literature,All Students,11,49,0,8.2,24.5,67.3
2021,NORRISTOWN AREA HS,Literature,Historically Underperforming,11,43,0,4.7,18.6,76.7
2021,ROOSEVELT ALTERN SCH,Algebra I,All Students,11,49,4.1,6.1,46.9,42.9
2021,ROOSEVELT ALTERN SCH,Algebra I,Historically Underperforming,11,37,0,0,48.6,51.4
2021,ROOSEVELT ALTERN SCH,Biology,All Students,11,47,4.3,2.1,21.3,72.3
2021,ROOSEVELT ALTERN SCH,Biology,Historically Underperforming,11,37,0,0,18.9,81.1
2021,ROOSEVELT ALTERN SCH,Literature,All Students,11,25,0,8,44,48
2021,ROOSEVELT ALTERN SCH,Literature,Historically Underperforming,11,19,0,5.3,42.1,52.6
2021,NORTH PENN SHS,Algebra I,All Students,11,796,40.2,38.4,14.8,6.5
2021,NORTH PENN SHS,Algebra I,Historically Underperforming,11,232,22.8,32.3,27.2,17.7
2021,NORTH PENN SHS,Biology,All Students,11,71,45.1,22.5,15.5,16.9
2021,NORTH PENN SHS,Biology,Historically Underperforming,11,38,28.9,18.4,23.7,28.9
2021,NORTH PENN SHS,Literature,All Students,11,17,0,29.4,52.9,17.6
2021,NORTH PENN SHS,Literature,Historically Underperforming,11,14,0,28.6,50,21.4
2021,PENNSYLVANIA VIRTUAL CS,Algebra I,All Students,11,81,18.5,49.4,28.4,3.7
2021,PENNSYLVANIA VIRTUAL CS,Algebra I,Historically Underperforming,11,39,15.4,41,38.5,5.1
2021,PENNSYLVANIA VIRTUAL CS,Biology,All Students,11,49,34.7,38.8,14.3,12.2
2021,PENNSYLVANIA VIRTUAL CS,Biology,Historically Underperforming,11,18,16.7,44.4,22.2,16.7
2021,PENNSYLVANIA VIRTUAL CS,Literature,All Students,11,38,7.9,73.7,15.8,2.6
2021,PENNSYLVANIA VIRTUAL CS,Literature,Historically Underperforming,11,19,0,68.4,26.3,5.3
2021,PERKIOMEN VALLEY HS,Algebra I,All Students,11,444,30.2,49.8,16.4,3.6
2021,PERKIOMEN VALLEY HS,Algebra I,Historically Underperforming,11,74,16.2,25.7,40.5,17.6
2021,PERKIOMEN VALLEY HS,Biology,All Students,11,69,65.2,21.7,8.7,4.3
2021,POTTSGROVE SHS,Algebra I,All Students,11,205,21.5,40,33.7,4.9
2021,POTTSGROVE SHS,Algebra I,Historically Underperforming,11,81,8.6,33.3,48.1,9.9
2021,POTTSGROVE SHS,Biology,All Students,11,101,33.7,39.6,20.8,5.9
2021,POTTSGROVE SHS,Biology,Historically Underperforming,11,26,19.2,30.8,34.6,15.4
2021,POTTSGROVE SHS,Literature,All Students,11,17,0,11.8,41.2,47.1
2021,POTTSGROVE SHS,Literature,Historically Underperforming,11,13,0,7.7,38.5,53.8
2021,POTTSTOWN SHS,Algebra I,All Students,11,120,7.5,31.7,40.8,20
2021,POTTSTOWN SHS,Algebra I,Historically Underperforming,11,77,9.1,22.1,41.6,27.3
2021,POTTSTOWN SHS,Biology,All Students,11,17,11.8,11.8,23.5,52.9
2021,POTTSTOWN SHS,Biology,Historically Underperforming,11,13,7.7,15.4,15.4,61.5
2021,POTTSTOWN SHS,Literature,All Students,11,20,5,15,30,50
2021,POTTSTOWN SHS,Literature,Historically Underperforming,11,17,5.9,17.6,17.6,58.8
2021,SOUDERTON AREA SHS,Algebra I,All Students,11,459,28.8,47.9,18.7,4.6
2021,SOUDERTON AREA SHS,Algebra I,Historically Underperforming,11,97,8.2,36.1,36.1,19.6
2021,SOUDERTON AREA SHS,Biology,All Students,11,173,57.8,32.4,5.2,4.6
2021,SOUDERTON AREA SHS,Biology,Historically Underperforming,11,19,31.6,21.1,5.3,42.1
2021,SPRINGFIELD TWP HS,Algebra I,All Students,11,165,30.3,33.9,23.6,12.1
2021,SPRINGFIELD TWP HS,Algebra I,Historically Underperforming,11,56,17.9,19.6,32.1,30.4
2021,SPRINGFIELD TWP HS,Biology,All Students,11,72,63.9,27.8,2.8,5.6
2021,SPRINGFIELD TWP HS,Biology,Historically Underperforming,11,14,42.9,28.6,7.1,21.4
2021,SPRINGFIELD TWP HS,Literature,All Students,11,17,41.2,47.1,11.8,0
2021,SPRING-FORD SHS 9-12 CTR,Algebra I,All Students,11,512,62.7,32,2.9,2.3
2021,SPRING-FORD SHS 9-12 CTR,Algebra I,Historically Underperforming,11,97,37.1,37.1,13.4,12.4
2021,SPRING-FORD SHS 9-12 CTR,Biology,All Students,11,151,92.7,5.3,1.3,0.7
2021,SPRING-FORD SHS 9-12 CTR,Biology,Historically Underperforming,11,11,54.5,27.3,9.1,9.1
2021,SPRING-FORD SHS 9-12 CTR,Literature,All Students,11,591,21.2,65.7,11.2,2
2021,SPRING-FORD SHS 9-12 CTR,Literature,Historically Underperforming,11,149,6.7,49,36.2,8.1
2021,UPPER DUBLIN HS,Algebra I,All Students,11,314,38.2,34.7,23.6,3.5
2021,UPPER DUBLIN HS,Algebra I,Historically Underperforming,11,71,23.9,22.5,40.8,12.7
2021,UPPER DUBLIN HS,Biology,All Students,11,315,54.9,36.5,7,1.6
2021,UPPER DUBLIN HS,Biology,Historically Underperforming,11,75,37.3,36,21.3,5.3
2021,UPPER MERION HS,Algebra I,All Students,11,246,39.8,35.4,17.5,7.3
2021,UPPER MERION HS,Algebra I,Historically Underperforming,11,97,21.6,34,32,12.4
2021,UPPER MERION HS,Biology,All Students,11,111,74.8,18,1.8,5.4
2021,UPPER MERION HS,Biology,Historically Underperforming,11,30,50,26.7,6.7,16.7
2021,UPPER MORELAND HS,Algebra I,All Students,11,175,54.3,32.6,12,1.1
2021,UPPER MORELAND HS,Algebra I,Historically Underperforming,11,51,47.1,29.4,19.6,3.9
2021,UPPER MORELAND HS,Biology,All Students,11,31,61.3,16.1,6.5,16.1
2021,UPPER MORELAND HS,Biology,Historically Underperforming,11,13,30.8,23.1,7.7,38.5
2021,UPPER PERKIOMEN HS,Algebra I,All Students,11,200,21.5,43.5,28,7
2021,UPPER PERKIOMEN HS,Algebra I,Historically Underperforming,11,65,13.8,26.2,41.5,18.5
2021,UPPER PERKIOMEN HS,Biology,All Students,11,196,33.7,39.3,21.4,5.6
2021,UPPER PERKIOMEN HS,Biology,Historically Underperforming,11,59,18.6,35.6,33.9,11.9
2021,WISSAHICKON SHS,Algebra I,All Students,11,331,39.9,42.9,14.8,2.4
2021,WISSAHICKON SHS,Algebra I,Historically Underperforming,11,95,11.6,45.3,35.8,7.4
2021,WISSAHICKON SHS,Biology,All Students,11,323,36.2,42.4,19.8,1.5
2021,WISSAHICKON SHS,Biology,Historically Underperforming,11,90,12.2,43.3,40,4.4
2021,DANVILLE AREA SHS,Algebra I,All Students,11,128,46.1,43,10.2,0.8
2021,DANVILLE AREA SHS,Algebra I,Historically Underperforming,11,34,41.2,32.4,23.5,2.9
2021,DANVILLE AREA SHS,Biology,All Students,11,59,78,20.3,1.7,0
2021,BANGOR AREA HS,Algebra I,All Students,11,196,38.3,38.3,16.3,7.1
2021,BANGOR AREA HS,Algebra I,Historically Underperforming,11,76,26.3,35.5,21.1,17.1
2021,BANGOR AREA HS,Biology,All Students,11,74,54.1,27,10.8,8.1
2021,BANGOR AREA HS,Biology,Historically Underperforming,11,23,39.1,13,21.7,26.1
2021,BANGOR AREA HS,Literature,All Students,11,178,9,63.5,18.5,9
2021,BANGOR AREA HS,Literature,Historically Underperforming,11,68,2.9,48.5,27.9,20.6
2021,FREEDOM HS,Algebra I,All Students,11,387,12.7,37.2,34.9,15.2
2021,FREEDOM HS,Algebra I,Historically Underperforming,11,177,4,23.7,42.4,29.9
2021,FREEDOM HS,Biology,All Students,11,395,17.5,33.7,29.9,19
2021,FREEDOM HS,Biology,Historically Underperforming,11,190,5.3,22.6,36.8,35.3
2021,FREEDOM HS,Literature,All Students,11,31,0,3.2,6.5,90.3
2021,FREEDOM HS,Literature,Historically Underperforming,11,29,0,3.4,3.4,93.1
2021,LIBERTY HS,Algebra I,All Students,11,485,13.6,23.1,44.1,19.2
2021,LIBERTY HS,Algebra I,Historically Underperforming,11,276,7.2,19.2,46.7,26.8
2021,LIBERTY HS,Biology,All Students,11,516,7.8,28.3,34.3,29.7
2021,LIBERTY HS,Biology,Historically Underperforming,11,302,5.3,19.2,37.4,38.1
2021,LIBERTY HS,Literature,All Students,11,26,0,15.4,42.3,42.3
2021,LIBERTY HS,Literature,Historically Underperforming,11,23,0,13,43.5,43.5
2021,EASTON AREA HS,Algebra I,All Students,11,561,14.3,35.7,34.9,15.2
2021,EASTON AREA HS,Algebra I,Historically Underperforming,11,226,6.6,23.5,40.7,29.2
2021,EASTON AREA HS,Biology,All Students,11,53,5.7,7.5,32.1,54.7
2021,EASTON AREA HS,Biology,Historically Underperforming,11,37,2.7,2.7,35.1,59.5
2021,EASTON AREA HS,Literature,All Students,11,33,0,36.4,42.4,21.2
2021,EASTON AREA HS,Literature,Historically Underperforming,11,20,0,30,45,25
2021,LEHIGH VALLEY ACADEMY REGIONAL CS,Algebra I,All Students,11,101,6.9,48.5,41.6,3
2021,LEHIGH VALLEY ACADEMY REGIONAL CS,Algebra I,Historically Underperforming,11,50,2,44,48,6
2021,LEHIGH VALLEY ACADEMY REGIONAL CS,Biology,All Students,11,99,23.2,43.4,26.3,7.1
