name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Evergreen El Sch,12.46,0.98,9.51,31.15,9.51,2.3,0,0,1.97,46.89,5.57,47.54,305,16.39,Yes,36.39
Executive Education Academy CS,1.61,0.22,0.44,17.4,74.2,0.8,0,0.07,0.66,78.65,5.19,49.05,1368,8.7,Yes,6.07
Exeter Twp JHS,4.24,0,2.04,4.55,22.14,2.51,0.31,0,5.34,33.59,1.41,51.02,637,19.78,No,67.03
Exeter Twp SHS,4.2,0.08,1.56,5.68,20.37,3.11,0.23,0,2.02,34.21,2.41,47.59,1286,21.7,No,68.12
Exton El Sch,6.79,0,31.45,4.52,4.98,0.23,1.13,0,2.26,15.84,11.54,47.51,442,17.19,No,52.26
Eyer MS,3.66,0,4.96,4.13,13.11,0.71,0.12,0.12,9.33,23.97,0.71,49.7,847,22.79,No,74.03
Fairfield Area El Sch,2.47,0,0.55,1.1,2.47,1.64,1.1,0,0,36.99,1.92,48.77,365,16.44,Yes,93.42
Fairfield Area HS,0.34,0,0.34,1.68,2.68,1.01,4.36,0,4.03,22.82,0.67,56.38,298,11.07,No,94.97
Fairfield Area MS,0.68,0,1.35,1.35,3.72,2.03,1.69,0,5.74,27.03,1.69,50.68,296,13.18,No,92.91
Fairview Avenue El Sch,8.23,0.48,0.97,5.32,4.84,2.26,0.65,0,0.65,69.84,0,51.61,620,11.94,Yes,80.16
Fairview El Sch,2.81,0.16,2.03,3.43,5.93,1.4,0.31,0.31,0.47,31.2,2.65,49.14,641,14.82,Yes,85.34
Fairview HS,4.25,0,3.91,1.19,4.59,1.36,1.36,0,9.01,23.47,1.19,47.79,588,10.03,No,86.05
Fairview MS,5.78,0,6.13,0.7,3.33,0.7,1.23,0,6.3,27.32,1.05,47.11,571,9.98,No,84.06
Falling Spring El Sch,8.8,0.35,2.46,6.69,17.96,0,0.7,0,1.76,55.28,9.86,53.17,284,10.56,Yes,63.73
Fallsington El Sch,8.05,0,7.66,2.68,13.79,0.77,0,0,0,43.3,2.3,47.13,261,11.49,Yes,67.82
Fannett-Metal El Sch,2.3,0.57,0,0,0.57,8.05,0.57,0.57,1.15,51.15,0,49.43,174,19.54,Yes,95.98
Fannett-Metal MS,1.22,0,0,0,0,10.98,1.22,0,0,40.24,0,51.22,82,24.39,No,98.78
Fannett-Metal SHS,0,0,0,0.78,1.56,2.34,0.78,0,0,35.94,0.78,42.19,128,16.41,No,97.66
Fanny Jackson Coppin Sch,10,0.19,8.65,11.35,30.19,2.31,0,0,3.08,51.15,19.81,46.92,520,10.38,Yes,39.62
Farmdale El Sch,5.22,0.19,0.58,2.13,20.12,1.93,0,0.19,1.16,44.87,6.58,49.9,517,18.18,Yes,71.57
Farmersville El Sch,1.39,0,10.25,9.42,18.28,0,0,0.28,2.22,31.58,4.43,52.35,361,11.08,No,60.39
Farrell Area ES/LMS,15.83,1.06,0,65.7,4.49,3.96,2.11,0,0,99.21,0.26,45.65,379,30.87,Yes,12.93
Farrell Area HS/UMS,4.96,1.53,0.38,74.43,3.44,6.11,1.53,0,1.15,99.62,0,49.24,262,27.86,Yes,15.27
Farrell Louis H Sch,3.36,0,19.78,17.33,24.68,1.27,1.18,0.54,0.36,69.33,38.11,49.55,1102,12.43,Yes,34.3
Fawn Area El Sch,2.94,0.84,0.42,0.84,2.1,1.26,3.36,0,2.94,34.45,0,53.36,238,11.76,No,92.86
Fayette County Career & Technical Instit,3.91,0,0.14,6.22,1.01,1.3,0.14,0,0.58,49.64,0.43,42.26,691,29.67,No,88.71
Fayetteville El Sch,9.28,0,1.36,2.49,9.73,1.36,0.9,0.23,2.26,74.43,4.75,46.61,442,29.41,Yes,76.92
Fell CS,0.99,0,0,6.93,12.87,0,0,0,0,77.23,0,54.46,101,35.64,Yes,79.21
Fell D Newlin Sch,3.09,0,29.63,9.26,38.27,3.29,0,0.21,0,81.89,35.19,45.88,486,13.99,Yes,19.55
Fels Samuel HS,3.61,0.19,6.74,45.07,39.66,5.98,0.19,0.57,0,73.53,37.95,43.93,1054,22.11,Yes,4.17
Feltonville Intermediate School,0.57,0,3.8,17.68,75.29,1.71,0.57,0,0,87.45,26.05,54.37,526,15.78,Yes,2.66
Feltonville Sch of Arts & Sciences,5.22,0,4.66,24.63,62.87,2.8,0.19,0.37,0.19,80.97,32.28,46.08,536,17.35,Yes,2.24
Ferguson Sch,7.03,0.16,0.31,41.41,43.44,5.78,0.16,0,0,88.28,26.56,47.03,640,16.09,Yes,7.66
Ferguson Twp El Sch,4.81,0,10.58,0.64,2.24,1.6,0,0,3.85,11.86,0.64,50.96,312,12.5,No,81.73
Fern Hill El Sch,5.12,0,10.23,4.86,12.53,0.51,1.28,0,1.53,24.3,9.97,48.59,391,12.53,Yes,67.26
Ferndale Area JSHS,7.07,0,0.71,9.19,5.3,3.53,0.71,0,3.18,67.49,0,48.41,283,18.37,No,77.74
Ferndale El Sch,11.07,0,0,13.36,7.82,2.28,2.28,0,0.33,99.35,0.65,51.79,307,13.68,Yes,67.75
Fink El Sch,8.85,0,10.18,12.83,27.88,6.64,2.65,0,0.44,73.89,14.6,47.79,226,19.03,Yes,40.27
Finletter Thomas K Sch,3.88,0.16,8.24,70.11,16.64,1.62,0.16,0,0.16,84.17,7.92,52.5,619,20.84,Yes,0.97
First District El Sch,16.96,0.6,0,5.95,1.49,2.98,0,0,0,68.45,0,47.92,336,19.35,Yes,75
First Philadelphia Preparatory CS,14.82,0.27,1.54,45.17,30.85,1.32,0,0.05,0,82.77,6.37,48.41,1822,17.34,Yes,7.3
Fishing Creek El Sch,4.15,0,3,3.69,7.6,1.61,2.53,0.23,0.69,28.8,0.92,46.77,434,14.75,No,81.34
Fitler Academics Plus,0.62,0.62,0,98.15,0,3.09,0,0,0,87.04,0,47.53,162,19.14,Yes,0.62
Fitzpatrick Aloysius L Sch,8.28,0,8.89,26.43,18.15,1.58,0.49,0.12,0.49,72.59,11.94,45.19,821,16.69,Yes,38.12
Fitzwater El Sch,10.88,0.23,10.19,13.66,5.79,0.69,1.85,0,5.56,20.83,2.78,48.15,432,16.44,Yes,59.26
Five Points El Sch,4.5,1.56,0.52,2.42,10.38,1.04,1.04,0,0.17,44.46,1.73,50,578,8.65,Yes,80.62
Fleetwood MS,2.37,0,0.74,3.56,17.63,1.93,0.59,0,1.93,39.7,1.04,49.63,675,22.07,Yes,75.7
Fleetwood SHS,1.01,0,1.63,3.39,13.94,1.38,0.13,0.13,5.15,33.67,2.39,47.36,796,19.47,No,79.9
Floyd C Fretz MS,3.51,0.53,0.18,1.76,2.64,1.23,0.35,0.18,0.53,70.47,0.35,48.86,569,17.93,No,91.21
Fogelsville Sch,5.87,0,16.63,4.5,16.44,0.59,0,0,2.54,28.18,3.33,44.62,511,14.29,Yes,56.56
Folk Arts-Cultural Treasures CS,8.21,0,69.61,7.8,5.75,1.64,0,0,0,56.06,32.03,49.49,487,15.81,Yes,8.62
Foose Sch,2.43,0,1.5,42.43,48.97,3.18,0.37,0,0,93.27,25.61,47.1,535,16.82,Yes,4.67
Foot of Ten El Sch,1.36,0,1.36,0.58,1.36,1.56,0.19,0,1.36,36.77,0.78,47.86,514,14.98,Yes,95.33
Forbes Road CTC,7.69,0.11,1.13,27.83,2.71,2.15,0,0,0.11,49.43,0.45,42.76,884,38.24,No,60.52
Forbes Road El Sch,1.88,0,0,0.94,0.47,4.69,0,0,0,57.28,0,51.17,213,17.84,Yes,96.71
Forbes Road JSHS,1.42,0,0,0,0.71,4.26,0,0,4.26,43.26,0.71,48.94,141,21.28,No,97.87
Forest City Regional El Sch,2.76,0,0.23,1.15,4.61,0.92,0,0,0,58.53,0.46,49.31,434,19.35,Yes,91.24
Forest City Regional HS,5.2,0.61,0.61,1.53,4.59,0.31,0,0,0.61,53.52,0.92,52.6,327,21.1,No,87.46
Forest Hills El Sch,1.57,0,0.1,0.42,1.57,0.52,1.25,0.1,0.84,42.74,0.21,48.38,957,15.46,Yes,96.24
Forest Hills JSHS,0.76,0,0.13,0.51,1.77,0.51,2.03,0.13,3.29,40.38,0.25,47.09,790,15.19,No,96.71
Forge Road El Sch,4.06,0.29,7.83,2.03,11.01,0.87,0,0,2.9,30.72,3.19,52.75,345,16.52,Yes,74.78
Forks El Sch,6.72,0.28,5.32,9.52,17.65,0.56,0,0.56,6.44,30.53,2.24,50.7,357,16.81,No,59.94
Forrest Edwin Sch,7.12,0,5.12,29.46,45.94,4.49,1.12,0.12,0.25,82.27,27.22,49.94,801,10.99,Yes,12.23
Fort Allen El Sch,5.97,0.21,0.82,2.88,3.29,0,0.82,0,2.88,42.59,1.44,50.41,486,15.64,Yes,86.83
Fort Cherry El Ctr,7.25,0,0.22,1.1,2.64,1.1,0.88,0,1.1,46.59,1.32,46.37,455,17.8,Yes,88.79
Fort Cherry JSHS,3.33,0,0.22,1.78,2.22,2.22,0.89,0,4.22,47.78,0.89,48.89,450,20.67,No,92.44
Fort Couch MS,2.83,0.17,11.98,0.67,2.83,0.5,1.33,0,12.31,10.48,0.83,48.92,601,11.98,Yes,81.53
Fort LeBoeuf MS,1.48,0.21,0.85,0.21,2.11,1.06,0.85,0.21,6.55,46.51,0.21,50.11,473,16.07,No,94.93
Fort LeBoeuf SHS,0.9,0,0.45,0.45,1.51,1.06,1.51,0,5.43,52.04,0.15,48.11,663,17.65,No,96.68
Fort Washington El Sch,5.21,0.4,4.61,4.21,4.01,3.21,0,0,5.01,13.43,1,46.89,499,11.62,No,81.56
Fort Zeller El Sch,1.4,0,0.7,1.75,8.77,4.56,0.35,0,0,47.72,4.91,44.21,285,14.04,Yes,87.37
Foster El Sch,6.25,0,8.68,1.74,3.13,0,2.08,0,1.39,12.15,2.78,48.96,288,11.81,No,80.21
Founders Hall Middle Sch,13.24,0.29,0.14,47.19,3.6,3.17,0,0,1.01,70.79,1.87,51.94,695,29.64,Yes,35.54
Fountain Hill El Sch,0.78,0,0.58,15.59,67.25,7.8,0,0,1.36,85.58,16.96,50.88,513,19.1,Yes,15.79
Fox Chapel Area HS,4.21,0,8.89,3.9,3.9,0.16,0.7,0,9.98,26.97,0.78,45.21,1283,13.41,No,79.11
Fox Chase Sch,7.83,0,8.72,21.7,21.7,1.57,1.34,0.22,2.24,66.44,15.21,44.3,447,18.79,Yes,39.82
Fox Twp El Sch,1.2,0.6,1.2,0,1.81,3.01,0.6,0,2.41,41.57,0,46.39,166,27.11,Yes,95.18
Frances Willard #32,9.2,0,1.72,13.79,41.67,1.15,0,0,0,83.62,5.75,51.15,348,18.1,Yes,33.62
Francis D Raub MS,2.64,0.11,1.21,14.08,77.78,3.41,0,0,0.88,82.18,22.66,47.41,909,19.25,Yes,4.18
Francis H Sheckler El Sch,6.85,0.37,0.74,7.22,34.26,1.48,0.19,0.19,1.48,58.7,5.93,49.81,540,15,Yes,50.37
Francis McClure El Sch,13.69,0.47,0.47,37.33,7,4.51,0,0.16,1.71,51.32,3.42,47.9,643,20.68,Yes,40.9
Francis S Grandinetti El Sch,3.31,0,0.28,0.55,0.28,5.8,0.28,0,0.28,64.36,0,48.07,362,19.34,Yes,95.58
Franconia El Sch,2.16,0,5.29,3.13,13.22,0.48,0,0,4.57,32.93,9.13,49.52,416,16.35,Yes,76.2
Frank Anne Sch,2.45,0.07,34,13.21,10.1,1.04,1.11,0.07,0.3,66.89,35.12,46.7,1347,7.94,Yes,40.09
Frankford HS,4.12,0.22,0.54,43.55,46.37,3.25,0.65,0.22,0,80.07,25.35,38.68,923,33.26,Yes,4.98
Franklin Area JSHS,4.92,0.36,0.72,1.68,1.68,0.84,0.48,0.48,5.16,45.32,0.24,46.88,834,29.14,No,90.17
Franklin Benjamin HS,4.08,0,3.43,70.39,19.96,5.79,0.21,0,0,82.4,17.17,40.34,466,37.55,Yes,2.15
Franklin Benjamin Sch,4.49,0,5.98,51.5,34.88,2.33,0.66,0.17,0,84.39,23.59,48.01,602,10.96,Yes,2.99
Franklin County CTC,5.92,0,0.79,2.17,10.85,1.78,0,0.2,0,44.58,0.99,43,507,19.13,No,80.08
Franklin El Sch,3.66,0.41,36.77,1.22,2.31,0,1.09,0,7.46,4.07,5.83,47.22,737,13.3,No,55.63
Franklin LC,3.63,0.34,11.01,49.49,28.83,1.59,0.11,0.34,0.45,76.05,19.07,60.61,881,8.51,Yes,6.36
Franklin Regional Intermediate Sch,4.89,0,7.67,2.25,2.91,0.26,0.13,0,7.01,21.16,2.51,50.13,756,16.27,No,82.28
Franklin Regional MS,4.83,0,8.27,1.65,3.18,0.38,0.25,0.13,7.63,19.97,1.65,48.22,786,16.41,No,81.93
Franklin Regional Primary Sch,4.72,0,7.58,2.15,1.29,0.14,0,0,0.86,18.45,3.43,48.64,699,7.01,Yes,84.26
Franklin Regional SHS,2.59,0.36,7.51,2.32,2.5,0.36,0.18,0.18,8.85,21.18,0.54,46.29,1119,17.87,No,84.54
Franklin S Edmonds Sch,2.31,0,0.42,94.12,2.73,2.52,0,0,0.21,79.41,1.05,50,476,19.33,Yes,0.42
Franklin Sch,4.79,0,0,0,3.42,0,0,0,2.05,69.18,1.37,50.68,146,16.44,Yes,91.78
Franklin Towne CHS,2.26,0.16,1.87,12.64,27.38,0.31,0,0.31,0,66.93,1.25,49.69,1282,16.22,Yes,55.38
Franklin Towne Charter Elementary School,1.78,0.1,2.2,6.7,14.35,0.42,0,0.21,0,63.98,3.04,48.69,955,16.23,Yes,74.66
Franklin Twp El Sch,6.23,0.54,0.81,1.36,11.65,1.63,0.54,0,0.81,44.99,4.34,47.7,369,12.2,Yes,79.4
Frankstown El Sch,2.47,0.16,0.82,1.97,0.82,0.82,0.33,0.33,2.14,37.17,0.16,47.04,608,13.32,Yes,93.42
Frazier El Sch,4.23,0,0.21,0.21,0.85,0.42,0,0,0.21,49.26,0.21,46.09,473,17.12,Yes,94.5
Frazier HS,2.12,0,0.71,0.35,1.77,0.71,0,0,1.77,38.16,0,48.06,283,13.43,No,95.05
Frazier MS,1.25,0,1.67,1.67,1.67,0.42,0,0,0.42,47.08,0.83,45,240,16.25,No,93.75
Fred J. Jaindl El Sch,4.47,0.22,31.99,8.5,17.23,0.45,0,0,2.01,25.28,7.83,45.64,447,15.21,Yes,37.58
Fred L Aiken El Sch,1.75,0,10.96,5.26,0.44,0,0.44,0,1.32,27.19,6.58,57.02,228,14.04,No,81.58
Fred S Engle MS,2.56,0,1.95,0.85,26.62,2.81,0.37,0,3.3,30.04,3.91,49.08,819,10.99,No,68.01
Frederick Douglass Mastery CS,2.05,0.17,0,92.12,4.45,3.42,0,0.17,0,83.73,0.86,47.43,584,20.55,Yes,1.03
Fredericksburg El Sch,2.82,0,0,0.94,11.27,1.41,0.94,0,0.47,44.6,3.29,43.66,213,24.41,Yes,84.98
Freedom Area El Sch,4.34,0,0.46,1.83,2.28,2.28,0,0,1.37,52.97,1.37,44.98,438,21.69,Yes,91.1
Freedom Area MS,6.76,0,0,0.27,2.43,0.81,0.54,0,2.7,59.73,1.08,48.65,370,21.35,No,90.54
Freedom Area SHS,5.72,0,0.25,0.25,2.74,1.74,0.5,0,3.23,56.97,1.74,46.02,402,19.9,No,91.04
Freedom HS,1.25,0.23,4.45,9.98,38.33,2.57,0,0.29,4.16,52.14,6.96,48.32,1753,20.65,No,45.46
Freeland El/MS,2.63,0.21,0.32,2.52,47.63,0.95,0,0,0.11,70.56,9.57,47.32,951,14.83,Yes,46.69
Freemansburg El Sch,0.86,0.29,1.44,13.83,56.48,1.15,0,0.58,1.73,77.81,9.51,48.7,347,16.43,Yes,26.51
Freeport Area MS,1.17,0,0.47,0.7,0.47,0.47,0,0,4.23,28.4,0.23,47.89,426,14.08,No,97.18
Freeport Area SHS,2.75,0,1.1,0.55,1.1,0.18,0,0,7.88,27.29,0.18,53.85,546,10.99,No,94.51
Freire CS,3.3,0.32,0,92.32,3.09,1.6,0.21,0,0,76.87,1.39,54.16,938,23.45,Yes,0.96
French Creek El Sch,5.48,0,1.77,0.88,4.06,0,0.71,0,3.89,18.73,0.53,47.17,566,18.9,No,87.81
Friendship El Sch,1.72,0,0.25,0.74,5.64,1.23,0.49,0,5.15,36.03,2.45,46.81,408,16.67,Yes,91.67
Friendship Hill El Sch,5.92,0.59,0,0,0,0.59,0,0,2.37,67.46,0,48.52,169,28.99,Yes,93.49
Fritz El Sch,7.68,0,5.99,9.74,27.72,2.25,0,0,1.69,57.12,8.24,52.25,534,17.23,Yes,48.88
Fulton County Center for Career and Tech,2.14,0.71,1.43,0.71,0.71,2.14,0,0,1.43,42.14,0.71,31.43,140,17.14,No,94.29
Fulton El Sch,6.65,0.63,1.58,2.85,15.51,2.85,0.95,0,0.32,56.65,9.18,42.09,316,20.57,Yes,72.78
Furness Horace HS,4.18,0,29.28,17.95,41.43,8.5,0,0,0,64.78,51.28,38.33,741,17.95,Yes,7.15
G A R MS,7.02,0.19,0.68,19.4,55.65,3.41,0.1,0,0.39,84.99,12.28,48.64,1026,20.08,Yes,17.06
GNA El Ctr,3.76,0.4,0,9.5,15.45,1.98,0.59,0.2,0,70.69,2.97,49.31,505,17.82,Yes,70.69
Galeton Area Sch,1.83,0.31,0.61,1.53,0.61,1.22,0,0,4.28,59.94,0,51.07,327,22.32,Yes,95.11
Gamp,8.64,0.17,20.03,25.73,6.39,0.17,0.17,0,3.97,39.55,1.9,58.2,579,9.5,Yes,39.03
Garden Spot MS,1.83,0.46,2.29,5.96,13.99,1.38,0.23,0,4.13,47.02,2.29,48.17,436,20.41,No,75.46
Garden Spot SHS,3.44,0.22,3.77,2.37,12.59,2.26,0.65,0.11,4.74,43.7,2.8,48.44,929,20.99,No,77.5
Garnet Valley El Sch,3.95,0.41,22.31,2.04,4.22,0,0,0,8.16,11.84,2.86,48.44,735,22.72,Yes,67.07
Garnet Valley HS,3.88,0.19,17.59,2.98,2.07,0.19,0.13,0.19,9.57,14.1,0.52,49.29,1546,18.18,No,73.09
Garnet Valley MS,3.37,0.28,22.31,2.72,3.28,0.19,0,0.19,9.65,10.87,1.5,48.36,1067,21.56,No,67.85
Garrettford El Sch,8.27,0,7.22,51.41,8.1,1.94,0,0,2.46,66.2,4.93,51.23,568,12.5,No,25
Gateway MS,,,,,,,,,,,,,,,,
Gateway SHS,7.93,0,6.87,33.48,4.05,2.2,0,0,8.37,44.14,2.73,46.26,1135,22.38,No,47.67
Gayman El Sch,5.8,0,3.62,0.97,4.83,0.24,0,0,6.52,8.94,0.97,44.69,414,13.77,No,84.78
General McLane HS,4.15,0,1,1,3.3,1.43,0.14,0,3.44,42.41,0,47.99,698,17.77,No,90.54
General Nash El Sch,9.68,0.21,14.32,6.11,1.05,1.05,0.21,0.21,6.74,20.42,2.53,45.26,475,15.79,No,68.42
General Wayne El Sch,3.77,0.15,30.27,3.92,5.27,0.3,0.9,0.3,3.46,12.8,4.22,48.64,664,14.61,No,56.33
George A Ferrell El Sch,1.4,0.7,0.7,0.7,0,0,0,0,0,37.76,0,52.45,143,15.38,Yes,96.5
George Blaisdell El Sch,4.41,0.18,0.53,1.59,2.29,3.7,0.88,0,0,72.49,0.35,53.62,567,18.52,Yes,91.01
George D Steckel El Sch,6.55,0.18,3.72,9.56,42.48,0.35,0.88,0,0.53,63.36,9.56,49.2,565,13.45,Yes,37.52
George J Plava El Sch,5.92,0,0,4.05,0.31,0.93,0,0,0.62,61.37,0,49.84,321,30.84,Yes,89.72
George Washington El Sch,4.6,0,4.21,0.38,0.77,0,0,0.38,2.68,13.41,0,50.96,261,19.92,No,89.66
George Wolf El Sch,2.58,0,0,3.44,14.62,0.43,0,0,0.86,50.97,1.94,53.33,465,16.77,Yes,79.35
Gerald G Huesken MS,5.6,0.21,4.46,7.88,23.83,3.83,0,0.21,3.94,50.16,4.15,51.61,965,20.21,Yes,57.82
Gettysburg Area HS,3.2,0.09,1.79,4.8,15.91,2.45,2.45,0.09,4.52,42.09,3.11,47.36,1062,13.65,No,74.11
Gettysburg Area MS,4.32,0.29,2.59,3.6,15.13,2.59,1.87,0,5.91,43.8,3.03,45.53,694,15.71,No,74.06
Gettysburg Montessori CS,9.16,0,0.37,0.73,2.2,1.1,0,0,0,47.99,2.56,50.92,273,13.55,Yes,87.55
Gideon Edward Sch,0,0,0,96.31,3.23,6.45,1.84,0,0,93.55,0.46,48.85,217,20.28,Yes,0.46
Gilbertsville El Sch,4.14,0.19,2.64,3.77,7.34,0.56,0,0.19,0.94,26.55,0,54.05,531,20.53,No,81.73
Gill Hall El Sch,5.96,0,10.92,2.73,2.98,0.25,0,0.25,0,29.28,3.47,45.66,403,7.2,No,77.17
Gillingham Charter School,7.69,1.21,0,6.88,13.77,1.21,1.62,0,0,70.85,0,46.96,247,26.32,Yes,70.45
Girard HS,4.11,0.2,0,0.59,3.91,1.96,0,0.2,0.98,55.38,0.2,45.21,511,21.14,No,91
Girard Stephen Sch,4.44,0,18.43,61.77,10.58,8.53,0.68,0,0,85.67,13.31,46.08,293,17.06,Yes,4.78
Girls HS,3.69,0,11.97,69.13,10.4,1.12,0,0,0.34,69.13,4.81,99.78,894,4.59,Yes,4.81
Gladwyne Sch,9.63,0,5.56,5.19,5.56,0.19,0.19,0,7.04,8.7,3.33,45,540,18.52,No,74.07
Glen Acres El Sch,6.8,0,5.15,6.39,9.28,1.24,1.24,0,2.06,23.92,4.12,49.9,485,16.7,Yes,72.37
Glendale El Sch,2.19,0,0,0,0.63,0.94,0.94,0,1.25,61.25,0,47.81,320,20.31,Yes,97.19
Glendale JSHS,0.29,0,0,0.29,2.35,1.18,1.47,0,6.18,57.35,0,52.94,340,25.59,No,97.06
Glenolden Sch,7.04,0.49,5.89,26.35,5.4,2.13,0,0.16,5.24,60.88,7.04,48.12,611,21.28,Yes,54.66
Glenside El Sch,11.19,0,1.22,41.12,10.22,2.19,0,0,2.92,40.63,3.89,46.72,411,9.98,No,36.25
Glenwood El Sch,5.68,0.18,11.72,3.02,1.24,0.71,0,0,3.73,11.72,3.55,47.42,563,10.12,No,78.15
Global Leadership Academy CS,1.71,0,0,97.2,0.93,1.09,0.47,0,0,82.12,0,53.81,643,11.51,Yes,0.16
Global Leadership Academy CS Southwest a,0.94,0,0.19,96.07,2.06,1.12,0.19,0.19,0,91.95,1.5,47.38,534,13.86,Yes,0.56
Gloria Casarez El Sch,1.74,0,0.65,29.28,65.73,4.99,0,0,0,89.8,22.99,49.24,461,15.4,Yes,2.6
Goode Sch,4.94,0,0,35.83,47.77,11.15,1.43,0,0.48,90.76,23.09,47.93,628,21.82,Yes,11.46
Goodnoe El Sch,6.63,0.14,14.55,1.01,4.47,0.29,0,0,4.47,12.39,4.47,46.69,694,18.16,No,73.2
Gotwals El Sch,5.31,0.27,0.27,24.4,67.11,1.86,0,0,0.53,82.76,40.58,48.81,377,11.14,Yes,2.65
Governor Mifflin MS,4.29,0,0.95,3.81,33.33,1.9,0.79,0,4.92,53.65,3.33,50.32,630,18.73,No,57.62
Governor Mifflin SHS,4.12,0.07,1.15,5.13,31.78,2.9,1.35,0,3.44,50.94,2.56,48.04,1482,20.99,No,57.76
Governor Wolf El Sch,1.09,0.22,3.49,9.59,37.91,0.87,0,0.22,0.22,56.64,9.59,45.75,459,9.59,Yes,47.49
Grace B Luhrs Univ Elem,2.31,0.77,2.31,0,6.15,0,0,0,3.08,26.92,0.77,41.54,130,10.77,No,88.46
Grace Park El Sch,8.66,0,0.84,4.19,4.47,0.28,0.56,0,1.68,36.31,1.12,46.37,358,20.95,No,81.84
Grandview El Sch,8.57,0,2.14,7.14,23.21,0,1.43,0,1.07,64.64,11.07,53.57,280,11.43,Yes,58.93
Grasse El Sch,6.23,0,3.79,3.79,8.4,0.27,0,0,4.34,29.27,1.08,45.53,369,21.68,No,77.78
Gray's Woods El Sch,4.07,0.54,3.79,0.54,1.63,0.27,0,0,4.07,12.2,0.54,50.14,369,12.2,No,89.43
Great Valley HS,2.78,0,23.38,3.42,13.04,0.57,0.78,0.07,10.98,20.31,5.63,48.75,1403,14.68,No,57.31
Great Valley MS,3.85,0,26.55,2.72,13.6,0.19,0.94,0,10.04,20.08,7.6,49.44,1066,15.38,No,53.28
Greater Altoona CTC,1.39,0,0.28,1.76,0.92,1.76,0,0,0,56.56,0,39.28,1082,26.99,No,95.66
Greater Johnstown CTC,1.68,0,0,2.24,1.87,1.31,0,0.19,0,27.43,0,42.91,536,28.73,No,94.03
Greater Johnstown El Sch,19.78,0.08,0.08,45,6.3,3.78,0,0.08,0.16,98.74,0.47,48.15,1269,14.66,Yes,28.68
Greater Johnstown MS,16.52,0,0,41.52,7.27,3.79,0,0.15,0.76,98.64,1.36,46.36,660,24.39,Yes,34.55
Greater Johnstown SHS,17.34,0.11,0.22,37.02,4.59,3.58,0.11,0,1.12,93.06,1.34,48.55,894,23.38,No,40.72
Greater Johnstown School District's Cybe,19.49,0,0,33.9,5.93,7.63,0,0,0.85,98.31,0,57.63,118,16.95,No,40.68
Greater Latrobe JHS,5.23,0.54,1.44,0.72,1.99,0.36,0,0.18,4.69,40.97,0.18,46.75,554,16.43,No,89.89
Greater Latrobe SHS,3.03,0.09,1.12,0.69,1.9,0.69,1.12,0,2.33,37.25,0.26,50.13,1157,14.95,No,93.17
Greater Nanticoke Area Ed Ctr,4.08,0.37,0.19,7.61,16.88,1.48,0.93,0.19,0,66.23,2.6,49.35,539,22.26,Yes,70.69
Greater Nanticoke Area SHS,3.5,0.28,0.98,6.3,15.83,1.54,1.4,0.14,0,61.2,3.92,44.82,714,26.05,Yes,72.97
Green Ridge El Sch,2.89,1.44,38.09,3.43,6.14,0.9,2.17,0,0.18,23.1,6.68,48.38,554,8.66,No,48.01
Green Valley El Sch,2.42,0.19,4.28,3.35,17.32,0,2.05,0,3.35,21.97,3.17,49.16,537,17.13,No,72.44
Green Woods CS,12.06,0.15,0.87,22.97,7.27,0.29,0,0,0,33.43,0,48.26,688,11.19,Yes,56.69
Greenberg Joseph Sch,1.32,0.12,38.63,11.79,7.7,0,0,0,0.12,44.4,16.97,47.29,831,13.6,Yes,40.43
Greencastle-Antrim El Sch,6.18,0.15,1.47,2.21,4.71,1.18,3.53,0,0.44,40.44,1.03,49.26,680,12.94,Yes,85.29
Greencastle-Antrim MS,5.19,0,1.15,2.16,5.33,1.01,2.45,0.14,0.86,37.32,0.86,47.41,694,14.99,No,86.02
Greencastle-Antrim Pri Sch,4.88,0.52,1.22,1.57,5.92,1.05,3.31,0,0,37.28,0.7,50.35,574,10.1,Yes,85.89
Greencastle-Antrim SHS,4.49,0.19,1.72,2.1,4.3,1.43,2.77,0,2.01,34.96,0.57,49.86,1047,13.56,No,87.2
Greene County CTC,0.89,0.59,0,0.59,0.59,1.18,0,0,0.3,67.75,0,36.98,338,37.28,No,97.34
Greenfield Albert M Sch,10.69,0,10.54,12.3,9.52,0.44,0.44,0,5.42,13.03,5.27,48.76,683,11.86,No,56.95
Greenock El Sch,10.66,0,0.51,4.06,2.54,0.51,1.52,0,0,49.24,0,55.84,197,11.17,Yes,82.23
Greensburg-Salem HS,6.71,0,0.49,7.56,2.07,1.46,0,0.49,2.68,46.83,0.73,50.85,820,19.63,No,82.68
Greensburg-Salem MS,12.19,0.17,0.33,6.01,5.34,2.17,0.17,0,3.67,53.09,1.34,52.42,599,20.37,Yes,75.96
Greenville El Sch,3.36,0,1.12,0.64,2.4,2.4,0,0,1.76,58.56,1.12,48.8,625,22.4,Yes,92.48
Greenville JSHS,2.14,0.15,1.38,0.92,1.99,1.38,0,0.46,4.9,54.82,0.46,51.3,653,19.14,No,92.96
