name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Brandywine-Wallace El Sch,2.6,0,14.4,0.6,2.8,,,0,2.4,6.3,1.5,55.7,540,16.1,No,79.6
Brecht Sch,8.2,0,4.5,4.8,20.6,,,0,1,44,4.5,48.4,291,15.8,No,61.9
Brecknock El Sch,1.7,0.4,3.5,4.8,10.2,,,0,0.9,48.3,5.6,43.7,462,22.3,Yes,79.4
Breezewood El Sch,0,0,0,0,4.7,,,0,1.2,56.5,1.2,44.7,85,7.1,Yes,95.3
Bregy F Amedee Sch,18.5,1.1,6.7,52.5,3.4,,,0,0,  -  -,0.8,43.8,356,25.6,Yes,17.7
Brentwood MS,1.4,0,5.1,6.5,4.4,,,1.4,1.4,57.7,4.1,50.2,293,12.3,No,81.2
Brentwood SHS,1.4,0,5.1,4.9,2.7,,,0.5,4.3,46,4.9,45.4,370,11.1,No,85.4
Bridesburg Sch,6.8,0.4,0.5,1.2,6.6,,,0,0.7,  -  -,1.5,45.9,809,14.1,Yes,84.6
Bridge Valley El Sch,4.6,0,12.2,1.6,2.7,,,0,7,6.2,0.3,47,710,15.1,No,78.9
Bridgeport El Sch,10.1,0,3.5,15.7,23.2,,,0,0,71.5,14.4,47.7,396,12.1,Yes,47.5
Bridle Path El Sch,6.2,0.4,16.3,7.2,3.9,,,0,5.1,18.7,2.7,50,514,16.3,No,66
Bristol HS,8.3,0,0.4,20.6,23.5,,,0,3.2,72.2,1.1,43,277,35,No,47.3
Bristol MS,10.3,0,0.9,19.6,18.3,,,0,8,68.8,3.1,45.5,224,16.1,No,50.9
Broad Street El Sch,5,0,1.7,1.7,5,,,0,0.8,35.2,0.4,50.6,239,13,Yes,86.6
Brockway Area Elementary Sch,0.6,0,0.4,0.6,0.7,,,0,2.4,46.9,0.2,48.8,537,14.2,Yes,97.8
Brockway Area JSHS,0.7,0,0.2,0.5,0.2,,,0,6.9,44.2,0,46.1,432,8.8,No,98.4
Brooke El Sch,3.9,0.2,16.2,4.3,7.5,,,0,1.8,14.6,13.9,49.3,438,16.9,No,67.8
Brookville JSHS,0.3,0.4,0.4,0.6,1.8,,,0,4.5,44.5,0.3,49.5,683,15.5,No,96.5
Brookwood El Sch,9.1,0.4,1.7,10.8,8.8,,,0.2,0.1,55.7,3.3,48.2,1038,16.5,Yes,69.1
Broughal MS,4.1,0,1.4,11.7,68.5,,,0.2,4.1,92.8,12.1,47,489,28,Yes,14.1
Brown Henry A Sch,9.5,0.4,15.4,13.8,45.8,,,0,0,  -  -,13,43.9,494,18.4,Yes,15.2
Brown Joseph H Sch,12.7,0.2,4.9,27.4,20.8,,,0.4,0,  -  -,10.5,46.8,573,16.1,Yes,33.7
Brownstown El Sch,4.9,0,4,2.2,9.1,,,0.4,4.2,26.1,2.4,49.6,506,13.4,No,79.4
Brownsville Area El Sch,11.6,0.6,0.4,10.1,1.4,,,0,1.1,44.8,0,47,725,21.9,Yes,76
Brownsville Area HS,2.1,0.4,0,15.7,0.6,,,0.4,2.6,58.4,0.4,54.4,471,17.6,No,80.7
Brownsville Area MS,4.4,0,0,14.1,0.8,,,0,0.5,67,0,48.4,382,24.3,No,80.6
Bryant William C Sch,3.2,0.4,0,94.1,1.1,,,0,0,  -  -,0.5,51,441,8.6,Yes,1.1
Buchanan El Sch,10.3,0,0.7,6.4,37.4,,,0.7,1.1,100,8.5,48.4,281,5.7,Yes,44.5
Bucher Sch,4.5,0,12.6,7.4,17.6,,,0,3.7,36.3,4.2,48.7,380,14.2,No,57.9
Buck El Sch,3.5,0.7,7.4,3.5,5.1,,,0.2,4.2,13.4,0,50.7,566,12.4,No,79.5
Buckingham El Sch,3.9,0,2.8,1.3,2.8,,,0.2,7.2,7.4,0.2,43.8,459,12.2,No,88.9
Bucks County Montessori CS,6.2,0,25.6,1.5,1,,,0,0,0,0,43.1,195,10.8,N,65.6
Bucks County Technical High School,0,0.1,1.9,7.8,10.4,,,0,0.1,41.9,1.6,45.1,1396,33,No,79.8
Bucktail Area MS,0.9,0,0,0,3.6,,,0,0,74.6,0,48.2,110,28.2,No,95.4
Bucktail HS,1.7,0,0,0,5.1,,,0,0,68.4,0.9,54.7,117,18.8,No,93.2
Buffalo El Sch,1.3,0.4,0.9,0.7,0.6,,,0,1.3,20.5,0,50.7,546,12.8,No,96.2
Building 21,2.2,0.3,0.6,74.8,21,,,0,0.3,  -  -,6.2,54.6,357,14.8,Yes,1.1
Building 21 Allentown,1.2,0,0.2,16.8,71.2,,,0.2,1.7,80,10.1,49.3,406,16,Yes,10.3
Bullskin El Sch,2,0,0,0,1.2,,,0,0.2,42.6,0,50.6,401,17.5,Yes,96.8
Burchfield Primary Sch,4.2,0,1,2.4,3.7,,,0,1,33.2,0,50.3,382,13.1,No,88.7
Burgard El Sch,4.8,0,0.2,1.4,8.2,,,0.5,1,45.3,1.7,47.7,417,14.6,Yes,84.9
Burgettstown El Ctr,4.9,0.2,0.2,0.6,0.8,,,0,1.4,42.7,0,47.2,494,18.2,Yes,93.3
Burgettstown MS/HS,2.4,0,0.2,0.6,1,,,0.5,3.7,42,0,47,619,20,No,95.3
Burrell HS,1.8,0.4,1,1.4,1,,,0,6.3,31.3,0.2,52.6,572,19.4,No,94.4
Burrowes Sch,6.3,0,4.5,11.6,68,,,0,0.5,90.8,12.3,47.2,381,14.7,Yes,9.7
Bushkill El Sch,7.9,2.6,2,15.6,21.7,,,0.5,0.3,50.5,4.3,49,392,23.7,Yes,49.7
Butler Area IHS,1.8,0.1,0.9,2.2,1.3,,,0,4.6,36.8,0.4,47.4,1511,17.7,No,93.7
Butler Area SHS,1.1,0,0.8,2.1,1.5,,,0,4.8,32,0.5,49.5,1588,13.5,No,94.5
Butler County AVTS,1,0.1,0.6,1.6,1.3,,,0,0,46.2,0.1,36.7,918,0,No,95.3
Butler El Sch,3.5,0,8.2,2.9,3.9,,,0,5.8,10.3,0.4,51.7,824,9.7,No,81.4
Butler MS,3.5,0,0.3,2,1.7,,,0,3.6,43.8,0.6,49.2,997,18.3,Yes,92.5
Bywood El Sch,1.9,0,17.9,62.7,14.4,,,0,0.9,85.5,17,46.6,683,8.9,Yes,3.2
C E Cole Intermediate Sch,2.5,0.2,0.8,6.9,51.6,,,0.3,3.5,62.4,6.4,45.7,593,16.9,No,37.6
C E McCall MS,3.2,0.2,1,0.9,3,,,0.2,0,34.8,0.3,48.9,667,14.2,No,91.6
C G Johnson El Sch,1.1,0,0,0,1.1,,,0,0.5,65.5,0,48,371,18.3,Yes,97.8
CTC of Lackawanna County,1.1,0.2,0.8,7.5,15.7,,,0,0,54.1,0,42,643,0.6,No,74.8
Cairnbrook El Sch,1,0,0,0.5,0,,,0,0,57.6,0,57.6,205,22.4,Yes,98.5
Caley El Sch,5.9,0.2,31.3,6.1,5.1,,,0,2.2,17.8,7.6,50.1,409,12,No,51.3
California Area El Sch,3.2,0,0.3,6.8,0.3,,,0,0.9,43.7,0.3,48.7,339,17.7,Yes,89.4
California Area Intermediate MS,1.7,1.7,0,8.4,0,,,0,5.9,49.6,0.8,50.4,119,19.3,No,88.2
California Area MS,0,2.1,0,4.9,1.4,,,0,3.5,47.6,0,55.2,143,15.4,No,91.6
California Area SHS,0.7,0.7,0.4,6,0,,,0,1.8,41.8,0,47,285,10.2,No,92.3
Caln El Sch,8.1,0,0.9,34.3,23.8,,,0.2,2.8,66.6,10.1,46,467,19.5,Yes,32.8
Calypso El Sch,2.1,0,2.1,11.9,40.3,,,0,4.1,63.8,3.3,49,243,14,Yes,43.6
Cambria El Sch,1,0,0.8,0.8,0.2,,,0.2,2.5,40.4,0.2,48.8,480,18.3,Yes,96.9
Cambria Heights El Sch,2.1,0.2,0,0.2,0.5,,,0.3,0.7,48.1,0.2,49.5,582,19.8,Y,96.7
Cambria Heights MS,0.7,0,0,0.3,0.7,,,0,3.4,42.3,0.3,53,298,12.1,No,98.3
Cambria Heights SHS,0.6,0,0,0.2,0.4,,,0,4.4,34,0,47.5,459,8.3,No,98.7
Cambridge Springs El Sch,4.4,0.2,0.2,0.7,3.7,,,0,2.2,55,0,49.6,456,19.7,Yes,90.8
Cambridge Springs JSHS,2.5,0,0,0.2,0.5,,,0,3.8,39.3,0.3,41.9,394,14,No,96.7
Cameron County JSHS,0.8,0,1.6,1.2,3.1,,,0,0,54.5,2.3,47.5,257,23.3,No,93.4
Camp Curtin Academy,0.8,0.5,4,65.8,25,,,0,0,87.3,12.6,45.5,644,25.2,Yes,3.9
Camp Hill MS,3.4,0,5.2,2.8,8.9,,,0,10.1,15.3,1.8,53.1,326,12.3,No,79.8
Camp Hill SHS,2.8,0,4.2,2.8,4.2,,,0,7.2,12.2,0.8,47.5,400,12,No,86
Canadochly El Sch,2.7,0,0,1,2.7,,,0,0.7,47.5,0.5,44.3,406,9.9,Yes,93.6
Candlebrook El Sch,8.4,0,22.3,5.2,12.7,,,0,2,34.7,6.5,47.4,403,11.4,No,51.4
Canon-McMillan SHS,2.2,0,1.4,4.7,1.4,,,0.1,5,22,0.2,49,1635,12,No,90.2
Canonsburg MS,3.7,0,1.4,3.3,2.1,,,0,4.5,25.1,0.4,47.5,842,14.5,No,89.4
Canton Area El Sch,1.3,0.4,0.2,1.5,1.1,,,0,2.5,38.9,0.2,50.1,473,16.9,Yes,95.6
Canton JSHS,1.8,0.2,0,0,0.9,,,0,4.8,32.5,0,47.6,437,22.2,No,97
Capital Area School for the Arts Charter School,3.5,0,2,15.1,4.5,,,0,0,15.1,0,70.8,199,10.1,No,74.9
Carbon Career & Technical Institute,2,0.2,0.2,0.7,6.6,,,0,0,40.9,0,40.4,406,20.7,N,90.2
Carbondale Area JSHS,1.5,1,0.6,2.9,8.6,,,0.2,1,55.7,1,45.6,682,24.2,No,85.2
Carbondale El Sch,4.3,0.3,0.3,3.2,10.5,,,0,0.2,66.1,0.2,49.2,887,19.1,Yes,81.4
Career Institute of Technology,0.6,0,0.9,9.9,12,,,0,0,57.8,0,35.4,666,0,No,76.6
Carl G Renn El Sch,2,0,0.8,0,2,,,0,2,47.2,0.4,48.8,250,11.2,Yes,95.2
Carlisle Area HS,6,0.2,1.6,9,7.5,,,0,4,27.9,2.4,49,1540,12.5,No,75.7
Carlynton JSHS,3.6,0,1.7,14.5,2.4,,,0.3,7,44.4,2.4,49.2,586,15.4,No,77.5
Carmichaels Area El Ctr,2.3,0.2,0.2,0.4,0.4,,,0.4,0.2,56.2,0,52.6,527,18.8,Yes,96.2
Carmichaels Area HS,0.3,0.6,0.9,0,1.5,,,0,2.4,48.1,0,48.4,337,15.1,No,96.7
Carmichaels Area MS,0.9,0,0.4,1.7,2.2,,,0,1.7,47.8,0,49.6,230,14.3,No,94.8
Carnegie El Sch,12.8,0,7.3,12.4,2.9,,,0,1.2,39.7,8.7,48.4,413,19.1,Yes,64.6
Carnell Laura H Sch,8.7,0.2,3.2,56.6,24.2,,,0.3,0,  -  -,17,46.3,916,9.2,Yes,6.8
Carroll El Sch,3,0,0,1.3,0,,,0.2,0.8,42.1,0.3,46.2,394,10.4,Yes,95.4
Carson MS,0.8,0,10.3,1.5,0.5,,,0,10.6,9.4,1.2,48.6,736,11.3,No,86.8
Carter and MacRae El Sch,6.2,0.2,3.6,21.2,64.4,,,0,0,97.1,19.7,43.5,416,26,Yes,4.3
Carver HS,7,0.1,10.2,68.7,8.7,,,0,6.6,  -  -,1.6,49.7,889,2.5,Yes,5.3
Case Avenue El Sch,11.6,0,0.4,17,1.8,,,0,3.8,66.6,0.5,48.8,553,18.8,Yes,69.3
Catasauqua MS,5.7,0.2,1.2,6.8,30.1,,,0,2.9,55,1.8,46.6,489,19.6,No,56
Catasauqua SHS,4.6,0.4,1.9,7.8,25.4,,,0,2.5,44.6,1.5,46.1,473,22.2,No,59.8
Catharine Joseph Sch,7,0,7,78.4,4.8,,,0,0,  -  -,11.3,48.2,560,13.9,Yes,2.9
Cayuga School,6.5,0,0.6,25.7,63.3,,,0,0,  -  -,17.7,46.8,474,12,Yes,3.8
Cecelia Snyder MS,1.6,0.2,13.1,8.8,19.4,,,0,0.4,48.2,8.3,46,444,23.2,Yes,57
Cecil Intrmd Sch,5.2,0.2,1.9,5.2,2.6,,,0,2.1,27.8,0.2,53.9,425,20,Yes,84.9
Cedar Cliff HS,4.8,0.1,2.8,6.4,12.3,,,0.2,3.9,28.6,3.4,49.2,1231,16,No,73.4
Cedar Crest HS,1.8,0,3,4.2,11,,,0.5,3.1,33.5,2.6,49.4,1470,14.2,No,79.5
Cedar Crest MS,2.1,0,1.7,3.6,12.4,,,0.1,4.5,38.4,1.6,48,1133,15.5,No,80
Cedarbrook MS,1.3,0,6.9,54.9,5.2,,,0,11.2,25.1,0.3,50.6,698,18.9,No,31.8
Center Avenue Sch,0,0,0,0,0,,,0,0,0,0,0,0,0,No,0
Center El Sch,4,0,2.1,5.5,2.1,,,0,2.7,25.4,0,49.6,476,16.2,Yes,86.3
Center Grange Primary School,3.6,0,0,5.4,0.4,,,0.4,0.4,30.1,0,48.6,535,12.7,Yes,90.3
Center Twp Sch,3.5,0,0.4,1.6,1.8,,,0,1.3,36.6,0.6,49.3,683,15.5,Yes,92.7
Center for Student Lrng CS Pennsbury,5.6,0,0,14,15.4,,,0,0,67.8,0,52.4,143,28,Yes,65
Centerville El Sch,3.3,0.2,5.1,4.5,7,,,0,1.8,21.2,4.3,49.9,487,14.8,No,79.9
Centerville MS,3.6,0.7,3.2,5.4,14.9,,,0,2,32.9,2.5,49.5,590,16.4,No,72.2
Central Bucks HS-East,1.3,0,6.1,1.3,4,,,0.1,5.9,7.7,0,48.1,1533,12,No,87.3
Central Bucks HS-South,1.4,0.1,8.6,2.2,4.1,,,0,5.6,11.1,0.1,49.5,1737,15,No,83.6
Central Bucks HS-West,2.2,0.3,4.1,1.8,7.3,,,0.1,4.4,14.2,2,48.8,1482,15.7,No,84.3
Central Cambria HS,0.8,0,0.6,0.8,0.4,,,0,6.2,32.4,0,48.3,534,13.7,No,97.6
Central Cambria MS,1.4,0,0,0.2,0,,,0,5.1,36.7,0,51.7,414,14,No,98.3
Central Columbia El Sch,3.4,0.3,2.2,1,2.4,,,0,0.6,35,0.9,49.3,677,16.4,Yes,90.7
Central Columbia MS,2.2,0.3,3,1.5,2.7,,,0,5.2,30,0.5,48.4,601,14,No,90.4
Central Columbia SHS,1.6,0.7,2,1.3,0.9,,,0,6.6,25,0.2,48.4,549,8.9,No,93.4
Central Dauphin East MS,10,0.3,8.1,32.7,20.9,,,0,1.8,68.4,12.8,49.7,776,15.6,No,28
Central Dauphin East SHS,8.6,0.3,13.1,33.4,18.7,,,0.1,2,64.9,14.2,48.7,1472,18.1,No,26
Central Dauphin MS,5.1,0.1,3.8,8.2,6.5,,,0,5.8,23.8,0.1,48.5,728,14.3,No,76.2
Central Dauphin SHS,5.3,0.1,5.2,11.5,6.8,,,0,7,23.7,0,48.6,1707,10.8,No,71.1
Central El Sch,4.1,0.4,0.1,18,73.2,,,0,0,77.7,14.3,44.7,727,12.4,Yes,4.1
Central HS,6.2,0.3,36.9,23.8,7.8,,,0,18.1,  -  -,0.4,54.2,2371,0.7,Yes,25
Central Manor El Sch,2.1,0,2.1,6.4,19.6,,,0.5,1.7,37.4,2,50.2,658,14.4,Yes,69.3
Central Montco Technical High School,3.2,0,1.7,29.7,24.8,,,0.2,1.4,43.1,2.9,47.8,592,0,No,40.4
Central Mountain HS,1.2,0,0.7,1.8,1.5,,,0,0,35.8,0.3,50.6,1137,17.2,No,94.7
Central Mountain MS,2,0.1,0.6,1.1,2.4,,,0,0.2,48,0.7,48.9,822,23,No,93.8
Central PA Digital Lrng Foundation CS,4.1,1.2,0,3.5,1.2,,,0,0,67.1,1.2,50.6,170,27.6,Yes,90
Central PA Institute of Science & Technology,0.4,0.2,0.2,1.3,1.7,,,0,0.2,47.8,0.6,41.6,469,0,No,96.2
Central Valley HS,2.1,0,0,5.7,1.2,,,0.2,2.1,27.9,0,52.3,671,10.6,No,90.9
Central Valley MS,2.9,0,0.2,6,1.2,,,0.2,2.7,28.9,0,47.7,595,16,No,89.6
Central Westmoreland CTC,1.7,1.4,0.3,2.2,0.9,,,0.1,0,29.4,0,36.3,1008,0,No,93.4
Central York HS,6.3,0.1,3.5,9.8,9.9,,,0,3.9,31.9,1.9,49.1,1865,9.7,No,70.4
Central York MS,9.4,0.1,4.3,9,8.2,,,0.2,4.4,34.2,1.6,47.4,916,12.9,No,68.9
Centre Hall-Potter El Sch,1.2,0,0,0.4,0.8,,,0,1.2,31.4,0,49.2,242,19,Yes,97.5
Centre Learning Community CS,1.1,0,3.3,4.4,1.1,,,1.1,0,23.9,1.1,42.4,92,20.7,No,89.1
Cetronia Sch,4.3,0,20.9,3.4,13.8,,,0,3.8,21.6,4.7,47.5,579,11.4,Yes,57.5
Chadds Ford El Sch,3.2,0,26.1,1.2,3.8,,,0,3.5,7.5,0.6,42.3,345,13.3,No,65.8
Chambers Hill El Sch,11.8,0,3.6,21.4,20,,,0.9,0.9,49.1,1.8,46.4,220,24.1,Yes,42.3
Chambersburg Area Career Magnet Sch,3.8,0.6,1.8,3.1,9.1,,,0.2,1.7,32,2,49.4,650,12,No,81.4
Chambersburg Area MS - North,6.6,0.2,2.2,9.2,16.2,,,0.1,2.7,47.4,5.7,47.5,1082,13.5,No,65.5
Chambersburg Area MS - South,4.8,0.6,0.8,8.2,22,,,0,2.2,50.7,8.3,49.9,1061,13.4,No,63.5
Chambersburg Area SHS,4.9,0.2,1.2,10,20.4,,,0,2,39.4,10.4,49.1,2112,10.3,No,63.4
Charleroi Area El Ctr,13.8,0.1,0.4,4.2,4,,,0,1.9,61.8,0.3,46,697,16.2,Yes,77.5
Charleroi Area HS,2.9,0.4,0.4,8.2,2.9,,,0,5.3,53.3,0.4,46.9,450,18.4,No,85.1
Charleroi Area MS,7.2,0.6,0.6,4.4,4.4,,,0,4.4,54,1.1,47.6,361,17.7,No,82.8
Charles A Huston MS,4.1,0,0.7,0.9,1.1,,,0,6.8,37.9,0.2,46.7,443,19.4,No,93.2
Charles F Patton MS,2.8,0.2,14,1,4.6,,,0.2,4.8,6.3,1.2,50.2,997,16.9,No,77.1
Charles H Boehm MS,5.2,0.1,7.9,3.1,4.2,,,0.1,11.7,23.3,1.4,48.5,709,20.5,No,79.3
Charles Kelly El Sch,2,0.3,22.9,59.3,10,,,0.6,0.6,85.4,15.5,48.7,349,12.9,Yes,4.9
Charles Sumner #18,7.3,0,2.5,11.1,25.7,,,0,0.3,86.7,3.8,52.4,315,20.3,Yes,53.3
Charles W Longer El Sch,3,0.2,1.3,1.9,2.4,,,0,1.1,45.5,0.6,47.2,534,16.1,Yes,91.2
Charlestown El Sch,6,0,12.9,2.4,4.2,,,0,5.4,9.9,2.1,51.4,333,14.4,No,74.5
Charlotte Lappla El Sch,1.7,0,0.9,0.4,1.7,,,0,0,52.2,0.4,46.5,230,19.1,Yes,95.2
Charter High School for Architecture and Design,2.3,0,0.8,89.2,6.1,,,0.2,0.3,100,0.2,54.9,619,19.1,Yes,1.4
Chartiers Valley HS,4.9,0,3,3.4,1.4,,,0,3.3,30.7,1.7,48.1,1020,7.3,No,87.2
Chartiers Valley Intrmd School,6.2,0,8.6,2.7,1,,,0,1.7,32.2,2.9,46.3,698,11.7,Yes,81.5
Chartiers Valley MS,6.4,0.1,4.5,2.9,1.9,,,0,4,33.6,2.5,48.4,732,12.6,No,84.2
Chartiers Valley Primary Sch,4.4,0.4,18.9,3.1,1.9,,,0,0.4,29.3,8.8,49,842,10.6,Yes,71.4
Chartiers-Houston JSHS,3.6,0,0.8,2.6,3.4,,,0,4.1,31.6,0.4,49,535,15.5,No,89.7
Chatham Park El Sch,2.1,0,5.4,4.7,2,,,0,5.1,8.5,1,48.3,613,11.9,No,85.8
Cheltenham El Sch,6,0.2,9.7,50,13,,,0.2,1.4,24.5,8.2,51,486,10.5,Yes,21
Cheltenham HS,0.7,0.2,8.5,54.4,5.5,,,0.1,9.7,27,1.5,50.3,1365,18.2,No,30.7
Chester CS for the Arts,0.2,0.2,0,96.6,2.2,,,0,0,63.6,0,52.9,597,14.4,Yes,0.8
Chester Co Family Academy CS,1.8,0,0.9,24.1,63.9,,,0,0,82.4,45.4,51.8,108,16.7,No,9.3
Chester Co Technical College HS-Brandywine,1.8,0,2.2,18,13.8,,,0,0,41.3,3,51.8,957,4.8,No,64.3
Chester Co Technical College HS-Pennocks,1.5,0,1,3.3,37.8,,,0,0,47.3,4.5,52.8,867,1.8,No,56.3
Chester Co Technical College HS-Pickering,0.2,0,5.8,7.5,12.2,,,0,0,36,4.5,54,400,41.2,No,74.2
Chester Community CS,2.6,0.1,0.1,84.7,11.1,,,0,0,100,4.3,51.4,4134,20.2,Yes,1.3
Chester HS,4.3,0,0,84.7,9.5,,,0,0.3,93.6,6.8,47,1027,29.3,Yes,1.5
Chester Street El Sch,5.8,0,0.6,2.9,8.7,,,0,23.1,42.8,0,38.7,173,21.4,No,82.1
Chester Upland Sch of Arts,0.5,0,0,95.4,3.6,,,0,0,93.5,2.2,48.2,413,10.9,Yes,0.5
Chestnut Hill El Sch,6.8,0,3.9,2.4,3.7,,,0,1.6,44,3.7,52.6,382,10.7,Yes,83.2
Chestnut Ridge Central El Sch,0,0.3,0,1,0.6,,,0,1,48.3,0.6,51.7,317,12.3,Yes,98.1
Chestnut Ridge MS,2.2,0.4,0,0.9,2.6,,,0,1.7,51.1,0.7,48.5,538,17.3,No,93.9
Chestnut Ridge SHS,1.2,0.3,0.3,1.4,1.6,,,0,4.3,41.4,0.3,47.1,582,13.9,No,95.2
Chestnutwold El Sch,7.8,0,4,3.8,1.2,,,0,6.2,11.8,2.1,51.5,577,12.3,Yes,83.2
Cheston El Sch,3.6,0.2,2.1,26.6,37.2,,,0.2,0.6,71.6,9.8,46.9,529,18.5,Yes,30.1
Chichester MS,6.8,0.1,2.4,22.7,7.4,,,0,1.5,64.2,0.8,47.9,993,25.2,No,60.6
Chichester SHS,4.6,0,2.8,26.9,6.8,,,0,1.8,63.2,1.8,47,929,15.1,No,58.9
Chicora El Sch,1,0,0,0.4,0.2,,,0,1.7,46.9,0,48.7,478,13.6,Yes,98.3
Chief Shikellamy Sch,8.4,0,0,4.4,18.8,,,0,0.9,83.1,2.8,49.1,320,25.9,Yes,68.4
Childs George W Sch,10.2,0,25.4,45.6,14.9,,,0.4,0,  -  -,20.7,49.8,550,20,Yes,3.4
Chipperfield El Sch,2,0,3.9,23.4,22.9,,,0.2,0.7,44,3.5,44.5,856,19.5,Yes,47.7
Choconut Valley El Sch,0,1.1,0.4,0.4,2.2,,,0,1.4,42.3,0,49.8,279,21.5,Yes,96.1
Christopher Columbus CS,7.8,0,10.6,16.3,7.6,,,0,0,57,7.3,49.4,859,13.7,Yes,57.7
Churchville El Sch,0,0,3,0.6,2.4,,,0,3,11.1,1.1,47,624,15.5,Yes,93.9
Circle of Seasons Charter School,10,0,2.4,2.7,2.7,,,0,0,50.6,0.9,53.9,330,19.1,Yes,82.1
City CHS,9.2,0,1,50.6,1.9,,,0,0,66.1,0.9,56.7,573,17.3,Yes,37.2
Clairton El Sch,12.6,0.2,0.2,64.7,2.9,,,0,1.4,89,0.7,50.1,419,26.7,Yes,19.3
Clairton MS/HS,12.9,0.8,0,67.1,0.8,,,0.3,2.8,83.7,0.6,44.4,356,18.5,Yes,18
Clara Barton El Sch,9.6,0,1.3,12.6,2.6,,,0,0,50.9,0,47.4,230,23.9,Yes,73.9
Clarence M Gockley El Sch,7.7,0.6,6,7.5,30.8,,,0,0.4,43.5,5.3,45,533,12.4,Yes,47.5
Clarion Area El Sch,3.9,0,2.9,3.7,3.7,,,0.2,1.2,48.9,0.7,48.4,409,21.8,Yes,85.6
Clarion Area JSHS,1.6,0,1.1,2.8,1.4,,,0,3.3,40.1,0.3,49.2,364,18.1,No,93.1
Clarion County Career Center,0,0,0,1.2,0.9,,,0,0,61.3,0,36.5,323,0,No,97.8
Clarion-Limestone Area JSHS,0.5,0,0.5,2.5,1,,,0,7.5,36.9,0,48.7,398,13.6,No,95.5
Clarion-Limestone El Sch,2.3,0,0,0.8,1,,,0,2.7,42.2,0.2,46.8,476,12.6,Yes,95.8
Clark El Sch,2,0.3,1,0.7,2,,,0,1,42.2,0,49,294,14.6,Yes,93.9
Clark Wood El Sch,3.4,0,0.3,0.3,1,,,0,0.7,63,0,48.1,295,20.3,Yes,94.9
Clarke El Ctr,2.1,0.1,0.3,7.5,6.8,,,0.4,0.6,62.6,0.3,50.2,894,25.5,Yes,82.7
Clarks Summit El Sch,0.3,0,7.9,2.6,6.2,,,0.3,2.4,21.7,5.9,43.7,341,19.1,Yes,82.7
Clay El Sch,5.2,0.2,3,2.8,7.5,,,0.2,2.4,34.2,4.3,44.5,465,20,Yes,81.1
Claysburg-Kimmel El Sch,1.5,0,0,0.5,0.2,,,0,1,60.7,0,48.2,405,16.5,Yes,97.8
Claysburg-Kimmel HS,0.5,0,0,1.3,1.3,,,0,1.3,54,0,48.2,398,14.1,No,97
Claysville El Sch,1.6,0,0.2,0,1.2,,,0,1.4,37.6,0,47.2,489,22.1,Yes,96.9
Clear Run El Ctr,4.2,0.3,1.2,31.2,36.8,,,0.3,0.1,75.4,6.6,49.7,763,16.4,Yes,26.1
Clear Run Intrmd Sch,1.1,0.3,2.2,35.1,34.2,,,0.2,1.9,77,6.2,48.8,1120,24.6,Yes,27
Clearfield Area El Sch,2.1,0.1,0.7,0.1,0.4,,,0,0.8,59.4,0.2,48.4,1169,24,Yes,96.6
Clearfield Area JSHS,2.6,0.1,0.6,0.5,1,,,0,1.2,46.1,0.1,48.2,1050,16.8,N,95.3
Clearfield County CTC,0.3,0.8,0,0.8,2.3,,,0,0,63.5,0,31.4,386,0,No,95.8
Clearview El Sch,4.8,0,2.6,8.5,45.9,,,0,0.6,65.7,5.1,47,353,14.4,Yes,38.2
Clemente Roberto MS,6.1,0,0.7,32.9,59.2,,,0,0,  -  -,20,47.8,429,25.4,Yes,1.2
Cleona El Sch,3.8,0,1,0.7,10.3,,,0,0.3,36.2,0.7,52.4,290,10,Yes,84.1
Clermont El Sch,2.3,0,0.6,0.6,8.1,,,0.2,2.5,41.3,1.7,47.7,482,12.4,Yes,88.2
Cleveland El Sch,6.2,0,1,11.4,75.8,,,0,0.7,86.8,19,45,289,10,Yes,5.5
Clifford N Pritts El Sch,0,0,0,0,0,,,0,0,0,0,0,0,0,No,0
Coatesville Area SD Cyber Academy,4,0,0,43,11.4,,,0,0.7,67.8,0,63.1,149,16.8,No,41.6
Coatesville Area SHS,1.6,0,1,29.9,16,,,0,4.6,50.4,3.1,49.9,903,36.3,No,51.6
Coatesville Intermediate HS,1.5,0,1.4,34.5,18.1,,,0,7.8,57.7,4.7,46,946,4.1,No,44.6
Cocalico MS,3.2,0,2.9,1.1,5.3,,,0.1,2.6,36.3,1,48.6,730,18.1,No,87.4
Cocalico SHS,2.7,0.1,2.5,1.1,5.8,,,0,2.1,32.8,0.6,47.7,998,15,No,87.8
Cochran Primary Sch,21.9,0,0.9,21.7,2.4,,,0,1.1,68.4,0,47.7,465,15.1,Yes,53.1
Cochranton El Sch,4.7,0,0.2,1.5,1.5,,,0.7,1,42.7,0,49.4,403,20.1,Yes,91.3
Cochranton JSHS,1.2,0.7,0.5,0.5,0.7,,,0,1.6,38.9,0,50.5,432,12,No,96.5
Coebourn El Sch,7.5,0,3.1,6.9,3.1,,,0,2.2,27.8,3.3,47.5,360,18.9,Yes,79.4
