name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Gulph EL Sch,9.09,0.53,24.6,13.1,10.16,1.34,0.8,0,0.8,37.97,8.56,51.07,374,20.86,No,42.51
Gwyn-Nor El Sch,5.53,0.18,27.09,8.73,8.02,0.53,0.89,0.18,2.85,31.91,3.03,50.45,561,13.37,No,50.27
Gwynedd Square El Sch,7.07,0.53,22.61,7.42,3.36,0,0.18,0,3.71,18.55,2.83,47.17,566,13.43,No,59.01
H W Good El Sch,5.28,0,0,1.41,1.76,3.52,0.7,0,1.06,51.41,0,51.06,284,21.13,Yes,91.55
HOPE for Hyndman CS,0.6,0,0,0,0.6,0,0.6,0,0,73.05,0,44.31,167,13.17,Yes,98.8
Hackett Horatio B Sch,9.14,0,1.78,9.39,19.54,1.02,0,0.25,0,70.81,1.02,53.05,394,19.54,Yes,59.9
Hahntown El Sch,3.8,0,1.08,0.9,1.99,0.18,1.45,0,3.25,25.68,0.18,53.53,553,12.3,Yes,92.22
Haine El Sch,7.38,0,6.03,2.83,3.2,1.23,0,0,6.4,17.22,2.34,47.85,813,14.76,Yes,80.57
Haine MS,4.07,0,4.23,1.63,3.42,1.47,0.33,0,14.17,14.17,1.95,48.7,614,21.99,No,86.64
Halifax Area El Sch,0.67,0,0.67,2.36,4.71,0.67,0.34,0,2.36,39.73,0.34,49.83,297,15.15,Yes,91.58
Halifax Area HS,1.88,0,2.63,1.13,1.5,0.38,1.88,0,3.01,32.71,0,42.48,266,20.3,No,92.86
Halifax Area MS,1.75,0,1.75,2.18,4.8,0,3.06,0,1.75,30.57,0.87,47.16,229,20.09,No,89.52
Hallowell El Sch,2.47,0,3.71,3.4,9.43,1.24,0.46,0,1.7,32.3,3.25,47.91,647,18.24,Yes,80.99
Hambright El Sch,3.89,0.17,8.28,7.43,24.83,3.21,0.34,0.17,2.53,55.07,7.6,50,592,15.71,Yes,55.24
Hamburg Area HS,2.15,0,1,1.15,7.45,1.15,0.43,0,4.3,42.26,1,47.28,698,15.47,No,88.25
Hamburg Area Middle School,0.96,0,1.15,0.38,7.12,0,0.96,0,5.38,45,1.54,48.08,520,18.46,No,90.38
Hamilton Andrew Sch,6.22,0.2,0.4,90.76,1.61,5.22,0,0.2,0,85.54,1.2,44.18,498,21.69,Yes,0.6
Hamilton El Sch,17.79,0,2.01,23.81,14.04,3.26,3.26,0,0.75,74.44,10.53,54.39,399,13.78,Yes,42.36
Hamilton Heights El Sch,7.43,0,0.5,7.92,14.69,1.16,0.5,0.17,0.99,64.85,4.46,47.19,606,14.03,Yes,69.31
Hamilton Twp El Sch,5.04,0.28,2.24,6.16,9.24,1.68,0,0.28,1.4,41.46,1.4,48.18,357,14.85,Yes,76.75
Hampden El Sch,5.12,0.61,23.57,2.46,3.48,0.2,2.46,0,0.61,13.52,3.69,48.77,488,4.92,No,64.75
Hampton HS,2.62,0.2,3.13,0.81,0.91,0.2,0,0,0.71,12.61,0.2,49.65,991,7.67,No,92.33
Hampton MS,3.11,0.31,2.8,1.24,1.24,0.16,0,0,0.31,12.75,0.16,51.01,643,10.11,Yes,91.29
Hance El Sch,1.14,0,2.85,0.28,2.28,0.28,0.28,0.57,3.99,8.83,0,50.14,351,11.4,Yes,92.88
Hancock El Sch,10.55,0,0.53,38.79,37.99,2.37,0,0,1.85,80.21,12.4,47.23,379,17.94,Yes,12.14
Hand MS,3.33,0.18,2.22,19.22,71.53,5.36,0,0,1.11,97.78,25.51,46.21,541,22.92,Yes,3.51
Hannah Penn,7.31,0.48,0.16,28.62,53.26,5.25,0,0,0,92.69,30.05,43.4,629,25.44,Yes,10.17
Hanover Area JSHS,2.14,0,0.64,10.36,14.42,0.43,0.11,0,0.64,55.45,3.74,51.82,936,20.3,No,72.44
Hanover Area Memorial El Sch,1.36,0,0.45,12.24,17.69,0.45,0.68,0,0.45,64.17,3.17,47.85,441,21.32,Yes,68.25
Hanover El Sch,2.36,0,7.87,4.72,17.32,0,0,0,3.54,12.99,1.97,51.57,254,10.24,No,67.72
Hanover Green El Sch,6.87,0,0,10.65,18.9,0.69,0,0,0,68.38,3.44,47.77,291,12.03,Yes,63.57
Hanover MS,5.94,0.47,0.94,5.31,19.06,1.41,0.31,0,0.94,61.09,8.91,47.19,640,14.06,Yes,68.28
Hanover SHS,4.99,0,1.46,4.16,19.54,0.83,0,0,1.87,50.73,7.07,49.27,481,13.31,Yes,69.85
Hanover Street El Sch,11.26,0,0,1.66,25.83,2.65,0,0,0.66,74.83,17.55,50.33,302,8.94,Yes,61.26
Hans Herr El Sch,4.44,0,1.53,2.3,10.57,1.99,0,0,4.13,25.42,0.77,49.31,653,13.48,Yes,81.16
Harambee Institute of Science and Technology CS,0,0,0,99.62,0,0.19,0,0,0,48.19,0,51.05,525,9.9,Yes,0.38
Harbor Creek Junior HS,2.8,0,1.24,0.93,2.8,0,0,0,2.17,38.82,0,47.83,322,16.15,No,92.24
Harbor Creek Senior HS,2.29,0,1.43,2,1.43,0.57,0,0,2.86,32.9,0.43,48.93,699,16.45,No,92.85
Harding El Sch,4.33,0.15,1.39,4.64,69.66,9.44,0,0,0.46,80.34,21.67,50.93,646,17.18,Yes,19.81
Harding Sch,13.53,0.16,1.13,34.3,9.98,1.29,0,0,0.32,81.64,0.81,47.02,621,23.99,Yes,40.9
Harding Warren G MS,9.38,0.39,1.95,50.13,32.03,1.43,0,0,0,80.47,14.45,44.01,768,31.77,Yes,6.12
Harlan Rowe MS,1.58,0,1.19,1.38,0.99,0.4,0.2,0,3.36,54.15,0.4,47.04,506,22.53,Yes,94.86
Harmony Area El Sch,0.82,0,0,0,0.82,2.46,0,0,0,46.72,0,42.62,122,25.41,Yes,98.36
Harmony Area JSHS,0.77,0,0,0,0,3.85,0,0,0.77,34.62,0,46.15,130,20,Yes,99.23
Harrington Avery D Sch,2.94,0,0.21,92.87,2.1,3.98,0,0,0,81.34,0.63,46.75,477,19.92,Yes,1.89
Harris Sch,6.38,0.13,1.69,73.83,4.43,0.65,0,0,1.04,84.11,3.78,48.05,768,19.27,Yes,13.54
Harrisburg HS,1.95,0,3.42,53.03,39.16,5.76,0.1,0,0.2,84.57,24.8,43.55,1024,28.22,Yes,2.44
Harrisburg HS - SciTech Cmp,0.84,0,6.44,68.35,20.17,1.4,0,0,3.36,71.43,5.04,60.5,357,1.68,Yes,4.2
Harrison MS,4.06,0,12.06,6.19,1.6,0.96,0,0.11,5.55,43.22,3.95,45.89,937,11.1,No,75.99
Harrison Park El Sch,2,0,0,0.89,0.22,0.89,0,0.22,2.44,21.11,0,49.78,450,12.22,Yes,96.67
Harrison-Morton MS,4.3,0.24,0.84,12.89,68.74,4.42,0,0.12,1.43,82.82,15.04,47.02,838,21.6,Yes,12.89
Harriton SHS,3.14,0,9.17,6.12,5.37,0.41,0.08,0.08,11.65,10.91,1.24,49.01,1210,12.89,No,76.12
Harrold MS,2.45,0,2.7,2.21,2.45,0.74,1.96,0,9.07,31.86,0.49,48.04,408,17.4,No,90.2
Harry S Truman El Sch,14.54,0.26,1.02,5.36,20.15,2.04,1.28,0.26,1.02,48.47,9.18,48.47,392,19.39,Yes,58.42
Harry W Lockley Early Learning Center,21.85,0,0.12,17.1,3,4.49,0.75,0.25,0,78.28,0.12,49.06,801,14.98,Yes,57.68
Hartman El Ctr,3.35,0.21,0.21,0.21,1.67,0.84,0.63,0,1.88,34.94,0,49.58,478,17.57,Yes,94.35
Hartman Intrmd Sch,5.7,0,0.38,0.38,2.66,1.52,0,0,0.76,48.29,0,47.15,263,17.87,No,90.87
Hartranft John F Sch,6.57,0.2,0,70.72,21.31,1.39,0,0.4,0,89.04,6.18,49.6,502,13.55,Yes,0.8
Hartwood El Sch,2.75,0.27,9.34,1.65,2.2,0,0,0,4.12,21.15,1.1,45.33,364,10.71,No,83.79
Hasson Heights Sch,0.23,0.23,0,3.01,1.85,1.39,0,0.23,0.23,61.81,0.46,45.14,432,17.59,Yes,94.44
Hatboro-Horsham SHS,2.7,0.06,7.21,6.31,7.34,2.32,0.19,0,6.57,27.37,1.48,49.71,1553,18.8,No,76.37
Hatfield El Sch,6.46,0,0.84,2.25,1.4,0.84,0.28,1.4,3.37,32.87,1.12,47.19,356,14.04,Yes,87.64
Haverford MS,3.48,0.26,5.42,5.16,2.32,0.26,0,0.06,9.1,11.81,0.77,47.68,1550,16.65,No,83.29
Haverford SHS,2.65,0,6.01,5.79,2.15,0.17,0,0.22,2.98,14.01,0.44,49.48,1813,16.82,No,83.18
Hayshire El Sch,11.47,0.19,1.72,11.09,18.93,2.87,0.19,0,0.19,55.26,1.34,50.48,523,13.38,Yes,56.6
Hazle Township Early Learning Center,1.05,0,1.26,1.26,85.74,0.42,0,0,0,53.25,23.06,49.06,477,8.6,Yes,10.69
Hazleton Area Career Center,0.45,0.15,0.3,2.25,55.77,0.6,0,0,0.15,65.52,23.24,48.28,667,16.19,No,41.08
Hazleton Area HS,0.7,0.23,0.5,2.21,53.1,0.84,0,0,2.39,55.67,22.43,48.15,3433,12.64,No,43.26
Hazleton El/MS,1,0.37,0,2.62,82.54,0.87,0,0,0.62,73.57,30.42,47.76,802,9.98,Yes,13.47
Hegins-Hubley El Sch,2.31,0.58,0,0.29,1.16,0.87,0.87,0.29,0.87,41.04,0,45.95,346,26.3,Yes,95.38
Heights Terrace El/MS,0.71,0,0.09,2.49,83.48,0.62,0,0,0.71,69.27,28.6,46.45,1126,8.17,Yes,13.23
Heights/Murray El Sch,10.16,0.23,0.34,25.51,45.49,2.37,0,0,0,90.97,8.24,47.18,886,17.16,Yes,18.28
Hempfield Area SHS,1.74,0.22,1.52,1.63,1.19,0.6,0.38,0.05,7.44,28.56,0.38,49.08,1842,13.41,No,93.65
Hempfield SHS,2.69,0.23,3.88,4.51,14.64,1.09,0,0.05,9.8,31.42,2.51,48.97,2193,16.1,No,74.01
Henry Charles W Sch,7.63,0,0.39,64.97,3.91,0.2,0,0.2,0.2,42.66,0,48.73,511,17.22,Yes,22.9
Hepburn-Lycoming Primary Sch,6.12,0,0,1.83,3.36,1.53,0,0.31,0.92,51.68,0,51.99,327,14.37,Yes,88.38
Hereford El Sch,2.12,0.47,1.18,1.65,6.37,0.47,0.35,0,1.89,35.26,1.18,44.1,848,10.73,Yes,88.21
Heritage El Sch,3.37,0,5.45,1.28,4.49,0.16,0.16,0,3.37,18.11,0.64,47.12,624,11.38,Yes,85.42
Hershey Early Childhood Ctr,3.7,0.43,13.91,5.65,8.26,0.65,0.87,0.43,0,24.13,4.57,49.57,460,11.09,Yes,67.61
Hershey HS,3.34,0.16,11.64,4.8,6.59,0.65,1.22,0.16,4.15,17.66,1.46,50.69,1229,7.4,No,73.31
Hershey Intrmd El Sch,3.15,0,10.83,5.71,10.24,0.2,1.57,0.2,4.72,22.05,1.77,51.77,508,9.84,Yes,69.88
Hershey MS,4.17,0.25,13.37,4.29,8.1,0.74,1.6,0.12,6.63,21.1,1.35,49.82,815,10.18,No,69.69
Hershey Primary El Sch,4.07,0.21,14.35,3.85,11.56,1.5,1.71,0.21,2.36,25.7,2.78,48.18,467,11.56,Yes,65.74
Heston Edward Sch,3.57,0,0.38,93.8,1.88,3.76,0,0,0,86.28,0,46.24,532,9.77,Yes,0.38
Hickory Grove El Sch,0.86,0,1.07,0.21,1.28,2.78,3.43,0,1.93,49.68,0.64,48.18,467,15.42,Yes,96.57
Hickory HS,2.94,0.12,3.79,8.45,0.37,0.86,0.73,0.12,6.61,30.97,0.24,53.12,817,16.89,No,84.21
Highcliff El Sch,5.37,0,1.26,5.37,2.53,0.47,0,0,3.79,24.49,0,49.13,633,11.53,Yes,85.47
Highland El Sch,11.14,0,1.43,34.57,1.71,5.14,0.29,0.29,0,73.43,0,47.71,350,24,Yes,50.86
Highland MS,2.54,0.13,0.4,0.8,0.93,0.27,1.87,0,6.28,24.97,0,50.47,749,17.76,No,95.19
Highland Park El Sch,4.18,0.13,24.68,43.8,17.47,1.39,0,0,2.41,78.73,12.28,51.14,790,9.87,Yes,9.75
Highland Primary Center,2.73,0.78,1.56,1.17,1.56,0.78,0,0,0,35.55,0,45.7,256,4.3,Yes,92.19
Highland Sch,9.4,0.2,4.2,17.6,8.2,1,0,0,7.4,27,1.8,47,500,14.8,Yes,60.4
Highlands Early Childhood Center,14.4,0.82,1.23,7.82,2.88,4.12,0,0,0,61.73,0,48.56,243,10.29,Yes,72.84
Highlands El Sch,12.69,0.56,0.99,8.18,1.69,3.67,0,0,0.14,56.7,0.28,47.67,709,26.8,Yes,75.88
Highlands MS,7.13,0.38,0.51,10.32,2.04,4.33,0,0,2.04,66.24,0,44.84,785,21.02,No,79.62
Highlands SHS,4.94,0.13,1.3,9.35,1.56,3.9,0,0.13,3.64,63.77,0.13,44.55,770,21.17,No,82.6
Hill Freedman World Academy,6.13,0,3.28,84.76,4.13,0.43,0,0.14,2.99,53.28,1.14,47.15,702,23.93,Yes,1.57
Hill House Passport Academy Charter School,0,0,0.59,89.94,1.78,9.47,0,1.18,0,78.11,0,57.4,169,22.49,Yes,6.51
Hillcrest El Sch,0.71,0,6.7,1.06,3.88,0.18,0,0.18,6.7,8.64,4.23,47.62,567,10.76,Yes,87.48
Hillcrest Intermediate Sch,3.72,0.12,1.74,0.7,1.51,0.47,1.51,0,7.09,27.09,0.12,50.93,860,15.12,No,92.21
Hillendale El Sch,2.01,0.57,10.32,1.15,3.15,0,0,0,4.58,5.73,1.43,44.7,349,20.63,No,82.81
Hills-Hendersonville El Sch,4.33,0,4.72,2.36,0,0,0,0,1.57,14.17,1.57,50,254,12.2,No,88.58
Hillsdale El Sch,3.03,0,1.68,4.03,16.81,0.67,0.5,0,4.2,19.5,8.91,47.56,595,10.76,Yes,74.45
Hillside El Sch,6.77,0,23.47,3.17,3.38,0.21,0,0,7.19,5.71,3.59,46.3,473,12.9,Yes,63.21
Hilltop El Sch,10.48,0,6.03,20.32,6.03,1.59,0,0,1.9,45.08,2.22,46.98,315,22.86,No,57.14
Hillview Intermediate Center,2.66,0.18,1.78,1.95,2.13,0.36,0,0,4.26,37.48,0.36,50.8,563,19.36,Yes,91.3
Hiram W Dodd El Sch,4.97,0,2.49,10.53,72.51,1.9,1.02,0.29,0.44,68.71,15.79,48.1,684,16.96,Yes,9.21
Holicong MS,1.88,0,6.33,1.29,4.35,0,0,0.2,14.44,6.92,0.1,48.17,1011,13.65,No,85.95
Holiday Park El Sch,3.65,0,1.43,6.67,1.75,0.95,0.95,0,5.24,25.24,0.32,48.41,630,17.62,No,86.51
Holland El Sch,0.58,0,7.6,1.17,3.8,0,0,0.58,5.85,9.94,2.05,47.37,342,21.05,Yes,86.26
Holland MS,0,0.1,7.05,1.74,4.29,0.2,0.1,0.1,8.17,10.73,2.04,49.64,979,16.04,No,86.72
Hollidaysburg Area JHS,1.35,0,2.7,0.98,1.59,2.45,0.25,0,5.15,34.68,0.25,49.02,816,12.99,No,93.38
Hollidaysburg Area SHS,0.95,0.24,1.07,0.95,1.55,0.95,0.48,0,3.57,33.21,0.36,47.86,840,10.83,No,95.24
Holme Thomas Sch,15.03,0,8.67,26.16,17.92,0.43,0,0,0,77.02,9.68,50,692,15.17,Yes,32.23
Homer-Center El Sch,1.84,0,0,1.38,0.69,1.84,0,0.46,0.46,49.66,0,49.66,435,18.85,Yes,95.63
Homer-Center JSHS,3.64,0,0,0.73,1.21,1.46,0,0.49,4.37,44.66,0,46.12,412,17.23,No,93.93
Homeville El Sch,10.85,0,1.47,26.69,5.28,2.64,0.88,0,0,60.12,2.35,49.85,341,18.48,Yes,55.72
Honesdale HS,0.62,0.25,0.12,0.87,1.87,0.25,0.25,0,2.37,39.23,0.12,47.7,803,20.42,No,96.26
Honey Brook El Ctr,4.74,0.26,0.79,1.84,3.42,1.84,0,0,1.58,40,1.58,50,380,15.26,Yes,88.95
Hoover El Sch,6.43,0,6.79,1.43,5.71,0.36,1.07,0,1.43,9.29,3.57,47.14,280,7.5,Yes,79.64
Hooverville El Sch,1.95,0.33,0.65,1.63,2.93,0.33,0.33,0,0.98,45.28,0,47.23,307,9.45,Yes,92.51
Hopewell El Sch,5.34,0,0.25,3.05,3.82,0.51,1.27,0.51,1.53,22.39,0.76,51.91,393,12.72,Yes,87.02
Hopewell JHS,3.31,0,1.1,4.26,1.42,0.47,0.16,0.16,4.1,33.6,0.79,46.85,634,19.4,No,89.75
Hopewell SHS,2.81,0.17,0.83,3.8,2.31,0,0.66,0,4.46,30.36,0.17,49.5,606,13.04,No,90.1
Hopkinson Francis Sch,7.69,0,3.52,18.24,67.14,1.1,0,0.22,0,79.01,23.41,47.25,910,16.81,Yes,3.19
Horace Mann El Sch,1.42,0.47,5.69,6.64,2.37,0.95,0,0,4.27,40.28,2.84,47.87,211,18.48,No,83.41
Hosack El Sch,6.01,0,13.32,2.35,0.52,0.52,0,0,5.22,8.36,0.26,50.91,383,11.49,Yes,77.81
Houck El Sch,4.94,0,0.26,2.34,67.01,3.12,0,0,1.3,70.39,19.22,44.94,385,21.04,Yes,25.45
Houserville/Lemont El Sch,6.23,0.54,1.08,0.54,1.9,0.81,0.27,0,2.44,16.53,0,48.78,369,9.49,No,89.7
Houston Henry E Sch,11.05,0.58,1.45,80.52,2.62,1.74,0,0,0.29,61.63,0.58,47.67,344,25,Yes,3.78
Howard El Sch,0,0,0,1.11,2.22,1.11,0,0,2.22,50,0,48.89,90,10,No,96.67
Howard Gardner Multiple Intelligence CS,0,0,0,5.82,2.91,0,0,0,0,21.82,0,58.91,275,9.09,Yes,91.27
Howe El Sch,4.45,0,6.28,1.31,1.83,0,1.05,0,1.83,15.97,2.09,43.72,382,12.57,No,86.13
Howe Julia Ward Sch,2.68,1.15,0.38,88.89,6.51,1.53,0,0,0,84.67,1.15,45.21,261,18.01,Yes,0.38
Hughesville JSHS,0.81,0.27,0.81,0.94,0.54,0.27,1.07,0,4.03,36.38,0,49.8,745,14.23,No,96.64
Hunter William H Sch,9.03,0.69,0.69,15.97,70.83,4.34,0,0,0,86.63,12.85,47.4,576,20.83,Yes,2.78
Huntingdon Area MS,2.81,0,0.94,0.7,0.47,0.47,0.7,0.47,6.56,46.84,0.47,50.82,427,22.95,No,94.61
Huntingdon Area SHS,1.23,0,0.7,1.05,0.53,1.23,0.53,0.18,4.2,44.13,0.7,48.86,571,22.24,No,96.32
Huntingdon County CTC,3.74,0.34,0,1.7,2.04,1.36,0,0,0,53.4,0,41.16,294,42.86,No,92.18
Hutchinson El Sch,7.36,0,0.27,7.9,2.18,1.09,0,0.27,0.82,51.77,0.27,54.22,367,19.35,Yes,82.02
Hydetown El Sch,1.29,0,0,0,0.86,4.72,1.29,0,0.43,52.36,0,46.78,233,15.45,Yes,97.85
I-LEAD Charter School,0.79,0,0.26,3.42,91.58,14.21,0,0,0,53.42,39.74,52.63,380,24.47,Yes,3.95
Imhotep Institute CHS,0,0,0,100,0,1.51,0,0,0,95.48,0,45.23,597,19.6,Yes,0
Independence CS,5.26,0,4.52,40.46,23.59,1.34,0.37,0,0,50.86,5.62,51.1,818,16.01,Yes,26.16
Independence CS West,2.09,0,0.19,87.86,4.36,0.19,1.52,0.19,0,71.73,1.52,52.56,527,19.35,Yes,5.31
Independence El Sch,1.69,0.42,0,0.42,1.69,0.42,0.42,0,0.85,23.73,0,51.69,236,19.92,Yes,95.76
Independence MS,1.17,0.29,3.07,3.66,1.02,0.29,0,0.29,6.3,15.23,0.59,49.93,683,15.08,No,90.48
Indian Crest MS,0,0.28,8.26,5.46,14.57,0.28,0,0.28,5.32,36.83,8.26,46.78,714,22.13,No,71.15
Indian Lane El Sch,7.52,0,6.26,2.51,3.34,0.42,0,0,4.8,11.48,2.51,43.22,479,14.61,Yes,80.38
Indian Rock El Sch,11.11,0,3.6,5.71,5.71,1.2,0,0,2.4,30.03,3,49.55,333,17.12,No,73.87
Indian Valley El Sch,1.77,0,0.51,0.51,1.01,2.28,1.27,0,0.25,44.3,0,49.87,395,12.15,Yes,96.2
Indian Valley Intrmd Sch,0,0,0.9,0.45,3.17,3.17,0.45,0,0,42.99,0,43.89,221,10.86,No,95.48
Indian Valley MS,0.25,0.13,4.84,3.44,5.99,0.64,0,0,10.57,16.31,0.25,47.13,785,17.83,No,85.35
Indiana Area JHS,1.2,0,4.07,5.27,1.2,0.75,0,0.3,5.72,42.02,1.96,51.81,664,10.99,No,87.95
Indiana Area SHS,1.5,0.23,4.95,3.91,1.61,1.15,0,0.12,7.36,39.24,1.27,49.71,869,12.2,No,87.69
Indiana County Technology Center,0,0,0.22,0.22,0.22,2.02,0,0,0.45,52.13,0,43.15,445,32.36,No,99.33
Infinity CS,8.19,0.86,10.34,10.78,6.47,0,0,0.86,0,17.67,0.43,47.41,232,6.9,No,62.5
Inglewood El Sch,7,0.19,21.4,9.14,8.17,2.33,0,0,1.75,34.63,13.23,45.14,514,14.01,Yes,54.09
Ingomar El Sch,3.96,0,8.35,1.1,0,0.66,0,0,4.62,2.42,0.22,47.91,455,14.07,No,86.59
Ingomar MS,0.58,0,16.96,0.78,0.19,0.39,0,0,12.28,3.51,0,48.93,513,13.06,No,81.48
Innovative Arts Academy CS,4.97,0.34,0.17,15.24,70.89,2.57,0.34,0.17,0.17,46.75,3.94,55.14,584,11.3,Yes,8.22
Inquiry Charter School,1.69,0,0.42,91.53,1.27,1.69,0,0.85,0,73.73,0,48.31,236,24.58,Yes,4.24
Insight PA Cyber CS,0,0.86,1.17,30.32,18.51,3.87,0.31,0.25,0,67.53,0,51.72,1626,17.22,Yes,48.89
Interboro SHS,3.59,0,3.78,11.14,3.31,1.75,0.18,0,2.58,52.76,1.01,49.82,1086,22.01,No,78.18
Intermediate Sch,4.12,0,1.53,4.43,25.95,1.68,1.37,0,2.9,48.85,2.9,49.16,655,20.46,Yes,63.97
Iron Forge El Sch,4.22,0,1.69,2.11,3.38,1.05,0.84,0.21,4.64,26.79,1.48,48.73,474,16.24,Yes,88.4
Ironton Sch,3.26,0,1.63,2.99,14.67,0.27,0.27,0,4.62,29.62,4.62,46.47,368,15.22,Yes,77.45
Iroquois El Sch,7.63,0.15,0.9,1.95,5.54,2.54,0,0,1.5,75.3,1.35,48.05,668,19.31,Yes,83.83
Iroquois JSHS,6.12,1.87,0.85,3.23,3.91,5.1,0,0,3.91,71.26,0.17,49.15,588,22.11,No,84.01
Irving El Sch,0.85,0,0.57,2.84,0.85,2.27,0.28,0,0.28,35.23,0.28,50.85,352,15.63,Yes,94.89
Isaac Tripp El Sch,5.53,0.4,2.11,11.33,32.28,1.71,0.66,0.4,0.66,62.58,7.64,47.83,759,18.05,Yes,47.96
Ithan El Sch,3.22,0.23,25.52,2.76,3.91,0,0,0,7.36,6.44,4.83,49.2,435,10.34,No,64.37
J H Brooks El Sch,4.78,0,5.37,6.57,3.58,0.3,1.19,0,0.9,24.18,0.9,48.96,335,15.52,Yes,79.7
J M Hill El Sch,14.63,1.53,3.49,26.64,14.41,6.77,0,0.22,0,64.85,4.59,46.51,458,11.57,Yes,39.08
J R Fugett MS,2.07,0.23,7.6,5.07,9.56,0.46,0.58,0.12,7.03,15.78,1.96,50.58,868,16.13,No,75.35
J T Lambert Intermediate Sch,5.22,0.87,2.28,23.15,19.35,2.72,0,0.65,2.39,53.37,1.41,48.59,920,18.91,No,48.48
J.A. Allard El Sch,7,0,14,1.5,5.5,0,0.5,0,1,32.5,10,45,200,13,Yes,72
Jackson Andrew Sch,9.66,0.32,12.56,16.91,30.92,0,0,0.16,0,62.16,20.13,49.92,621,10.47,Yes,29.47
Jackson Early Childhood Center,30.74,0.37,1.11,12.59,48.89,4.44,0,0,0,59.63,13.7,47.78,270,6.3,Yes,6.3
Jackson El Sch,2.28,0,0,0,0.91,2.28,3.2,0,1.83,40.64,0,48.86,219,14.16,Yes,96.8
Jackson Primary Sch,18.5,0,1.66,13.31,4.99,4.37,0,0.21,0.83,79.21,1.46,46.36,481,12.89,Yes,61.33
Jackson Sch,8.95,0,0,31.15,53.7,6.88,0,0,0,88.64,31.84,52.67,581,14.63,Yes,6.2
Jacksonwald El Sch,2.1,0,1.84,5.25,22.31,2.1,0.79,0,1.31,44.88,5.51,48.82,381,20.21,Yes,68.5
James Buchanan El Sch,4.55,0,1.4,9.44,39.16,2.1,0.7,0,3.85,59.09,3.5,52.45,286,7.69,Yes,45.45
James Buchanan HS,1.77,0.44,1.03,1.77,3.39,2.36,0,0.29,0.74,36.38,0.29,48.45,679,12.67,No,91.31
James Buchanan MS,4.66,0.17,0.5,1.5,3.16,2,0,0,1.5,42.26,0.5,48.25,601,10.65,No,90.02
James Burd El Sch,3.39,0.42,2.97,6.78,7.63,3.18,0,0,0.42,46.4,0.85,48.94,472,14.62,Yes,78.81
James F Baugher El Sch,7.82,0.93,0.37,2.98,10.43,2.42,0.19,0,0.74,62.94,5.59,48.6,537,13.41,Yes,77.47
James Gettys El Sch,4.47,0.47,0.47,7.29,16.47,3.76,0.24,0,4.24,56.71,2.59,44.47,425,12.24,Yes,70.82
James M Coughlin JSHS,3.59,0,1.68,10.77,21.55,0.56,0,0.11,3.7,66.44,5.61,47.81,891,18.86,No,62.29
James S Wilson MS,7.35,0.36,3.58,4.3,4.48,0,0.54,0,5.02,46.24,1.97,48.57,558,20.97,No,79.93
James W Parker MS,4.04,0,0.9,0.75,3.14,0,0.45,0,3.14,40.21,0,47.68,669,15.84,No,91.18
Jamestown Area El Sch,3.4,0,0,0,1.46,9.22,0,0,0.97,56.31,0,47.09,206,20.39,Yes,95.15
Jamestown Area JSHS,1.27,0,0,0,0.84,5.06,0,0,2.95,37.97,0,49.37,237,17.3,No,97.89
Jamison El Sch,0.96,0,6.91,0.38,4.8,0,0,0,7.87,4.61,0.58,47.02,521,9.6,No,86.95
Jarrettown El Sch,4.45,0,8.24,6.01,4.23,0.22,0,0,9.8,10.24,1.78,48.78,449,14.03,No,77.06
Jeannette HS,19.03,0.22,0,14.16,1.99,1.33,0,0,1.33,57.96,0,47.79,452,19.47,Yes,64.6
Jeannette McKee El Sch,20.93,0.36,0,11.63,2.68,1.97,0,0,0.18,59.75,0,50.09,559,21.11,Yes,64.4
Jefferson County-DuBois AVTS,2.34,0.88,0.29,0.58,0.88,3.22,0,0,0,61.7,0,37.13,342,32.46,No,95.03
Jefferson El Sch,8.19,0,0.53,14.59,68.15,3.2,0,0,0.36,73.67,17.97,43.24,562,16.19,Yes,8.54
Jefferson MS,3.91,0.58,6.08,1.01,2.03,0,0.58,0,10.27,9.26,1.59,50.8,691,9.84,No,86.4
Jefferson-Morgan El Sch,3.91,0.24,0,0.73,0.73,0.73,0,0,0.24,47.68,0,47.92,409,12.71,Yes,94.38
Jefferson-Morgan MS/HS,1.56,0.31,0.63,0.63,0.94,0.63,0,0,3.75,47.81,0,45.94,320,23.44,No,95.94
Jenkintown El Sch,6.46,0.26,1.55,11.63,6.98,0.52,0,0.26,6.98,14.99,2.84,49.87,387,14.99,Yes,72.87
Jenkintown Middle/High School,4.86,0.3,3.65,8.51,6.08,0.3,0.61,0,11.55,15.5,1.22,45.9,329,16.11,No,76.6
Jenks Abram Sch,6.88,0,33.33,4.35,9.78,0,0,0,0,65.58,20.65,51.81,276,13.41,Yes,45.65
Jersey Shore Area El Sch,4.1,0.47,0.16,0.95,0.95,2.05,0,0,0.32,53,0,49.05,634,19.24,Yes,93.38
Jersey Shore Area SHS,0.42,0.14,0.28,0.55,0.83,1.52,0,0.28,0.28,40.3,0,51.11,722,14.54,No,97.51
