name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Southern Lehigh MS,0.6,0.4,4.57,1.39,6.36,0.4,0.2,0.2,8.55,16.3,0.6,54.47,503,11.13,Yes,86.48
Southern Lehigh SHS,1.08,0.27,5.3,2.33,6.91,0.36,0.09,0,0.18,16.07,0.54,48.2,1114,11.22,No,84.11
Southern MS,0.97,0,0.55,7.47,87.69,3.6,0.14,0,3.18,98.2,30.84,47.03,723,31.81,Yes,3.32
Southmoreland El Sch,3.77,0,0.34,0.86,0.86,0.86,1.72,0,1.2,54.37,0,48.03,583,18.35,Yes,94.17
Southmoreland MS,3.3,0,0,0.66,0.66,0.88,1.76,0,5.27,54.29,0.22,52.75,455,17.36,No,95.38
Southmoreland Primary Center,4.2,0.35,0,1.75,0.35,0.35,0,0,0,55.24,0,50.7,286,8.04,Yes,93.36
Southmoreland SHS,1.07,0.18,0.71,1.43,1.07,0,0.36,0,6.06,49.73,0.18,52.41,561,13.37,No,95.54
Southside El Sch,2.58,0,0.29,0,0.86,0.57,1.72,0,1.72,44.99,0.57,43.84,349,21.2,Yes,96.28
Southwark Sch,3.54,0.32,28.19,10.29,48.66,4.29,0,0,0,70.53,40.41,50.8,933,10.08,Yes,9
Southwest El Sch,5.53,0,0.76,2.86,68.13,7.25,0,0,0,75.57,22.52,53.44,524,12.02,Yes,22.71
Southwest Leadership Academy CS,0.69,0.28,0.83,95.83,2.36,0.42,0.42,0,0.42,99.86,4.44,49.86,720,12.36,Yes,0
Southwest MS,1.01,0,0,8.7,86.23,3.48,0.14,0.29,1.01,95.22,28.55,46.67,690,28.55,Yes,3.77
Spectrum CS,9.38,6.25,0,37.5,3.13,3.13,0,0,0,59.38,0,18.75,32,93.75,No,43.75
Sporting Hill El Sch,5.73,0.35,6.6,4.69,5.73,0.17,7.47,0.17,0,25.17,5.9,49.13,576,9.03,Yes,76.74
Spring City El Sch,11.61,0.65,1.29,5.81,5.81,1.94,0,0,5.81,37.42,0,49.03,155,16.13,Yes,74.84
Spring Cove El Sch,3.46,0,0.27,0.53,0.8,1.86,0.53,0,0.27,52.39,0.27,46.81,376,12.23,Yes,94.95
Spring Cove MS,1.91,0,0,0.24,1.67,0.95,0,0,2.39,45.58,0.48,45.58,419,17.9,No,96.18
Spring Creek El Sch,7.63,0.27,3,0.82,1.63,0.27,0.27,0,3.81,19.89,0,48.5,367,10.08,No,86.65
Spring Farms El Sch,0,0,0,2.75,1.38,0,0,0,0,45.87,0,46.33,218,19.27,Yes,95.87
Spring Forge Intrd Sch,6.57,0.64,0.64,5.08,7.84,1.69,0,0,0.64,45.55,1.48,50.21,472,17.37,Yes,79.24
Spring Garden El Sch,2.1,0.19,1.33,9.71,28.95,1.71,0,0.38,1.33,44.38,5.33,47.62,525,15.43,No,57.33
Spring Garden Sch,1.01,0,1.35,61.28,34.68,11.78,0,0,0,75.76,24.58,47.47,297,10.1,Yes,1.68
Spring Grove Area HS,2.3,0,1.36,4.09,5.11,0.94,0.51,0.09,4.68,27.57,0.85,48.34,1175,14.72,No,87.06
Spring Grove Area Intrmd Sch,4.79,0,0.64,4.63,7.67,0.96,0.96,0.16,4.95,30.51,1.44,47.76,626,16.13,No,82.11
Spring Grove Area MS,4.16,0,0.45,5.79,7.43,0.74,1.04,0.3,3.12,27.79,1.34,48.44,673,15.16,No,81.87
Spring Grove El Sch,4.44,0,1.18,3.99,8.14,0.44,1.18,0,1.48,29.29,2.81,48.67,676,9.62,Yes,82.25
Spring Ridge El Sch,5.08,0.39,5.08,7.62,29.1,0.39,0.39,0,4.49,37.5,6.45,49.8,512,20.7,Yes,52.73
Spring-Ford Intrmd Sch 5th/6th,7.02,0,11.04,4.57,5.44,0.71,0.16,0,8.36,16.64,1.66,47.48,1268,20.5,Yes,71.92
Spring-Ford MS 7th Grade Ctr,5.04,0.15,9.31,2.75,4.58,1.68,0,0,8.85,17.1,0.31,47.18,655,19.69,No,78.17
Spring-Ford MS 8th Grade Ctr,6.63,0,8.1,3.39,4.71,0,0.15,0,7.51,17.67,0.74,50.66,679,17.38,No,77.17
Spring-Ford SHS 9-12 Ctr,4.97,0.04,7.93,4.89,3.82,1.18,0.08,0,5.6,18.38,0.67,49.68,2536,16.84,No,78.35
Springdale JSHS,3.02,0.25,0.25,2.02,1.51,1.76,0,0,5.79,47.61,0.5,45.84,397,14.11,No,92.95
Springfield El Sch,0.94,0,0,0,1.57,0,0.31,0,0.63,65.72,0.94,43.08,318,26.42,Yes,97.48
Springfield HS,2.27,0.08,7.65,6.21,2.27,0.45,0.23,0.15,4.17,19.17,1.06,45.98,1320,15.61,No,81.36
Springfield Literacy Center,4.45,0,6.04,5.72,3.18,0.48,0.64,0.16,0,11.13,2.7,47.06,629,10.17,No,80.45
Springfield Twp El Sch-Enfield,5.96,0,3.47,7.44,8.44,0,0,0,0,15.38,3.72,49.63,403,12.41,Yes,74.69
Springfield Twp El Sch-Erdenhm,6.61,0.24,2.16,10.22,8.29,0.6,0,0,5.65,17.91,2.76,46.27,832,14.66,Yes,72.48
Springfield Twp HS,3.09,0.14,4.92,11.8,7.87,1.12,0,0,0.98,24.16,2.11,47.61,712,21.49,No,72.19
Springfield Twp MS,5.44,0,3.2,11.68,6.24,0.64,0,0.16,8.16,19.2,0.64,49.76,625,17.6,No,73.28
Springhouse MS,4.55,0.08,15.28,6.79,15.12,0.31,0.77,0.15,8.49,25.77,2.78,45.14,1296,14.58,No,58.02
Springton Lake MS,6.47,0.22,7.11,4.53,3.02,0.54,0.11,0,12.39,15.3,0.65,50.65,928,13.47,No,78.66
Springton Manor El Sch,0.84,0,9.7,0.5,3.51,0,0,0.33,2.34,8.53,0.84,48.83,598,11.37,No,85.12
Spruance Gilbert Sch,5.82,0.58,12.01,38.39,33.07,1.15,0,0.43,0,71.6,26.53,49.82,1391,13.44,Yes,9.71
St Marys Area MS,2.43,0,0.41,0.2,1.42,1.01,0.2,0,3.04,45.84,0.2,48.48,493,23.33,Yes,95.54
St Marys Area SHS,1.36,0,0.15,0,1.36,0.9,0.75,0,2.41,35.54,0.15,49.4,664,17.62,No,97.14
St Thomas El Sch,3.36,0.31,0.31,0.61,3.98,3.06,0.31,0.61,0,53.52,0.92,50.76,327,15.6,Yes,90.83
Standing Stone El Sch,4.65,0,0.44,1.77,0.66,1.11,0.22,0,1.77,58.41,1.11,45.35,452,18.36,Yes,92.48
Stanton Edwin M Sch,7.45,0.31,3.42,75.16,6.52,2.17,0,0.31,0,63.98,2.17,44.72,322,20.5,Yes,6.83
Stanwood El Sch,5.61,0.18,0.36,0.36,1.08,0.72,0.72,0,1.08,40.69,0.18,49.55,553,10.49,Yes,92.41
State College Area HS,5.86,0.3,7,3.14,3.95,1.1,0,0,0.55,22.75,1.74,49.92,2356,12.78,No,79.75
State El Ctr,9.73,0.17,0.17,14.97,17.43,0.51,1.18,0.08,0,79.02,1.44,50.76,1182,22.08,Yes,57.45
State Street El Sch,10.4,0,0.8,11.2,2,6.4,1.2,0,0.4,57.2,0,45.6,250,19.2,Yes,75.6
Stearne Allen M Sch,9.37,0.76,0.57,49.52,36.52,7.07,0,0.19,0,83.94,6.88,50.67,523,19.69,Yes,3.06
Steel Center for Career and Technical Education,6.49,0.26,2.65,12.85,2.38,1.19,0,0,0.93,47.02,0,37.75,755,29.93,No,75.36
Steel Edward Sch,2.23,1.79,0,91.74,2.9,6.47,0,0,0,85.04,0,41.29,448,16.96,Yes,1.34
Steel Valley MS,8.29,0,1.38,41.99,1.1,0.55,0.28,0,7.46,76.8,0.28,47.24,362,30.66,No,47.24
Steel Valley SHS,6.41,0,1.14,34.32,1.83,0.69,0.23,0,5.26,67.28,0.92,46.68,437,21.51,No,56.29
Steelton-Highspire El Sch,3.73,0.13,0.53,58.67,23.87,3.2,0,0,0,59.73,4.67,50.8,750,14,Yes,13.07
Steelton-Highspire HS,5.93,0.19,0.37,52.96,25.56,5.19,0,0,0,73.33,4.81,47.78,540,21.85,Yes,15
Stetser El Sch,0.67,0,0.34,91.25,7.07,0.67,0,0,1.68,98.32,2.02,47.81,297,20.54,Yes,0.67
Stetson MS,2.55,0.12,5.45,5.45,6.72,1.16,0.12,0.12,7.76,15.53,1.97,46.93,863,14.6,No,79.61
Stevens El Sch,5.63,0,1.41,12.32,68.31,2.11,0,0.35,0.35,90.14,34.15,50.7,284,12.68,Yes,11.97
Stevens Primary Sch,27.52,0,0,28.68,10.47,5.43,0,0,0,82.95,0,44.57,258,10.47,Yes,33.33
Stewart El Sch,3.73,0,0.37,1.49,1.49,1.87,0,0,1.49,39.18,0,50.75,268,13.43,Yes,92.91
Stewart MS,8.88,0,0.77,32.43,49.42,2.7,0,0,1.93,78.76,14.54,48.91,777,21.75,Yes,8.49
Stewartstown El Sch,2.03,0,0.25,2.79,1.78,2.03,2.28,0,3.3,20.56,0,49.49,394,9.14,No,93.15
Stewartsville El Sch,4.33,0,0.22,0.65,2.16,1.08,1.3,0,3.9,22.94,0.22,46.54,462,15.15,Yes,92.64
Sto-Rox JSHS,10.96,0,0,57.31,1.92,4.42,0,0,0.58,86.54,0.38,47.5,520,22.5,Yes,29.81
Sto-Rox Primary Ctr,15.94,0,0,59.18,2.66,7.25,0,0,0,98.55,1.69,48.31,414,14.25,Yes,22.22
Sto-Rox Upper El Sch,15.02,0,0,58.79,1.6,7.35,0,0,0.32,88.82,0.96,52.4,313,28.12,Yes,24.6
Stone Valley Community CS,4.82,0,0,0,1.2,0,1.2,0,0,45.78,0,44.58,83,15.66,Yes,93.98
Stonehurst Hills El Sch,4.1,0,5.03,81.01,6.89,4.66,0,0,0.19,83.05,6.33,46.18,537,16.57,Yes,2.98
Stony Brook El Sch,6.84,0.2,4.63,6.24,13.48,1.01,0,0,0.4,40.04,4.02,50.1,497,10.06,Yes,68.61
Stony Creek El Sch,7.22,0,24.55,6.5,5.23,0,0,0.36,3.61,14.8,4.69,49.64,554,13.18,No,56.14
Stourbridge Primary Ctr,1.93,0.96,0.96,0,7.71,0.48,0.24,0,0,49.16,1.2,46.51,415,16.39,Yes,88.43
Strath Haven HS,5.86,0,9.3,10.47,4.27,0.59,0,0,11.39,12.65,0.42,44.64,1194,18.59,No,70.1
Strath Haven MS,6.93,0.12,9.01,7.74,4.39,0.23,0,0,14.2,12.59,0.81,47.34,866,20.67,No,71.82
Strawberry Mansion HS,2.96,0.59,0,92.31,2.37,2.37,0,0,0,78.11,0,47.93,169,52.66,Yes,1.78
Strayer MS,3.38,0.35,3.27,2.92,9.45,0.35,0,0.12,0,28.59,1.75,48.77,857,19.02,No,80.51
Streams El Sch,6.41,0,9.22,1.8,3.21,0,1.2,0.2,5.01,6.41,3.01,48.3,499,13.63,No,79.16
Strodes Mills El Sch,1.23,0,1.64,2.05,1.23,3.28,1.64,0,0,54.51,0,51.64,244,16.39,Yes,93.85
Strong Vincent MS,2.18,0.49,1.94,31.55,12.62,0.73,0,0.12,0.24,72.57,3.52,47.57,824,27.06,Yes,51.09
Stroudsburg HS,1.99,0.24,3.26,20.49,20.25,1.75,0,0.79,2.62,36.14,0.56,49.09,1259,15.97,No,52.98
Stroudsburg JHS,3.73,0.36,3.37,21.03,23.2,1.08,0,0,4.57,41.47,1.92,47.96,832,17.19,No,48.32
Stroudsburg MS,4.21,0.08,4.04,19.21,23,1.43,0.08,0.08,3.2,43.05,2.61,47.77,1187,20.22,No,49.37
Sugar Valley Rural CS,1.63,0,0,0.81,1.63,1.42,0,0,0,64.02,0,45.12,492,33.74,Yes,95.93
Sugarcreek El Sch,3.5,0.39,0,0,0.78,0.78,0,0,2.33,55.25,0,50.58,257,11.67,Yes,95.33
Sugartown El Sch,6.34,0,18.81,2.38,13.27,0.79,0,0,3.76,17.43,10.5,46.93,505,13.66,Yes,59.21
Sullivan Co El Sch,0.94,0,0,0.94,0.31,0,0,0,0,40.57,0,48.43,318,24.53,Yes,97.8
Sullivan Co JSHS,0.35,0,1.06,1.42,1.42,0,0,0,1.77,37.59,0.35,46.81,282,23.4,No,95.74
Sullivan James J Sch,8.17,0,1.47,46.41,33.17,3.27,0,0.16,0,83.01,10.29,45.59,612,17.97,Yes,10.62
Summit El Sch,0.85,0,0,0.85,0.85,3.83,0,0,1.28,32.34,0,45.11,235,15.74,Yes,97.45
Summitview El Sch,5.21,0.37,0.93,2.79,9.5,0.37,0,0,1.3,42.64,4.1,47.86,537,7.26,Yes,81.19
Sun Valley HS,2.48,0,2.67,8.1,3.33,1.24,0,0,5.43,27.24,0.29,50.95,1050,17.9,No,83.43
Sunrise El Sch,4,0,1.23,0.62,1.54,0,0,0,2.46,9.54,0,48.62,325,10.46,No,92.62
Sunset Valley El Sch,3.61,0,1.7,0,1.91,0,2.12,0,2.12,10.83,0,51.38,471,13.16,No,92.78
Susq-Cyber CS,7.89,1.32,0,3.95,6.58,14.47,0,0,0,63.16,0,68.42,76,23.68,No,80.26
Susquehanna Community El Sch,0.83,0,0.21,1.66,1.04,0.41,0.41,0.21,0,56.85,0,53.11,482,19.29,Yes,96.06
Susquehanna Community JSHS,0.3,0.91,0.3,0.91,1.51,1.81,0.3,0,1.21,56.5,0,48.94,331,19.34,No,96.07
Susquehanna County CTC,2.64,0.72,0,0.96,2.88,0.96,0,0,0,53,0,39.09,417,34.77,No,92.81
Susquehanna Twp HS,7.51,0.28,10.99,43.53,13.91,2.36,0.14,0.14,3.34,53.96,6.54,50.21,719,14.6,No,23.64
Susquehanna Twp MS,8.27,0,14.84,40.94,12.84,1.85,0,0.71,1.85,60.49,5.42,50.78,701,13.41,Yes,22.4
Susquehannock HS,0.63,0.21,1.37,5.16,3.37,0.95,0.11,0.11,3.68,22.84,0.21,50.84,950,19.05,No,89.16
Susquenita El Sch,7.47,0,0.38,0.25,4.81,0.51,1.39,0,0.25,42.03,0.13,47.47,790,13.67,Yes,87.09
Susquenita HS,2.61,0.22,0.22,0,4.58,1.09,0.87,0,3.49,31.15,0.65,45.1,459,21.57,No,92.37
Susquenita MS,5.63,0.35,0.35,0.53,5.11,1.41,0.7,0.35,2.64,37.85,0.35,48.24,568,18.84,No,87.68
Swarthmore-Rutledge Sch,5.38,0,8.32,4.73,2.94,0,0,0,4.4,7.83,3.75,48.45,613,13.21,No,78.63
Swatara MS,10.26,0.34,13.33,26.84,22.39,2.22,0.17,0.17,2.91,69.91,10.09,44.27,585,17.09,No,26.67
Swenson Arts & Technology HS,4.47,0.48,4.94,27.27,31.42,0,0,0,0.64,52.79,6.7,38.44,627,21.85,Yes,31.42
Swift MS,1.04,0,0.78,1.82,7.81,3.13,0,0,8.59,39.84,1.56,48.7,384,25.26,No,88.54
Swiftwater El Ctr,4.23,0.2,1.97,15.04,23.4,0.88,0.1,0.29,0.98,40.9,6.98,48.87,1017,14.95,Yes,54.87
Swiftwater Interm Sch,1.82,0.11,2.16,15.38,23.58,0.91,0,0.23,2.28,46.92,3.76,47.15,878,23.01,Yes,56.72
Sylvan Heights Science CS,5.24,0,0.95,69.05,21.9,2.38,0,0,0,45.24,0,57.14,210,5.71,Yes,2.86
TECH Freire CS,3.7,1.36,0.39,89.28,4.68,0.97,0.19,0,0,86.55,2.14,46.39,513,22.22,Yes,0.58
Tacony Academy CS,13.04,0.19,4.84,34.45,21.51,0,0.19,0.37,0,54.19,4,49.53,1074,16.11,Yes,25.61
Taggart John H Sch,5.75,0,52.98,10.91,26.19,3.37,0,0,0,73.02,32.94,44.05,504,10.32,Yes,4.17
Tamanend MS,3.17,0,12.32,1.88,10.09,0.82,0,0.12,10.21,16.55,1.06,48.94,852,15.49,No,72.42
Tamaqua Area MS,3.5,0,0.55,1.66,7.92,1.66,0,0.18,4.05,53.04,2.39,47.33,543,25.05,Yes,86.19
Tamaqua Area SHS,1.74,0,0.87,1.16,5.94,1.45,0,0,1.3,43.91,1.74,47.83,690,22.9,No,90.29
Tamaqua El Sch,1.28,0,0.16,2.24,6.39,1.92,0,0,0.16,59.42,0.32,46.65,626,19.01,Yes,89.94
Tawanka El Sch,4.75,0,3.03,1.45,8.05,0,0,0.13,2.11,28.63,1.85,50.66,758,15.57,Yes,82.59
Taylor Bayard Sch,2.58,0,0.4,18.29,77.93,3.78,0,0,0,85.49,26.64,50.1,503,13.92,Yes,0.8
Tenth & Green El Sch,0.68,0,0.34,3.08,93.5,2.05,0.34,0,0.17,96.58,35.21,48.38,585,16.24,Yes,2.39
Tenth & Penn El Sch,0.72,0,0,6.46,90.43,5.02,0,0,0.24,97.13,33.25,49.76,418,18.66,Yes,2.39
Tenth Street El Sch,5.67,0,1.7,0.85,1.7,0,0,0.57,2.55,15.01,0.85,47.03,353,10.48,No,89.52
The Linc,2.78,0,0.46,36.11,58.8,0.46,0,0,0,69.91,16.2,48.15,216,14.81,Yes,1.85
The New Academy CS,2.82,0,0,79.58,1.41,16.2,0,0,0,86.62,1.41,40.85,142,47.89,Yes,16.2
The Philadelphia CS for Arts and Sciences at HR Edmunds,9.8,0,0.5,52.1,34.8,2.2,2.1,0.3,0,76.9,8.3,51.7,1000,24,Yes,2.5
The SD of Philadelphia Virtual Academy,4.19,0.57,3.05,64.38,14.86,1.33,0,0.19,0,0,1.9,56.19,525,14.67,Yes,12.76
The Science Leadership Academy at Beeber,5.46,0.17,3.81,71.19,7.78,0.17,0,0,1.49,42.88,4.14,51.66,604,14.07,Yes,11.59
The U School: Innovative Lab,4.15,0.83,0,70.12,21.16,4.56,0,0,0.41,74.69,2.07,54.36,241,22.41,Yes,3.73
The Workshop School,5.73,0,2.64,87.67,2.64,0.44,0,0.44,0,73.13,3.52,30.84,227,27.75,Yes,0.88
Third Avenue El Sch,12.1,0,5.65,12.1,13.71,4.03,0.81,0.81,0,54.03,1.61,54.03,124,18.55,Yes,55.65
Thirteenth & Green El Sch,2.63,0,0,4.32,87.78,3.95,0,0,0.94,95.49,31.02,50.56,532,15.41,Yes,5.26
Thirteenth & Union El Sch,2.87,0,0.3,4.39,85.33,0.3,0,0,0.15,88.96,29.2,50.68,661,17.55,Yes,7.11
Thomas Jefferson El Sch,4.48,0,1.35,12.11,55.16,1.35,0,0,1.35,70.4,4.48,42.6,223,13.45,Yes,26.91
Thomas Jefferson HS,0.98,0.11,3.82,2.29,1.85,0.33,0,0,5.45,20.5,0.55,51.25,917,9.05,No,90.95
Thomas W Holtzman Jr El Sch,12.97,0.14,12.55,37.52,14.9,2.21,0.28,0.41,1.1,62.76,5.38,52.28,725,15.45,Yes,21.52
Thomas Wharton El Sch,7.08,0,3,8.45,46.59,3.81,0,0,3.54,79.56,11.17,52.86,367,14.17,Yes,34.88
Tidioute Community CS,4.36,0,1.01,0.67,1.34,6.04,0.34,2.35,0,55.7,0,50.67,298,21.14,Yes,90.27
Tilden El Center,1.1,0,0.92,0.92,8.82,0.37,0.55,0,1.29,54.04,2.21,49.82,544,13.79,Yes,88.24
Tilden William T MS,2.85,0.26,6.74,78.76,9.84,6.22,0,0,0.26,77.72,18.13,42.23,386,21.76,Yes,1.55
Tinicum El Sch,1.2,0.6,1.2,1.2,4.22,0,1.81,0,1.2,25.9,0,41.57,166,18.67,Yes,91.57
Tinicum Sch,6.18,0,4.71,6.76,4.71,2.35,0,0.59,0,65.29,2.06,45.88,340,30.88,Yes,77.06
Titus El Sch,4.5,0.16,16.77,0.78,4.66,0.47,0.47,0,2.64,11.96,1.4,50.47,644,9.63,Yes,73.14
Titusville MS,4.2,0.22,1.55,0.88,1.33,2.88,2.65,0,3.76,60.84,0.44,50.22,452,15.49,Yes,91.81
Titusville SHS,1.86,0.19,0.74,0.93,2.78,3.34,1.86,0,5.75,56.03,0.37,45.08,539,13.36,No,93.51
Toby Farms Intermediate School,1.08,0,0,89.52,7.53,0.54,0,0,0.27,89.25,6.18,47.04,372,30.91,Yes,1.88
Tobyhanna El Ctr,2.48,0.47,1.4,12.27,19.88,0.93,0.16,0.47,2.02,57.61,3.88,51.86,644,18.01,Yes,63.04
Todd Lane El Sch,2.25,0.19,0.56,5.25,2.25,0.75,0,0.38,1.31,31.33,0.75,48.97,533,17.82,Yes,89.12
Tohickon MS,2.31,0,4.95,1.43,9.68,0.55,0,0.11,8.91,12.21,3.63,48.07,909,12.32,No,81.52
Towamensing El Sch,0.9,0,0,0.3,3.29,0.3,0.9,0,0.9,31.14,0,49.1,334,20.96,No,95.51
Towanda Area El Sch,0.84,0.21,1.47,2.31,1.47,1.47,0,0,0,62.47,0.21,52.83,477,16.35,Yes,93.71
Towanda Area JSHS,0.77,0,0,1.23,2.3,1.69,0,0,1.38,56.37,0,51.31,651,15.51,No,95.7
Tracy El Sch,8.36,0,7.47,11.92,21.89,0.53,0,0.36,0,37.9,4.63,46.8,562,13.52,No,50
Trafford El Sch,3.74,0,0,0.53,2.14,0,0,0,1.6,35.29,0,49.2,187,11.76,Yes,93.58
Trafford MS,3.6,0,0.9,1.8,0.6,0.9,0,0.3,6.91,21.32,0.3,52.25,333,9.31,Yes,92.79
Tredyffrin-Easttown MS,6.95,0,25.9,2.14,2.57,0.34,0.17,0,16.04,7.89,1.8,49.91,1166,14.75,Yes,62.44
Trexler MS,5.76,0.12,0.71,12.35,74.24,3.88,0,0.24,2.12,76,18.59,45.76,850,23.65,Yes,6.59
Tri-Community El Sch,12.39,0.68,7.88,32.43,23.42,3.38,1.13,0,0.23,80.86,10.59,50.23,444,11.94,Yes,23.2
Tri-Valley JSHS,2.23,0.74,0.25,0.5,0.74,0.99,1.98,0.5,1.73,36.14,0.25,48.76,404,17.57,No,95.05
Trimmer El Sch,8.41,0.68,2.27,10.23,16.14,0.91,0.68,0,3.64,54.55,5.23,48.41,440,15.45,No,62.27
Trinity East El Sch,4.08,0,2.16,0.96,1.92,0,0,0,0,20.14,0,47.48,417,15.59,No,90.89
Trinity MS,5.75,0.78,1.44,1.83,1.31,1.7,0,0,0,38.43,0.65,50.2,765,16.6,No,88.89
Trinity North El Sch,6.14,0.51,0.51,0.51,1.53,0.51,0,0,0,60.87,1.53,44.76,391,24.04,Yes,90.79
Trinity SHS,3.09,0.2,1.6,1.4,1.5,1,0,0.1,0,35.29,0.5,49.15,1003,14.36,No,92.12
Trinity South El Sch,4.46,0,1.12,0.37,0,0.37,0,0,0,35.32,0,48.33,269,20.07,Yes,94.05
Trinity West El Sch,9.03,0.68,0,2.48,0.68,0.45,0,0.23,0,53.72,0,49.66,443,18.96,Yes,86.91
Troy Area JSHS,1.54,0.15,1.85,0.92,1.54,1.38,0,0,4.15,43.85,0,50,650,15.54,No,94
Troy Intrmd Sch,2.78,0,0.69,0.46,1.62,3.24,0,0,4.17,53.47,0.46,40.51,432,23.15,Yes,94.44
Truman SHS,5.82,0.25,3.54,17.45,14.79,2.78,0,0.32,2.78,62.77,4.87,45.89,1582,20.61,Yes,57.84
Trumbauersville El Sch,6.1,0,1.33,2.12,9.81,0.53,0,0.27,0,24.4,2.12,48.28,377,16.45,No,80.37
Tulpehocken JSHS,1.61,0,0.59,1.9,12.15,0.44,0,0,5.71,35.29,1.61,49.34,683,24.3,Yes,83.75
Tunkhannock Area Intermediate Sch,2.27,0,0,0.49,0.81,0.16,0.49,0.32,0.49,53.48,0.16,48.95,617,24.31,Yes,96.11
Tunkhannock Area Primary Cntr,3.52,0.22,0.66,0.22,1.54,0,0.66,0.22,0,52.86,1.54,50.66,454,16.96,Yes,93.61
Tunkhannock HS,2.5,0.22,0.33,1.3,1.3,0.33,0,0.22,3.37,43.04,0.33,46.74,920,16.41,No,94.13
Tunkhannock STEM Academy,5.73,0,0.52,0.52,1.04,0,0.52,0,0.52,53.65,1.04,52.6,192,18.23,No,92.19
Turbotville El Sch,3.23,0,0.23,1.15,0.69,0,0,0,0,39.49,0,44.11,433,15.01,Yes,94.69
Turkeyfoot Valley Area El Sch,0.61,0,0,0,3.66,1.83,1.22,0,0.61,63.41,1.22,52.44,164,17.07,Yes,95.73
Turkeyfoot Valley Area JSHS,0,0,0.76,0,1.53,1.53,0.76,0,3.82,57.25,0.76,48.85,131,12.98,No,97.71
Turner Intermediate Sch,4.85,0,0,91.59,0.97,7.77,0,0,0,97.09,1.62,50.16,309,24.27,Yes,2.59
Turtle Creek EL STEAM Academy,8.23,0,0.18,52.06,4.65,2.5,0,0,4.47,56.35,0.36,45.44,559,14.67,No,34.88
Tuscarora MS,0.96,0,0.48,1.2,12.95,1.92,0.48,0.48,1.44,51.08,6.95,46.52,417,22.54,No,83.93
Tussey Mountain EL,1.36,0,0.54,0.27,0.54,0.82,0,0,0,61.04,0,48.23,367,15.26,Yes,97.28
Tussey Mountain HS,0.39,0,0.39,0.78,1.16,0.39,0,0,3.1,65.89,0,53.1,258,17.44,No,97.29
Tussey Mountain MS,1.99,0,0.33,0,0,0.66,0.66,0,0,68.77,0,47.18,301,19.27,No,97.67
Twelfth & Marion El Sch,1.14,0,0.38,3.98,88.61,3.42,0.19,0,0.38,90.13,29.41,47.06,527,15.75,Yes,5.88
Twin Rivers El Sch,13.11,0.13,0.13,53.6,1.97,3.28,0,0,1.05,75.88,0.13,49.28,763,23.2,Yes,31.06
Twin Valley El Ctr,5.39,0,0.9,1.5,3.89,0.9,0,0,1.5,28.74,2.1,44.91,334,12.87,Yes,88.32
Twin Valley HS,1.83,0.39,1.35,1.64,1.25,0.87,0,0,5.89,29.44,0.97,49.32,1036,17.47,No,93.53
Twin Valley MS,5.29,0.39,1.67,1.57,1.86,0.78,0,0,6.86,31.86,1.08,53.33,1020,19.12,No,89.22
Tyrone Area El Sch,0.75,0.13,0.25,0.63,0.88,1.5,0,0,0,49.94,0.13,45.93,799,10.26,Yes,97.37
Tyrone Area HS,0.71,0.53,0.36,2.67,2.14,2.32,0,0.18,0.71,45.1,0,50.27,561,13.01,No,93.4
Tyrone Area MS,1.28,0.73,0.37,2.2,0.92,2.02,0,0.55,0.55,52.29,0.55,49.91,545,16.33,No,93.94
Tyson-Schoener El Sch,0.61,0,0.2,7.1,87.22,4.06,0,0,0.41,93.91,26.77,48.88,493,22.31,Yes,4.87
Unami MS,2.63,0,13.37,2.4,3.31,0.34,0,0,10.97,8.57,0.23,50.86,875,13.94,No,78.29
Union Area HS,1.58,0,0,14.21,1.58,1.05,0,0,2.11,49.47,0,41.05,190,20.53,No,82.63
Union Area MS,1.73,0.58,0.58,9.25,0,0,0,0,1.73,58.96,0,53.76,173,19.65,Yes,87.86
Union Canal El Sch,5.11,0.24,1.7,2.92,25.55,1.22,1.22,0,0,54.74,3.89,48.91,411,20.68,Yes,64.48
Union City El Sch,4.68,0,0.43,0,2.55,1.7,0,0,0.85,93.83,0.21,47.45,470,15.53,Yes,92.34
Union City HS,1.6,0,0.96,0.32,1.92,0.96,0,0,2.56,45.37,0,50.8,313,16.93,No,95.21
Union City MS,0.38,0,0.38,0,1.15,2.29,0,0,0.76,48.47,0,48.47,262,19.85,No,98.09
Union HS,0.38,0,0,1.52,0.76,3.41,0,0,3.41,55.3,0,53.03,264,16.67,No,97.35
Union Memorial El Sch,5.8,0.28,0.28,11.6,0.83,0.55,0,0,0.28,58.29,0.28,48.9,362,13.54,Yes,81.22
Union Terrace El Sch,3.98,0.14,1.99,17.61,67.61,2.41,0,0,0.28,57.53,17.9,50.85,704,14.35,Yes,8.66
Uniontown Area SHS,4.74,0,0.38,16.28,1.41,0.77,0,0.64,2.31,97.18,0.77,50.26,780,17.05,No,76.54
Unionville El Sch,5.09,0.3,5.69,0.9,7.49,0,0,0,3.59,14.37,3.89,49.7,334,17.66,Yes,80.54
