SchoolName,AcademicYearId,DataElement,DisplayValue
David E Williams MS,2018,Local - Personnel,12099.92
Highcliff El Sch,2018,Local - Personnel,11247.17
Perry Lower Intrmd Sch,2018,Local - Personnel,3518.46
Hartman Intrmd Sch,2018,Local - Personnel,3531.5
North Side Primary School,2018,Local - Personnel,3383
Grove City Area MS,2018,Local - Personnel,5400.13
Redbank Valley Intrmd Sch,2018,Local - Personnel,2828.96
Redbank Valley Primary School,2018,Local - Personnel,2828.96
Indian Valley El Sch,2018,Local - Personnel,3512.67
Indian Valley Intrmd Sch,2018,Local - Personnel,3503.21
Lewistown Intrmd Sch,2018,Local - Personnel,4420.09
Mifflin Co MS,2018,Local - Personnel,4288.86
Mifflin Co JHS,2018,Local - Personnel,4368.12
Mifflin Co HS,2018,Local - Personnel,4908.66
Franklin Twp El Sch,2018,Local - Personnel,7888.38
Dallastown Area Intermediate Sch,2018,Local - Personnel,8383.45
Yorkshire El Sch,2018,Local - Personnel,10910.01
Bear Creek School,2018,Local - Personnel,7756.1
Annville-Cleona MS,2018,Local - Personnel,11526.67
ELCO Intermd Sch,2018,Local - Personnel,6976.88
Lingle Avenue El Sch,2018,Local - Personnel,4824.96
Northside El Sch,2018,Local - Personnel,7050.72
Harrisburg HS - SciTech Cmp,2018,Local - Personnel,4877.64
Danville Primary Sch,2018,Local - Personnel,7342.89
Mount Carmel Area JH,2018,Local - Personnel,2996.14
Troy Intrmd Sch,2018,Local - Personnel,4027.97
Wyalusing Valley El Sch,2018,Local - Personnel,4210.62
Hanover Green El Sch,2018,Local - Personnel,4510.47
EverGreen El Sch,2018,Local - Personnel,9977.93
Luis A. Ramos El Sch,2018,Local - Personnel,3681.85
Willow Lane El Sch,2018,Local - Personnel,9014.02
Fred J. Jaindl El Sch,2018,Local - Personnel,11991.37
Willow Dale El Sch,2018,Local - Personnel,12403.36
Skyview Upper El Sch,2018,Local - Personnel,11370.52
Downingtown STEM Academy,2018,Local - Personnel,10009.58
Mary D Lang Kdg Ctr,2018,Local - Personnel,10185.14
Bancroft El Sch,2018,Local - Personnel,9668.75
Springfield Literacy Center,2018,Local - Personnel,7340.86
Riverside MS,2018,Local - Personnel,4451.19
Riverside El Sch,2018,Local - Personnel,4355.14
W.A. McCreery El Sch,2018,Local - Personnel,3862.8
SRU El Sch,2018,Local - Personnel,4677.92
Harlan Rowe MS,2018,Local - Personnel,5019.98
Davis El Sch,2018,Local - Personnel,12371.69
Conneaut Valley MS,2018,Local - Personnel,5266.76
Conneaut Area Senior High,2018,Local - Personnel,6308.28
Conneaut Lake MS,2018,Local - Personnel,5026.12
Donegal Intermediate School,2018,Local - Personnel,6497.05
Dover Area El Sch,2018,Local - Personnel,6953.37
McAdoo-Kelayres El/MS,2018,Local - Personnel,3141.98
Landis Run Intermediate School,2018,Local - Personnel,8033.55
West Snyder El Sch,2018,Local - Personnel,6591.53
Moon Area Upper MS,2018,Local - Personnel,10544.75
Moon Area Lower MS,2018,Local - Personnel,10554.56
Seventh Street Sch,2018,Local - Personnel,2418.43
Pittsburgh Langley K-8,2018,Local - Personnel,9188.75
Clear Run Intrmd Sch,2018,Local - Personnel,11387.58
Millmont El Sch,2018,Local - Personnel,1579.39
Penn Wood HS,2018,Local - Personnel,6458.9
Green Valley El Sch,2018,Local - Personnel,8449.71
Shiloh Hills El Sch,2018,Local - Personnel,8163.41
State El Ctr,2018,Local - Personnel,6263.61
Goode Sch,2018,Local - Personnel,3567.5
Davis Sch,2018,Local - Personnel,3685.64
Jackson Sch,2018,Local - Personnel,3617.21
Devers Sch,2018,Local - Personnel,3585.09
McKinley Sch,2018,Local - Personnel,3501.41
Ferguson Sch,2018,Local - Personnel,3491
The Philadelphia CS for Arts and Sciences at HR Edmunds,2018,Local - Personnel,6190.69
Esperanza Cyber CS,2018,Local - Personnel,7361.08
Propel CS-Pitcairn,2018,Local - Personnel,10880.27
Chester CS for the Arts,2018,Local - Personnel,8866.23
Lindley Academy CS at Birney,2018,Local - Personnel,8.92
Universal Creighton Charter School,2018,Local - Personnel,7787.13
Howard Gardner Multiple Intelligence CS,2018,Local - Personnel,0
Baden Academy CS,2018,Local - Personnel,7956.56
Arts Academy CS,2018,Local - Personnel,10541.6
Memphis Street Academy CS @ JP Jones,2018,Local - Personnel,13.17
Mastery CS - Cleveland Elementary,2018,Local - Personnel,5529.02
Penn-Lincoln El Sch,2018,Local - Personnel,3247.33
Belle Vernon Area MS,2018,Local - Personnel,6368.85
STEM at Showalter,2018,Local - Personnel,11210.39
Toby Farms Intermediate School,2018,Local - Personnel,12711.1
Daniel Boone Area Intermediate Cntr,2018,Local - Personnel,668.91
Benjamin Franklin Sch,2018,Local - Personnel,4153.87
Camp Curtin Academy,2018,Local - Personnel,4900.82
Downey Sch,2018,Local - Personnel,4994.2
Marshall Academy,2018,Local - Personnel,9081.05
Melrose Sch,2018,Local - Personnel,3864.22
Kiski Area Upper El Sch,2018,Local - Personnel,4802.65
Line Mountain MS,2018,Local - Personnel,4088.54
Mid Valley Secondary Center,2018,Local - Personnel,8094.54
New Castle JHS,2018,Local - Personnel,2400.61
North Allegheny HS,2018,Local - Personnel,15088.21
Penn Treaty Sch,2018,Local - Personnel,11894.52
Rhodes E Washington Sch,2018,Local - Personnel,10152.07
Roosevelt Theodore MS,2018,Local - Personnel,8913.86
The SD of Philadelphia Virtual Academy,2018,Local - Personnel,2923
Tilden William T MS,2018,Local - Personnel,10010.23
Vare-Washington El Sch,2018,Local - Personnel,10018.95
Philipsburg-Osceola Area MS,2018,Local - Personnel,0
Pittsburgh Online Academy,2018,Local - Personnel,8914.02
Swiftwater Interm Sch,2018,Local - Personnel,11313.52
Windsor Manor El Sch,2018,Local - Personnel,9780.35
Rochester MS,2018,Local - Personnel,4828.1
Shamokin Area Intermediate Sch,2018,Local - Personnel,1645.52
Somerset Area Jr-Sr HS,2018,Local - Personnel,7789.03
Salford Hills El Sch,2018,Local - Personnel,10015.72
South Fayette Intermediate Sch,2018,Local - Personnel,7486.14
Sheffield Area El Sch,2018,Local - Personnel,3892.06
New Cumberland MS,2018,Local - Personnel,7432.8
Williamsport Area MS,2018,Local - Personnel,5646.42
Capital Area School for the Arts Charter School,2018,Local - Personnel,10350.05
Circle of Seasons Charter School,2018,Local - Personnel,10105.19
Mastery CS - Francis D. Pastorius Elementary,2018,Local - Personnel,5458.62
Premier Arts and Science Charter School,2018,Local - Personnel,8250.02
Universal Alcorn CS,2018,Local - Personnel,7913.62
Hannah Penn,2018,Local - Personnel,3851.5
Propel CS - Hazelwood,2018,Local - Personnel,9419.17
Hill House Passport Academy Charter School,2018,Local - Personnel,647.45
Marsh Creek Sixth Grade Center,2018,Local - Personnel,9057.93
Northern Lebanon MS,2018,Local - Personnel,5478.18
Corry Area Primary Sch,2018,Local - Personnel,3082.43
Dunmore JSHS,2018,Local - Personnel,6850.26
Ray S. Musselman Learning Center,2018,Local - Personnel,9767.49
Greater Johnstown School District's Cyber Academy,2018,Local - Personnel,0
Clearfield Area El Sch,2018,Local - Personnel,4999.63
Harmony Area JSHS,2018,Local - Personnel,23.26
Seneca Valley HS,2018,Local - Personnel,9605.78
Harry W Lockley Early Learning Center,2018,Local - Personnel,2396.22
Avonworth Primary Center,2018,Local - Personnel,7065.75
Berkey Sch,2018,Local - Personnel,10901.05
Roy A. Hunt El Sch,2018,Local - Personnel,11876.83
Valley JSHS,2018,Local - Personnel,12898.71
Executive Education Academy Charter School,2018,Local - Personnel,7403.84
Columbia MS,2018,Local - Personnel,4342.81
Penn Hills El Sch,2018,Local - Personnel,7096.06
The U School: Innovative Lab,2018,Local - Personnel,13182.36
The Science Leadership Academy at Beeber,2018,Local - Personnel,8602.41
The Linc,2018,Local - Personnel,10861.84
Building 21,2018,Local - Personnel,10716.57
Hazle Township Early Learning Center,2018,Local - Personnel,2862.7
Maple Manor El/MS,2018,Local - Personnel,2918.3
Eisenhower El Sch,2018,Local - Personnel,3374.78
The Workshop School,2018,Local - Personnel,10446.86
Logan El Sch,2018,Local - Personnel,10795.27
East Allegheny JSHS,2018,Local - Personnel,10821.89
Building 21 Allentown,2018,Local - Personnel,3777.22
Armstrong JSHS,2018,Local - Personnel,5199.42
Butler MS,2018,Local - Personnel,5452.89
Butler Area SHS,2018,Local - Personnel,6747.42
Carmichaels Area MS,2018,Local - Personnel,4988.79
Freeport Area MS,2018,Local - Personnel,6688.9
J.A. Allard El Sch,2018,Local - Personnel,9612.93
Wallace El Sch,2018,Local - Personnel,8856.52
Easton Area MS,2018,Local - Personnel,8225.55
Woodland Hills Intermediate Sch,2018,Local - Personnel,8903.81
West Greene El Ctr,2018,Local - Personnel,1398.54
Holiday Park El Sch,2018,Local - Personnel,5495.85
Hamilton Twp El Sch,2018,Local - Personnel,10620.79
Freedom Area MS,2018,Local - Personnel,4682.13
Freedom Area El Sch,2018,Local - Personnel,1140.83
Arts Academy Elementary Charter School,2018,Local - Personnel,8043.37
Young Scholars of McKeesport Charter School,2018,Local - Personnel,10618.43
Vision Academy Charter School,2018,Local - Personnel,6270.29
KIPP DuBois Charter School,2018,Local - Personnel,5069.37
TECH Freire CS,2018,Local - Personnel,6972.73
MaST Community CS II,2018,Local - Personnel,5799.14
Independence CS West,2018,Local - Personnel,6012.92
KIPP West Philadelphia CS,2018,Local - Personnel,5848.75
Mastery CS John Wister Elementary,2018,Local - Personnel,4991.79
Innovative Arts Academy CS,2018,Local - Personnel,7367.04
Global Leadership Academy CS Southwest at Huey,2018,Local - Personnel,7615.82
A L Wilson El Sch,2018,Local - Personnel,2605.05
Mill Creek El Sch,2018,Local - Personnel,8751.75
Brookwood El Sch,2018,Local - Personnel,8615.29
Keystone El Sch,2018,Local - Personnel,8797.05
Richard J. Hyde El Sch,2018,Local - Personnel,9835.14
Shikellamy MS,2018,Local - Personnel,4651.72
Turbotville El Sch,2018,Local - Personnel,2821.27
Tawanka El Sch,2018,Local - Personnel,9590.02
Cougar Academy,2018,Local - Personnel,3580.88
Sto-Rox Upper El Sch,2018,Local - Personnel,869.63
West Berwick El Sch,2018,Local - Personnel,10950.54
Westmont Hilltop JSHS,2018,Local - Personnel,7029.26
Morrisville Intermediate Sch,2018,Local - Personnel,14512.4
Morrisville HS,2018,Local - Personnel,6124.9
Forest Hills JSHS,2018,Local - Personnel,2827.81
Brandywine Heights Intrmd/MS,2018,Local - Personnel,7954.36
Brownsville Area El Sch,2018,Local - Personnel,1564.14
Philadelphia Learning Academy - North,2018,Local - Personnel,25913.13
Philadelphia Learning Academy - South,2018,Local - Personnel,25885.22
Science Leadership Academy MS,2018,Local - Personnel,8977.6
Kensington HS,2018,Local - Personnel,11628.42
Kenderton El Sch,2018,Local - Personnel,9190.04
Insight PA Cyber CS,2018,Local - Personnel,4184.52
Coatesville Area SD Cyber Academy,2018,Local - Personnel,3709.05
Mahanoy Area JSHS,2018,Local - Personnel,4249.85
Twin Rivers El Sch,2018,Local - Personnel,2855.85
Coatesville Intermediate HS,2018,Local - Personnel,10710.8
Manavon El Sch,2018,Local - Personnel,12405.89
East MS,2018,Local - Personnel,0
Erie HS,2018,Local - Personnel,125.1
Leechburg Area MS,2018,Local - Personnel,14828.75
Strong Vincent MS,2018,Local - Personnel,0
Edgar Fahs Smith STEAM Academy,2018,Local - Personnel,4186.29
Phoenixville Early Learning Ctr,2018,Local - Personnel,8644.4
Vaux HS: A Big Picture School,2018,Local - Personnel,8159.92
Mohawk JHS,2018,Local - Personnel,970.47
Tussey Mountain MS,2018,Local - Personnel,2136.16
Montour El Sch,2018,Local - Personnel,11715.47
Jeannette HS,2018,Local - Personnel,12929.57
Francis McClure El Sch,2018,Local - Personnel,3038.64
Alloway Creek El Sch,2018,Local - Personnel,6580.12
Easton Arts Academy Elementary CS,2018,Local - Personnel,8745.14
6th Grade Center,2018,Local - Personnel,11088.03
George Jr Republic El Sch,2018,Local - Personnel,20949.72
Neil A Armstrong MS,2018,Local - Personnel,8749.87
Jackson Early Childhood Center,2018,Local - Personnel,4253.5
Tunkhannock STEM Academy,2018,Local - Personnel,6154.01
Five Points El Sch,2018,Local - Personnel,18686.84
Greater Nanticoke Area Ed Ctr,2018,Local - Personnel,2549.03
Holland MS,2018,Local - Personnel,13475.56
Greenville El Sch,2018,Local - Personnel,3916.53
Crestwood Secondary Campus,2018,Local - Personnel,6894.51
Deep Roots Charter School,2018,Local - Personnel,7018.8
Mastery Prep Elementary CS,2018,Local - Personnel,6407.74
Tunkhannock Area Primary Center,2018,Local - Personnel,6879.88
Gulph EL Sch,2018,Local - Personnel,15312.19
Wilkes-Barre Area SD STEM Academy,2018,Local - Personnel,0
Northern Bedford County HS,2018,Local - Personnel,4177.78
Juniata El Sch,2018,Local - Personnel,0
Kennedy Early Childhood Center,2018,Local - Personnel,2716.85
Punxsutawney El Sch,2018,Local - Personnel,3238.61
Lehighton Area El Sch,2018,Local - Personnel,3509.41
Northern Bedford County MS,2018,Local - Personnel,3291.7
KIPP North Philadelphia CS,2018,Local - Personnel,6181.18
Benton Area MS,2018,Local - Personnel,13970.9
Winding Creek El Sch,2018,Local - Personnel,6350.55
Laurel MS,2018,Local - Personnel,2762.25
DeFranco El Sch,2018,Local - Personnel,12254.75
East Juniata El Sch,2018,Local - Personnel,0
Village Park Academy,2018,Local - Personnel,60845.33
West Greene JSHS,2018,Local - Personnel,11015.29
Benton Area HS,2018,Local - Personnel,14039.88
Tunkhannock Area Intermediate Center,2018,Local - Personnel,6972.8
Albert Gallatin Area SHS,2018,State - Non-Personnel,1682.7
Albert Gallatin North MS,2018,State - Non-Personnel,1747.41
Albert Gallatin South MS,2018,State - Non-Personnel,1750.65
Friendship Hill El Sch,2018,State - Non-Personnel,1465.5
George J Plava El Sch,2018,State - Non-Personnel,1409.88
Masontown El Sch,2018,State - Non-Personnel,1491.06
Smithfield El Sch,2018,State - Non-Personnel,1415.56
Brownsville Area HS,2018,State - Non-Personnel,1857.88
Brownsville Area MS,2018,State - Non-Personnel,625.28
Bullskin El Sch,2018,State - Non-Personnel,3253.18
Connellsville Area SHS,2018,State - Non-Personnel,3502.96
Connellsville Area MS,2018,State - Non-Personnel,3304.72
Dunbar Twp El Sch,2018,State - Non-Personnel,3235.74
Springfield El Sch,2018,State - Non-Personnel,3446.08
West Crawford El Sch,2018,State - Non-Personnel,3286.25
Frazier HS,2018,State - Non-Personnel,2617.15
Frazier MS,2018,State - Non-Personnel,2618.11
Frazier El Sch,2018,State - Non-Personnel,2716.54
Clark El Sch,2018,State - Non-Personnel,476.36
Hatfield El Sch,2018,State - Non-Personnel,396.59
Hutchinson El Sch,2018,State - Non-Personnel,424.73
Laurel Highlands MS,2018,State - Non-Personnel,1679.49
Laurel Highlands SHS,2018,State - Non-Personnel,2860.63
Marshall El Sch,2018,State - Non-Personnel,406.54
A J McMullen Sch,2018,State - Non-Personnel,1640.58
Ben Franklin Sch,2018,State - Non-Personnel,1342.31
Franklin Sch,2018,State - Non-Personnel,1458.98
Lafayette El Sch,2018,State - Non-Personnel,1365.36
Lafayette MS,2018,State - Non-Personnel,1443.34
Marclay Sch,2018,State - Non-Personnel,1528.5
Menallen Sch,2018,State - Non-Personnel,1399.94
Uniontown Area SHS,2018,State - Non-Personnel,2672.86
Wharton Sch,2018,State - Non-Personnel,1468.9
Carmichaels Area El Ctr,2018,State - Non-Personnel,1240.65
Carmichaels Area HS,2018,State - Non-Personnel,1369.24
Miller MS,2018,State - Non-Personnel,1440.89
Waynesburg Central El School,2018,State - Non-Personnel,1735.83
Waynesburg Central HS,2018,State - Non-Personnel,1765.27
Jefferson-Morgan El Sch,2018,State - Non-Personnel,3016.49
Jefferson-Morgan MS/HS,2018,State - Non-Personnel,2823.33
Bobtown El Sch,2018,State - Non-Personnel,0
Mapletown JSHS,2018,State - Non-Personnel,0
Avella Area JSHS,2018,State - Non-Personnel,1833.09
Avella El Center,2018,State - Non-Personnel,1225.76
Bentworth El Ctr,2018,State - Non-Personnel,759.96
Bentworth MS,2018,State - Non-Personnel,907.63
Bentworth SHS,2018,State - Non-Personnel,1270.96
Bethlehem-Center El Sch,2018,State - Non-Personnel,3459.2
Bethlehem-Center MS,2018,State - Non-Personnel,4167.4
Bethlehem-Center SHS,2018,State - Non-Personnel,4140.5
Burgettstown El Ctr,2018,State - Non-Personnel,1851.44
Burgettstown MS/HS,2018,State - Non-Personnel,885.01
California Area El Sch,2018,State - Non-Personnel,1286.51
California Area Intermediate MS,2018,State - Non-Personnel,992.52
California Area MS,2018,State - Non-Personnel,1000.06
California Area SHS,2018,State - Non-Personnel,1746.98
Borland Manor El Sch,2018,State - Non-Personnel,542.75
Canon-McMillan SHS,2018,State - Non-Personnel,604.71
Canonsburg MS,2018,State - Non-Personnel,526.81
Cecil Intrmd Sch,2018,State - Non-Personnel,558.53
Hills-Hendersonville El Sch,2018,State - Non-Personnel,553.8
Muse El Sch,2018,State - Non-Personnel,603.89
North Strabane Intrmd Sch,2018,State - Non-Personnel,582.12
South Central El,2018,State - Non-Personnel,559.72
Wylandville El Sch,2018,State - Non-Personnel,575.93
Charleroi Area El Ctr,2018,State - Non-Personnel,772.07
Charleroi Area HS,2018,State - Non-Personnel,846.66
Charleroi Area MS,2018,State - Non-Personnel,765
Allison Park El Sch,2018,State - Non-Personnel,0
Chartiers-Houston JSHS,2018,State - Non-Personnel,0
Claysville El Sch,2018,State - Non-Personnel,1275.49
Joe Walker El Sch,2018,State - Non-Personnel,1251.92
McGuffey HS,2018,State - Non-Personnel,2556.73
McGuffey MS,2018,State - Non-Personnel,1929.86
Bower Hill El Sch,2018,State - Non-Personnel,378.48
McMurray El Sch,2018,State - Non-Personnel,392.26
Peters Twp HS,2018,State - Non-Personnel,434.67
Peters Twp MS,2018,State - Non-Personnel,383.61
Pleasant Valley El Sch,2018,State - Non-Personnel,392.62
Ringgold MS,2018,State - Non-Personnel,756.02
Ringgold El Sch North,2018,State - Non-Personnel,1064.86
Ringgold SHS,2018,State - Non-Personnel,1182.33
Trinity East El Sch,2018,State - Non-Personnel,1284.85
Trinity MS,2018,State - Non-Personnel,1282.7
Trinity North El Sch,2018,State - Non-Personnel,1286.6
Trinity SHS,2018,State - Non-Personnel,1330.2
Trinity South El Sch,2018,State - Non-Personnel,1336.8
Trinity West El Sch,2018,State - Non-Personnel,1284.21
Washington HS,2018,State - Non-Personnel,0
Washington Park El Sch,2018,State - Non-Personnel,0
Washington Junior High School,2018,State - Non-Personnel,0
Pittsburgh Allderdice HS,2018,State - Non-Personnel,1423.05
Pittsburgh Allegheny K-5,2018,State - Non-Personnel,1455.89
Pittsburgh Allegheny 6-8,2018,State - Non-Personnel,1453.4
Pittsburgh Arlington K-8,2018,State - Non-Personnel,1523.37
Pittsburgh Arsenal K-5,2018,State - Non-Personnel,1504
Pittsburgh Arsenal 6-8,2018,State - Non-Personnel,1503.64
Pittsburgh Banksville K-5,2018,State - Non-Personnel,1435.44
