DistrictName,SchoolName,Schl,AcademicYearId,AUN,DataElement,DisplayValue
Lancaster SD,Reynolds MS,2594,2021,113364002,Local - Non-Personnel,767842
Lancaster SD,Ross El Sch,2587,2021,113364002,Local - Non-Personnel,373317
Lancaster SD,Washington El Sch,2589,2021,113364002,Local - Non-Personnel,850422
Lancaster SD,Wharton El Sch,2590,2021,113364002,Local - Non-Personnel,364423
Lancaster SD,Wheatland MS,2600,2021,113364002,Local - Non-Personnel,940236
Lancaster SD,Wickersham El Sch,2591,2021,113364002,Local - Non-Personnel,504186
Laurel Highlands SD,Clark El Sch,2146,2021,101264003,Local - Non-Personnel,992210.86
Laurel Highlands SD,Hatfield El Sch,2163,2021,101264003,Local - Non-Personnel,950633.12
Laurel Highlands SD,Hutchinson El Sch,4700,2021,101264003,Local - Non-Personnel,996107.61
Laurel Highlands SD,Laurel Highlands MS,5146,2021,101264003,Local - Non-Personnel,1247254.32
Laurel Highlands SD,Laurel Highlands SHS,6600,2021,101264003,Local - Non-Personnel,1738039.54
Laurel Highlands SD,Marshall El Sch,4820,2021,101264003,Local - Non-Personnel,966812.93
Laurel SD,Laurel El Sch,7001,2021,104374003,Local - Non-Personnel,260723.43
Laurel SD,Laurel HS,2680,2021,104374003,Local - Non-Personnel,289839.3
Laurel SD,Laurel MS,8432,2021,104374003,Local - Non-Personnel,147703.06
Lebanon SD,Harding El Sch,6616,2021,113384603,Local - Non-Personnel,270574.93
Lebanon SD,Houck El Sch,5337,2021,113384603,Local - Non-Personnel,172423.88
Lebanon SD,Lebanon MS,2754,2021,113384603,Local - Non-Personnel,350049.42
Lebanon SD,Lebanon SHS,5155,2021,113384603,Local - Non-Personnel,650836.21
Lebanon SD,Northwest El Sch,6894,2021,113384603,Local - Non-Personnel,285573.57
Lebanon SD,Southeast El Sch,2746,2021,113384603,Local - Non-Personnel,214796.79
Lebanon SD,Southwest El Sch,2743,2021,113384603,Local - Non-Personnel,213103.35
Leechburg Area SD,David Leech El Sch,6579,2021,128034503,Local - Non-Personnel,492517.87
Leechburg Area SD,Leechburg Area HS,7923,2021,128034503,Local - Non-Personnel,181637.37
Leechburg Area SD,Leechburg Area MS,8393,2021,128034503,Local - Non-Personnel,369724.14
Lehigh Valley Charter High School for th,Lehigh Valley Charter High School for th,7634,2021,120483170,Local - Non-Personnel,1994352.81
Lehighton Area SD,Lehighton Area Elementary Center,8439,2021,121135503,Local - Non-Personnel,1286155
Lehighton Area SD,Lehighton Area HS,1315,2021,121135503,Local - Non-Personnel,848015
Lehighton Area SD,Lehighton Area MS,1314,2021,121135503,Local - Non-Personnel,692545
Lewisburg Area SD,Donald H Eichhorn MS,4665,2021,116604003,Local - Non-Personnel,1756438.19
Lewisburg Area SD,Kelly El Sch,4084,2021,116604003,Local - Non-Personnel,2107671.22
Lewisburg Area SD,Lewisburg HS,4085,2021,116604003,Local - Non-Personnel,2727466.9
Lewisburg Area SD,Linntown El Sch,4081,2021,116604003,Local - Non-Personnel,1152500.77
Ligonier Valley SD,Laurel Valley El Sch,6940,2021,107654903,Local - Non-Personnel,616605.84
Ligonier Valley SD,Ligonier Valley HS,4442,2021,107654903,Local - Non-Personnel,1213594.59
Ligonier Valley SD,Ligonier Valley MS,4440,2021,107654903,Local - Non-Personnel,585321.11
Ligonier Valley SD,Mellon El Sch,5361,2021,107654903,Local - Non-Personnel,884424.12
Line Mountain SD,Line Mountain El Sch,6786,2021,116493503,Local - Non-Personnel,741858
Line Mountain SD,Line Mountain HS,3532,2021,116493503,Local - Non-Personnel,410165
Line Mountain SD,Line Mountain MS,8286,2021,116493503,Local - Non-Personnel,422550
Littlestown Area SD,Alloway Creek El Sch,8406,2021,112015203,Local - Non-Personnel,876698.74
Littlestown Area SD,Littlestown SHS,14,2021,112015203,Local - Non-Personnel,441957.38
Littlestown Area SD,Maple Avenue MS,13,2021,112015203,Local - Non-Personnel,838713.86
Lower Dauphin SD,Conewago El Sch,1747,2021,115224003,Local - Non-Personnel,314998.62
Lower Dauphin SD,East Hanover El Sch,1752,2021,115224003,Local - Non-Personnel,530168.44
Lower Dauphin SD,Londonderry El Sch,1775,2021,115224003,Local - Non-Personnel,356874.14
Lower Dauphin SD,Lower Dauphin HS,1776,2021,115224003,Local - Non-Personnel,1648844.56
Lower Dauphin SD,Lower Dauphin MS,7414,2021,115224003,Local - Non-Personnel,1276799.62
Lower Dauphin SD,Nye El Sch,1774,2021,115224003,Local - Non-Personnel,504844.21
Lower Dauphin SD,Price,7844,2021,115224003,Local - Non-Personnel,17373.67
Lower Dauphin SD,South Hanover El Sch,1797,2021,115224003,Local - Non-Personnel,575927.2
Lower Merion SD,Bala-Cynwyd MS,3293,2021,123464502,Local - Non-Personnel,2847839.86
Lower Merion SD,Belmont Hills El Sch,7597,2021,123464502,Local - Non-Personnel,1126601.15
Lower Merion SD,Cynwyd Sch,3286,2021,123464502,Local - Non-Personnel,1256498.46
Lower Merion SD,Gladwyne Sch,3291,2021,123464502,Local - Non-Personnel,1580840.26
Lower Merion SD,Harriton SHS,3296,2021,123464502,Local - Non-Personnel,4049474.44
Lower Merion SD,Lower Merion HS,3295,2021,123464502,Local - Non-Personnel,5089903.3
Lower Merion SD,Merion El Sch,3287,2021,123464502,Local - Non-Personnel,1426291.01
Lower Merion SD,Penn Valley Sch,3288,2021,123464502,Local - Non-Personnel,1373692.59
Lower Merion SD,Penn Wynne Sch,3289,2021,123464502,Local - Non-Personnel,1855410.35
Lower Merion SD,Welsh Valley MS,3294,2021,123464502,Local - Non-Personnel,2788146.58
Lower Moreland Township SD,Lower Moreland HS,4960,2021,123464603,Local - Non-Personnel,2956712.05
Lower Moreland Township SD,Murray Avenue Sch,7212,2021,123464603,Local - Non-Personnel,1851602.51
Lower Moreland Township SD,Pine Road El Sch,3297,2021,123464603,Local - Non-Personnel,3703273.94
Loyalsock Township SD,Donald E. Schick Sch,3036,2021,117414203,Local - Non-Personnel,472554.6
Loyalsock Township SD,Loyalsock Twp MS,3037,2021,117414203,Local - Non-Personnel,380825.68
Loyalsock Township SD,Loyalsock Twp SHS,4828,2021,117414203,Local - Non-Personnel,409337.68
Mahanoy Area SD,Mahanoy Area El Sch,7223,2021,129544503,Local - Non-Personnel,331903.73
Mahanoy Area SD,Mahanoy Area JSHS,8403,2021,129544503,Local - Non-Personnel,301779.05
Manheim Central SD,Baron EL Sch,8461,2021,113364403,Local - Non-Personnel,1114612.01
Manheim Central SD,Doe Run El Sch,8422,2021,113364403,Local - Non-Personnel,1990853.61
Manheim Central SD,Manheim Central MS,7953,2021,113364403,Local - Non-Personnel,3357326.75
Manheim Central SD,Manheim Central SHS,2618,2021,113364403,Local - Non-Personnel,2968596.2
Manheim Township SD,Brecht Sch,2619,2021,113364503,Local - Non-Personnel,452415.91
Manheim Township SD,Bucher Sch,6733,2021,113364503,Local - Non-Personnel,638977.07
Manheim Township SD,Landis Run Intermediate School,8246,2021,113364503,Local - Non-Personnel,1509360.48
Manheim Township SD,Manheim Twp HS,2623,2021,113364503,Local - Non-Personnel,3680931.99
Manheim Township SD,Manheim Twp MS,5114,2021,113364503,Local - Non-Personnel,1683995.7
Manheim Township SD,Neff Sch,2621,2021,113364503,Local - Non-Personnel,503831.15
Manheim Township SD,Nitrauer Sch,4708,2021,113364503,Local - Non-Personnel,771692
Manheim Township SD,Reidenbaugh El Sch,7383,2021,113364503,Local - Non-Personnel,784064.21
Manheim Township SD,Schaeffer Sch,2620,2021,113364503,Local - Non-Personnel,493528.06
Marion Center Area SD,Marion Center Area JR/SR HS,2339,2021,128325203,Local - Non-Personnel,1185998.82
Marion Center Area SD,Rayne El Sch,8066,2021,128325203,Local - Non-Personnel,403793.82
Marion Center Area SD,W.A. McCreery El Sch,8138,2021,128325203,Local - Non-Personnel,424635.27
Marple Newtown SD,Culbertson El Sch,1898,2021,125235502,Local - Non-Personnel,921569.18
Marple Newtown SD,Loomis El Sch,1899,2021,125235502,Local - Non-Personnel,722087.89
Marple Newtown SD,Marple Newtown SHS,1902,2021,125235502,Local - Non-Personnel,2633574.37
Marple Newtown SD,Paxon Hollow MS,1901,2021,125235502,Local - Non-Personnel,1549973.67
Marple Newtown SD,Russell El Sch,1894,2021,125235502,Local - Non-Personnel,676076.85
Marple Newtown SD,Worrall El Sch,1896,2021,125235502,Local - Non-Personnel,732669.41
Mars Area SD,Mars Area Centennial Sch,7929,2021,104105003,Local - Non-Personnel,674096.77
Mars Area SD,Mars Area El Sch,1155,2021,104105003,Local - Non-Personnel,1191411.99
Mars Area SD,Mars Area MS,5363,2021,104105003,Local - Non-Personnel,648371.27
Mars Area SD,Mars Area Primary Ctr,1158,2021,104105003,Local - Non-Personnel,711701.38
Mars Area SD,Mars Area SHS,1159,2021,104105003,Local - Non-Personnel,1766224.85
McGuffey SD,Claysville El Sch,4248,2021,101633903,Local - Non-Personnel,1016307.58
McGuffey SD,Joe Walker El Sch,4244,2021,101633903,Local - Non-Personnel,487594.3
McGuffey SD,McGuffey HS,4249,2021,101633903,Local - Non-Personnel,1330470.92
McGuffey SD,McGuffey MS,6976,2021,101633903,Local - Non-Personnel,796034.33
McKeesport Area SD,Founders Hall Middle Sch,7673,2021,103026002,Local - Non-Personnel,245202
McKeesport Area SD,Francis McClure El Sch,8400,2021,103026002,Local - Non-Personnel,232692
McKeesport Area SD,McKeesport Area SHS,6105,2021,103026002,Local - Non-Personnel,365301
McKeesport Area SD,Twin Rivers El Sch,8399,2021,103026002,Local - Non-Personnel,247704
Mechanicsburg Area SD,Broad Street El Sch,1709,2021,115216503,Local - Non-Personnel,428527.96
Mechanicsburg Area SD,Elmwood Academy,7837,2021,115216503,Local - Non-Personnel,1150168.1
Mechanicsburg Area SD,Kindergarten Academy,8008,2021,115216503,Local - Non-Personnel,660919.62
Mechanicsburg Area SD,Mechanicsburg Area SHS,5098,2021,115216503,Local - Non-Personnel,2276263.26
Mechanicsburg Area SD,Mechanicsburg MS,1715,2021,115216503,Local - Non-Personnel,2201488.16
Mechanicsburg Area SD,Northside El Sch,5021,2021,115216503,Local - Non-Personnel,488211.51
Mechanicsburg Area SD,Shepherdstown El Sch,1711,2021,115216503,Local - Non-Personnel,487825.59
Mechanicsburg Area SD,Upper Allen El Sch,4851,2021,115216503,Local - Non-Personnel,575451.91
Mercer Area SD,Mercer Area El Sch,3157,2021,104435003,Local - Non-Personnel,210222.63
Mercer Area SD,Mercer Area MS,7792,2021,104435003,Local - Non-Personnel,129445.76
Mercer Area SD,Mercer Area SHS,3158,2021,104435003,Local - Non-Personnel,245540.73
Methacton SD,Arcola Intrmd Sch,6716,2021,123465303,Local - Non-Personnel,2722515.11
Methacton SD,Arrowhead El Sch,6845,2021,123465303,Local - Non-Personnel,1351620.54
Methacton SD,Eagleville El Sch,3303,2021,123465303,Local - Non-Personnel,1349248.96
Methacton SD,Methacton HS,3305,2021,123465303,Local - Non-Personnel,5684321.51
Methacton SD,Skyview Upper El Sch,8139,2021,123465303,Local - Non-Personnel,1991915.57
Methacton SD,Woodland El Sch,5252,2021,123465303,Local - Non-Personnel,1415276.65
Methacton SD,Worcester El Sch,7573,2021,123465303,Local - Non-Personnel,1348372.31
Meyersdale Area SD,Meyersdale Area El Sch,6208,2021,108565203,Local - Non-Personnel,211811.48
Meyersdale Area SD,Meyersdale Area HS,3994,2021,108565203,Local - Non-Personnel,160635.17
Meyersdale Area SD,Meyersdale Area MS,7613,2021,108565203,Local - Non-Personnel,122957.55
Mid Valley SD,Mid Valley El Ctr,2423,2021,119355503,Local - Non-Personnel,1514031.12
Mid Valley SD,Mid Valley Secondary Center,8304,2021,119355503,Local - Non-Personnel,1321472.12
Midd-West SD,Midd-West HS,3962,2021,116555003,Local - Non-Personnel,711399.08
Midd-West SD,Midd-West MS,7799,2021,116555003,Local - Non-Personnel,249219.92
Midd-West SD,Middleburg El Sch,3961,2021,116555003,Local - Non-Personnel,208798.58
Midd-West SD,West Snyder El Sch,8232,2021,116555003,Local - Non-Personnel,150930.13
Middletown Area SD,Fink El Sch,8005,2021,115226003,Local - Non-Personnel,606195.75
Middletown Area SD,Kunkel El Sch,1788,2021,115226003,Local - Non-Personnel,957630.16
Middletown Area SD,Middletown Area HS,1790,2021,115226003,Local - Non-Personnel,2603367.09
Middletown Area SD,Middletown Area MS,1785,2021,115226003,Local - Non-Personnel,1872490.03
Middletown Area SD,Robert Reid El Sch,7756,2021,115226003,Local - Non-Personnel,1040365.89
Midland Borough SD,Midland El/MS,6566,2021,127045303,Local - Non-Personnel,1273226.5
Mifflin County SD,East Derry El Sch,6261,2021,111444602,Local - Non-Personnel,928
Mifflin County SD,Indian Valley El Sch,8182,2021,111444602,Local - Non-Personnel,1078
Mifflin County SD,Indian Valley Intrmd Sch,8183,2021,111444602,Local - Non-Personnel,1087
Mifflin County SD,Lewistown El Sch,7789,2021,111444602,Local - Non-Personnel,961
Mifflin County SD,Lewistown Intrmd Sch,8184,2021,111444602,Local - Non-Personnel,911
Mifflin County SD,Mifflin Co HS,8187,2021,111444602,Local - Non-Personnel,1366
Mifflin County SD,Mifflin Co JHS,8186,2021,111444602,Local - Non-Personnel,850
Mifflin County SD,Mifflin Co MS,8185,2021,111444602,Local - Non-Personnel,860
Mifflin County SD,Strodes Mills El Sch,3196,2021,111444602,Local - Non-Personnel,964
Mifflinburg Area SD,Mifflinburg Area Intrmd Sch,7863,2021,116605003,Local - Non-Personnel,299357.91
Mifflinburg Area SD,Mifflinburg Area MS,6809,2021,116605003,Local - Non-Personnel,305252.06
Mifflinburg Area SD,Mifflinburg Area SHS,4091,2021,116605003,Local - Non-Personnel,436862.17
Mifflinburg Area SD,Mifflinburg El Sch,6360,2021,116605003,Local - Non-Personnel,221842.7
Millcreek Township SD,Asbury El Sch,2053,2021,105257602,Local - Non-Personnel,761257.45
Millcreek Township SD,Belle Valley El Sch,2054,2021,105257602,Local - Non-Personnel,799738.1
Millcreek Township SD,Chestnut Hill El Sch,4724,2021,105257602,Local - Non-Personnel,535059.41
Millcreek Township SD,Grandview El Sch,5329,2021,105257602,Local - Non-Personnel,878270.87
Millcreek Township SD,James S Wilson MS,4954,2021,105257602,Local - Non-Personnel,876554.65
Millcreek Township SD,McDowell HS,8071,2021,105257602,Local - Non-Personnel,3456715.91
Millcreek Township SD,Tracy El Sch,2059,2021,105257602,Local - Non-Personnel,710939.58
Millcreek Township SD,Walnut Creek MS,7384,2021,105257602,Local - Non-Personnel,737485.16
Millcreek Township SD,Westlake MS,2062,2021,105257602,Local - Non-Personnel,713746.37
Millersburg Area SD,Lenkerville El Sch,1793,2021,115226103,Local - Non-Personnel,802310.77
Millersburg Area SD,Millersburg Area Middle School,6682,2021,115226103,Local - Non-Personnel,457300.57
Millersburg Area SD,Millersburg Area SHS,1794,2021,115226103,Local - Non-Personnel,598630.05
Millville Area SD,Millville Area Elementary School,7064,2021,116195004,Local - Non-Personnel,672424.13
Millville Area SD,Millville Area JSHS,1623,2021,116195004,Local - Non-Personnel,1000656.24
Milton Area SD,James F Baugher El Sch,5353,2021,116495003,Local - Non-Personnel,767899.62
Milton Area SD,Milton Area MS,6863,2021,116495003,Local - Non-Personnel,563065.36
Milton Area SD,Milton HS,3541,2021,116495003,Local - Non-Personnel,846371.05
Milton Area SD,White Deer El Sch,3537,2021,116495003,Local - Non-Personnel,271882.79
Minersville Area SD,Early Childhood Edu Ctr,4836,2021,129544703,Local - Non-Personnel,24940.99
Minersville Area SD,Minersville Area El Ctr,6699,2021,129544703,Local - Non-Personnel,622841.44
Minersville Area SD,Minersville Area JSHS,6583,2021,129544703,Local - Non-Personnel,1271483.65
Mohawk Area SD,Mohawk El Sch,7108,2021,104375003,Local - Non-Personnel,1020612.67
Mohawk Area SD,Mohawk JHS,8404,2021,104375003,Local - Non-Personnel,333996.37
Mohawk Area SD,Mohawk SHS,2686,2021,104375003,Local - Non-Personnel,729786.77
Monessen City SD,Monessen El Ctr,4444,2021,107655803,Local - Non-Personnel,857.13
Monessen City SD,Monessen MS,7399,2021,107655803,Local - Non-Personnel,961.66
Monessen City SD,Monessen SHS,6181,2021,107655803,Local - Non-Personnel,961.66
Moniteau SD,Dassa McKinney El Sch,6605,2021,104105353,Local - Non-Personnel,798117.74
Moniteau SD,Moniteau JSHS,1164,2021,104105353,Local - Non-Personnel,875403.49
Montgomery Area SD,Montgomery El Sch,3039,2021,117415004,Local - Non-Personnel,330066.56
Montgomery Area SD,Montgomery JSHS,3040,2021,117415004,Local - Non-Personnel,678967.11
Montour SD,David E Williams MS,8177,2021,103026303,Local - Non-Personnel,1395703.41
Montour SD,Montour El Sch,8418,2021,103026303,Local - Non-Personnel,1629038.58
Montour SD,Montour HS,5017,2021,103026303,Local - Non-Personnel,1942502.38
Montoursville Area SD,C E McCall MS,5343,2021,117415103,Local - Non-Personnel,1864324.53
Montoursville Area SD,Loyalsock Valley El Sch,3044,2021,117415103,Local - Non-Personnel,796047.73
Montoursville Area SD,Lyter El Sch,3042,2021,117415103,Local - Non-Personnel,1294340.22
Montoursville Area SD,Montoursville Area SHS,3045,2021,117415103,Local - Non-Personnel,2405473.68
Montrose Area SD,Choconut Valley El Sch,5354,2021,119584503,Local - Non-Personnel,1040586.52
Montrose Area SD,Lathrop Street El Sch,6421,2021,119584503,Local - Non-Personnel,1089778.01
Montrose Area SD,Montrose Area JSHS,4044,2021,119584503,Local - Non-Personnel,2576409.3
Moon Area SD,Bon Meade El Sch,240,2021,103026343,Local - Non-Personnel,1228442.5
Moon Area SD,J H Brooks El Sch,7441,2021,103026343,Local - Non-Personnel,830556.08
Moon Area SD,J.A. Allard El Sch,8347,2021,103026343,Local - Non-Personnel,447091.99
Moon Area SD,McCormick El Sch,7952,2021,103026343,Local - Non-Personnel,415702.23
Moon Area SD,Moon Area Lower MS,8253,2021,103026343,Local - Non-Personnel,1281889.93
Moon Area SD,Moon Area Upper MS,8254,2021,103026343,Local - Non-Personnel,1299705.74
Moon Area SD,Moon SHS,4951,2021,103026343,Local - Non-Personnel,2533238.46
Moon Area SD,Richard J. Hyde El Sch,8370,2021,103026343,Local - Non-Personnel,447091.99
Morrisville Borough SD,Grandview El Sch,8112,2021,122097203,Local - Non-Personnel,464157
Morrisville Borough SD,Morrisville HS,8381,2021,122097203,Local - Non-Personnel,872601
Morrisville Borough SD,Morrisville Intermediate Sch,8380,2021,122097203,Local - Non-Personnel,415553
Moshannon Valley SD,Moshannon Valley El Sch,6929,2021,110175003,Local - Non-Personnel,388774.91
Moshannon Valley SD,Moshannon Valley JSHS,1550,2021,110175003,Local - Non-Personnel,357782.26
Mount Carmel Area SD,Mount Carmel Area El Sch,7498,2021,116495103,Local - Non-Personnel,1066430.32
Mount Carmel Area SD,Mount Carmel Area HS,6936,2021,116495103,Local - Non-Personnel,661186.8
Mount Carmel Area SD,Mount Carmel Area JH,8135,2021,116495103,Local - Non-Personnel,405243.52
Mount Pleasant Area SD,Donegal El Sch,4454,2021,107655903,Local - Non-Personnel,144097.34
Mount Pleasant Area SD,Mount Pleasant Area HS,4458,2021,107655903,Local - Non-Personnel,1002999.54
Mount Pleasant Area SD,Mount Pleasant Area JHS,7791,2021,107655903,Local - Non-Personnel,509592.13
Mount Pleasant Area SD,Norvelt El Sch,4455,2021,107655903,Local - Non-Personnel,506844.07
Mount Pleasant Area SD,Ramsay El Sch,4457,2021,107655903,Local - Non-Personnel,459665.4
Mount Union Area SD,Mount Union Area JHS,2297,2021,111316003,Local - Non-Personnel,909476.36
Mount Union Area SD,Mount Union Area SHS,7944,2021,111316003,Local - Non-Personnel,264839.52
